I dati analizzati provengono dal file: data/1986.txt
Sono stai analizzati i seguinti 365 valori.

        da file       ordinati
n.94     0.3349        -2.0699
n.95     0.8928        -2.0157
n.96     1.3542        -1.9964
n.97     0.8723        -1.9241
n.98     1.3133        -1.8422
n.99    -0.4096        -1.8120
n.100    -1.4120        -1.8072
n.101    -1.8422        -1.7289
n.102    -3.9904        -1.7253
n.103    -6.2325        -1.7205
n.104    -5.7988        -1.6964
n.105    -4.1904        -1.6771
n.106    -2.8048        -1.6699
n.107    -1.5145        -1.6241
n.108    -2.2325        -1.6205
n.109    -3.8410        -1.6193
n.110    -2.1639        -1.5976
n.111    -2.7723        -1.5566
n.112    -1.6205        -1.5373
n.113    -0.6120        -1.5265
n.114    -0.4747        -1.5181
n.115    -0.1301        -1.5145
n.116    -0.6096        -1.4904
n.117    -2.1386        -1.4819
n.118    -1.4819        -1.4735
n.119    -0.0904        -1.4458
n.120     1.3169        -1.4277
n.121     2.7590        -1.4145
n.122     2.2651        -1.4120
n.123     1.2614        -1.3855
n.124    -0.2952        -1.3482
n.125    -0.7277        -1.3373
n.126     0.6036        -1.3193
n.127    -0.2217        -1.3084
n.128     0.3096        -1.2542
n.129    -0.2964        -1.2386
n.130     0.5060        -1.1313
n.131     1.8639        -1.1205
n.132     1.9265        -1.0952
n.133     2.7289        -1.0542
n.134     2.3060        -1.0422
n.135     1.5916        -1.0000
n.136     1.3699        -0.9892
n.137     2.5747        -0.9855
n.138     3.8458        -0.9627
n.139     4.6843        -0.9614
n.140     4.8819        -0.9458
n.141     4.5759        -0.9398
n.142     4.2663        -0.9361
n.143     3.4711        -0.9325
n.144     4.3892        -0.8940
n.145     2.4807        -0.8904
n.146     2.5759        -0.8831
n.147     2.7072        -0.8795
n.148     1.1687        -0.8590
n.149    -1.6699        -0.8554
n.150    -4.7542        -0.8241
n.151    -4.5867        -0.8229
n.152    -4.4651        -0.8193
n.153    -2.8072        -0.7855
n.154    -2.1964        -0.7759
n.155    -4.5386        -0.7711
n.156    -5.4096        -0.7277
n.157    -5.6072        -0.7145
n.158    -5.4470        -0.7060
n.159    -3.6590        -0.7000
n.160    -1.8072        -0.6916
n.161    -1.5976        -0.6892
n.162    -0.9892        -0.6530
n.163    -3.5108        -0.6398
n.164    -2.4735        -0.6349
n.165    -0.7145        -0.6120
n.166    -0.3723        -0.6096
n.167    -1.3193        -0.5373
n.168     0.1771        -0.5205
n.169     1.2434        -0.5169
n.170     0.6253        -0.5072
n.171     0.0988        -0.4783
n.172     1.2169        -0.4747
n.173     2.0446        -0.4614
n.174     1.4988        -0.4566
n.175     0.3289        -0.4494
n.176     1.5518        -0.4169
n.177     1.9639        -0.4096
n.178     2.5446        -0.4096
n.179     2.9217        -0.4024
n.180     3.7024        -0.4000
n.181     1.1855        -0.3723
n.182     0.9542        -0.3675
n.183     0.9012        -0.3386
n.184     1.9506        -0.2988
n.185     2.0759        -0.2964
n.186     2.3675        -0.2952
n.187    -0.2253        -0.2928
n.188    -0.6892        -0.2554
n.189    -0.4494        -0.2530
n.190    -2.2181        -0.2373
n.191    -0.9614        -0.2253
n.192     0.4036        -0.2253
n.193    -1.7205        -0.2229
n.194    -3.0048        -0.2217
n.195    -3.7169        -0.2108
n.196    -2.9048        -0.1795
n.197    -2.4120        -0.1711
n.198    -0.9855        -0.1325
n.199    -1.4277        -0.1301
n.200    -1.6193        -0.1217
n.201    -2.6590        -0.1205
n.202    -2.1084        -0.1157
n.203    -0.9458        -0.1012
n.204    -1.0542        -0.0904
n.205    -1.4904        -0.0904
n.206    -2.8157        -0.0578
n.207    -2.3651        -0.0518
n.208    -0.5205        -0.0446
n.209     0.7373        -0.0084
n.210     1.9723         0.0133
n.211     3.1157         0.0229
n.212     1.3892         0.0627
n.213     1.2012         0.0988
n.214     1.6036         0.1229
n.215     2.7470         0.1277
n.216     3.4084         0.1771
n.217     2.7771         0.1976
n.218     3.0819         0.2253
n.219     2.2410         0.2651
n.220     0.4145         0.2916
n.221     0.9699         0.3096
n.222     2.0566         0.3253
n.223     2.3783         0.3265
n.224    -0.7000         0.3289
n.225    -0.1711         0.3349
n.226    -0.5373         0.3361
n.227    -0.0578         0.3639
n.228     1.3651         0.4024
n.229     2.1096         0.4036
n.230     0.3265         0.4145
n.231    -0.9325         0.4554
n.232     0.5157         0.4639
n.233    -0.7711         0.5060
n.234     0.2916         0.5108
n.235    -1.0000         0.5157
n.236    -3.4602         0.5205
n.237    -2.8133         0.5398
n.238    -2.7783         0.5590
n.239    -2.4470         0.5711
n.240    -2.3446         0.6036
n.241    -3.7759         0.6253
n.242    -4.4361         0.6783
n.243    -3.9145         0.6831
n.244    -2.7012         0.7217
n.245    -2.3747         0.7301
n.246    -1.3373         0.7373
n.247    -0.2229         0.8313
n.248    -1.4735         0.8651
n.249    -2.3867         0.8723
n.250    -0.6916         0.8723
n.251     1.1530         0.8916
n.252    -1.4145         0.8928
n.253    -1.7289         0.9012
n.254    -1.7253         0.9169
n.255    -1.5566         0.9349
n.256    -0.4783         0.9482
n.257     0.2253         0.9542
n.258     2.0157         0.9699
n.259     2.0217         1.0000
n.260     2.7831         1.0024
n.261     3.6205         1.0108
n.262    -0.4024         1.0386
n.263    -1.6771         1.0470
n.264    -1.1205         1.0639
n.265    -0.1795         1.0747
n.266     0.1976         1.1373
n.267     0.3639         1.1530
n.268     1.3855         1.1687
n.269     0.6783         1.1771
n.270    -0.8904         1.1855
n.271    -1.4458         1.1867
n.272    -0.7855         1.1964
n.273    -0.1157         1.2012
n.274     0.5205         1.2169
n.275     0.3253         1.2301
n.276     1.2301         1.2434
n.277     2.7313         1.2614
n.278     2.9060         1.2699
n.279     3.1711         1.2831
n.280     3.2627         1.2892
n.281     3.2193         1.3133
n.282     3.5012         1.3169
n.283     1.6494         1.3458
n.284     1.8325         1.3506
n.285     0.9349         1.3542
n.286     1.4084         1.3651
n.287     0.6831         1.3687
n.288     0.9482         1.3699
n.289     1.4410         1.3855
n.290     1.1373         1.3892
n.291     0.1229         1.4072
n.292    -0.0904         1.4084
n.293    -0.0084         1.4120
n.294     0.7301         1.4410
n.295     2.0988         1.4627
n.296     2.3108         1.4663
n.297    -0.7759         1.4988
n.298    -2.7554         1.5518
n.299    -0.9398         1.5916
n.300    -0.6398         1.6036
n.301    -2.5181         1.6422
n.302    -2.2434         1.6494
n.303     1.1964         1.6855
n.304    -0.1325         1.6952
n.305    -0.4169         1.7542
n.306    -0.2554         1.8325
n.307     0.8313         1.8434
n.308    -2.3482         1.8627
n.309    -3.2602         1.8639
n.310    -2.2651         1.9265
n.311    -0.6530         1.9506
n.312    -2.2133         1.9639
n.313    -0.9361         1.9723
n.314     0.4024         2.0012
n.315     1.4627         2.0157
n.316     1.6422         2.0217
n.317     0.4554         2.0446
n.318     1.1867         2.0566
n.319     2.8916         2.0759
n.320     4.1614         2.0988
n.321     3.7145         2.1096
n.322     3.0783         2.2410
n.323     1.6855         2.2651
n.324     1.2831         2.2735
n.325     2.8458         2.3060
n.326     2.4000         2.3108
n.327     2.9530         2.3675
n.328     1.4663         2.3783
n.329    -0.8193         2.4000
n.330    -1.5265         2.4807
n.331     0.0133         2.5446
n.332    -0.2253         2.5747
n.333    -0.8590         2.5759
n.334    -2.3000         2.7072
n.335    -2.4759         2.7289
n.336    -2.1108         2.7313
n.337    -2.3952         2.7470
n.338    -2.7530         2.7590
n.339    -2.1506         2.7771
n.340    -1.0952         2.7831
n.341    -0.0446         2.8458
n.342     1.4120         2.8916
n.343     1.7542         2.9060
n.344     2.9458         2.9217
n.345     0.8723         2.9458
n.346     0.1277         2.9530
n.347    -1.3855         3.0783
n.348     0.5711         3.0819
n.349     1.2699         3.1157
n.350    -0.1012         3.1711
n.351    -0.2373         3.2193
n.352     1.2892         3.2627
n.353     1.0639         3.4084
n.354    -0.9627         3.4711
n.355    -2.9386         3.5012
n.356    -2.3313         3.6205
n.357    -2.5988         3.7024
n.358    -3.7735         3.7145
n.359    -4.4217         3.8458
n.360    -3.1482         4.1614
n.361    -1.0422         4.2663
n.362    -1.3482         4.3892
n.363     1.3687         4.5759
n.364     2.0012         4.6843
n.365     1.8627         4.8819

Dai dati sono state estrapolate le seguenti variabili.
Media: -0.4068
Varianza: 4.8974
Mediana: -0.3386
