I dati analizzati provengono dal file: data/1962.txt
Sono stai analizzati i seguinti 365 valori.

        da file       ordinati
n.337    -3.7952         3.4711
n.338    -4.7530         3.5614
n.339    -4.6506         3.5651
n.340    -3.1952         3.6133
n.341    -2.8446         3.6904
n.342    -2.7880         3.8361
n.343    -3.1458         3.8470
n.344    -2.2542         3.9952
n.345    -1.8277         4.0747
n.346    -1.0723         4.1289
n.347     0.6145         4.1530
n.348    -0.4289         4.1530
n.349    -2.4301         4.1795
n.350     0.1988         4.3289
n.351     0.5627         4.7554
n.352    -2.5108         4.7771
n.353    -1.4361         4.8422
n.354    -0.7627         4.8627
n.355    -2.2386         4.8639
n.356    -3.6313         5.0253
n.357    -4.6988         5.0627
n.358    -6.0735         5.1084
n.359    -6.9217         5.2627
n.360    -6.3482         5.3434
n.361    -6.1422         5.3855
n.362    -4.7482         5.3988
n.363    -2.4313         5.5867
n.364    -1.7988         5.9241
n.365    -2.9373         6.2217

Dai dati sono state estrapolate le seguenti variabili.
Media: -0.8208
Varianza: 8.8031
Mediana: -0.8687
