I dati analizzati provengono dal file: data/1993.txt
Sono stai analizzati i seguinti 365 valori.

        da file       ordinati
n.1    -1.7639        -6.1542
n.2    -2.6373        -6.0169
n.3    -4.1349        -5.6084
n.4    -3.9783        -5.1241
n.5    -3.4084        -5.1205
n.6    -1.4000        -4.9530
n.7     0.9012        -4.9169
n.8     3.7759        -4.7048
n.9     3.1614        -4.7000
n.10     2.4952        -4.4892
n.11     3.4771        -4.2470
n.12     5.0361        -4.2145
n.13     4.2494        -4.2000
n.14     6.5892        -4.1831
n.15     4.1904        -4.1349
n.16     3.5325        -3.9855
n.17     3.0831        -3.9783
n.18     3.5434        -3.9084
n.19     3.9169        -3.9060
n.20     2.0434        -3.8964
n.21     2.1651        -3.8458
n.22     2.2735        -3.7590
n.23     4.3482        -3.7386
n.24     4.2506        -3.7060
n.25     5.5771        -3.7012
n.26     4.0205        -3.6759
n.27     1.2952        -3.6361
n.28     2.0193        -3.4542
n.29     2.0458        -3.4265
n.30     0.9783        -3.4253
n.31     0.2000        -3.4157
n.32    -0.4205        -3.4084
n.33     0.0108        -3.3108
n.34     1.5398        -3.2193
n.35     1.6072        -3.1904
n.36     1.8783        -3.1867
n.37     2.1036        -3.1759
n.38     3.0747        -3.0687
n.39     1.9542        -3.0590
n.40     0.9699        -3.0458
n.41     0.6892        -3.0108
n.42     0.3795        -2.9964
n.43     0.4506        -2.9892
n.44     0.7831        -2.9253
n.45     1.1867        -2.8940
n.46     0.4337        -2.8916
n.47     0.0843        -2.8614
n.48    -0.8422        -2.8205
n.49     0.9578        -2.7771
n.50     0.3880        -2.7602
n.51     2.0819        -2.7446
n.52    -0.1434        -2.7229
n.53    -1.8048        -2.7036
n.54    -3.7386        -2.6699
n.55    -4.4892        -2.6470
n.56    -2.9964        -2.6373
n.57    -2.7602        -2.6048
n.58    -1.5205        -2.5976
n.59    -1.9759        -2.5651
n.60     0.0181        -2.5651
n.61    -1.1398        -2.5494
n.62    -1.7313        -2.5470
n.63    -3.9060        -2.5325
n.64    -4.1831        -2.4735
n.65    -2.0614        -2.4181
n.66    -0.0410        -2.4157
n.67    -1.6361        -2.3735
n.68    -1.9253        -2.3554
n.69    -1.6048        -2.3325
n.70    -0.9542        -2.2843
n.71     0.1024        -2.2012
n.72     0.5060        -2.1566
n.73     0.2651        -2.1434
n.74     0.4012        -2.0988
n.75     0.6928        -2.0614
n.76     2.3759        -2.0530
n.77     4.6301        -2.0373
n.78     4.3169        -2.0181
n.79     5.4627        -2.0145
n.80     4.6807        -1.9867
n.81     2.8843        -1.9855
n.82     3.8048        -1.9759
n.83     1.8627        -1.9747
n.84    -2.3554        -1.9253
n.85    -3.3108        -1.9217
n.86    -3.7060        -1.8988
n.87    -5.1241        -1.8904
n.88    -5.6084        -1.8337
n.89    -4.9530        -1.8217
n.90    -2.7771        -1.8048
n.91    -2.0530        -1.8012
n.92    -0.9928        -1.7795
n.93    -1.1614        -1.7639
n.94    -2.5651        -1.7398
n.95    -1.6072        -1.7313
n.96    -1.1458        -1.7241
n.97     1.1723        -1.7145
n.98     1.5133        -1.7120
n.99     1.4904        -1.6747
n.100    -1.7120        -1.6361
n.101    -0.4422        -1.6193
n.102    -1.2904        -1.6145
n.103    -2.5325        -1.6072
n.104    -2.0988        -1.6048
n.105    -0.5904        -1.5759
n.106    -0.0048        -1.5482
n.107    -0.5145        -1.5458
n.108     0.0675        -1.5205
n.109     0.9590        -1.4337
n.110     1.2361        -1.4000
n.111     0.7277        -1.2952
n.112     1.1795        -1.2904
n.113     1.2880        -1.2482
n.114     0.5253        -1.2145
n.115    -0.9301        -1.2120
n.116    -0.6096        -1.1723
n.117     1.3614        -1.1711
n.118     1.1181        -1.1614
n.119     0.9096        -1.1554
n.120    -0.2831        -1.1458
n.121    -1.0410        -1.1398
n.122    -0.6349        -1.1398
n.123     0.7614        -1.1108
n.124     1.7048        -1.0988
n.125     2.0723        -1.0892
n.126     0.8036        -1.0410
n.127     0.8783        -0.9928
n.128     1.2096        -0.9783
n.129     0.9036        -0.9542
n.130     1.4060        -0.9422
n.131     1.2639        -0.9313
n.132    -0.6735        -0.9301
n.133    -1.1711        -0.9169
n.134    -0.6940        -0.9145
n.135     0.6916        -0.8783
n.136     0.8699        -0.8747
n.137     1.7747        -0.8422
n.138     1.7458        -0.8289
n.139     1.2843        -0.7723
n.140     1.0819        -0.7530
n.141    -1.7241        -0.7506
n.142    -1.4337        -0.6940
n.143     0.2711        -0.6735
n.144     1.5892        -0.6627
n.145     3.4807        -0.6590
n.146     4.2759        -0.6361
n.147     2.5072        -0.6349
n.148     0.7687        -0.6217
n.149     1.3301        -0.6169
n.150     1.9458        -0.6096
n.151     2.7133        -0.5904
n.152     3.1349        -0.5506
n.153     0.7928        -0.5494
n.154    -0.1964        -0.5446
n.155     0.7614        -0.5145
n.156     3.0904        -0.4735
n.157     3.8928        -0.4422
n.158     4.6530        -0.4205
n.159     5.5410        -0.4133
n.160     4.6928        -0.3988
n.161     0.7024        -0.3783
n.162     0.7108        -0.3711
n.163    -1.1108        -0.2831
n.164    -2.4735        -0.2675
n.165    -2.0145        -0.1988
n.166    -0.7723        -0.1964
n.167     0.8807        -0.1855
n.168     1.6771        -0.1434
n.169     0.4434        -0.0855
n.170     0.9253        -0.0410
n.171     1.2988        -0.0289
n.172     0.6169        -0.0048
n.173     0.1446         0.0108
n.174    -1.8012         0.0120
n.175    -0.3711         0.0181
n.176    -1.2482         0.0675
n.177    -0.6361         0.0843
n.178     0.2446         0.0867
n.179     1.6217         0.1024
n.180    -2.5976         0.1446
n.181    -1.7145         0.1723
n.182    -1.5458         0.1747
n.183    -1.8988         0.2000
n.184    -0.5494         0.2373
n.185     0.9759         0.2446
n.186     2.0675         0.2518
n.187     0.1747         0.2614
n.188    -2.9892         0.2651
n.189    -2.5494         0.2699
n.190    -2.0181         0.2711
n.191    -2.8614         0.3193
n.192    -3.8964         0.3639
n.193    -5.1205         0.3783
n.194    -4.7048         0.3795
n.195    -4.9169         0.3880
n.196    -2.6048         0.4012
n.197    -1.2120         0.4145
n.198    -0.0855         0.4337
n.199     0.1723         0.4434
n.200    -1.6193         0.4482
n.201    -3.7590         0.4506
n.202    -3.9084         0.5060
n.203    -3.8458         0.5253
n.204    -3.4542         0.6012
n.205    -1.8904         0.6024
n.206    -2.4157         0.6048
n.207    -2.5651         0.6169
n.208    -2.8205         0.6301
n.209    -0.6627         0.6566
n.210     1.1723         0.6627
n.211     1.8157         0.6892
n.212     1.3892         0.6916
n.213     0.6012         0.6928
n.214     0.9036         0.7024
n.215     1.7470         0.7108
n.216     3.1084         0.7205
n.217     3.1771         0.7277
n.218     3.5819         0.7554
n.219     1.5410         0.7614
n.220    -0.1855         0.7614
n.221     0.2699         0.7627
n.222     0.6566         0.7687
n.223     0.3783         0.7699
n.224     1.0000         0.7831
n.225     2.2289         0.7928
n.226     3.3627         0.8036
n.227     3.5422         0.8458
n.228     3.6651         0.8542
n.229     4.2096         0.8627
n.230     5.3265         0.8699
n.231     4.5675         0.8783
n.232     4.4157         0.8807
n.233     5.0289         0.9012
n.234     5.4916         0.9036
n.235     4.4000         0.9036
n.236     3.3398         0.9096
n.237     0.0867         0.9253
n.238    -0.8783         0.9578
n.239    -2.6470         0.9590
n.240    -2.7446         0.9699
n.241    -3.6759         0.9759
n.242    -3.6361         0.9783
n.243    -1.6145         1.0000
n.244    -2.2012         1.0819
n.245    -1.9747         1.0916
n.246    -2.0373         1.1181
n.247    -2.7229         1.1229
n.248    -2.3735         1.1639
n.249    -3.1867         1.1723
n.250    -2.8916         1.1723
n.251    -2.5470         1.1795
n.252    -1.2145         1.1867
n.253    -0.8289         1.2096
n.254    -3.4253         1.2361
n.255    -2.1566         1.2639
n.256    -0.3783         1.2843
n.257    -0.8747         1.2880
n.258    -2.2843         1.2952
n.259    -0.9783         1.2988
n.260    -0.9169         1.3301
n.261     0.7205         1.3422
n.262     1.4976         1.3446
n.263     2.0229         1.3614
n.264     2.7795         1.3867
n.265     2.9205         1.3892
n.266     1.3976         1.3976
n.267     1.1639         1.4060
n.268    -0.9145         1.4904
n.269    -1.9217         1.4976
n.270    -3.1904         1.5133
n.271    -3.0458         1.5398
n.272    -3.9855         1.5410
n.273    -3.4157         1.5627
n.274    -1.7795         1.5892
n.275    -1.6747         1.6072
n.276    -2.6699         1.6217
n.277    -3.0687         1.6771
n.278    -2.8940         1.6988
n.279    -0.0289         1.7048
n.280     0.6627         1.7458
n.281     0.3193         1.7470
n.282    -0.3988         1.7518
n.283    -0.7506         1.7747
n.284    -0.2675         1.8157
n.285     2.0349         1.8627
n.286     2.8084         1.8783
n.287     3.6831         1.9458
n.288     0.4482         1.9542
n.289    -0.6590         1.9639
n.290     0.2373         1.9711
n.291     1.1229         1.9723
n.292     2.5096         2.0193
n.293     2.0916         2.0229
n.294     0.6301         2.0349
n.295    -3.7012         2.0434
n.296    -1.0892         2.0458
n.297    -1.5759         2.0675
n.298    -1.1554         2.0723
n.299    -1.7398         2.0819
n.300    -1.1398         2.0916
n.301    -2.4181         2.1036
n.302    -2.1434         2.1651
n.303    -2.7036         2.1687
n.304    -2.3325         2.2289
n.305    -0.6169         2.2735
n.306     1.3446         2.3759
n.307     2.6313         2.3892
n.308     1.7518         2.4398
n.309     2.4398         2.4952
n.310     2.8349         2.5072
n.311     3.0470         2.5096
n.312     1.3867         2.6313
n.313     0.3639         2.7133
n.314     0.6024         2.7795
n.315     1.5627         2.8084
n.316     1.3422         2.8349
n.317    -0.5446         2.8843
n.318    -0.4133         2.9205
n.319     1.0916         3.0470
n.320     0.2614         3.0747
n.321    -1.9855         3.0831
n.322    -1.8217         3.0904
n.323    -4.2145         3.1084
n.324    -6.0169         3.1349
n.325    -6.1542         3.1614
n.326    -4.7000         3.1771
n.327    -4.2470         3.3398
n.328    -1.8337         3.3614
n.329    -3.2193         3.3627
n.330    -3.4265         3.4373
n.331    -1.9867         3.4771
n.332    -2.9253         3.4807
n.333    -3.0590         3.5325
n.334    -4.2000         3.5422
n.335    -3.1759         3.5434
n.336    -3.0108         3.5819
n.337    -1.2952         3.6651
n.338    -0.7530         3.6831
n.339    -0.5506         3.7759
n.340     0.6048         3.8048
n.341     0.7554         3.8928
n.342     0.0120         3.9169
n.343     0.8542         4.0205
n.344     0.8458         4.1904
n.345     1.9723         4.2096
n.346    -1.1723         4.2494
n.347     0.4145         4.2506
n.348     1.9711         4.2759
n.349     0.7699         4.3169
n.350     1.6988         4.3482
n.351     0.7627         4.4000
n.352     2.3892         4.4157
n.353     1.9639         4.5675
n.354     3.4373         4.6301
n.355     3.3614         4.6530
n.356     2.1687         4.6807
n.357    -1.0988         4.6928
n.358    -0.4735         5.0289
n.359    -0.6217         5.0361
n.360     0.2518         5.3265
n.361    -0.9422         5.4627
n.362    -1.5482         5.4916
n.363    -0.9313         5.5410
n.364    -0.1988         5.5771
n.365     0.8627         6.5892

Dai dati sono state estrapolate le seguenti variabili.
Media: 0.0266
Varianza: 5.9573
Mediana: 0.2000
