I dati analizzati provengono dal file: data/1964.txt
Sono stai analizzati i seguinti 365 valori.

        da file       ordinati
n.1    -2.7639        -9.3361
n.2    -3.2373        -7.9988
n.3    -2.8349        -7.9410
n.4    -3.5783        -6.0000
n.5    -5.5084        -5.7373
n.6    -6.0000        -5.7253
n.7    -4.9988        -5.5313
n.8    -4.0241        -5.5084
n.9    -4.2386        -5.4614
n.10    -3.5048        -5.2566
n.11    -1.1229        -5.2349
n.12    -0.2639        -5.2048
n.13    -0.4506        -4.9988
n.14    -0.7108        -4.6711
n.15    -3.2096        -4.6699
n.16    -0.2675        -4.5831
n.17    -1.6169        -4.4265
n.18    -4.3566        -4.4000
n.19    -4.5831        -4.3566
n.20    -5.2566        -4.2831
n.21    -5.2349        -4.2542
n.22    -4.4265        -4.2506
n.23    -2.9518        -4.2386
n.24    -3.7494        -4.0590
n.25    -3.3229        -4.0241
n.26    -2.2795        -3.9578
n.27    -2.1048        -3.9386
n.28    -2.0807        -3.7952
n.29    -1.4542        -3.7952
n.30    -0.8217        -3.7518
n.31    -0.6000        -3.7494
n.32    -0.5205        -3.7048
n.33     1.2108        -3.7024
n.34     1.8398        -3.6711
n.35     1.4072        -3.6084
n.36     0.2783        -3.5783
n.37    -0.2964        -3.5048
n.38    -2.0253        -3.3964
n.39    -2.9458        -3.3843
n.40    -2.2301        -3.3747
n.41    -0.5108        -3.3229
n.42    -0.1205        -3.3205
n.43    -1.6494        -3.2373
n.44    -0.5169        -3.2373
n.45    -0.5133        -3.2096
n.46     0.1337        -3.1892
n.47     1.2843        -3.1241
n.48     0.9578        -3.0554
n.49     1.1578        -3.0084
n.50     0.5880        -2.9518
n.51     0.6819        -2.9458
n.52    -0.5434        -2.8627
n.53    -3.7048        -2.8349
n.54    -3.9386        -2.8000
n.55    -3.1892        -2.7639
n.56    -1.7964        -2.7614
n.57     0.9398        -2.7398
n.58     1.6795        -2.7361
n.59     2.3241        -2.7325
n.60     1.6181        -2.6795
n.61     2.2602        -2.6699
n.62     0.7687        -2.6651
n.63     0.2940        -2.6325
n.64    -2.2831        -2.6301
n.65    -5.4614        -2.6012
n.66    -7.9410        -2.5976
n.67    -9.3361        -2.5892
n.68    -5.7253        -2.5012
n.69    -5.2048        -2.4434
n.70    -4.2542        -2.4349
n.71    -2.5976        -2.3892
n.72    -0.9940        -2.3687
n.73    -1.5349        -2.3373
n.74     0.0012        -2.2831
n.75    -1.1072        -2.2795
n.76    -3.1241        -2.2771
n.77    -4.6699        -2.2759
n.78    -4.2831        -2.2494
n.79    -2.0373        -2.2301
n.80    -1.4193        -2.2241
n.81    -1.0157        -2.1530
n.82     0.8048        -2.1217
n.83     0.3627        -2.1169
n.84     0.5446        -2.1133
n.85     0.2892        -2.1048
n.86    -0.9060        -2.0928
n.87    -1.9241        -2.0916
n.88    -0.6084        -2.0807
n.89    -1.0530        -2.0373
n.90    -0.1771        -2.0313
n.91     0.3470        -2.0253
n.92    -0.4928        -2.0253
n.93     0.6386        -1.9735
n.94    -1.0651        -1.9482
n.95    -0.2072        -1.9241
n.96    -1.8458        -1.8458
n.97    -1.4277        -1.8241
n.98    -0.9867        -1.8205
n.99    -1.7096        -1.7964
n.100    -0.4120        -1.7880
n.101     1.5578        -1.7627
n.102     1.8096        -1.7554
n.103     1.9675        -1.7229
n.104     1.2012        -1.7096
n.105     0.6096        -1.6494
n.106     1.4952        -1.6169
n.107     2.5855        -1.6145
n.108     3.1675        -1.5482
n.109     1.7590        -1.5349
n.110    -0.6639        -1.5108
n.111    -0.7723        -1.5048
n.112    -1.8205        -1.4759
n.113    -0.4120        -1.4542
n.114     0.0253        -1.4530
n.115     0.2699        -1.4361
n.116     0.1904        -1.4277
n.117    -0.7386        -1.4205
n.118     0.5181        -1.4193
n.119     1.9096        -1.3831
n.120     1.8169        -1.3651
n.121     0.1590        -1.3554
n.122    -0.2349        -1.3494
n.123     0.3614        -1.3458
n.124     2.0048        -1.3446
n.125     2.8723        -1.3398
n.126     1.2036        -1.3361
n.127     1.7783        -1.3193
n.128     2.4096        -1.3145
n.129     2.5036        -1.2988
n.130     1.5060        -1.2783
n.131     1.8639        -1.2470
n.132     2.0265        -1.2133
n.133     3.4289        -1.1602
n.134     3.3060        -1.1506
n.135     1.6916        -1.1482
n.136     0.5699        -1.1229
n.137    -0.4253        -1.1072
n.138     0.5458        -1.0904
n.139     2.3843        -1.0651
n.140     2.6819        -1.0602
n.141     0.5759        -1.0554
n.142    -0.4337        -1.0530
n.143     0.1711        -1.0458
n.144     0.1892        -1.0157
n.145    -1.3193        -0.9940
n.146    -1.8241        -0.9904
n.147    -2.0928        -0.9867
n.148    -2.0313        -0.9060
n.149    -0.1699        -0.8916
n.150     0.9458        -0.8904
n.151     1.8133        -0.8217
n.152     1.4349        -0.8181
n.153     0.2928        -0.7867
n.154    -0.2964        -0.7723
n.155     0.3614        -0.7711
n.156     1.9904        -0.7446
n.157     2.7928        -0.7422
n.158     3.2530        -0.7386
n.159     3.0410        -0.7277
