I dati analizzati provengono dal file: data/1951.txt
Sono stai analizzati i seguinti 365 valori.

        da file       ordinati
n.72    -1.6940        -2.5313
n.73     1.4651        -2.5096
n.74    -0.0988        -2.4627
n.75    -0.2072        -2.4373
n.76    -0.2241        -2.4024
n.77    -0.0699        -2.4012
n.78     0.0169        -2.3892
n.79     1.9627        -2.3855
n.80    -1.6193        -2.3699
n.81    -5.2157        -2.3361
n.82    -3.2952        -2.3289
n.83    -2.0373        -2.2747
n.84    -2.5554        -2.2711
n.85    -3.2108        -2.2301
n.86    -3.0060        -2.2205
n.87    -0.6241        -2.2205
n.88    -2.8084        -2.1771
n.89    -2.8530        -2.1771
n.90    -2.1771        -2.1651
n.91    -2.8530        -2.1373
n.92    -3.6928        -2.1325
n.93    -1.9614        -2.1253
n.94    -0.9651        -2.1000
n.95    -0.4072        -2.0735
n.96     0.1542        -2.0735
n.97     0.2723        -2.0602
n.98     0.1133        -2.0410
n.99    -2.5096        -2.0373
n.100    -1.5120        -2.0325
n.101    -0.7422        -2.0253
n.102    -1.8904        -1.9964
n.103    -2.1325        -1.9614
n.104    -0.5988        -1.9277
n.105    -1.1904        -1.9096
n.106    -1.6048        -1.8904
n.107    -0.2145        -1.8494
n.108     0.0675        -1.8494
n.109    -0.0410        -1.8289
n.110     0.9361        -1.8229
n.111     0.9277        -1.8096
n.112    -0.4205        -1.7940
n.113    -1.6120        -1.7904
n.114    -2.2747        -1.7892
n.115    -0.0301        -1.7843
n.116    -0.3096        -1.7590
n.117    -0.7386        -1.7084
n.118    -0.5819        -1.6940
n.119    -1.0904        -1.6711
n.120    -3.0831        -1.6627
n.121    -4.0410        -1.6398
n.122    -0.7349        -1.6386
n.123    -0.0386        -1.6373
n.124    -0.3952        -1.6193
n.125    -0.5277        -1.6181
n.126    -1.2964        -1.6120
n.127    -2.8217        -1.6048
n.128    -3.0904        -1.5988
n.129    -3.0964        -1.5277
n.130    -2.7940        -1.5120
n.131    -2.3361        -1.4976
n.132    -2.0735        -1.3855
n.133    -1.6711        -1.3554
n.134    -3.3940        -1.3470
n.135    -4.4084        -1.3181
n.136    -4.3301        -1.3048
n.137    -5.0253        -1.2964
n.138    -4.5542        -1.2590
n.139    -4.4157        -1.2554
n.140    -0.1181        -1.2301
n.141     0.0759        -1.2241
n.142    -0.3337        -1.2072
n.143     0.5711        -1.1928
n.144     1.7892        -1.1904
n.145     1.3807        -1.1855
n.146     0.9759        -1.1542
n.147    -0.9928        -1.1470
n.148    -2.5313        -1.1313
n.149    -2.3699        -1.1169
n.150    -1.1542        -1.0988
n.151    -0.7867        -1.0976
n.152    -2.1651        -1.0904
n.153    -3.2072        -1.0892
n.154    -1.9964        -1.0843
n.155    -2.6386        -1.0735
n.156    -1.8096        -1.0458
n.157    -1.2072        -1.0398
n.158    -1.1470        -1.0386
n.159    -1.7590        -0.9928
n.160    -0.6072        -0.9651
n.161    -1.0976        -0.9639
n.162    -1.0892        -0.9627
n.163    -0.2108        -0.9530
n.164     1.4265        -0.9205
n.165     1.3855        -0.9193
n.166     2.0277        -0.9048
n.167     3.1807        -0.8771
n.168     3.1771        -0.8325
n.169     2.7434        -0.8241
n.170     1.5253        -0.8229
n.171     0.1988        -0.8000
n.172    -0.1831        -0.7904
n.173     0.6446        -0.7867
n.174    -0.3012        -0.7614
n.175    -3.6711        -0.7602
n.176    -3.9482        -0.7422
n.177    -3.3361        -0.7386
n.178    -3.1554        -0.7349
n.179    -3.4783        -0.7133
n.180    -3.1976        -0.7048
n.181    -3.7145        -0.7048
n.182    -3.8458        -0.6783
n.183    -3.0988        -0.6687
n.184    -1.8494        -0.6602
n.185    -0.8241        -0.6482
n.186    -0.8325        -0.6373
n.187    -2.9253        -0.6241
n.188    -1.7892        -0.6108
n.189    -1.8494        -0.6084
n.190    -1.6181        -0.6072
n.191    -0.7614        -0.6000
n.192     0.1036        -0.5988
n.193    -0.9205        -0.5819
n.194    -0.7048        -0.5711
n.195    -1.1169        -0.5446
n.196    -0.7048        -0.5277
n.197    -3.0120        -0.5157
n.198    -2.3855        -0.4759
n.199    -1.5277        -0.4590
n.200    -0.9193        -0.4458
n.201    -0.4590        -0.4422
n.202     0.1916        -0.4361
n.203     0.3542        -0.4205
n.204    -3.3542        -0.4108
n.205    -3.0904        -0.4072
n.206    -4.1157        -0.4012
n.207    -4.7651        -0.3952
n.208    -3.4205        -0.3916
n.209    -2.4627        -0.3602
n.210    -1.9277        -0.3337
n.211    -1.0843        -0.3108
n.212     0.2892        -0.3096
n.213     0.5012        -0.3012
n.214     0.1036        -0.2795
n.215    -0.0530        -0.2386
n.216    -0.3916        -0.2361
n.217    -1.8229        -0.2241
n.218    -1.3181        -0.2217
n.219    -1.2590        -0.2205
n.220    -1.3855        -0.2169
n.221    -1.2301        -0.2145
n.222    -5.0434        -0.2108
n.223    -4.0217        -0.2072
n.224    -3.5000        -0.1855
n.225    -2.2711        -0.1831
n.226    -1.6373        -0.1566
n.227    -2.8578        -0.1506
n.228    -2.8349        -0.1373
n.229    -3.8904        -0.1361
n.230    -2.7735        -0.1181
n.231    -2.0325        -0.0988
n.232    -1.7843        -0.0964
n.233    -0.5711        -0.0699
n.234    -0.6084        -0.0651
n.235    -0.6000        -0.0530
n.236    -0.7602        -0.0422
n.237    -0.7133        -0.0410
n.238    -0.6783        -0.0386
n.239    -1.3470        -0.0349
n.240    -0.5446        -0.0301
n.241     0.2241        -0.0181
n.242     0.2639        -0.0181
n.243     0.5855        -0.0036
n.244    -0.4012         0.0169
n.245     0.0253         0.0253
n.246    -0.1373         0.0566
n.247    -0.8229         0.0675
n.248    -1.0735         0.0759
n.249     1.1133         0.1036
n.250     2.0084         0.1036
n.251     1.8530         0.1133
n.252     1.8855         0.1205
n.253     2.2711         0.1542
n.254     2.0747         0.1916
n.255     1.9434         0.1988
n.256     2.8217         0.2108
n.257     1.9253         0.2133
n.258     3.0157         0.2241
n.259     2.9217         0.2639
n.260     1.4831         0.2723
n.261     0.1205         0.2783
n.262     0.2976         0.2892
n.263    -0.8771         0.2976
n.264    -2.2205         0.3120
n.265    -2.7795         0.3301
n.266    -2.4024         0.3410
n.267    -0.4361         0.3542
n.268     0.3855         0.3855
n.269     0.2783         0.3880
n.270    -0.7904         0.4301
n.271    -1.0458         0.4458
n.272    -1.1855         0.4723
n.273    -0.5157         0.4807
n.274    -0.2795         0.4867
n.275     1.2253         0.4952
n.276     0.3301         0.4988
n.277    -0.6687         0.5012
n.278    -1.7940         0.5554
n.279    -1.8289         0.5711
n.280    -2.1373         0.5855
n.281    -3.4807         0.6048
n.282    -3.5988         0.6217
n.283    -5.0506         0.6446
n.284    -5.5675         0.6663
n.285    -4.4651         0.6831
n.286    -3.8916         0.6916
n.287    -3.7169         0.7048
n.288    -3.8518         0.7699
n.289    -3.9590         0.7735
n.290    -1.6627         0.7843
n.291    -2.1771         0.7916
n.292    -1.7904         0.8530
n.293     0.6916         0.8627
n.294     0.4301         0.8675
n.295     0.4988         0.9277
n.296     0.2108         0.9361
n.297     1.0241         0.9614
n.298    -1.3554         0.9759
n.299    -1.0398         1.0108
n.300    -1.6398         1.0241
n.301    -0.0181         1.0337
n.302     0.0566         1.0518
n.303    -0.0036         1.1133
n.304     0.8675         1.1470
n.305     0.6831         1.1566
n.306    -1.2554         1.2253
n.307    -2.7687         1.3807
n.308    -2.5482         1.3855
n.309    -2.0602         1.4265
n.310    -0.0651         1.4578
n.311     1.1470         1.4651
n.312     3.4867         1.4771
n.313     3.1639         1.4783
n.314     4.7024         1.4831
n.315     4.3627         1.5000
n.316     2.5422         1.5253
n.317     0.5554         1.6036
n.318     0.4867         1.7892
n.319     0.7916         1.8530
n.320    -0.2386         1.8855
n.321    -0.1855         1.8867
n.322     2.1783         1.9253
n.323     4.8855         1.9434
n.324     7.0831         1.9627
n.325     6.0458         1.9747
n.326     3.8000         1.9783
n.327     0.8530         2.0084
n.328     0.6663         2.0277
n.329     0.4807         2.0735
n.330     0.7735         2.0747
n.331     0.2133         2.0892
n.332    -2.0253         2.1783
n.333     0.3410         2.2434
n.334    -0.8000         2.2542
n.335    -0.4759         2.2711
n.336    -0.3108         2.5193
n.337     0.7048         2.5422
n.338    -0.9530         2.5458
n.339    -0.1506         2.6169
n.340     0.6048         2.6325
n.341     3.8554         2.6482
n.342     0.3120         2.7434
n.343    -0.4458         2.8217
n.344     0.4458         2.8494
n.345     0.4723         2.9217
n.346    -2.9723         3.0157
n.347    -3.4855         3.0205
n.348    -2.3289         3.1361
n.349    -2.2301         3.1639
n.350    -2.4012         3.1771
n.351     0.8627         3.1807
n.352    -0.4108         3.2651
n.353    -0.2361         3.4867
n.354    -0.9627         3.8000
n.355    -1.6386         3.8554
n.356    -1.1313         3.9506
n.357    -1.0988         4.3627
n.358    -2.0735         4.6506
n.359    -0.2217         4.6795
n.360     1.0518         4.6831
n.361    -0.0422         4.7024
n.362    -0.6482         4.8855
n.363    -3.7313         4.9771
n.364    -3.2988         6.0458
n.365    -2.4373         7.0831

Dai dati sono state estrapolate le seguenti variabili.
Media: -0.6756
Varianza: 4.4950
Mediana: -0.6687
