I dati analizzati provengono dal file: data/2020.txt
Sono stai analizzati i seguinti 365 valori.

        da file       ordinati
n.1     0.0361        -5.3108
n.2    -0.7373        -4.9530
n.3    -0.0349        -4.8904
n.4     2.7217        -4.4554
n.5     4.6916        -4.3771
n.6     1.0000        -3.9928
n.7    -1.5988        -3.9373
n.8    -1.7241        -3.3169
n.9    -0.7386        -3.1313
n.10     1.7952        -3.1072
n.11     0.4771        -3.0916
n.12     0.4361        -2.9976
n.13    -0.3506        -2.8892
n.14     0.6892        -2.8867
n.15     2.0904        -2.7590
n.16     2.2325        -2.7458
n.17     0.9831        -2.5518
n.18     3.6434        -2.5373
n.19     2.9169        -2.4952
n.20     2.8434        -2.4265
n.21     0.3651        -2.3470
n.22    -0.4265        -2.1916
n.23     0.0482        -2.1904
n.24    -0.3494        -2.1627
n.25     2.4771        -2.1386
n.26     2.6205        -2.1217
n.27     2.9952        -2.0988
n.28     4.4193        -2.0482
n.29     3.4458        -1.9590
n.30     3.4783        -1.9530
n.31     3.9000        -1.9108
n.32     5.4795        -1.8651
n.33     5.2108        -1.8614
n.34     7.0398        -1.8193
n.35     5.4072        -1.8000
n.36     4.6783        -1.7241
n.37     1.1036        -1.6145
n.38     0.7747        -1.5988
n.39     0.9542        -1.5422
n.40     0.0699        -1.5145
n.41     3.6892        -1.4952
n.42     5.8795        -1.3771
n.43     5.3506        -1.3747
n.44     2.6831        -1.3566
n.45     4.6867        -1.3289
n.46     3.2337        -1.3229
n.47     3.1843        -1.3108
n.48     5.2578        -1.2747
n.49     5.4578        -1.2361
n.50     4.5880        -1.2229
n.51     3.3819        -1.1904
n.52     2.6566        -1.1337
n.53     3.1952        -1.1289
n.54     4.4614        -1.0940
n.55     7.2108        -1.0711
n.56     5.9036        -1.0687
n.57     4.0398        -1.0675
n.58     0.7795        -1.0470
n.59     3.9241        -0.9530
n.60     1.5181        -0.9060
n.61    -0.1398        -0.9012
n.62     3.0687        -0.7855
n.63     1.6940        -0.7506
n.64     0.2169        -0.7386
n.65     1.0386        -0.7373
n.66     2.4590        -0.6048
n.67     1.8639        -0.5157
n.68     0.1747        -0.5084
n.69     1.3952        -0.4904
n.70     3.4458        -0.4723
n.71     4.2024        -0.4373
n.72     5.8060        -0.4265
n.73     2.7651        -0.3916
n.74     0.5012        -0.3855
n.75    -0.0072        -0.3506
n.76     0.9759        -0.3494
n.77     2.6301        -0.2699
n.78     3.7169        -0.2651
n.79     2.5627        -0.2361
n.80     2.7807        -0.2277
n.81     2.2843        -0.2169
n.82    -2.4952        -0.2012
n.83    -3.9373        -0.1952
n.84    -4.4554        -0.1398
n.85    -5.3108        -0.0759
n.86    -0.9060        -0.0747
n.87     3.0759        -0.0349
n.88     2.3916        -0.0072
n.89     1.0470         0.0193
n.90    -4.3771         0.0361
n.91    -4.9530         0.0482
n.92    -3.9928         0.0506
n.93    -1.8614         0.0699
n.94    -0.2651         0.0723
n.95     1.2928         0.0819
n.96     2.0542         0.1265
n.97     2.5723         0.1458
n.98     3.2133         0.1747
n.99     3.6904         0.1952
n.100     4.5880         0.2169
n.101     5.4578         0.2807
n.102     4.5096         0.2855
n.103     4.1675         0.3012
n.104     4.0012         0.3096
n.105     0.3096         0.3506
n.106     0.8952         0.3651
n.107     2.8855         0.3699
n.108     3.5675         0.4301
n.109     3.8590         0.4361
n.110     1.4361         0.4458
n.111    -0.4723         0.4554
n.112     0.8795         0.4771
n.113     1.3880         0.4819
n.114     2.5253         0.4904
n.115     3.3699         0.5012
n.116     3.6904         0.5108
n.117     3.1614         0.5241
n.118     2.4181         0.5277
n.119     2.8096         0.5855
n.120     1.3169         0.5988
n.121     0.6590         0.6000
n.122     3.0651         0.6590
n.123     3.6614         0.6602
n.124     3.3048         0.6675
n.125     3.2723         0.6747
n.126     2.4036         0.6892
n.127     2.3783         0.7205
n.128     3.2096         0.7265
n.129     3.8036         0.7747
n.130     3.4060         0.7759
n.131    -0.2361         0.7795
n.132     1.3265         0.7795
n.133    -1.0711         0.8133
n.134     1.4060         0.8795
n.135     0.8916         0.8843
n.136     1.3699         0.8916
n.137     1.3747         0.8952
n.138     3.4458         0.8964
n.139     2.1843         0.9542
n.140     3.7819         0.9759
n.141     4.1759         0.9771
n.142     4.1663         0.9831
n.143     3.9711         1.0000
n.144     2.7892         1.0301
n.145     2.7807         1.0386
n.146     1.9759         1.0470
n.147     1.7072         1.0880
n.148     1.7687         1.1036
n.149    -0.2699         1.1145
n.150     0.1458         1.1205
n.151     0.8133         1.1627
n.152     2.4349         1.1675
n.153     3.8928         1.1783
n.154     1.9036         1.2349
n.155    -2.1386         1.2566
n.156     0.4904         1.2627
n.157     1.4928         1.2639
n.158    -1.0470         1.2639
n.159    -2.7590         1.2928
n.160    -3.1072         1.3169
n.161    -2.9976         1.3265
n.162    -2.8892         1.3446
n.163    -1.3108         1.3494
n.164     0.1265         1.3554
n.165     0.5855         1.3699
n.166     0.5277         1.3747
n.167     0.2807         1.3880
n.168    -1.2229         1.3952
n.169    -1.3566         1.4060
n.170    -1.2747         1.4108
n.171    -0.2012         1.4361
n.172     2.0169         1.4530
n.173     3.3446         1.4928
n.174     3.3988         1.5036
n.175     3.2289         1.5181
n.176     2.0518         1.5627
n.177     1.2639         1.6120
n.178     2.1446         1.6470
n.179     3.5217         1.6940
n.180     4.0024         1.7072
n.181     3.6855         1.7554
n.182     2.6542         1.7651
n.183     2.3012         1.7687
n.184     0.0506         1.7807
n.185     0.7759         1.7952
n.186     2.0675         1.7976
n.187     3.3747         1.8639
n.188     0.5108         1.8855
n.189     0.3506         1.8867
n.190     2.0819         1.9036
n.191     3.8386         1.9241
n.192     1.5036         1.9398
n.193     0.7795         1.9518
n.194     0.1952         1.9759
n.195    -0.2169         1.9867
n.196    -0.6048         2.0169
n.197     1.0880         2.0277
n.198     1.1145         2.0410
n.199    -0.2277         2.0422
n.200     1.7807         2.0518
n.201     3.3410         2.0542
n.202     3.4916         2.0542
n.203     4.3542         2.0675
n.204     3.1458         2.0795
n.205    -2.1904         2.0819
n.206    -0.5157         2.0831
n.207     1.2349         2.0904
n.208     2.0795         2.1024
n.209     3.6373         2.1446
n.210     4.1723         2.1843
n.211     4.4157         2.2133
n.212     4.9892         2.2229
n.213     5.7012         2.2265
n.214     3.7036         2.2325
n.215    -1.9530         2.2602
n.216    -2.1916         2.2843
n.217    -1.3229         2.3012
n.218     0.0819         2.3145
n.219     2.5410         2.3289
n.220     4.3145         2.3783
n.221     5.1699         2.3795
n.222     5.3566         2.3867
n.223     5.0783         2.3916
n.224     5.1000         2.4000
n.225     2.3289         2.4036
n.226     1.2627         2.4181
n.227     3.0422         2.4349
n.228     1.7651         2.4590
n.229    -0.4904         2.4771
n.230     0.7265         2.5253
n.231     1.1675         2.5410
n.232     3.2157         2.5627
n.233     4.7289         2.5723
n.234     5.4916         2.5747
n.235     2.4000         2.6205
n.236     1.9398         2.6301
n.237     1.8867         2.6542
n.238     3.6217         2.6566
n.239     3.4530         2.6831
n.240     1.3554         2.6831
n.241     0.5241         2.7217
n.242    -1.2361         2.7458
n.243    -1.6145         2.7639
n.244    -0.9012         2.7651
n.245    -1.3747         2.7711
n.246    -0.4373         2.7807
n.247     0.9771         2.7807
