I dati analizzati provengono dal file: data/1965.txt
Sono stai analizzati i seguinti 365 valori.

        da file       ordinati
n.1    -1.8639        -8.5614
n.2    -0.2373        -6.8831
n.3    -1.1349        -6.6410
n.4    -3.2783        -6.3253
n.5    -4.3084        -6.3060
n.6    -3.7000        -5.9988
n.7    -1.8988        -5.8783
n.8    -1.0241        -5.6361
n.9    -0.7386        -5.5337
n.10    -0.3048        -5.3759
n.11     0.1771        -5.3253
n.12     0.7361        -5.3108
n.13     1.6494        -5.2867
n.14     2.1892        -5.2651
n.15    -0.1096        -5.1566
n.16    -0.4675        -5.1530
n.17    -0.3169        -5.1048
n.18     0.6434        -5.0193
n.19     1.1169        -4.8602
n.20    -1.3566        -4.8590
n.21    -1.5349        -4.7964
n.22    -1.3265        -4.7964
n.23    -1.6518        -4.6639
n.24    -0.4494        -4.6470
n.25    -0.7229        -4.6386
n.26    -1.0795        -4.6229
n.27    -0.5048        -4.6108
n.28    -0.0807        -4.6072
n.29     1.0458        -4.4313
n.30     2.4783        -4.3084
n.31     3.2000        -4.2976
n.32     3.3795        -4.2819
n.33     2.8108        -4.2759
n.34    -1.5602        -4.2542
n.35    -1.8928        -4.2084
n.36    -2.2217        -4.1398
n.37    -1.2964        -4.1386
n.38    -1.0253        -4.0976
n.39    -0.6458        -4.0373
n.40    -2.7301        -4.0072
n.41    -4.6108        -3.9855
n.42    -2.5205        -3.9735
n.43    -2.6494        -3.9554
n.44    -2.1169        -3.9084
n.45    -0.1133        -3.9012
n.46     0.6337        -3.8892
n.47    -2.3157        -3.8590
n.48    -3.0422        -3.8205
n.49    -3.6422        -3.7867
n.50    -3.2120        -3.7855
n.51    -3.3181        -3.7614
n.52    -2.5434        -3.7265
n.53    -2.9048        -3.7000
n.54    -2.9386        -3.6422
n.55    -3.4892        -3.6000
n.56    -2.0964        -3.5892
n.57    -2.6602        -3.5458
n.58    -1.0205        -3.5253
n.59    -2.0759        -3.4928
n.60    -2.5819        -3.4904
n.61    -3.1398        -3.4892
n.62    -3.2313        -3.4349
n.63    -6.3060        -3.3952
n.64    -6.8831        -3.3783
n.65    -8.5614        -3.3530
n.66    -6.6410        -3.3181
n.67    -5.6361        -3.3012
n.68    -6.3253        -3.2916
n.69    -5.1048        -3.2795
n.70    -4.2542        -3.2783
n.71    -4.2976        -3.2313
n.72    -3.0940        -3.2145
n.73    -0.6349        -3.2120
n.74     0.0012        -3.1867
n.75     0.0928        -3.1747
n.76    -1.3241        -3.1747
n.77    -0.1699        -3.1723
n.78     0.0169        -3.1542
n.79     1.0627        -3.1494
n.80     0.7807        -3.1398
n.81     1.7843        -3.1337
n.82     0.5048        -3.1301
n.83     1.0627        -3.0940
n.84     0.7446        -3.0771
n.85    -0.2108        -3.0699
n.86     2.0940        -3.0542
n.87     0.7759        -3.0470
n.88     1.8916        -3.0422
n.89     2.3470        -3.0373
n.90     0.1229        -3.0205
n.91     1.1470        -2.9627
n.92     0.6072        -2.9590
n.93     1.3386        -2.9386
n.94     0.6349        -2.9241
n.95     1.1928        -2.9048
n.96     0.3542        -2.8578
n.97     0.4723        -2.8325
n.98     0.4133        -2.8217
n.99     0.7904        -2.8181
n.100     2.2880        -2.8145
n.101     0.0578        -2.7470
n.102     0.5096        -2.7446
n.103    -1.1325        -2.7301
n.104    -1.8988        -2.6964
n.105    -1.8904        -2.6831
