I dati analizzati provengono dal file: data/1944.txt
Sono stai analizzati i seguinti 365 valori.

        da file       ordinati
n.1    -0.6639        -6.2446
n.2     0.3627        -4.7578
n.3     1.1651        -4.2386
n.4     1.8217        -4.2133
n.5     1.9916        -4.0108
n.6    -2.1000        -3.9952
n.7    -1.3988        -3.9566
n.8    -0.4241        -3.8120
n.9     1.4614        -3.7988
n.10     2.0952        -3.7084
n.11     2.1771        -3.5181
n.12     3.0361        -3.4988
n.13     2.5494        -3.4855
n.14     3.4892        -3.3614
n.15     2.7904        -3.3482
n.16     2.5325        -3.3458
n.17     0.6831        -3.3434
n.18     0.7434        -3.2831
n.19     0.9169        -3.1988
n.20     0.8434        -3.1422
n.21     1.1651        -3.0542
n.22     1.3735        -3.0373
n.23     1.3482        -3.0217
n.24     2.7506        -3.0108
n.25     1.9771        -3.0072
n.26     2.6205        -3.0060
n.27     1.8952        -2.9687
n.28     3.7193        -2.9373
n.29     6.0458        -2.9313
n.30     4.3783        -2.9229
n.31     4.5000        -2.9048
n.32     1.6795        -2.8940
n.33     2.3108        -2.8157
n.34     3.6398        -2.7482
n.35     3.6072        -2.7181
n.36     2.4783        -2.7048
n.37     1.8036        -2.6940
n.38    -1.2253        -2.6747
n.39     0.4542        -2.6277
n.40     0.6699        -2.6217
n.41    -1.6108        -2.5651
n.42    -0.9205        -2.5458
n.43    -1.0494        -2.5072
n.44    -1.7169        -2.4602
n.45    -2.1133        -2.4241
n.46    -1.3663        -2.4229
n.47    -0.8157        -2.4012
n.48    -1.4422        -2.3952
n.49    -1.5422        -2.3940
n.50    -3.8120        -2.3735
n.51    -3.5181        -2.3675
n.52    -3.3434        -2.3590
n.53    -2.9048        -2.3373
n.54    -2.1386        -2.3217
n.55    -1.8892        -2.3169
n.56    -1.5964        -2.2964
n.57    -0.5602        -2.2892
n.58    -0.5205        -2.2542
n.59    -0.0759        -2.2542
n.60     0.0181        -2.2145
n.61     0.0602        -2.1795
n.62    -1.2313        -2.1699
n.63    -3.0060        -2.1482
n.64    -3.2831        -2.1386
n.65    -3.3614        -2.1205
n.66    -1.6410        -2.1181
n.67    -1.0361        -2.1133
n.68    -0.2253        -2.1000
n.69    -1.1048        -2.0699
n.70    -2.2542        -2.0590
n.71    -0.3976        -2.0506
n.72    -2.6940        -2.0241
n.73    -0.3349        -2.0157
n.74    -3.4988        -1.9988
n.75    -3.0072        -1.9928
n.76    -2.4241        -1.9759
n.77    -2.1699        -1.9470
n.78     0.2169        -1.9361
n.79     0.7627        -1.9289
n.80    -0.7193        -1.9108
n.81    -2.0157        -1.8892
n.82    -3.9952        -1.8530
n.83    -2.9373        -1.8289
n.84    -1.3554        -1.7855
n.85    -4.0108        -1.7831
n.86    -1.1060        -1.7277
n.87    -2.0241        -1.7169
n.88    -1.6084        -1.7084
n.89    -1.8530        -1.6976
n.90    -1.1771        -1.6964
n.91    -0.3530        -1.6904
n.92    -1.9928        -1.6530
n.93    -0.7614        -1.6410
n.94     0.9349        -1.6108
n.95     1.2928        -1.6084
n.96     2.3542        -1.6012
n.97     2.1723        -1.5964
n.98     2.8133        -1.5699
n.99     0.8904        -1.5554
n.100     3.0880        -1.5422
n.101     2.2578        -1.4783
n.102     3.2096        -1.4651
n.103     3.1675        -1.4422
n.104     1.9012        -1.4241
n.105     2.9096        -1.4108
n.106     2.8952        -1.3988
n.107     1.3855        -1.3843
n.108     1.5675        -1.3783
n.109     1.4590        -1.3663
n.110     1.4361        -1.3554
n.111     2.5277        -1.3458
n.112     2.1795        -1.3373
n.113     2.8880        -1.3313
n.114     2.6253        -1.3301
n.115     2.4699        -1.3181
n.116    -1.1096        -1.3169
n.117    -0.6386        -1.3012
n.118     0.0181        -1.2590
n.119     0.2096        -1.2590
n.120    -0.6831        -1.2554
n.121     0.1590        -1.2506
n.122     0.9651        -1.2313
n.123     1.9614        -1.2289
n.124     3.3048        -1.2253
n.125     1.3723        -1.2253
n.126     1.0036        -1.2000
n.127     0.8783        -1.1976
n.128     0.5096        -1.1855
n.129    -2.2964        -1.1771
n.130    -2.3940        -1.1711
n.131    -0.3361        -1.1627
n.132     0.9265        -1.1614
n.133     1.7289        -1.1482
n.134     1.1060        -1.1325
n.135     1.2916        -1.1301
n.136     0.6699        -1.1253
n.137    -1.2253        -1.1193
n.138    -0.9542        -1.1193
n.139    -0.3157        -1.1157
n.140     0.7819        -1.1096
n.141     0.1759        -1.1072
n.142    -0.6337        -1.1060
n.143    -1.9289        -1.1048
n.144    -1.9108        -1.1000
n.145    -1.1193        -1.0976
n.146    -0.5241        -1.0952
n.147     1.0072        -1.0494
n.148     2.5687        -1.0434
n.149     1.7301        -1.0361
n.150     1.8458        -1.0205
n.151     2.1133        -1.0145
n.152     1.4349        -0.9916
n.153     1.2928        -0.9747
n.154     1.5036        -0.9554
n.155     1.0614        -0.9542
n.156     1.8904        -0.9530
n.157    -1.1072        -0.9518
n.158    -1.9470        -0.9470
n.159    -1.2590        -0.9229
n.160    -2.5072        -0.9205
n.161    -1.0976        -0.9036
n.162    -2.2892        -0.8904
n.163    -0.6108        -0.8795
n.164     1.2265        -0.8771
n.165     1.8855        -0.8530
n.166     0.7277        -0.8253
n.167    -1.1193        -0.8157
n.168    -2.9229        -0.7759
n.169    -3.9566        -0.7747
n.170    -2.6747        -0.7614
n.171    -2.4012        -0.7193
n.172    -1.7831        -0.6988
n.173    -1.5554        -0.6831
n.174    -1.6012        -0.6639
n.175    -1.1711        -0.6386
n.176    -2.1482        -0.6337
n.177    -1.9361        -0.6325
n.178    -0.9554        -0.6253
n.179    -1.3783        -0.6108
n.180    -1.1976        -0.6012
n.181    -0.4145        -0.5602
n.182     0.7542        -0.5434
n.183     1.3012        -0.5398
n.184     0.2506        -0.5241
n.185    -1.4241        -0.5205
n.186    -1.1325        -0.5169
n.187    -0.8253        -0.5048
n.188     0.4108        -0.4964
n.189     0.6506        -0.4807
n.190    -2.1181        -0.4373
n.191    -1.1614        -0.4241
n.192    -0.4964        -0.4145
n.193    -2.1205        -0.4145
n.194    -2.7048        -0.4120
n.195    -1.3169        -0.3976
n.196    -0.5048        -0.3651
n.197    -0.4120        -0.3530
n.198    -0.0855        -0.3361
n.199     0.1723        -0.3349
n.200    -0.2193        -0.3169
n.201    -1.2590        -0.3157
n.202    -1.7084        -0.2253
n.203    -3.3458        -0.2193
n.204    -2.2542        -0.1916
n.205    -1.6904        -0.1892
n.206    -1.1157        -0.1217
n.207    -0.3651        -0.0855
n.208     0.2795        -0.0855
n.209    -1.1627        -0.0759
n.210    -1.7277        -0.0735
n.211    -1.3843        -0.0566
n.212    -1.4108        -0.0446
n.213    -1.9988        -0.0398
n.214    -1.6964        -0.0373
n.215    -0.9530         0.0181
n.216    -0.9916         0.0181
n.217    -2.4229         0.0313
n.218    -2.7181         0.0602
n.219    -2.0590         0.0711
n.220    -1.1855         0.1590
n.221    -1.3301         0.1723
n.222    -0.5434         0.1759
n.223    -0.1217         0.1916
n.224     1.7000         0.2096
n.225     2.7289         0.2169
n.226     3.5627         0.2229
n.227     3.0422         0.2277
n.228     2.8651         0.2506
n.229     1.3096         0.2795
n.230     1.0265         0.3627
n.231     0.9675         0.4108
n.232     1.7157         0.4542
n.233     3.1289         0.4663
n.234     3.9916         0.4867
n.235     5.1000         0.5096
n.236     6.5398         0.5530
n.237     5.7867         0.5976
n.238     5.1217         0.6120
n.239     4.7530         0.6373
n.240     3.8554         0.6410
n.241     4.6241         0.6506
n.242     3.6639         0.6699
n.243     4.9855         0.6699
n.244     5.1988         0.6831
n.245     5.5253         0.7277
n.246    -0.0373         0.7434
n.247    -0.9229         0.7446
n.248    -0.0735         0.7542
n.249     1.1133         0.7627
n.250     1.8084         0.7819
n.251     0.5530         0.8434
n.252    -1.0145         0.8639
n.253     0.0711         0.8783
n.254    -0.6253         0.8807
n.255    -0.0566         0.8904
n.256    -1.4783         0.9169
n.257    -0.7747         0.9265
n.258     1.0157         0.9349
n.259     1.9217         0.9651
n.260     1.6831         0.9675
n.261     1.5205         0.9976
n.262     0.9976         1.0036
n.263    -0.8771         1.0072
n.264    -1.0205         1.0157
n.265    -0.8795         1.0265
n.266     0.5976         1.0614
n.267     1.0639         1.0639
n.268    -0.4145         1.1060
n.269    -2.6217         1.1133
n.270    -0.8904         1.1651
n.271    -2.5458         1.1651
n.272    -1.7855         1.2265
n.273    -2.8157         1.2614
n.274    -2.1795         1.2916
n.275    -0.9747         1.2928
n.276    -1.5699         1.2928
n.277    -2.9687         1.3012
n.278    -2.8940         1.3096
n.279    -1.8289         1.3482
n.280    -1.3373         1.3723
n.281    -0.4807         1.3735
n.282    -0.6988         1.3855
n.283    -2.0506         1.4349
n.284    -2.3675         1.4361
n.285    -1.4651         1.4590
n.286    -0.1916         1.4614
n.287    -0.5169         1.5036
n.288    -0.9518         1.5205
n.289     0.6410         1.5675
n.290     0.6373         1.6795
n.291     0.2229         1.6831
n.292     2.3096         1.7000
n.293     0.1916         1.7157
n.294    -2.0699         1.7289
n.295    -0.6012         1.7301
n.296    -0.1892         1.8036
n.297    -0.7759         1.8084
n.298     0.7446         1.8217
n.299    -0.0398         1.8458
n.300    -0.5398         1.8855
n.301    -1.3181         1.8904
n.302    -1.0434         1.8952
n.303    -0.9036         1.9012
n.304    -0.6325         1.9217
n.305    -2.3169         1.9614
n.306    -1.2554         1.9771
n.307     0.0313         1.9916
n.308    -1.1482         2.0952
n.309    -2.4602         2.1133
n.310    -2.5651         2.1723
n.311    -0.8530         2.1771
n.312     0.4867         2.1795
n.313     0.8639         2.1892
n.314    -1.6976         2.2133
n.315    -3.0373         2.2578
n.316    -4.7578         2.3096
n.317    -6.2446         2.3108
n.318    -4.2133         2.3542
n.319    -3.7084         2.4699
n.320    -4.2386         2.4783
n.321    -3.4855         2.5277
n.322    -3.0217         2.5325
n.323    -2.2145         2.5494
n.324    -0.3169         2.5687
n.325     3.1458         2.6205
n.326    -1.2000         2.6253
n.327    -0.9470         2.7289
n.328     0.4663         2.7506
n.329     0.8807         2.7904
n.330     3.0735         2.8133
n.331     2.2133         2.8651
n.332    -1.1253         2.8880
n.333    -2.3590         2.8952
n.334    -1.1000         2.9096
n.335    -1.9759         3.0361
n.336    -3.0108         3.0422
n.337    -2.3952         3.0735
n.338    -1.6530         3.0880
n.339    -1.2506         3.1289
n.340    -1.0952         3.1458
n.341    -0.0446         3.1675
n.342     0.6120         3.2096
n.343    -1.3458         3.3048
n.344    -3.0542         3.3639
n.345    -2.6277         3.4892
n.346     0.2277         3.5627
n.347    -0.0855         3.6072
n.348    -1.2289         3.6398
n.349    -1.1301         3.6639
n.350    -1.3012         3.7193
n.351    -0.4373         3.8554
n.352     2.1892         3.9916
n.353     3.3639         4.2373
n.354     4.2373         4.3783
n.355     1.2614         4.5000
n.356    -1.3313         4.6241
n.357    -3.1988         4.7530
n.358    -2.3735         4.9855
n.359    -2.3217         5.1000
n.360    -2.7482         5.1217
n.361    -3.1422         5.1988
n.362    -3.3482         5.5253
n.363    -2.9313         5.7867
n.364    -3.7988         6.0458
n.365    -2.3373         6.5398

Dai dati sono state estrapolate le seguenti variabili.
Media: -0.1731
Varianza: 4.5641
Mediana: -0.5398
