I dati analizzati provengono dal file: data/1978.txt
Sono stai analizzati i seguinti 365 valori.

        da file       ordinati
n.187    -6.5253        -1.5277
n.188    -5.4892        -1.5241
n.189    -5.5494        -1.5205
n.190    -4.7181        -1.5181
n.191    -3.5614        -1.5108
n.192    -2.8964        -1.4904
n.193    -1.5205        -1.4867
n.194    -0.2048        -1.4783
n.195     0.0831        -1.4687
n.196    -0.5048        -1.4627
n.197     0.2880        -1.4554
n.198     0.7145        -1.4325
n.199    -1.2277        -1.4325
n.200    -2.1193        -1.4325
n.201    -3.2590        -1.4157
n.202    -3.0084        -1.3530
n.203    -4.5458        -1.3169
n.204    -4.2542        -1.2819
n.205    -3.4904        -1.2639
n.206    -2.1157        -1.2470
n.207    -1.9651        -1.2373
n.208    -2.0205        -1.2301
n.209    -1.4627        -1.2277
n.210    -0.7277        -1.2277
n.211    -0.0843        -1.1964
n.212    -1.7108        -1.1867
n.213    -1.7988        -1.1831
n.214    -2.1964        -1.1554
n.215    -1.3530        -1.1530
n.216    -1.7916        -1.1361
n.217    -2.3229        -1.1205
n.218    -1.5181        -1.0940
n.219    -2.3590        -1.0542
n.220    -5.0855        -1.0458
n.221    -4.5301        -1.0205
n.222    -5.7434        -1.0181
n.223    -4.9217        -1.0012
n.224    -3.2000        -0.9735
n.225    -4.5711        -0.9458
n.226    -4.9373        -0.9193
n.227    -4.5578        -0.9096
n.228    -2.3349        -0.9048
n.229    -2.8904        -0.9000
n.230    -1.8735        -0.8855
n.231    -1.4325        -0.8843
n.232    -0.8843        -0.8241
n.233    -0.3711        -0.8072
n.234    -0.0084        -0.8072
n.235     0.1000        -0.8012
n.236     0.6398        -0.7904
n.237     0.4867        -0.7687
n.238     0.5217        -0.7614
n.239    -3.9470        -0.7590
n.240    -2.6446        -0.7542
n.241    -1.9759        -0.7542
n.242    -1.7361        -0.7277
n.243    -3.2145        -0.7241
n.244    -3.9012        -0.7048
n.245    -4.0747        -0.6928
n.246    -3.4373        -0.6892
n.247    -2.4229        -0.6759
n.248    -0.9735        -0.6699
n.249    -1.1867        -0.5916
n.250    -0.5916        -0.5843
n.251    -0.2470        -0.5699
n.252    -0.0145        -0.5373
n.253     1.8711        -0.5229
n.254     1.5747        -0.5048
n.255     0.0434        -0.4771
n.256    -1.4783        -0.4349
n.257    -1.7747        -0.4120
n.258    -0.5843        -0.3711
n.259     0.9217        -0.3651
n.260     1.2831        -0.3627
n.261     1.8205        -0.3518
n.262     2.1976        -0.3265
n.263    -0.1771        -0.2952
n.264    -1.0205        -0.2855
n.265    -1.8795        -0.2807
n.266     1.3976        -0.2807
n.267     1.7639        -0.2651
n.268     2.0855        -0.2470
n.269     2.4783        -0.2048
n.270     1.3096        -0.1771
n.271    -1.0458        -0.0843
n.272    -0.2855        -0.0771
n.273    -1.7157        -0.0349
n.274    -4.8795        -0.0289
n.275    -5.0747        -0.0145
n.276    -2.4699        -0.0084
n.277    -0.7687         0.0012
n.278    -1.0940         0.0277
n.279    -2.0289         0.0434
n.280    -1.2373         0.0687
n.281    -0.2807         0.0831
n.282     0.0012         0.0928
n.283     0.2494         0.1000
n.284     0.3325         0.1205
n.285     0.2349         0.1265
n.286     0.4084         0.1831
n.287     0.1831         0.1916
n.288    -0.3518         0.2349
n.289    -0.7590         0.2494
n.290    -0.3627         0.2880
n.291    -0.0771         0.2892
n.292     1.1096         0.3325
n.293     1.1916         0.3506
n.294    -0.5699         0.3518
n.295    -1.0012         0.3578
n.296    -0.6892         0.3771
n.297    -0.6759         0.4084
n.298    -1.1554         0.4361
n.299     0.5602         0.4482
n.300    -1.8398         0.4867
n.301    -2.6181         0.5217
n.302    -2.3434         0.5470
n.303    -2.0036         0.5602
n.304    -1.4325         0.5627
n.305    -1.3169         0.6012
n.306    -1.6554         0.6181
n.307    -1.4687         0.6398
n.308    -1.6482         0.6651
n.309    -2.7602         0.6892
n.310    -3.0651         0.7012
n.311    -2.9530         0.7036
n.312    -3.3133         0.7108
n.313    -2.9361         0.7145
n.314    -3.1976         0.7241
n.315    -2.6373         0.7434
n.316    -2.8578         0.9169
n.317    -3.0446         0.9217
n.318    -1.9133         0.9530
n.319    -1.9084         0.9735
n.320    -2.6386         0.9783
n.321    -0.8855         1.0217
n.322    -2.0217         1.1096
n.323    -2.1145         1.1361
n.324    -2.2169         1.1916
n.325    -0.7542         1.1928
n.326    -0.9000         1.2410
n.327    -1.2470         1.2831
n.328    -2.1337         1.2904
n.329    -2.2193         1.3096
n.330    -0.3265         1.3145
n.331    -2.1867         1.3614
n.332    -2.3253         1.3916
n.333    -2.4590         1.3976
n.334    -4.3000         1.5747
n.335    -3.5759         1.6434
n.336    -4.9108         1.7060
n.337    -4.9952         1.7639
n.338    -4.7530         1.7928
n.339    -2.9506         1.8205
n.340    -4.4952         1.8651
n.341    -5.5446         1.8711
n.342    -5.9880         2.0386
n.343    -4.5458         2.0687
n.344    -1.8542         2.0855
n.345    -1.5277         2.1976
n.346     0.0277         2.2940
n.347     1.3145         2.3590
n.348    -0.0289         2.4458
n.349    -1.2301         2.4783
n.350    -0.8012         2.4831
n.351    -0.5373         2.6639
n.352     0.6892         2.7024
n.353    -1.1361         2.7518
n.354    -2.1627         2.7602
n.355    -1.5386         2.8952
n.356     0.0687         3.1169
n.357     0.6012         3.1747
n.358     0.1265         3.2012
n.359     0.9783         3.2325
n.360     0.3518         3.2687
n.361     0.3578         3.3024
n.362     2.7518         3.3627
n.363     2.0687         4.4494
n.364     3.2012         4.5904
n.365     3.3627         4.9892

Dai dati sono state estrapolate le seguenti variabili.
Media: -1.5296
Varianza: 4.8692
Mediana: -1.6241
