I dati analizzati provengono dal file: data/2021.txt
Sono stai analizzati i seguinti 365 valori.

        da file       ordinati
n.1    -0.4639        -5.0277
n.2     1.0627        -4.0904
n.3     2.8651        -4.0193
n.4     2.8217        -3.6169
n.5     2.8916        -3.4169
n.6     1.5000        -3.4133
n.7     0.6012        -3.2916
n.8    -0.9241        -3.2048
n.9    -0.5386        -3.0108
n.10    -0.1048        -3.0084
n.11    -2.2229        -2.9831
n.12    -2.0639        -2.9373
n.13     1.3494        -2.8988
n.14     1.5892        -2.8542
n.15     1.5904        -2.8145
n.16    -1.0675        -2.7867
n.17    -0.9169        -2.7530
n.18    -2.0566        -2.6988
n.19    -1.3831        -2.6940
n.20    -0.7566        -2.6398
n.21    -0.0349        -2.5964
n.22     1.9735        -2.5518
n.23     4.7482        -2.4663
n.24     1.6506        -2.3952
n.25     1.7771        -2.3880
n.26     1.9205        -2.2675
n.27    -0.5048        -2.2229
n.28     0.7193        -2.1530
n.29     2.0458        -2.1506
n.30     3.9783        -2.1325
n.31     4.0000        -2.1205
n.32     2.8795        -2.0651
n.33     1.7108        -2.0651
n.34     3.1398        -2.0639
n.35     4.8072        -2.0566
n.36     5.3783        -2.0241
n.37     5.5036        -2.0048
n.38     4.7747        -1.9699
n.39     4.1542        -1.9458
n.40     4.2699        -1.8602
n.41     3.7892        -1.8410
n.42     3.8795        -1.8361
n.43     0.3506        -1.8325
n.44    -3.4169        -1.7337
n.45    -3.4133        -1.7193
n.46    -2.4663        -1.6590
n.47     0.6843        -1.6530
n.48     4.4578        -1.6458
n.49     2.9578        -1.6446
n.50     5.0880        -1.6229
n.51     5.4819        -1.5554
n.52     5.2566        -1.5301
n.53     4.3952        -1.5133
n.54     5.1614        -1.4169
n.55     5.5108        -1.3831
n.56     5.2036        -1.3361
n.57     4.9398        -1.3289
n.58     6.0795        -1.3120
n.59     4.4241        -1.2988
n.60     2.4181        -1.2386
n.61     2.0602        -1.1904
n.62     1.7687        -1.1651
n.63     2.1940        -1.1157
n.64     4.0169        -1.0675
n.65     1.7386        -1.0627
n.66     0.5590        -1.0398
n.67    -0.0361        -1.0241
n.68     1.0747        -1.0181
n.69     1.0952        -1.0096
n.70     0.6458        -0.9916
n.71     3.6024        -0.9554
n.72     2.7060        -0.9434
n.73     1.5651        -0.9386
n.74     0.4012        -0.9241
n.75     1.6928        -0.9169
n.76     0.4759        -0.9108
n.77    -1.9699        -0.9048
n.78    -2.9831        -0.9012
n.79    -2.9373        -0.8771
n.80    -4.0193        -0.8759
n.81    -1.1157        -0.8506
n.82    -0.6952        -0.8422
n.83     0.4627        -0.8301
n.84     1.1446        -0.8241
n.85     1.9892        -0.8108
n.86     2.6940        -0.7771
n.87     3.1759        -0.7627
n.88     3.4916        -0.7566
n.89     4.9470        -0.7494
n.90     6.1229        -0.7446
n.91     5.7470        -0.7181
n.92     6.0072        -0.6964
n.93     3.5386        -0.6952
n.94     1.3349        -0.6470
n.95     0.2928        -0.5639
n.96    -1.9458        -0.5386
n.97    -5.0277        -0.5217
n.98    -2.7867        -0.5181
n.99    -1.0096        -0.5157
n.100    -0.0120        -0.5048
n.101    -0.8422        -0.4952
n.102    -1.1904        -0.4952
n.103    -1.8325        -0.4855
n.104    -2.8988        -0.4735
n.105    -4.0904        -0.4639
n.106    -3.2048        -0.3904
n.107    -2.8145        -0.3723
n.108    -2.1325        -0.3373
n.109    -1.8410        -0.2723
n.110    -0.5639        -0.2711
n.111    -0.2723        -0.2542
n.112     0.1795        -0.2482
n.113     0.7880        -0.2181
n.114     2.0253        -0.1313
n.115     3.0699        -0.1277
n.116     0.4904        -0.1205
n.117    -1.2386        -0.1048
n.118     0.0181        -0.0361
n.119     0.7096        -0.0349
n.120     1.2169        -0.0193
n.121     0.4590        -0.0157
n.122     1.0651        -0.0145
n.123    -0.9386        -0.0120
n.124    -0.4952        -0.0024
n.125    -0.1277         0.0000
n.126    -0.6964         0.0181
n.127     1.8783         0.0241
n.128    -0.3904         0.0265
n.129     0.8036         0.0410
n.130     1.0060         0.1012
n.131    -1.3361         0.1072
n.132     0.0265         0.1096
n.133    -0.2711         0.1373
n.134    -2.6940         0.1639
n.135    -3.0084         0.1711
n.136    -1.5301         0.1711
n.137     0.4747         0.1795
n.138    -0.2542         0.1831
n.139    -0.5157         0.1976
n.140    -0.5181         0.2145
n.141    -0.8241         0.2639
n.142    -1.7337         0.2928
n.143     0.1711         0.2964
n.144    -3.0108         0.3205
n.145    -1.7193         0.3313
n.146    -2.0241         0.3386
n.147     0.1072         0.3506
n.148     0.4687         0.3675
n.149     1.3301         0.3747
n.150     0.9458         0.3916
n.151     0.4133         0.4012
n.152     1.2349         0.4133
n.153     1.1928         0.4590
n.154     3.1036         0.4614
n.155     4.3614         0.4627
n.156     2.8904         0.4675
n.157     2.9928         0.4687
n.158     2.1530         0.4747
n.159     2.8410         0.4759
n.160     2.8928         0.4904
n.161     2.7024         0.5590
n.162     3.3108         0.5699
n.163     5.0892         0.5723
n.164     7.4265         0.6012
n.165     6.1855         0.6193
n.166     4.9277         0.6458
n.167     4.8807         0.6518
n.168     5.7771         0.6663
n.169     6.2434         0.6843
n.170     6.5253         0.6892
n.171     4.7988         0.7096
n.172     4.1169         0.7193
n.173     3.9446         0.7880
n.174     2.0988         0.8036
n.175     2.5289         0.8157
n.176     2.3518         0.8398
n.177     2.8639         0.8458
n.178     4.1446         0.8639
n.179     5.2217         0.8735
n.180     3.5024         0.9458
n.181     1.9855         0.9831
n.182     3.3542         1.0060
n.183     2.9012         1.0410
n.184     2.4506         1.0566
n.185    -1.0241         1.0627
n.186     0.3675         1.0627
n.187     1.8747         1.0651
n.188     2.7108         1.0747
n.189    -0.7494         1.0952
n.190    -0.2181         1.1446
n.191     0.3386         1.1928
n.192     1.3036         1.2133
n.193     1.7795         1.2169
n.194    -0.9048         1.2241
n.195    -3.6169         1.2349
n.196    -2.0048         1.2867
n.197    -1.3120         1.3036
n.198     1.6145         1.3205
n.199     2.3723         1.3301
n.200     3.1807         1.3349
n.201     3.2410         1.3494
n.202     2.8916         1.4108
n.203     2.9542         1.4301
n.204     2.4458         1.4554
n.205     2.5096         1.4988
n.206    -0.0157         1.5000
n.207    -2.0651         1.5024
n.208    -2.1205         1.5651
n.209    -0.7627         1.5892
n.210     0.5723         1.5904
n.211     0.8157         1.6145
n.212    -0.9108         1.6217
n.213    -2.6988         1.6506
n.214    -2.5964         1.6578
n.215    -2.7530         1.6675
n.216    -3.2916         1.6928
n.217    -1.6229         1.7108
n.218    -0.7181         1.7253
n.219     0.0410         1.7265
n.220    -0.4855         1.7386
n.221     0.5699         1.7687
n.222     1.0566         1.7771
n.223     2.3783         1.7795
n.224     4.6000         1.7843
n.225     5.2289         1.8000
n.226     5.8627         1.8422
n.227     5.6422         1.8723
n.228     3.4651         1.8747
n.229     3.5096         1.8783
n.230     1.7265         1.8783
n.231     1.6675         1.8855
n.232     2.5157         1.9205
n.233     3.4289         1.9735
n.234     3.5916         1.9855
n.235     1.8000         1.9892
n.236     0.8398         2.0217
n.237     1.2867         2.0253
n.238     1.6217         2.0458
n.239    -0.6470         2.0602
n.240    -0.7446         2.0627
n.241    -0.8759         2.0988
n.242     0.1639         2.0988
n.243    -0.0145         2.1060
n.244     1.4988         2.1096
n.245     2.3253         2.1301
n.246     2.3627         2.1530
n.247     2.3771         2.1940
n.248     3.0265         2.3205
n.249     3.3133         2.3253
n.250     3.3084         2.3518
n.251     3.3530         2.3627
n.252     2.7855         2.3723
n.253     2.7711         2.3771
n.254     3.8747         2.3783
n.255     3.9434         2.4000
n.256     4.3217         2.4181
n.257     4.2253         2.4458
n.258     3.8157         2.4506
n.259     2.0217         2.5012
n.260     2.6831         2.5096
n.261     2.3205         2.5157
n.262     0.1976         2.5289
n.263    -0.7771         2.6313
n.264    -0.1205         2.6831
n.265     0.3205         2.6940
n.266    -0.0024         2.7024
n.267     0.8639         2.7060
n.268     1.8855         2.7108
n.269     1.8783         2.7542
n.270     2.1096         2.7627
n.271     2.7542         2.7711
n.272     3.5145         2.7855
n.273     1.7843         2.8217
n.274     1.3205         2.8410
n.275     1.7253         2.8639
n.276     1.4301         2.8651
n.277     2.6313         2.8795
n.278     2.1060         2.8867
n.279     0.1711         2.8904
n.280     1.0627         2.8916
n.281     0.6193         2.8916
n.282     0.1012         2.8928
n.283    -0.8506         2.9012
n.284    -2.2675         2.9145
n.285    -1.1651         2.9542
n.286    -0.9916         2.9578
n.287    -1.4169         2.9614
n.288    -2.5518         2.9928
n.289    -1.6590         3.0265
n.290    -1.0627         3.0699
n.291    -0.8771         3.1036
n.292     0.1096         3.1398
n.293     0.3916         3.1759
n.294     2.1301         3.1783
n.295     2.0988         3.1807
n.296     1.4108         3.2410
n.297     0.0241         3.2855
n.298    -1.5554         3.3084
n.299    -2.6398         3.3108
n.300    -1.0398         3.3133
n.301    -1.0181         3.3518
n.302    -0.9434         3.3530
n.303     0.2964         3.3542
n.304     0.4675         3.4289
n.305     0.1831         3.4651
n.306    -0.9554         3.4916
n.307     0.3313         3.4916
n.308    -0.2482         3.5024
n.309    -1.8602         3.5096
n.310    -2.0651         3.5145
n.311    -2.1530         3.5386
n.312    -1.5133         3.5916
n.313     0.2639         3.6024
n.314     1.5024         3.6687
n.315     2.7627         3.7892
n.316     1.8422         3.8157
n.317     1.4554         3.8747
n.318     2.8867         3.8795
n.319     3.4916         3.9434
n.320     2.9614         3.9446
n.321     2.9145         3.9783
n.322     3.1783         4.0000
n.323     3.2855         4.0169
n.324     0.9831         4.0530
n.325     0.8458         4.1169
n.326     2.4000         4.1446
n.327     4.0530         4.1542
n.328     0.6663         4.2253
n.329    -0.0193         4.2699
n.330     0.8735         4.3217
n.331     1.2133         4.3614
n.332     0.3747         4.3952
n.333     1.0410         4.4241
n.334     0.0000         4.4578
n.335     1.2241         4.6000
n.336     0.6892         4.7482
n.337    -0.4952         4.7747
n.338    -1.6530         4.7988
n.339    -2.1506         4.8072
n.340    -2.3952         4.8807
n.341    -1.6446         4.9277
n.342    -2.3880         4.9398
n.343    -1.6458         4.9470
n.344    -2.8542         5.0880
n.345     1.8723         5.0892
n.346    -0.3723         5.1614
n.347     0.2145         5.2036
n.348    -1.3289         5.2217
n.349    -0.8301         5.2289
n.350    -0.9012         5.2566
n.351    -0.3373         5.3783
n.352    -0.8108         5.4819
n.353    -1.8361         5.5036
n.354     0.1373         5.5108
n.355     0.4614         5.6422
n.356    -0.1313         5.7470
n.357    -1.2988         5.7771
n.358    -0.4735         5.8627
n.359    -0.5217         6.0072
n.360     0.6518         6.0795
n.361     1.6578         6.1229
n.362     3.3518         6.1855
n.363     3.6687         6.2434
n.364     2.5012         6.5253
n.365     2.0627         7.4265

Dai dati sono state estrapolate le seguenti variabili.
Media: 1.1036
Varianza: 5.5065
Mediana: 1.0410
