I dati analizzati provengono dal file: data/2007.txt
Sono stai analizzati i seguinti 365 valori.

        da file       ordinati
n.269    -3.5217         3.0627
n.270    -4.9904         3.0711
n.271    -3.4458         3.1181
n.272    -2.7855         3.1217
n.273    -1.5157         3.1361
n.274    -0.7795         3.2000
n.275     0.2253         3.2542
n.276     1.2301         3.3060
n.277     3.4313         3.3325
n.278     3.3060         3.3506
n.279     3.0711         3.3639
n.280     0.9627         3.3904
n.281     0.5193         3.3952
n.282    -0.1988         3.4313
n.283     0.5494         3.4398
n.284     0.6325         3.4590
n.285    -0.0651         3.4759
n.286     0.5084         3.4843
n.287     0.3831         3.5012
n.288    -0.1518         3.5048
n.289     0.0410         3.5060
n.290    -0.4627         3.5892
n.291     0.0229         3.5952
n.292    -1.3904         3.5988
n.293    -4.8084         3.6578
n.294    -6.5699         3.7289
n.295    -5.8012         3.7916
n.296    -2.1892         3.8663
n.297    -2.5759         3.9096
n.298    -1.8554         3.9651
n.299    -0.7398         4.0108
n.300     1.3602         4.0265
n.301     1.0819         4.0590
n.302     2.0566         4.0831
n.303     1.0964         4.1012
n.304     1.7675         4.1614
n.305    -0.3169         4.2386
n.306    -0.5554         4.3241
n.307    -0.8687         4.3578
n.308    -0.4482         4.3807
n.309    -0.3602         4.3904
n.310     1.2349         4.3928
n.311    -1.2530         4.4434
n.312     0.2867         4.4880
n.313     0.3639         4.5145
n.314    -2.0976         4.5277
n.315    -0.2373         4.5687
n.316     0.0422         4.5819
n.317    -2.9446         4.6361
n.318    -2.3133         4.6723
n.319    -1.5084         4.6795
n.320    -3.1386         4.7060
n.321    -3.6855         4.7096
n.322    -4.3217         4.7169
n.323    -4.0145         4.7602
n.324    -2.1169         4.7614
n.325    -1.4542         4.7614
n.326     0.1000         4.7795
n.327     2.3530         4.7892
n.328     3.8663         4.8169
n.329     4.3807         4.8373
n.330     2.5735         4.8675
n.331     0.9133         4.9759
n.332     1.0747         5.0036
n.333     1.1410         5.1795
n.334     0.5000         5.1831
n.335     1.2241         5.1952
n.336     2.9892         5.2651
n.337     3.5048         5.2723
n.338     0.9470         5.3337
n.339     2.3494         5.3952
n.340     0.9048         5.4855
n.341     2.8554         5.5012
n.342     3.0120         5.5410
n.343     0.6542         5.5675
n.344    -0.3542         5.6904
n.345     0.9723         5.7940
n.346     1.0277         5.8494
n.347     1.1145         5.8807
n.348    -0.6289         5.8952
n.349    -1.7301         5.9181
n.350    -2.4012         5.9735
n.351    -2.7373         6.0759
n.352    -2.7108         6.3771
n.353    -3.1361         6.5096
n.354    -2.3627         6.5699
n.355    -1.3386         6.6807
n.356    -0.6313         6.7096
n.357     0.4012         6.7880
n.358    -0.5735         6.8361
n.359     0.5783         6.8482
n.360     1.1518         7.1253
n.361     0.2578         7.7711
n.362    -1.4482         7.9892
n.363    -1.9313         8.0169
n.364    -0.8988         8.1663
n.365    -0.3373         8.2434

Dai dati sono state estrapolate le seguenti variabili.
Media: 1.2296
Varianza: 7.9804
Mediana: 1.0277
