I dati analizzati provengono dal file: data/2001.txt
Sono stai analizzati i seguinti 365 valori.

        da file       ordinati
n.81     4.6843        -1.6145
n.82     4.0048        -1.5145
n.83     4.1627        -1.5072
n.84     4.0446        -1.4301
n.85     2.6892        -1.3855
n.86     1.3940        -1.3602
n.87     0.0759        -1.3277
n.88    -0.2084        -1.2373
n.89    -0.7530        -1.2145
n.90     0.4229        -1.1892
n.91     0.6470        -1.1892
n.92     0.8072        -1.1482
n.93     1.4386        -1.1373
n.94     0.1349        -1.1217
n.95     0.9928        -1.1096
n.96     0.1542        -1.0916
n.97    -1.3277        -1.0880
n.98    -0.2867        -1.0084
n.99     1.2904        -0.9566
n.100     0.3880        -0.9458
n.101    -0.7422        -0.9361
n.102     0.4096        -0.9193
n.103     0.1675        -0.9169
n.104    -5.0988        -0.9072
n.105    -4.0904        -0.8301
n.106    -2.3048        -0.8265
n.107    -1.6145        -0.8229
n.108    -2.7325        -0.7711
n.109    -2.7410        -0.7687
n.110    -3.2639        -0.7602
n.111    -5.4723        -0.7530
n.112    -4.8205        -0.7482
n.113    -4.4120        -0.7458
n.114    -1.9747        -0.7422
n.115    -0.8301        -0.7386
n.116     0.6904        -0.7205
n.117    -0.7386        -0.6181
n.118     0.1181        -0.6145
n.119     1.6096        -0.5976
n.120     1.2169        -0.5566
n.121     1.3590        -0.3964
n.122     2.4651        -0.3783
n.123     1.8614        -0.3614
n.124     0.2048        -0.3349
n.125     0.5723        -0.2867
n.126    -0.3964        -0.2831
n.127     1.5783        -0.2494
n.128     2.2096        -0.2084
n.129     1.9036        -0.2084
n.130     1.3060        -0.2048
n.131     1.5639        -0.1470
n.132     2.2265        -0.1470
n.133     1.6289        -0.1313
n.134     0.8060        -0.1157
n.135    -0.2084        -0.1108
n.136     0.2699        -0.1048
n.137     0.3747        -0.0530
n.138     1.3458        -0.0422
n.139    -0.0157        -0.0373
n.140    -0.0181        -0.0337
n.141    -1.7241        -0.0253
n.142    -0.0337        -0.0181
n.143     1.1711        -0.0157
n.144     1.8892        -0.0145
n.145     1.7807         0.0108
n.146     2.3759         0.0410
n.147     3.4072         0.0759
n.148     4.3687         0.0795
n.149     5.6301         0.1181
n.150     5.1458         0.1205
n.151     4.3133         0.1349
n.152     3.4349         0.1470
n.153    -0.9072         0.1542
n.154    -3.4964         0.1675
n.155    -2.2386         0.1771
n.156    -1.1096         0.1928
n.157    -1.5072         0.2048
n.158    -0.1470         0.2072
n.159     0.9410         0.2446
n.160     0.1928         0.2530
n.161    -0.5976         0.2699
n.162    -1.1892         0.2867
n.163    -2.2108         0.2867
n.164    -1.7735         0.3000
n.165    -0.0145         0.3036
n.166     2.2277         0.3253
n.167     1.1807         0.3494
n.168    -0.8229         0.3566
n.169    -0.5566         0.3747
n.170     0.3253         0.3855
n.171     0.7988         0.3880
n.172     1.8169         0.4096
n.173     1.4446         0.4193
n.174     2.7988         0.4229
n.175     3.8289         0.5723
n.176     4.9518         0.5916
n.177     5.3639         0.6096
n.178     5.4446         0.6301
n.179     2.6217         0.6470
n.180     2.8024         0.6759
n.181     3.8855         0.6904
n.182     4.4542         0.7458
n.183     3.4012         0.7627
n.184     3.2506         0.7735
n.185     0.6759         0.7759
n.186     2.0675         0.7988
n.187     4.1747         0.8060
n.188     0.8108         0.8072
n.189    -0.2494         0.8108
n.190     0.8819         0.8422
n.191    -0.3614         0.8819
n.192     0.3036         0.9133
n.193     0.0795         0.9410
n.194    -0.2048         0.9410
n.195     1.4831         0.9928
n.196    -0.1048         1.0000
n.197    -2.5120         1.0048
n.198    -1.7855         1.0349
n.199    -2.2277         1.0602
n.200    -2.9193         1.0627
n.201    -3.2590         1.0639
n.202    -2.0084         1.0843
n.203    -0.7458         1.1145
n.204     0.7458         1.1434
n.205     0.6096         1.1711
n.206     1.0843         1.1807
n.207     1.6349         1.2169
n.208     2.0795         1.2904
n.209     1.4373         1.2940
n.210     1.9723         1.3060
n.211     3.7157         1.3060
n.212     5.1892         1.3084
n.213     5.5012         1.3157
n.214     5.9036         1.3458
n.215     5.3470         1.3590
n.216     1.3084         1.3819
n.217     0.1771         1.3892
n.218    -0.6181         1.3940
n.219     0.9410         1.4241
n.220     1.1145         1.4373
n.221    -1.4301         1.4386
n.222     0.3566         1.4446
n.223    -1.1217         1.4831
n.224    -1.7000         1.4952
n.225    -0.7711         1.5012
n.226     1.0627         1.5639
n.227     2.4422         1.5651
n.228     3.7651         1.5783
n.229     3.2096         1.5988
n.230     1.9265         1.6096
n.231     2.4675         1.6289
n.232     1.3157         1.6349
n.233     1.9289         1.6446
n.234     2.9916         1.7807
n.235     4.1000         1.7928
n.236     5.2398         1.8169
n.237     6.1867         1.8313
n.238     6.6217         1.8566
n.239     7.4530         1.8614
n.240     7.0554         1.8639
n.241     6.6241         1.8892
n.242     1.8639         1.9036
n.243    -1.2145         1.9265
n.244    -3.8012         1.9289
n.245    -2.4747         1.9590
n.246    -1.1373         1.9602
n.247    -2.1229         1.9723
n.248    -1.6735         2.0651
n.249    -1.7867         2.0675
n.250    -1.0916         2.0795
n.251     0.2530         2.1458
n.252    -0.6145         2.1458
n.253    -2.8289         2.1554
n.254    -3.0253         2.2012
n.255    -2.7566         2.2096
n.256    -1.9783         2.2108
n.257    -2.8747         2.2253
n.258    -2.8843         2.2265
n.259    -2.9783         2.2277
n.260    -4.2169         2.2831
n.261    -4.7795         2.3241
n.262    -4.8024         2.3301
n.263    -3.8771         2.3627
n.264    -1.6205         2.3747
n.265    -2.8795         2.3759
n.266    -2.5024         2.3783
n.267    -0.9361         2.3807
n.268    -1.5145         2.4024
n.269    -2.1217         2.4422
n.270    -2.0904         2.4554
n.271    -0.9458         2.4651
n.272    -1.3855         2.4675
n.273    -0.1157         2.4675
n.274     0.1205         2.4711
n.275     2.2253         2.5578
n.276     2.3301         2.5964
n.277     1.8313         2.6012
n.278     1.3060         2.6048
n.279     2.4711         2.6217
n.280     2.3627         2.6325
n.281     3.6193         2.6373
n.282     2.6012         2.6482
n.283     3.3494         2.6566
n.284     2.6325         2.6795
n.285     2.8349         2.6892
n.286     3.4084         2.7482
n.287     3.0831         2.7880
n.288     2.6482         2.7988
n.289     2.9410         2.8024
n.290     2.6373         2.8036
n.291     3.6229         2.8349
n.292     4.4096         2.8614
n.293     4.1916         2.8843
n.294     3.5301         2.9410
n.295     1.5988         2.9506
n.296     2.2108         2.9627
n.297     2.3241         2.9783
n.298     1.6446         2.9819
n.299     1.0602         2.9916
n.300     1.9602         3.0831
n.301     1.3819         3.1952
n.302     1.8566         3.1952
n.303     2.5964         3.2000
n.304     2.4675         3.2096
n.305     2.2831         3.2386
n.306     0.2446         3.2506
n.307    -0.7687         3.2506
n.308    -1.1482         3.3494
n.309    -0.7602         3.4012
n.310     1.0349         3.4072
n.311    -0.0530         3.4084
n.312     0.2867         3.4169
n.313    -1.7361         3.4349
n.314    -1.9976         3.4494
n.315    -1.2373         3.5301
n.316     0.8422         3.5337
n.317     2.1554         3.6193
n.318     0.2867         3.6229
n.319    -1.0084         3.7157
n.320    -2.7386         3.7651
n.321    -1.7855         3.7867
n.322    -2.1217         3.8289
n.323     0.3855         3.8578
n.324    -0.9169         3.8855
n.325    -2.2542         4.0048
n.326    -2.2000         4.0169
n.327    -0.1470         4.0446
n.328    -3.1337         4.0614
n.329    -0.9193         4.1000
n.330    -0.8265         4.1627
n.331     0.9133         4.1747
n.332    -0.0253         4.1771
n.333     0.0410         4.1892
n.334     1.0000         4.1916
n.335     1.4241         4.2831
n.336     1.3892         4.3133
n.337     1.0048         4.3687
n.338     0.1470         4.4096
n.339     0.3494         4.4542
n.340     2.6048         4.4771
n.341     2.4554         4.5205
n.342    -1.0880         4.5699
n.343    -2.4458         4.5952
n.344    -2.8542         4.6060
n.345    -3.4277         4.6759
n.346    -2.7723         4.6843
n.347    -3.0855         4.7012
n.348    -4.4289         4.9518
n.349    -5.0301         4.9542
n.350    -4.6012         5.1458
n.351    -4.2373         5.1892
n.352    -3.7108         5.2361
n.353    -4.3361         5.2398
n.354    -2.9627         5.3470
n.355    -2.8386         5.3639
n.356    -3.0313         5.4446
n.357    -2.1988         5.5012
n.358    -3.9735         5.6301
n.359    -3.4217         5.8747
n.360    -0.7482         5.9036
n.361    -0.0422         6.1867
n.362    -1.6482         6.6217
n.363    -0.1313         6.6241
n.364     1.5012         7.0554
n.365     0.7627         7.4530

Dai dati sono state estrapolate le seguenti variabili.
Media: 0.6652
Varianza: 6.7767
Mediana: 0.7627
