I dati analizzati provengono dal file: data/1942.txt
Sono stai analizzati i seguinti 365 valori.

        da file       ordinati
n.316    -3.8578         3.2012
n.317    -1.5446         3.2518
n.318    -2.1133         3.2699
n.319    -1.1084         3.3253
n.320    -2.1386         3.4229
n.321    -1.0855         3.4831
n.322    -1.2217         3.4855
n.323    -2.4145         3.6639
n.324    -1.2169         3.6747
n.325    -0.9542         3.7711
n.326    -0.8000         3.7855
n.327    -2.6470         3.7916
n.328    -2.8337         3.7988
n.329    -3.5193         3.8193
n.330    -5.1265         3.8265
n.331    -2.9867         3.8410
n.332    -2.3253         3.8627
n.333    -3.4590         3.8771
n.334    -2.4000         3.8831
n.335    -2.5759         3.9133
n.336    -1.2108         3.9530
n.337    -1.8952         3.9855
n.338    -0.9530         4.0060
n.339     1.4494         4.0229
n.340     2.3048         4.0578
n.341     1.1554         4.0916
n.342    -0.7880         4.0976
n.343    -1.6458         4.1205
n.344     0.5458         4.1373
n.345     0.2723         4.1398
n.346     0.9277         4.3819
n.347     0.6145         4.4928
n.348     1.0711         4.5084
n.349     3.2699         4.6434
n.350     4.6988         4.6988
n.351     5.2627         4.7759
n.352     5.1892         4.9843
n.353     7.7639         4.9880
n.354     4.1373         5.0096
n.355     1.7614         5.1675
n.356     0.0687         5.1892
n.357    -0.1988         5.2627
n.358    -0.4735         5.2819
n.359    -0.1217         5.4253
n.360     0.6518         5.5157
n.361    -0.5422         5.5217
n.362    -3.2482         5.6349
n.363    -1.9313         5.7217
n.364    -0.7988         5.8530
n.365    -2.5373         7.7639

Dai dati sono state estrapolate le seguenti variabili.
Media: -0.0600
Varianza: 8.1403
Mediana: -0.0108
