I dati analizzati provengono dal file: data/1997.txt
Sono stai analizzati i seguinti 365 valori.

        da file       ordinati
n.1    -2.7639        -6.2036
n.2    -4.2373        -6.0434
n.3    -0.2349        -5.6145
n.4     0.3217        -5.4325
n.5     0.0916        -5.3651
n.6     1.2000        -5.1181
n.7     2.0012        -4.9554
n.8     0.3759        -4.9458
n.9     1.0614        -4.7072
n.10    -0.2048        -4.3723
n.11     0.5771        -4.2373
n.12    -0.6639        -4.2361
n.13    -1.3506        -4.1325
n.14    -1.1108        -4.1205
n.15     0.1904        -3.8988
n.16     1.4325        -3.7482
n.17     1.3831        -3.6494
n.18     1.5434        -3.0084
n.19     1.4169        -2.9976
n.20     2.1434        -2.8145
n.21     3.2651        -2.7711
n.22     5.1735        -2.7639
n.23     4.4482        -2.6904
n.24     4.1506        -2.5904
n.25     3.0771        -2.5747
n.26     2.5205        -2.5253
n.27     2.4952        -2.5217
n.28     1.1193        -2.5133
n.29     0.7458        -2.5120
n.30     0.4783        -2.5012
n.31     0.1000        -2.4783
n.32     0.1795        -2.4241
n.33    -0.1892        -2.3964
n.34    -0.5602        -2.3783
n.35    -1.0928        -2.3084
n.36     0.0783        -2.2542
n.37     2.0036        -2.2012
n.38     0.4747        -2.1843
n.39     0.8542        -2.1747
n.40     0.6699        -2.1554
n.41     0.6892        -2.1518
n.42     2.4795        -2.1169
n.43     3.1506        -2.0759
n.44     4.4831        -2.0169
n.45     1.9867        -2.0145
n.46     2.7337        -1.9892
n.47     3.3843        -1.9193
n.48     0.3578        -1.7964
n.49     0.0578        -1.7398
n.50     1.8880        -1.7012
n.51     1.9819        -1.6590
n.52     1.9566        -1.6373
n.53     2.1952        -1.6277
n.54     2.3614        -1.6169
n.55     3.6108        -1.6096
n.56     4.0036        -1.6000
n.57     4.8398        -1.5964
n.58     4.2795        -1.5735
n.59     2.6241        -1.5614
n.60     2.4181        -1.4940
n.61     3.1602        -1.4747
n.62     4.6687        -1.4494
n.63     6.1940        -1.3880
n.64     7.0169        -1.3867
n.65     4.3386        -1.3831
n.66     3.8590        -1.3506
n.67     3.3639        -1.2590
n.68     2.5747        -1.2277
n.69     3.0952        -1.1964
n.70     2.8458        -1.1458
n.71     3.6024        -1.1361
n.72     4.5060        -1.1217
n.73     4.4651        -1.1108
n.74     4.7012        -1.0928
n.75     5.1928        -1.0470
n.76     6.6759        -1.0446
n.77     5.4301        -1.0386
n.78     2.8169        -1.0386
n.79     2.2627        -1.0205
n.80     1.7807        -0.9627
n.81     0.0843        -0.9325
n.82    -0.1952        -0.9169
n.83     0.0627        -0.8542
n.84     0.0446        -0.8398
n.85     1.4892        -0.8337
n.86     2.8940        -0.8181
n.87     2.9759        -0.7687
n.88     0.8916        -0.6988
n.89     0.5470        -0.6904
n.90     0.2229        -0.6855
n.91     2.2470        -0.6843
n.92     3.5072        -0.6711
n.93     5.1386        -0.6639
n.94     3.1349        -0.6590
n.95     2.3928        -0.6554
n.96     4.1542        -0.6542
n.97     1.6723        -0.6482
n.98    -1.3867        -0.6096
n.99    -0.6096        -0.5843
n.100     3.0880        -0.5795
n.101     2.8578        -0.5602
n.102     1.2096        -0.5602
n.103     0.3675        -0.5530
n.104     0.2012        -0.5458
n.105     2.5096        -0.5446
n.106     0.2952        -0.5217
n.107    -2.8145        -0.5108
n.108    -0.9325        -0.4855
n.109     0.8590        -0.4627
n.110    -0.2639        -0.3554
n.111    -4.3723        -0.3181
n.112    -4.1205        -0.3169
n.113    -2.5120        -0.2952
n.114    -1.4747        -0.2639
n.115     0.9699        -0.2506
n.116     1.3904        -0.2361
n.117    -1.0386        -0.2349
n.118     0.3181        -0.2325
n.119     1.2096        -0.2313
n.120     1.9169        -0.2301
n.121     1.9590        -0.2084
n.122     2.1651        -0.2048
n.123     3.8614        -0.1952
n.124     2.9048        -0.1904
n.125     1.2723        -0.1892
n.126     0.5036        -0.1386
n.127    -2.5217        -0.1048
n.128    -2.5904        -0.0072
n.129    -2.3964         0.0265
n.130    -1.4940         0.0446
n.131    -0.2361         0.0578
n.132     0.0265         0.0627
n.133     0.6289         0.0783
n.134     3.7060         0.0795
n.135     5.8916         0.0843
n.136     5.7699         0.0843
n.137     5.8747         0.0916
n.138     4.7458         0.1000
n.139     2.4843         0.1795
n.140     2.2819         0.1904
n.141     1.7759         0.1952
n.142     2.7663         0.2012
n.143     1.5711         0.2229
n.144     2.5892         0.2855
n.145     1.4807         0.2952
n.146     1.2759         0.3181
n.147     3.5072         0.3217
n.148     3.1687         0.3578
n.149     0.9301         0.3675
n.150     3.8458         0.3759
n.151     1.8133         0.3855
n.152    -5.3651         0.4012
n.153    -4.7072         0.4084
n.154    -1.1964         0.4554
n.155    -0.1386         0.4747
n.156    -1.6096         0.4783
n.157    -0.0072         0.4892
n.158     1.2530         0.5036
n.159     1.7410         0.5470
n.160     2.2928         0.5771
n.161     3.6024         0.5880
n.162     4.2108         0.5976
n.163     3.9892         0.6289
n.164     2.8265         0.6470
n.165     1.4855         0.6699
n.166     1.8277         0.6892
n.167     1.4807         0.6916
n.168     1.0771         0.7024
n.169     0.7434         0.7145
n.170    -2.5747         0.7434
n.171    -2.2012         0.7458
n.172    -1.3831         0.7542
n.173    -2.1554         0.7892
n.174    -2.5012         0.8000
n.175    -2.7711         0.8084
n.176    -3.7482         0.8349
n.177    -4.2361         0.8542
n.178    -4.9554         0.8590
n.179    -2.3783         0.8639
n.180    -2.9976         0.8916
n.181    -5.6145         0.8976
n.182    -4.9458         0.8988
n.183    -3.8988         0.9096
n.184    -3.6494         0.9301
n.185    -2.4241         0.9530
n.186    -5.4325         0.9651
n.187    -2.5253         0.9699
n.188    -1.9892         1.0108
n.189    -1.4494         1.0205
n.190    -0.8181         1.0229
n.191    -1.5614         1.0614
n.192    -1.5964         1.0639
n.193    -1.0205         1.0771
n.194    -0.1048         1.1048
n.195    -0.3169         1.1193
n.196     0.1952         1.1217
n.197     0.5880         1.1723
n.198    -0.6855         1.2000
n.199    -1.6277         1.2096
n.200    -1.9193         1.2096
n.201    -1.2590         1.2217
n.202    -2.3084         1.2530
n.203    -1.1458         1.2723
n.204    -0.8542         1.2759
n.205    -0.6904         1.2795
n.206     0.0843         1.3241
n.207     0.8349         1.3831
n.208     0.0795         1.3904
n.209    -0.4627         1.4000
n.210    -1.2277         1.4169
n.211    -0.6843         1.4325
n.212     0.4892         1.4807
n.213    -0.6988         1.4807
n.214    -1.7964         1.4855
n.215    -0.5530         1.4892
n.216     0.4084         1.5398
n.217     1.7771         1.5434
n.218    -0.3181         1.5518
n.219    -0.6590         1.5711
n.220     0.7145         1.6012
n.221     2.1699         1.6265
n.222     1.9566         1.6289
n.223     1.6783         1.6349
n.224     1.4000         1.6723
n.225     1.6289         1.6783
n.226     2.2627         1.7410
n.227     2.6422         1.7627
n.228     0.9651         1.7759
n.229    -2.6904         1.7771
n.230    -1.5735         1.7783
n.231    -0.2325         1.7807
n.232    -0.5843         1.8133
n.233    -0.6711         1.8229
n.234    -0.2084         1.8277
n.235     0.8000         1.8422
n.236     1.5398         1.8807
n.237     2.2867         1.8880
n.238     1.1217         1.9169
n.239     0.9530         1.9301
n.240     0.4554         1.9566
n.241    -2.0759         1.9566
n.242    -1.1361         1.9590
n.243     0.3855         1.9614
n.244     1.9988         1.9639
n.245     2.7253         1.9819
n.246     3.0627         1.9867
n.247     2.9771         1.9988
n.248     3.5265         2.0012
n.249     4.2133         2.0036
n.250     2.9084         2.0530
n.251     2.0530         2.0711
n.252     3.1855         2.1434
n.253     3.0711         2.1651
n.254     2.5747         2.1699
n.255     2.3434         2.1952
n.256     1.2217         2.2060
n.257    -2.1747         2.2470
n.258    -2.1843         2.2627
n.259    -2.4783         2.2627
n.260    -1.6169         2.2687
n.261    -0.5795         2.2819
n.262     0.5976         2.2867
n.263     1.8229         2.2928
n.264     1.2795         2.3133
n.265     1.0205         2.3349
n.266     0.8976         2.3434
n.267     0.8639         2.3614
n.268     0.2855         2.3928
n.269    -0.5217         2.4145
n.270    -0.1904         2.4181
n.271     0.7542         2.4795
n.272     2.4145         2.4843
n.273     2.4843         2.4843
n.274     4.2205         2.4952
n.275     4.3253         2.5096
n.276     4.1301         2.5205
n.277     2.7313         2.5241
n.278     2.2060         2.5277
n.279     3.1711         2.5627
n.280     2.5627         2.5747
n.281     3.8193         2.5747
n.282     4.9012         2.5892
n.283     3.4494         2.6241
n.284     3.8325         2.6422
n.285     2.3349         2.6578
n.286     0.8084         2.7253
n.287    -0.9169         2.7313
n.288    -2.1518         2.7337
n.289    -1.6590         2.7627
n.290    -0.9627         2.7663
n.291     1.0229         2.7735
n.292     0.9096         2.8169
n.293     0.6916         2.8265
n.294     1.9301         2.8458
n.295     0.8988         2.8578
n.296     1.0108         2.8940
n.297     1.3241         2.9048
n.298    -0.3554         2.9084
n.299    -1.7398         2.9759
n.300    -0.8398         2.9771
n.301    -5.1181         3.0627
n.302    -6.0434         3.0711
n.303    -6.2036         3.0771
n.304    -4.1325         3.0880
n.305    -2.0169         3.0952
n.306    -0.6554         3.1349
n.307    -0.7687         3.1506
n.308    -0.6482         3.1602
n.309    -0.5602         3.1687
n.310     1.6349         3.1711
n.311     4.9470         3.1855
n.312     3.5867         3.2651
n.313     1.0639         3.3639
n.314     0.7024         3.3843
n.315     1.7627         3.4000
n.316     1.8422         3.4494
n.317    -0.5446         3.5072
n.318    -2.5133         3.5072
n.319    -3.0084         3.5265
n.320    -1.0386         3.5747
n.321    -0.4855         3.5867
n.322    -1.1217         3.6024
n.323    -2.0145         3.6024
n.324    -2.1169         3.6108
n.325    -2.2542         3.7060
n.326    -1.6000         3.7518
n.327    -1.0470         3.8193
n.328    -0.8337         3.8325
n.329     1.8807         3.8458
n.330     2.7735         3.8590
n.331     2.3133         3.8614
n.332     3.5747         3.9373
n.333     4.2410         3.9892
n.334     3.4000         4.0036
n.335     2.5241         4.0145
n.336     0.7892         4.1301
n.337     1.1048         4.1506
n.338     0.6470         4.1542
n.339    -0.2506         4.2108
n.340    -0.2952         4.2133
n.341    -1.0446         4.2205
n.342    -1.3880         4.2410
n.343    -0.5458         4.2795
n.344    -0.6542         4.3253
n.345     1.1723         4.3386
n.346     2.5277         4.4482
n.347     4.0145         4.4651
n.348     2.0711         4.4831
n.349    -0.2301         4.5060
n.350    -1.7012         4.6687
n.351    -1.6373         4.7012
n.352    -0.5108         4.7458
n.353     1.9639         4.8398
n.354     3.9373         4.9012
n.355     1.9614         4.9470
