I dati analizzati provengono dal file: data/2005.txt
Sono stai analizzati i seguinti 365 valori.

        da file       ordinati
n.252    -0.4145         1.5566
n.253     0.1711         1.5627
n.254    -1.5253         1.5639
n.255    -2.3566         1.5723
n.256    -0.8783         1.5831
n.257     0.5253         1.5843
n.258     0.9157         1.6024
n.259     1.0217         1.6506
n.260    -0.2169         1.6530
n.261    -4.1795         1.6795
n.262    -3.4024         1.6831
n.263    -1.2771         1.6916
n.264    -1.2205         1.7542
n.265    -0.9795         1.7819
n.266    -0.5024         1.7867
n.267     0.8639         1.8229
n.268     0.4855         1.8361
n.269     1.0783         1.8494
n.270     1.4096         1.8554
n.271     2.4542         1.8940
n.272     1.3145         1.9916
n.273     0.5843         1.9928
n.274    -0.8795         2.0036
n.275    -2.4747         2.0759
n.276    -3.7699         2.0892
n.277    -2.0687         2.1506
n.278    -2.6940         2.1771
n.279    -1.3289         2.1916
n.280    -0.6373         2.2108
n.281     0.0193         2.2349
n.282     0.8012         2.2602
n.283     0.0494         2.2807
n.284    -0.5675         2.2916
n.285    -1.4651         2.3446
n.286    -1.1916         2.3602
n.287    -1.5169         2.3807
n.288    -1.1518         2.3855
n.289    -1.1590         2.3867
n.290    -0.3627         2.3928
n.291    -1.0771         2.4012
n.292    -2.0904         2.4542
n.293    -1.8084         2.4639
n.294     0.0301         2.4651
n.295     1.3988         2.4759
n.296     2.2108         2.4795
n.297     1.0241         2.4952
n.298     2.3446         2.5000
n.299     2.3602         2.5313
n.300     2.2602         2.5349
n.301     1.7819         2.5470
n.302     1.5566         2.5663
n.303     0.6964         2.5831
n.304     1.4675         2.6627
n.305     1.6831         2.6759
n.306     2.8446         2.6807
n.307     2.5313         2.7036
n.308     3.0518         2.7349
n.309     2.8398         2.7723
n.310     2.5349         2.7783
n.311     3.4470         2.8398
n.312     2.3867         2.8446
n.313     2.4639         2.8867
n.314     1.6024         2.9181
n.315     0.8627         2.9614
n.316     0.0422         2.9880
n.317     1.8554         2.9952
n.318     1.7867         2.9988
n.319     2.1916         3.0518
n.320     1.0614         3.0735
n.321     0.5145         3.0855
n.322    -1.7217         3.0892
n.323    -2.7145         3.1759
n.324    -3.5169         3.2012
n.325    -2.3542         3.2518
n.326    -1.8000         3.2904
n.327    -3.8470         3.4470
n.328    -4.7337         3.4627
n.329    -5.8193         3.4759
n.330    -4.7265         3.5048
n.331    -5.0867         3.5627
n.332    -4.6253         3.6253
n.333    -4.1590         3.6651
n.334    -3.3000         3.6759
n.335    -2.8759         3.6771
n.336    -2.7108         3.8048
n.337    -2.4952         3.9446
n.338    -2.3530         4.0145
n.339     1.0494         4.0157
n.340    -1.5952         4.1096
n.341    -3.2446         4.3024
n.342    -3.0880         4.3373
n.343    -1.7458         4.4614
n.344    -3.1542         4.5614
n.345    -2.7277         4.6169
n.346    -2.1723         4.6651
n.347     0.6145         4.7072
n.348    -0.8289         4.7301
n.349    -1.4301         4.7434
n.350     0.4988         5.0723
n.351     1.5627         5.1169
n.352    -1.7108         5.1988
n.353    -3.0361         5.2289
n.354    -2.0627         5.2639
n.355    -1.8386         5.3169
n.356    -2.4313         5.3590
n.357    -1.1988         5.5133
n.358    -0.7735         5.8253
n.359    -0.0217         6.4446
n.360    -0.2482         6.8988
n.361    -0.8422         6.9687
n.362    -3.1482         7.0446
n.363    -6.2313         7.1458
n.364    -8.8988         7.4217
n.365    -2.9373         7.4301

Dai dati sono state estrapolate le seguenti variabili.
Media: 0.0959
Varianza: 7.5791
Mediana: -0.0723
