I dati analizzati provengono dal file: data/1983.txt
Sono stai analizzati i seguinti 365 valori.

        da file       ordinati
n.1    -1.6639        -6.5566
n.2    -0.8373        -5.8386
n.3    -0.3349        -5.4084
n.4     1.3217        -4.9108
n.5     3.7916        -4.7952
n.6     3.6000        -4.7506
n.7     3.6012        -4.7241
n.8     3.1759        -4.5928
n.9     0.7614        -4.2530
n.10    -0.7048        -4.1855
n.11    -2.0229        -4.1590
n.12    -2.0639        -4.0952
n.13    -1.6506        -3.9747
n.14     0.8892        -3.9458
n.15     0.4904        -3.8831
n.16     4.7325        -3.7301
n.17     5.4831        -3.7169
n.18     4.6434        -3.7012
n.19     4.3169        -3.6783
n.20     1.8434        -3.6386
n.21    -0.8349        -3.6313
n.22     0.1735        -3.6241
n.23     0.2482        -3.4422
n.24    -0.0494        -3.3422
n.25     0.1771        -3.3289
n.26     2.0205        -3.3217
n.27     3.4952        -3.3012
n.28     4.1193        -3.2759
n.29     3.0458        -3.2566
n.30     2.5783        -3.2181
n.31     3.0000        -3.2133
n.32     1.8795        -3.2108
n.33     2.7108        -3.1964
n.34    -1.0602        -3.1892
n.35    -1.4928        -3.1602
n.36    -3.3217        -3.1554
n.37    -2.0964        -3.1193
n.38    -2.1253        -3.1145
n.39    -1.9458        -3.1060
n.40    -2.2301        -3.0542
n.41    -2.7108        -3.0530
n.42    -2.2205        -3.0289
n.43    -1.6494        -3.0169
n.44    -2.9169        -3.0157
n.45    -1.4133        -2.9337
n.46    -1.6663        -2.9169
n.47    -3.0157        -2.9048
n.48    -3.4422        -2.8277
n.49    -3.3422        -2.7554
n.50    -2.3120        -2.7229
n.51    -1.6181        -2.7205
n.52    -0.6434        -2.7108
n.53    -2.9048        -2.6783
n.54    -3.6386        -2.6554
n.55    -3.1892        -2.6542
n.56    -3.1964        -2.6398
n.57    -3.1602        -2.6337
n.58    -2.7205        -2.6229
n.59    -1.8759        -2.6084
n.60    -1.7819        -2.5916
n.61     0.5602        -2.5458
n.62    -0.3313        -2.4699
n.63    -1.5060        -2.4651
n.64    -0.8831        -2.3241
n.65     0.6386        -2.3133
n.66     1.9590        -2.3120
n.67     2.0639        -2.2940
n.68     1.4747        -2.2892
n.69     1.5952        -2.2747
n.70     2.0458        -2.2349
n.71     1.0024        -2.2301
n.72    -0.4940        -2.2205
n.73    -2.2349        -2.2193
n.74    -1.1988        -2.2193
n.75    -0.6072        -2.2000
n.76     1.9759        -2.1976
n.77     1.7301        -2.1855
n.78     2.5169        -2.1614
n.79     2.4627        -2.1253
n.80     2.7807        -2.0988
n.81     3.0843        -2.0964
n.82     2.0048        -2.0964
n.83     0.0627        -2.0639
n.84    -0.2554        -2.0229
n.85    -2.0108        -2.0108
n.86    -3.1060        -2.0096
n.87    -3.6241        -2.0072
n.88    -2.6084        -1.9880
n.89    -1.6530        -1.9542
n.90    -0.9771        -1.9458
n.91    -1.3530        -1.9446
n.92    -1.7928        -1.9361
n.93    -2.1614        -1.8759
n.94    -2.4651        -1.8470
n.95    -2.0072        -1.8458
n.96    -2.5458        -1.8181
n.97     0.2723        -1.7928
n.98     1.8133        -1.7904
n.99     2.4904        -1.7819
n.100     2.0880        -1.6855
n.101     2.6578        -1.6795
n.102     1.1096        -1.6663
n.103    -0.8325        -1.6639
n.104    -2.0988        -1.6530
n.105    -1.2904        -1.6506
n.106    -0.1048        -1.6494
n.107    -0.6145        -1.6181
n.108    -1.4325        -1.5373
n.109    -1.3410        -1.5253
n.110     0.2361        -1.5145
