I dati analizzati provengono dal file: data/1957.txt
Sono stai analizzati i seguinti 365 valori.

        da file       ordinati
n.200    -4.5193        -0.2241
n.201    -4.0590        -0.2181
n.202    -4.4084        -0.2000
n.203    -3.8458        -0.2000
n.204    -3.0542        -0.1940
n.205    -2.8904        -0.1771
n.206    -2.4157        -0.1747
n.207    -2.0651        -0.1373
n.208    -2.0205        -0.0976
n.209    -3.6627        -0.0940
n.210    -4.6277        -0.0590
n.211    -3.8843        -0.0410
n.212    -2.6108        -0.0229
n.213    -2.0988         0.0145
n.214    -1.0964         0.0458
n.215    -0.8530         0.0542
n.216    -1.1916         0.0627
n.217    -0.0229         0.0952
n.218    -0.2181         0.1434
n.219    -0.0590         0.1506
n.220     0.3145         0.1530
n.221     0.7699         0.1651
n.222     1.2566         0.1783
n.223     0.6783         0.1988
n.224     0.5000         0.2133
n.225     1.0289         0.2145
n.226    -1.7373         0.2349
n.227    -2.8578         0.2458
n.228    -3.1349         0.2651
n.229    -2.9904         0.2783
n.230    -3.9735         0.2783
n.231    -4.0325         0.3096
n.232    -3.1843         0.3145
n.233    -2.1711         0.3422
n.234    -1.0084         0.3470
n.235    -3.7000         0.3614
n.236    -2.9602         0.4193
n.237    -3.3133         0.4301
n.238    -1.4783         0.4410
n.239    -3.0470         0.4458
n.240    -3.2446         0.4566
n.241    -3.8759         0.4699
n.242    -3.9361         0.4855
n.243    -3.2145         0.5000
n.244    -2.5012         0.5012
n.245    -2.2747         0.5277
n.246    -3.4373         0.5506
n.247    -2.7229         0.5578
n.248    -3.0735         0.5639
n.249    -1.6867         0.5663
n.250    -0.9916         0.5699
n.251     0.1530         0.6554
n.252     0.9855         0.6675
n.253     0.6711         0.6711
n.254    -0.3253         0.6759
n.255     0.1434         0.6783
n.256    -1.7783         0.6843
n.257    -3.3747         0.6904
n.258    -4.4843         0.7000
n.259    -4.9783         0.7096
n.260    -3.8169         0.7169
n.261    -1.8795         0.7265
n.262    -0.9024         0.7699
n.263    -0.1771         0.7988
n.264     1.4795         0.8036
n.265     1.9205         0.8241
n.266     2.0976         0.8831
n.267     2.8639         0.8880
n.268     3.3855         0.9012
n.269     0.1783         0.9181
n.270     0.7096         0.9446
n.271     0.0542         0.9747
n.272     0.0145         0.9759
n.273     0.6843         0.9855
n.274    -6.0795         1.0253
n.275    -4.7747         1.0289
n.276    -4.0699         1.0361
n.277    -3.1687         1.0446
n.278    -2.8940         1.1590
n.279    -3.9289         1.1795
n.280    -3.3373         1.1867
n.281    -0.7807         1.1867
n.282     0.9012         1.1952
n.283     1.7494         1.2169
n.284     1.3325         1.2566
n.285     2.6349         1.2614
n.286     1.8084         1.2627
n.287     2.1831         1.2916
n.288     1.7482         1.3325
n.289     2.2410         1.3386
n.290     2.4373         1.3940
n.291     1.4229         1.4229
n.292     2.8096         1.4277
n.293     1.8916         1.4723
n.294     0.4301         1.4795
n.295     0.1988         1.5012
n.296    -1.1892         1.5313
n.297    -2.0759         1.5639
n.298    -2.3554         1.5771
n.299    -2.1398         1.5795
n.300    -1.3398         1.6518
n.301    -0.4181         1.6578
n.302    -0.4434         1.6843
n.303    -0.3036         1.6855
n.304    -0.3325         1.6892
n.305    -0.8169         1.7482
n.306     1.0446         1.7494
n.307     1.5313         1.7855
n.308     1.6518         1.7916
n.309     2.1398         1.8084
n.310     3.2349         1.8542
n.311     2.2470         1.8627
n.312     1.1867         1.8916
n.313     0.5639         1.9205
n.314     2.1024         1.9916
n.315     1.2627         2.0759
n.316     0.3422         2.0928
n.317     0.6554         2.0976
n.318     1.1867         2.1024
n.319     1.9916         2.1108
n.320     1.2614         2.1398
n.321     0.2145         2.1590
n.322     0.2783         2.1723
n.323     0.4855         2.1831
n.324    -0.8169         2.1892
n.325    -0.9542         2.2398
n.326    -2.5000         2.2398
n.327    -0.3470         2.2410
n.328     0.5663         2.2470
n.329    -1.0193         2.3337
n.330    -1.0265         2.3542
n.331     0.2133         2.3759
n.332     0.9747         2.3867
n.333     0.4410         2.4169
n.334    -0.2000         2.4373
n.335    -4.0759         2.5048
n.336    -4.8108         2.5301
n.337    -3.6952         2.5795
n.338    -1.5530         2.5819
n.339    -2.6506         2.6349
n.340    -2.3952         2.7988
n.341    -1.2446         2.8096
n.342    -0.3880         2.8627
n.343    -0.5458         2.8639
n.344     0.2458         2.8699
n.345     1.4723         2.8928
n.346     4.0277         2.9012
n.347     5.4145         2.9506
n.348     3.7711         2.9843
n.349     2.8699         3.1675
n.350     2.7988         3.2072
n.351    -0.1373         3.2349
n.352    -1.2108         3.2542
n.353    -1.7361         3.3855
n.354    -2.0627         3.4036
n.355    -3.5386         3.4747
n.356    -3.9313         3.5747
n.357    -3.1988         3.7711
n.358    -1.5735         3.7807
n.359     0.2783         4.0277
n.360    -1.1482         4.1747
n.361    -0.9422         4.3699
n.362    -0.4482         4.4783
n.363    -1.1313         4.5506
n.364    -0.6988         4.8108
n.365    -1.4373         5.4145

Dai dati sono state estrapolate le seguenti variabili.
Media: -0.6169
Varianza: 5.3956
Mediana: -0.6048
