I dati analizzati provengono dal file: data/1954.txt
Sono stai analizzati i seguinti 365 valori.

        da file       ordinati
n.97     1.1723        -3.2964
n.98     1.3133        -3.2675
n.99     1.3904        -3.2590
n.100    -2.2120        -3.2446
n.101    -2.3422        -3.1892
n.102    -2.0904        -3.1867
n.103    -1.7325        -3.1458
n.104    -0.4988        -3.1386
n.105     0.8096        -3.1325
n.106    -0.6048        -3.1072
n.107    -2.8145        -2.9277
n.108    -3.1325        -2.9181
n.109    -4.3410        -2.8277
n.110    -7.0639        -2.8145
n.111    -4.5723        -2.7325
n.112    -3.4205        -2.7084
n.113    -2.3120        -2.6639
n.114    -1.4747        -2.6217
n.115    -1.5301        -2.6193
n.116    -2.4096        -2.6120
n.117    -2.5386        -2.6084
n.118    -3.4819        -2.6048
n.119    -2.4904        -2.5964
n.120    -1.7831        -2.5518
n.121    -1.7410        -2.5470
n.122    -1.7349        -2.5386
n.123    -3.8386        -2.5349
n.124    -4.6952        -2.4904
n.125    -2.9277        -2.4759
n.126     0.0036        -2.4627
n.127    -0.5217        -2.4590
n.128    -0.2904        -2.4096
n.129     0.4036        -2.3711
n.130     1.4060        -2.3422
n.131     1.6639        -2.3373
n.132     1.8265        -2.3120
n.133     1.5289        -2.2639
n.134    -0.3940        -2.2542
n.135    -2.7084        -2.2361
n.136    -4.2301        -2.2145
n.137    -3.7253        -2.2120
n.138    -2.2542        -2.2120
n.139    -1.2157        -2.2048
n.140    -2.9181        -2.1976
n.141    -3.6241        -2.1843
n.142    -4.6337        -2.1795
n.143    -4.4289        -2.1783
n.144    -3.4108        -2.1711
n.145    -2.1193        -2.1470
n.146    -1.4241        -2.1446
n.147     0.1072        -2.1193
n.148     0.5687        -2.1169
n.149     1.2301        -2.0904
n.150    -1.5542        -2.0723
n.151    -3.1867        -2.0651
n.152    -2.0651        -2.0434
n.153    -3.1072        -2.0072
n.154    -3.2964        -1.9494
n.155    -3.1386        -1.9410
n.156    -1.7096        -1.9145
n.157    -2.0072        -1.8892
n.158    -2.5470        -1.8651
n.159    -2.4590        -1.8590
n.160    -1.5072        -1.8542
n.161    -2.1976        -1.8373
n.162    -1.8892        -1.8193
n.163    -1.1108        -1.7904
n.164    -1.2735        -1.7831
n.165    -1.9145        -1.7422
n.166    -2.0723        -1.7410
n.167    -1.8193        -1.7349
n.168     0.0771        -1.7325
n.169     0.2434        -1.7169
n.170     0.8253        -1.7096
n.171     1.0988        -1.7060
n.172     1.6169        -1.6783
n.173     1.7446        -1.6361
n.174     0.1988        -1.6217
n.175    -0.4711        -1.5783
n.176    -0.4482        -1.5542
n.177    -0.1361        -1.5530
n.178    -0.5554        -1.5398
n.179    -1.5783        -1.5301
n.180    -3.7976        -1.5072
n.181    -2.2145        -1.4747
n.182    -4.6458        -1.4566
n.183    -3.5988        -1.4253
n.184    -3.4494        -1.4241
n.185    -3.4241        -1.4169
n.186    -3.9325        -1.4048
n.187    -4.3253        -1.3699
n.188    -4.9892        -1.3386
n.189    -4.4494        -1.3108
n.190    -4.1181        -1.2855
n.191    -5.3614        -1.2735
n.192    -4.9964        -1.2373
n.193    -4.9205        -1.2157
n.194    -2.2048        -1.1386
n.195    -2.1169        -1.1108
n.196    -2.6048        -1.0904
n.197    -2.6120        -1.0602
n.198    -3.4855        -1.0602
n.199    -2.8277        -1.0373
n.200    -2.6193        -1.0337
n.201    -3.2590        -1.0301
n.202    -2.6084        -1.0241
n.203    -3.1458        -1.0060
n.204    -1.8542        -0.9880
n.205    -1.0904        -0.9542
n.206    -0.0157        -0.9361
n.207    -0.3651        -0.9205
n.208    -0.7205        -0.8940
n.209    -0.1627        -0.8916
n.210    -0.6277        -0.8843
n.211    -4.1843        -0.8747
n.212    -4.4108        -0.8036
n.213    -4.5988        -0.7398
n.214    -3.3964        -0.7313
n.215    -1.5530        -0.7205
n.216    -0.8916        -0.6976
n.217    -0.2229        -0.6554
n.218     0.1819        -0.6470
n.219    -0.4590        -0.6373
n.220    -1.2855        -0.6277
n.221    -1.0301        -0.6169
n.222    -2.0434        -0.6048
n.223    -3.6217        -0.5554
n.224    -3.6000        -0.5217
n.225    -2.3711        -0.5157
n.226    -1.2373        -0.4988
n.227    -3.3578        -0.4711
n.228    -5.4349        -0.4627
n.229    -4.5904        -0.4590
n.230    -3.3735        -0.4482
n.231    -2.7325        -0.4482
n.232    -2.1843        -0.4133
n.233    -2.1711        -0.3940
n.234    -4.1084        -0.3651
n.235    -5.1000        -0.3614
n.236    -7.0602        -0.3398
n.237    -6.3133        -0.3181
n.238    -5.1783        -0.3084
n.239    -4.0470        -0.2952
n.240    -3.2446        -0.2904
n.241    -2.4759        -0.2434
n.242    -1.6361        -0.2422
n.243     0.1855        -0.2313
n.244     0.8988        -0.2229
n.245     0.9253        -0.1687
n.246     1.2627        -0.1663
n.247     0.5771        -0.1627
n.248     0.8265        -0.1458
n.249     0.0133        -0.1361
n.250     0.2084        -0.1084
n.251    -0.6470        -0.0988
n.252     0.0855        -0.0482
n.253     0.6711        -0.0157
n.254     0.3747         0.0036
n.255     0.2434         0.0133
n.256     0.0217         0.0169
n.257     0.9253         0.0217
n.258    -0.8843         0.0482
n.259    -1.6783         0.0771
n.260    -0.6169         0.0855
n.261     0.3205         0.1072
n.262     1.4976         0.1819
n.263     2.1229         0.1855
n.264     1.0795         0.1988
n.265    -2.1795         0.2060
n.266    -4.1024         0.2084
n.267    -4.5361         0.2434
n.268    -3.8145         0.2434
n.269    -1.6217         0.3048
n.270    -1.7904         0.3145
n.271    -0.1458         0.3205
n.272     0.3145         0.3470
n.273    -3.8157         0.3627
n.274    -3.3795         0.3687
n.275    -0.8747         0.3711
n.276    -1.3699         0.3735
n.277     1.0313         0.3747
n.278     0.2060         0.4036
n.279     0.5711         0.4422
n.280    -1.8373         0.4554
n.281    -3.3807         0.4675
n.282    -5.0988         0.4699
n.283    -5.0506         0.4807
n.284    -5.0675         0.4988
n.285    -4.3651         0.5229
n.286    -3.3916         0.5651
n.287    -3.9169         0.5687
n.288    -2.5518         0.5711
n.289    -1.8590         0.5771
n.290    -0.4627         0.5928
n.291     0.7229         0.6542
n.292     0.9096         0.6711
n.293     1.9916         0.6892
n.294     1.9301         0.7229
n.295     1.8988         0.7627
n.296     2.2108         0.7651
n.297     1.4241         0.7735
n.298     1.0446         0.8096
n.299    -0.7398         0.8241
n.300    -1.5398         0.8253
n.301    -0.3181         0.8265
n.302    -0.2434         0.8446
n.303    -0.8036         0.8470
n.304     0.4675         0.8988
n.305     2.3831         0.9096
n.306     0.8446         0.9253
n.307    -0.1687         0.9253
n.308    -0.0482         1.0313
n.309    -1.0602         1.0446
n.310    -1.8651         1.0795
n.311     0.3470         1.0988
n.312     2.4867         1.1627
n.313     3.2639         1.1723
n.314     2.2024         1.2181
n.315     1.1627         1.2301
n.316     0.4422         1.2627
n.317     0.4554         1.2867
n.318     1.2867         1.3012
n.319    -0.3084         1.3133
n.320    -1.3386         1.3904
n.321    -3.9855         1.4012
n.322    -4.3217         1.4060
n.323    -3.3145         1.4241
n.324    -4.4169         1.4843
n.325    -4.4542         1.4976
n.326    -3.9000         1.5072
n.327    -2.1470         1.5145
n.328    -1.0337         1.5289
n.329     0.4807         1.5470
n.330     0.7735         1.5518
n.331     2.0133         1.6169
n.332     3.2747         1.6578
n.333     5.0410         1.6639
n.334     4.9000         1.7169
n.335     5.5241         1.7301
n.336     6.2892         1.7446
n.337     3.6048         1.7494
n.338     2.5470         1.8265
n.339     1.7494         1.8759
n.340     0.3048         1.8988
n.341    -2.1446         1.9301
n.342    -0.9880         1.9916
n.343     3.3542         2.0133
n.344     6.2458         2.1229
n.345     4.9723         2.2024
n.346     3.3277         2.2108
n.347     1.5145         2.2928
n.348     0.3711         2.3831
n.349     0.4699         2.4867
n.350     0.4988         2.5470
n.351    -1.0373         2.5807
n.352    -1.3108         2.7265
n.353    -0.9361         3.1386
n.354    -2.4627         3.2639
n.355    -1.1386         3.2747
n.356    -0.7313         3.3277
n.357     1.3012         3.3542
n.358     2.7265         3.6048
n.359    -2.6217         3.8349
n.360    -0.4482         4.9000
n.361     1.6578         4.9723
n.362     1.5518         5.0410
n.363     0.3687         5.5241
n.364    -0.0988         6.2458
n.365     0.3627         6.2892

Dai dati sono state estrapolate le seguenti variabili.
Media: -1.5233
Varianza: 7.2154
Mediana: -1.4253
