I dati analizzati provengono dal file: data/2014.txt
Sono stai analizzati i seguinti 365 valori.

        da file       ordinati
n.122    -2.0349         0.1747
n.123    -0.5386         0.2602
n.124     0.8048         0.2639
n.125     0.6723         0.2747
n.126     1.1036         0.2759
n.127    -0.1217         0.2976
n.128    -0.1904         0.3458
n.129     1.7036         0.3602
n.130     2.1060         0.3675
n.131     0.2639         0.3831
n.132    -1.6735         0.3855
n.133    -2.9711         0.3904
n.134    -1.6940         0.4096
n.135    -0.7084         0.4566
n.136    -0.0301         0.4687
n.137     0.1747         0.4711
n.138     0.1458         0.4831
n.139    -0.4157         0.4928
n.140     0.6819         0.5133
n.141     2.4759         0.5169
n.142     3.0663         0.6036
n.143     2.0711         0.6446
n.144     0.8892         0.6723
n.145     1.7807         0.6759
n.146     0.2759         0.6819
n.147    -0.6928         0.6831
n.148    -0.6313         0.7193
n.149    -0.1699         0.7241
n.150     1.8458         0.7349
n.151    -0.2867         0.7614
n.152     0.7349         0.7639
n.153     0.4928         0.7904
n.154     0.6036         0.7988
n.155    -0.8386         0.8048
n.156     0.3904         0.8108
n.157     2.1928         0.8289
n.158     4.2530         0.8880
n.159     6.9410         0.8892
n.160     7.2928         0.8892
n.161     7.8024         0.9060
n.162     8.4108         0.9096
n.163     8.9892         0.9217
n.164     6.7265         0.9446
n.165     2.7855         0.9687
n.166    -0.5723         0.9711
n.167    -0.3193         0.9783
n.168    -1.2229         0.9855
n.169    -1.2566         1.0072
n.170    -0.0747         1.0181
n.171     0.7988         1.0313
n.172     0.5169         1.0325
n.173     2.3446         1.0855
n.174     1.3988         1.1036
n.175     0.8289         1.1277
n.176    -1.5482         1.1542
n.177    -2.1361         1.1627
n.178    -0.9554         1.1795
n.179    -0.7783         1.2193
n.180    -1.2976         1.2301
n.181    -2.1145         1.2795
n.182    -2.5458         1.2952
n.183    -2.6988         1.3084
n.184    -1.4494         1.3145
n.185    -1.7241         1.3458
n.186    -1.3325         1.3470
n.187     0.2747         1.3651
n.188    -0.8892         1.3916
n.189    -3.6494         1.3988
n.190    -3.3181         1.4096
n.191    -3.3614         1.4398
n.192    -1.1964         1.4795
n.193    -2.3205         1.5241
n.194    -3.3048         1.5337
n.195    -2.3169         1.5602
n.196    -0.6048         1.5831
n.197     0.8880         1.5952
n.198     1.3145         1.5988
n.199     1.9723         1.6000
n.200     2.7807         1.6229
n.201     2.1410         1.6542
n.202    -2.7084         1.7012
n.203    -1.7458         1.7036
n.204    -0.9542         1.7108
n.205    -3.1904         1.7807
n.206    -1.9157         1.8036
n.207    -3.2651         1.8145
n.208    -1.5205         1.8205
n.209    -1.4627         1.8313
n.210    -3.8277         1.8458
n.211    -4.0843         1.8530
n.212    -0.8108         1.8771
n.213    -1.3988         1.9120
n.214    -1.9964         1.9253
n.215    -2.7530         1.9458
n.216    -1.8916         1.9723
n.217    -1.2229         1.9783
n.218    -1.3181         2.0012
n.219    -0.8590         2.0349
n.220    -0.5855         2.0614
n.221    -0.9301         2.0711
n.222     0.4566         2.1000
n.223     0.9783         2.1060
n.224     0.0000         2.1229
n.225    -1.5711         2.1349
n.226    -2.1373         2.1410
n.227    -3.8578         2.1928
n.228    -4.8349         2.2205
n.229    -4.1904         2.2470
n.230    -2.8735         2.2867
n.231    -3.9325         2.3169
n.232    -3.9843         2.3205
n.233    -3.0711         2.3446
n.234    -2.9084         2.3470
n.235    -2.5000         2.3530
n.236    -2.4602         2.3747
n.237    -3.5133         2.3783
n.238    -3.4783         2.3843
n.239    -0.6470         2.4518
n.240    -1.2446         2.4759
n.241    -0.6759         2.4843
n.242     0.7639         2.4892
n.243    -0.4145         2.4940
n.244    -0.8012         2.5145
n.245    -1.1747         2.5542
n.246    -2.3373         2.5795
n.247    -0.3229         2.5867
n.248     0.0265         2.6880
n.249     0.5133         2.7024
n.250     1.3084         2.7265
n.251     1.8530         2.7506
n.252     0.9855         2.7807
n.253     0.4711         2.7855
n.254    -0.9253         2.8060
n.255    -2.5566         2.8627
n.256    -1.5783         2.8639
n.257     0.0253         2.8795
n.258     0.0157         2.9217
n.259     0.9217         2.9639
n.260     0.6831         3.0036
n.261    -0.2795         3.0253
n.262     0.2976         3.0325
n.263     1.6229         3.0386
n.264     1.4795         3.0518
n.265     1.8205         3.0651
n.266    -1.0024         3.0663
n.267    -2.6361         3.0880
n.268    -1.4145         3.1373
n.269    -0.2217         3.1663
n.270     0.4096         3.1831
n.271     1.1542         3.2386
n.272     1.8145         3.2482
n.273     2.4843         3.2494
n.274     2.3205         3.2590
n.275     1.9253         3.2747
n.276     1.2301         3.2783
n.277     1.0313         3.3072
n.278     0.9060         3.3133
n.279     0.9711         3.3819
n.280    -0.6373         3.3867
n.281     1.2193         3.3904
n.282     2.0012         3.4012
n.283     3.2494         3.4096
n.284     3.0325         3.4542
n.285     3.5349         3.4554
n.286     3.5084         3.4566
n.287     3.1831         3.4578
n.288     3.2482         3.4699
n.289     3.7410         3.4831
n.290     5.0373         3.5084
n.291     4.6229         3.5301
n.292     5.6096         3.5349
n.293     4.6916         3.5614
n.294     5.8301         3.5892
n.295     1.5988         3.5952
n.296     0.8108         3.6000
n.297     0.7241         3.6675
n.298     0.6446         3.6699
n.299     0.2602         3.6928
n.300     0.3602         3.7410
n.301    -0.2181         3.7494
n.302    -0.7434         3.7614
n.303    -0.7036         3.7639
n.304    -0.2325         3.7904
n.305     0.4831         3.8398
n.306     0.9446         3.8807
n.307     1.8313         3.8807
n.308     3.0518         3.9735
n.309     3.8398         3.9735
n.310     2.1349         3.9843
n.311     2.2470         4.0012
n.312     2.2867         4.0133
n.313     3.7639         4.0506
n.314     4.1024         4.1024
n.315     5.0627         4.1398
n.316     4.8422         4.1651
n.317     4.6554         4.2012
n.318     3.3867         4.2145
n.319     4.9916         4.2530
n.320     3.7614         4.3434
n.321     2.5145         4.4361
n.322     2.3783         4.4627
n.323     1.0855         4.4747
n.324     0.3831         4.4880
n.325     1.3458         4.5108
n.326     2.1000         4.6229
n.327     2.3530         4.6554
n.328     3.1663         4.6578
n.329     3.8807         4.6723
n.330     3.9735         4.6916
n.331     3.3133         4.8422
n.332     4.4747         4.8759
n.333     6.5410         4.9578
n.334     6.3000         4.9916
n.335     7.6241         5.0373
n.336     6.3892         5.0470
n.337     5.7048         5.0627
n.338     5.0470         5.0711
n.339     5.7494         5.0916
n.340     5.8048         5.2482
n.341     3.4554         5.2614
n.342     1.9120         5.2759
n.343     2.5542         5.3169
n.344     0.3458         5.6096
n.345    -0.2277         5.6699
n.346     1.1277         5.6988
n.347     4.2145         5.7048
n.348     5.0711         5.7169
n.349     5.6699         5.7494
n.350     5.6988         5.7952
n.351     2.8627         5.8048
n.352     2.4892         5.8301
n.353     2.9639         5.8928
n.354     3.1373         6.2771
n.355     3.5614         6.3000
n.356     0.9687         6.3434
n.357     1.7012         6.3892
n.358     2.7265         6.5410
n.359     1.9783         6.7265
n.360     2.4518         6.9410
n.361    -0.9422         7.2928
n.362    -0.4482         7.6241
n.363    -0.0313         7.8024
n.364    -0.8988         8.4108
n.365    -2.5373         8.9892

Dai dati sono state estrapolate le seguenti variabili.
Media: 1.3757
Varianza: 6.6232
Mediana: 1.3084
