I dati analizzati provengono dal file: data/1985.txt
Sono stai analizzati i seguinti 365 valori.

        da file       ordinati
n.1    -3.4639        -8.0000
n.2    -4.0373        -7.8988
n.3    -5.5349        -7.6241
n.4    -5.3783        -7.6084
n.5    -7.6084        -7.4229
n.6    -8.0000        -7.1048
n.7    -7.8988        -7.0386
n.8    -7.6241        -6.7639
n.9    -7.0386        -6.5904
n.10    -7.1048        -5.7506
n.11    -7.4229        -5.5349
n.12    -6.7639        -5.4554
n.13    -5.7506        -5.3783
n.14    -4.0108        -5.3169
n.15    -2.7096        -5.2434
n.16    -1.1675        -5.1120
n.17    -0.9169        -4.9386
n.18    -1.8566        -4.9181
n.19    -2.2831        -4.8494
n.20    -2.7566        -4.8422
n.21    -0.8349        -4.8217
n.22    -0.3265        -4.8193
n.23    -0.0518        -4.8084
n.24     1.0506        -4.6133
n.25    -2.5229        -4.5217
n.26    -2.2795        -4.5012
n.27    -3.4048        -4.4373
n.28    -4.0807        -4.4072
n.29    -1.7542        -4.3904
n.30    -3.8217        -4.2855
n.31    -3.1000        -4.1964
n.32    -0.7205        -4.1747
n.33     0.6108        -4.1386
n.34     2.8398        -4.0940
n.35    -0.6928        -4.0807
n.36    -2.7217        -4.0699
n.37     0.5036        -4.0373
n.38     0.1747        -4.0241
n.39    -1.5458        -4.0108
n.40    -0.2301        -3.9145
n.41    -1.0108        -3.9048
n.42    -2.2205        -3.8976
n.43    -4.8494        -3.8217
n.44    -5.3169        -3.8108
n.45    -4.6133        -3.8084
n.46    -3.1663        -3.7422
n.47    -3.0157        -3.6181
n.48    -3.7422        -3.5855
n.49    -4.8422        -3.5831
n.50    -5.1120        -3.5590
n.51    -4.9181        -3.5590
n.52    -5.2434        -3.5193
n.53    -3.9048        -3.4639
n.54    -4.1386        -3.4048
n.55    -1.4892        -3.3783
n.56     0.4036        -3.3253
n.57    -0.2602        -3.2831
n.58     1.3795        -3.2566
n.59     1.3241        -3.1663
n.60     1.5181        -3.1072
n.61     0.5602        -3.1000
n.62     1.8687        -3.0542
n.63    -0.4060        -3.0157
n.64     1.3169        -3.0157
n.65     1.7386        -3.0012
n.66     2.2590        -2.9952
n.67     3.3639        -2.9819
n.68     1.3747        -2.8783
n.69    -0.3048        -2.8169
n.70    -2.4542        -2.7964
n.71    -3.8976        -2.7566
n.72    -1.1940        -2.7217
n.73    -1.6349        -2.7096
n.74    -1.0988        -2.6976
n.75    -4.4072        -2.6530
n.76    -4.0241        -2.6193
n.77    -4.0699        -2.6133
n.78    -3.5831        -2.5976
n.79    -4.4373        -2.5711
n.80    -4.8193        -2.5711
n.81    -3.0157        -2.5277
n.82    -1.2952        -2.5229
n.83    -2.4373        -2.5181
n.84    -1.7554        -2.4542
n.85    -0.1108        -2.4386
n.86    -1.2060        -2.4373
n.87    -1.7241        -2.4301
n.88    -3.8084        -2.3398
n.89    -2.6530        -2.3361
n.90    -1.6771        -2.2831
n.91    -0.6530        -2.2795
n.92     1.2072        -2.2229
n.93     1.9386        -2.2205
n.94     1.7349        -2.2096
n.95     0.7928        -2.2000
n.96     0.2542        -2.1446
n.97     0.0723        -2.1398
n.98     0.6133        -2.0892
n.99     1.9904        -2.0470
n.100     1.6880        -2.0181
n.101    -0.4422        -2.0000
n.102    -1.0904        -1.9735
n.103    -1.5325        -1.9482
n.104    -1.6988        -1.9265
n.105    -1.3904        -1.8867
n.106     0.0952        -1.8566
n.107    -0.1145        -1.8301
n.108    -1.0325        -1.8289
n.109    -0.3410        -1.7759
n.110    -0.2639        -1.7687
n.111     0.1277        -1.7554
n.112    -0.1205        -1.7542
n.113     0.2880        -1.7241
n.114     0.4253        -1.6988
n.115    -2.4301        -1.6988
n.116    -2.2096        -1.6964
n.117    -2.4386        -1.6771
n.118    -2.9819        -1.6434
n.119    -4.3904        -1.6349
n.120    -1.5831        -1.5831
n.121     0.3590        -1.5458
n.122     0.0651        -1.5361
n.123    -0.9386        -1.5337
n.124    -2.9952        -1.5325
n.125    -2.5277        -1.4892
n.126    -2.7964        -1.4735
n.127    -4.5217        -1.4554
n.128    -6.5904        -1.4108
n.129    -4.1964        -1.3904
n.130    -4.0940        -1.3783
n.131    -2.3361        -1.3313
n.132    -1.9735        -1.2952
n.133    -2.5711        -1.2699
n.134    -0.8940        -1.2145
n.135    -0.9084        -1.2145
n.136    -0.6301        -1.2060
n.137     0.1747        -1.2012
n.138    -0.1542        -1.1940
n.139    -0.3157        -1.1675
n.140    -2.0181        -1.0988
n.141    -0.7241        -1.0988
n.142    -1.5337        -1.0904
n.143    -1.8289        -1.0855
n.144    -1.0108        -1.0590
n.145     0.4807        -1.0554
n.146     1.4759        -1.0325
n.147     2.1072        -1.0217
n.148     1.2687        -1.0108
n.149     0.6301        -1.0108
n.150     0.9458        -0.9458
n.151     2.5133        -0.9386
n.152     1.9349        -0.9253
n.153     0.6928        -0.9169
n.154     1.5036        -0.9133
n.155     1.4614        -0.9084
n.156     1.3904        -0.8940
n.157     1.5928        -0.8735
n.158    -0.2470        -0.8482
n.159    -1.0590        -0.8434
n.160    -3.1072        -0.8349
n.161    -2.6976        -0.7614
n.162    -2.0892        -0.7470
n.163    -3.8108        -0.7241
n.164    -1.4735        -0.7205
n.165    -1.2145        -0.6928
n.166     0.6277        -0.6530
n.167    -3.5193        -0.6325
n.168    -2.2229        -0.6301
n.169    -3.2566        -0.5916
n.170    -4.1747        -0.5892
n.171    -3.0012        -0.5759
n.172    -3.2831        -0.5494
n.173    -5.4554        -0.5386
n.174    -4.5012        -0.5169
n.175    -2.5711        -0.4964
n.176    -1.9482        -0.4470
n.177    -1.5361        -0.4422
n.178    -1.4554        -0.4337
n.179    -3.3783        -0.4289
n.180    -2.5976        -0.4289
n.181    -1.2145        -0.4060
n.182     0.1542        -0.3530
n.183     0.5012        -0.3446
n.184     0.3506        -0.3410
n.185    -0.3241        -0.3361
n.186    -0.6325        -0.3265
n.187    -0.3253        -0.3253
n.188     0.4108        -0.3241
n.189    -0.5494        -0.3157
n.190     0.1819        -0.3048
n.191    -0.7614        -0.2639
n.192    -0.4964        -0.2627
n.193     0.0795        -0.2602
n.194     0.9952        -0.2602
n.195     2.1831        -0.2470
n.196     3.2952        -0.2301
n.197     0.2880        -0.1843
n.198     0.2145        -0.1771
n.199     0.7723        -0.1542
n.200     0.8807        -0.1205
n.201     0.9410        -0.1145
n.202     0.6916        -0.1108
n.203    -0.9458        -0.0542
n.204    -0.0542        -0.0518
n.205     2.0096        -0.0422
n.206     3.0843         0.0253
n.207     3.6349         0.0422
n.208     2.2795         0.0651
n.209     1.4373         0.0723
n.210     1.5723         0.0795
n.211    -0.1843         0.0952
n.212    -1.4108         0.1241
n.213    -1.6988         0.1277
n.214    -1.6964         0.1542
n.215    -0.3530         0.1747
n.216     0.5084         0.1747
n.217     0.6771         0.1819
n.218    -3.6181         0.2145
n.219    -3.5590         0.2542
n.220    -3.5855         0.2783
n.221    -1.8301         0.2880
n.222    -1.6434         0.2880
n.223    -1.0217         0.2892
n.224     0.6000         0.3096
n.225     1.9289         0.3373
n.226     2.9627         0.3506
n.227     3.2422         0.3590
n.228     1.8651         0.3699
n.229     1.6096         0.3916
n.230     1.8265         0.3964
n.231     1.1675         0.4036
n.232     2.6157         0.4108
n.233     3.6289         0.4157
n.234     4.0916         0.4253
n.235     3.1000         0.4470
n.236     1.8398         0.4807
n.237     1.9867         0.5012
n.238    -2.8783         0.5036
n.239    -2.0470         0.5084
n.240    -2.1446         0.5446
n.241    -1.7759         0.5602
n.242    -0.3361         0.5639
n.243     1.1855         0.6000
n.244     1.7988         0.6108
n.245     1.2253         0.6133
n.246     1.8627         0.6277
n.247     1.6771         0.6277
n.248     0.7265         0.6301
n.249     1.8133         0.6771
n.250    -0.5916         0.6916
n.251    -0.4470         0.6928
n.252     1.2855         0.7265
n.253    -0.4289         0.7434
n.254    -0.9253         0.7723
n.255     0.7434         0.7928
n.256     1.8217         0.8627
n.257     0.0253         0.8807
n.258     0.4157         0.9410
n.259    -1.3783         0.9410
n.260    -0.5169         0.9458
n.261     1.0205         0.9952
n.262     1.7976         1.0205
n.263     2.3229         1.0494
n.264     2.4795         1.0506
n.265     3.5205         1.1349
n.266     3.9976         1.1675
n.267     3.9639         1.1855
n.268     4.6855         1.2072
n.269     4.3783         1.2253
n.270     4.1096         1.2687
n.271     4.3542         1.2855
n.272     3.9145         1.3169
n.273     4.3843         1.3241
n.274     4.1205         1.3518
n.275     3.7253         1.3747
n.276     4.1301         1.3795
n.277     4.1313         1.3904
n.278     4.3060         1.4012
n.279     4.1711         1.4373
n.280     3.3627         1.4614
n.281     3.7193         1.4639
n.282     1.4012         1.4759
n.283     1.0494         1.4831
n.284     1.5325         1.5012
n.285     1.7349         1.5036
n.286     2.5084         1.5181
n.287     1.5831         1.5325
n.288     1.7482         1.5627
n.289     0.9410         1.5723
n.290    -0.2627         1.5831
n.291    -0.1771         1.5928
n.292     0.3096         1.6096
n.293     0.3916         1.6771
n.294    -1.2699         1.6880
n.295    -1.2012         1.7048
n.296    -0.5892         1.7349
n.297     0.1241         1.7349
n.298    -1.0554         1.7386
n.299    -2.1398         1.7482
n.300    -2.3398         1.7976
n.301    -2.5181         1.7988
n.302    -0.8434         1.7988
n.303     0.3964         1.8133
n.304     1.9675         1.8217
n.305     1.4831         1.8265
n.306     0.5446         1.8398
n.307    -1.7687         1.8627
n.308    -0.8482         1.8651
n.309    -0.2602         1.8687
n.310     1.1349         1.9289
n.311     0.4470         1.9349
n.312    -0.9133         1.9386
