I dati analizzati provengono dal file: data/1970.txt
Sono stai analizzati i seguinti 365 valori.

        da file       ordinati
n.285     2.0349         0.7084
n.286     1.1084         0.7434
n.287     0.4831         0.7446
n.288     0.7482         0.7482
n.289    -1.5590         0.7807
n.290    -3.3627         0.8470
n.291    -4.2771         0.8627
n.292    -3.6904         0.8747
n.293    -3.0084         0.8892
n.294    -3.3699         0.9217
n.295    -5.1012         0.9325
n.296    -3.6892         0.9458
n.297    -3.3759         0.9554
n.298    -4.1554         1.0108
n.299    -3.3398         1.0193
n.300    -2.0398         1.0217
n.301    -1.3181         1.0361
n.302    -0.6434         1.0410
n.303    -0.4036         1.0446
n.304     0.2675         1.0771
n.305     0.1831         1.0783
n.306     1.3446         1.0795
n.307     1.1313         1.1072
n.308     1.9518         1.1084
n.309    -0.2602         1.1313
n.310     0.6349         1.1880
n.311     0.6470         1.2265
n.312     0.6867         1.2518
n.313     0.6639         1.2843
n.314     0.0024         1.2855
n.315    -0.5373         1.3446
n.316    -1.5578         1.3831
n.317     0.9554         1.3867
n.318     1.3867         1.3892
n.319     0.5916         1.4289
n.320    -0.9386         1.4373
n.321    -2.2855         1.4723
n.322    -0.6217         1.4892
n.323     2.1855         1.5036
n.324     2.6831         1.5494
n.325     2.2458         1.5783
n.326     2.1000         1.5904
n.327     0.0530         1.5928
n.328    -2.6337         1.6145
n.329    -3.5193         1.6639
n.330    -3.0265         1.6711
n.331    -1.8867         1.6952
n.332    -1.5253         1.7265
n.333     1.0410         1.8084
n.334     3.8000         1.8193
n.335     2.2241         1.8614
n.336     0.5892         1.8771
n.337     0.0048         1.8795
n.338     0.8470         1.8892
n.339    -0.3506         1.9205
n.340    -0.4952         1.9518
n.341    -1.2446         1.9699
n.342     2.0120         1.9831
n.343     0.4542         2.0120
n.344    -0.2542         2.0349
n.345    -1.2277         2.1000
n.346    -1.8723         2.1627
n.347    -1.3855         2.1855
n.348    -0.8289         2.1855
n.349    -0.3301         2.2036
n.350    -1.7012         2.2241
n.351    -2.5373         2.2458
n.352    -3.0108         2.2530
n.353    -3.5361         2.2675
n.354    -4.6627         2.4096
n.355    -4.8386         2.4458
n.356    -4.3313         2.6831
n.357    -4.6988         2.6952
n.358    -5.1735         2.7253
n.359    -4.8217         2.7819
n.360    -3.9482         2.8133
n.361    -1.4422         2.9012
n.362    -0.3482         3.2325
n.363    -1.4313         3.4410
n.364    -0.6988         3.8000
n.365    -2.7373         3.8494

Dai dati sono state estrapolate le seguenti variabili.
Media: -1.1219
Varianza: 5.4995
Mediana: -0.7205
