I dati analizzati provengono dal file: data/1946.txt
Sono stai analizzati i seguinti 365 valori.

        da file       ordinati
n.253    -1.0289         0.9880
n.254    -1.3253         1.0253
n.255    -0.9566         1.0301
n.256     0.2217         1.0699
n.257     1.0253         1.0771
n.258     1.1157         1.0928
n.259     1.4217         1.1157
n.260     1.7831         1.1542
n.261     2.2205         1.1602
n.262     1.7976         1.1639
n.263     2.2229         1.1831
n.264     2.0795         1.2253
n.265    -0.6795         1.2627
n.266    -0.6024         1.2843
n.267    -0.0361         1.2880
n.268     1.3855         1.2892
n.269     2.5783         1.3012
n.270     2.5096         1.3024
n.271     2.3542         1.3036
n.272     2.8145         1.3060
n.273     2.6843         1.3181
n.274     3.1205         1.3361
n.275     3.4253         1.3458
n.276     3.4301         1.3855
n.277     1.5313         1.3940
n.278     0.2060         1.4096
n.279     0.8711         1.4217
n.280     0.1627         1.4265
n.281    -1.1807         1.4530
n.282    -0.4988         1.4723
n.283    -1.7506         1.5313
n.284    -1.9675         1.5470
n.285    -1.9651         1.5723
n.286    -0.7916         1.5928
n.287    -0.3169         1.6301
n.288    -0.4518         1.6470
n.289    -0.5590         1.7012
n.290    -0.1627         1.7229
n.291    -1.1771         1.7566
n.292    -0.4904         1.7783
n.293    -0.0084         1.7831
n.294     1.0301         1.7976
n.295     0.2988         1.8036
n.296    -0.4892         1.8096
n.297    -0.5759         1.8133
n.298    -4.0554         1.8241
n.299    -6.1398         1.8349
n.300    -6.8398         1.8373
n.301    -5.8181         1.8699
n.302    -4.7434         1.8904
n.303    -5.4036         1.9000
n.304    -4.2325         1.9024
n.305    -3.5169         1.9723
n.306    -0.6554         2.0084
n.307    -2.1687         2.0361
n.308    -2.0482         2.0530
n.309    -1.5602         2.0795
n.310    -1.8651         2.0795
n.311    -2.5530         2.1133
n.312    -4.1133         2.1542
n.313    -2.8361         2.1952
n.314    -0.9976         2.2036
n.315    -2.7373         2.2205
n.316    -3.0578         2.2229
n.317    -3.7446         2.2506
n.318    -2.3133         2.3048
n.319    -0.6084         2.3072
n.320     0.4614         2.3542
n.321    -0.1855         2.3614
n.322    -0.1217         2.3759
n.323     0.0855         2.3819
n.324    -0.0169         2.4000
n.325     3.6458         2.4048
n.326     4.3000         2.4578
n.327     2.0530         2.4651
n.328     0.3663         2.4855
n.329    -1.1193         2.4892
n.330     0.8735         2.5096
n.331    -0.2867         2.5566
n.332    -0.5253         2.5783
n.333    -0.1590         2.6627
n.334     1.9000         2.6843
n.335    -0.2759         2.7494
n.336     0.1892         2.8145
n.337    -1.2952         2.8928
n.338    -1.3530         2.8952
n.339    -0.1506         2.9530
n.340    -0.2952         2.9675
n.341     0.0554         3.0145
n.342    -1.9880         3.0289
n.343    -1.4458         3.0639
n.344    -2.4542         3.0747
n.345    -1.8277         3.1012
n.346    -3.4723         3.1205
n.347    -2.7855         3.1410
n.348    -2.2289         3.2349
n.349    -2.4301         3.2578
n.350    -4.5012         3.2747
n.351    -8.5373         3.3506
n.352   -10.3108         3.3542
n.353   -10.0361         3.4253
n.354    -6.9627         3.4301
n.355    -7.1386         3.4771
n.356    -9.0313         3.6458
n.357    -7.7988         3.6819
n.358    -7.9735         3.7410
n.359    -8.0217         3.8446
n.360    -9.1482         3.8880
n.361    -4.2422         3.9386
n.362    -6.0482         4.1855
n.363    -6.8313         4.3000
n.364    -7.9988         4.5590
n.365    -9.4373         4.5675

Dai dati sono state estrapolate le seguenti variabili.
Media: -0.4696
Varianza: 6.9413
Mediana: -0.2241
