I dati analizzati provengono dal file: data/2018.txt
Sono stai analizzati i seguinti 365 valori.

        da file       ordinati
n.66     0.0590        -0.7325
n.67     0.2639        -0.6759
n.68     2.2747        -0.6627
n.69     2.3952        -0.6614
n.70     1.3458        -0.5988
n.71     1.8024        -0.5735
n.72     1.7060        -0.5337
n.73     1.1651        -0.5241
n.74    -0.5988        -0.5048
n.75     1.5928        -0.4855
n.76    -0.5241        -0.4361
n.77    -1.0699        -0.3482
n.78    -4.5831        -0.3458
n.79    -2.7373        -0.2590
n.80    -3.8193        -0.2325
n.81    -3.5157        -0.1145
n.82    -3.3952        -0.1120
n.83    -2.5373        -0.1048
n.84    -1.8554        -0.0988
n.85    -0.8108        -0.0904
n.86     0.0940        -0.0711
n.87     0.3759        -0.0145
n.88     0.9916         0.0386
n.89     2.0470         0.0590
n.90    -0.8771         0.0590
n.91     1.1470         0.0783
n.92    -1.1928         0.0783
n.93    -0.6614         0.0940
n.94    -0.7651         0.1145
n.95     1.4928         0.1542
n.96     0.9542         0.1554
n.97     2.3723         0.2410
n.98     2.9133         0.2446
n.99     0.9904         0.2458
n.100    -0.1120         0.2639
n.101    -1.3422         0.2687
n.102    -0.0904         0.3566
n.103    -0.2325         0.3759
n.104     1.5012         0.3771
n.105     2.5096         0.3819
n.106     4.1952         0.4422
n.107     5.2855         0.4819
n.108     6.3675         0.4892
n.109     5.5590         0.5048
n.110     6.4361         0.5313
n.111     6.3277         0.5843
n.112     6.2795         0.6217
n.113     5.1880         0.6458
n.114     4.9253         0.6542
n.115     5.2699         0.7108
n.116     5.4904         0.7108
n.117     4.1614         0.7759
n.118     5.0181         0.7892
n.119     4.7096         0.8060
n.120     2.0169         0.8687
n.121     0.0590         0.9084
n.122    -1.3349         0.9373
n.123     1.1614         0.9410
n.124     2.8048         0.9542
n.125     3.3723         0.9747
n.126     4.9036         0.9843
n.127     3.6783         0.9904
n.128     3.0096         0.9916
n.129     1.6036         1.0072
n.130     2.1060         1.0289
n.131     2.5639         1.0506
n.132     1.9265         1.0711
n.133     1.0289         1.0747
n.134    -2.5940         1.0795
n.135    -2.8084         1.0795
n.136    -1.3301         1.0855
n.137    -0.8253         1.1386
n.138     0.6458         1.1470
n.139     1.1843         1.1566
n.140     0.4819         1.1578
n.141     0.7759         1.1614
n.142    -0.5337         1.1651
n.143     1.0711         1.1831
n.144     2.4892         1.1843
n.145     3.2807         1.2651
n.146     4.1759         1.2651
n.147     3.3072         1.2675
n.148     2.1687         1.2880
n.149     2.6301         1.3277
n.150     2.1458         1.3446
n.151     2.3133         1.3458
n.152     2.2349         1.3747
n.153     1.8928         1.3904
n.154     2.6036         1.3928
n.155     1.4614         1.3952
n.156     1.7904         1.4108
n.157     1.3928         1.4265
n.158     1.8530         1.4494
n.159     0.2410         1.4614
n.160     1.7928         1.4627
n.161     2.8024         1.4783
n.162     2.2108         1.4831
n.163     0.4892         1.4928
n.164    -0.5735         1.5000
n.165     1.0855         1.5012
n.166     1.3277         1.5349
n.167     2.1807         1.5434
n.168     3.1771         1.5711
n.169     2.7434         1.5928
n.170     3.6253         1.6036
n.171     3.8988         1.6133
n.172     3.4169         1.6241
n.173     1.3446         1.6482
n.174    -0.8012         1.6530
n.175    -1.0711         1.6783
n.176    -1.0482         1.6843
n.177    -0.4361         1.6988
n.178     0.2446         1.7000
n.179     0.6217         1.7060
n.180     2.5024         1.7723
n.181     4.0855         1.7759
n.182     3.3542         1.7904
n.183     2.1012         1.7928
n.184     2.3506         1.8024
n.185     1.7759         1.8506
n.186    -0.7325         1.8506
n.187     1.0747         1.8530
n.188     1.4108         1.8928
n.189     1.8506         1.8964
n.190     2.6819         1.9036
n.191     1.1386         1.9145
n.192    -0.9964         1.9265
n.193    -1.1205         1.9434
n.194    -0.1048         1.9578
n.195     1.1831         1.9699
n.196     1.3952         1.9723
n.197    -1.5120         2.0169
n.198     0.1145         2.0325
n.199     1.9723         2.0470
n.200     2.4807         2.0627
n.201     0.9410         2.1012
n.202    -2.4084         2.1060
n.203    -0.3458         2.1458
n.204     0.2458         2.1542
n.205     2.3096         2.1554
n.206     1.6843         2.1639
n.207     1.5349         2.1687
n.208     1.0795         2.1807
n.209     0.9373         2.1916
n.210     1.7723         2.2108
n.211     2.9157         2.2349
n.212     5.0892         2.2398
n.213     4.7012         2.2530
n.214     3.7036         2.2747
n.215     3.8470         2.2831
n.216     4.4084         2.2892
n.217     5.0771         2.3096
n.218     3.8819         2.3133
n.219     3.3410         2.3325
n.220     3.9145         2.3361
n.221     2.3699         2.3446
n.222     1.1566         2.3506
n.223     1.6783         2.3699
n.224     1.7000         2.3723
n.225    -0.0711         2.3952
n.226    -1.5373         2.4096
n.227     0.4422         2.4494
n.228     1.2651         2.4807
n.229     2.4096         2.4892
n.230     3.0265         2.5024
n.231     3.3675         2.5096
n.232     4.6157         2.5145
n.233     4.3289         2.5193
n.234     4.9916         2.5470
n.235     4.4000         2.5639
n.236     3.2398         2.5723
n.237    -1.3133         2.6036
n.238    -1.4783         2.6301
n.239    -1.9470         2.6807
n.240     0.1554         2.6819
n.241     1.6241         2.7169
n.242     2.1639         2.7205
n.243    -0.0145         2.7301
n.244    -1.8012         2.7434
n.245    -2.1747         2.7855
n.246    -0.8373         2.8024
n.247     0.3771         2.8048
n.248     1.4265         2.8482
n.249     1.6133         2.8831
n.250     0.9084         2.9133
n.251     2.2530         2.9157
n.252     2.7855         2.9193
n.253     3.7711         2.9627
n.254     4.1747         2.9771
n.255     4.2434         3.0096
n.256     4.0217         3.0265
n.257     3.7253         3.0831
n.258     3.1157         3.1157
n.259     3.7217         3.1458
n.260     2.8831         3.1735
n.261     2.7205         3.1771
n.262     3.9976         3.2398
n.263     4.9229         3.2602
n.264     5.0795         3.2651
n.265     6.0205         3.2807
n.266     4.7976         3.3072
n.267     4.4639         3.3084
n.268    -0.1145         3.3410
n.269    -2.3217         3.3542
n.270    -1.6904         3.3614
n.271     0.1542         3.3675
n.272     1.9145         3.3723
n.273     0.9843         3.4169
n.274    -1.6795         3.4602
n.275    -1.7747         3.5012
n.276    -1.0699         3.5108
n.277     0.5313         3.5349
n.278     0.8060         3.5663
n.279     1.5711         3.5735
n.280     1.4627         3.5916
n.281     2.9193         3.6133
n.282     3.5012         3.6253
n.283     4.1494         3.6313
n.284     2.0325         3.6783
n.285     3.5349         3.7036
n.286     3.3084         3.7217
n.287     3.0831         3.7217
n.288     2.8482         3.7253
n.289     3.9410         3.7361
n.290     4.2373         3.7711
n.291     4.6229         3.8024
n.292     4.9096         3.8470
n.293     4.7916         3.8795
n.294     2.7301         3.8819
n.295     1.6988         3.8988
n.296     0.7108         3.9145
n.297     7.8241         3.9410
n.298     5.6446         3.9867
n.299     3.4602         3.9976
n.300     3.2602         4.0217
n.301     4.0819         4.0819
n.302     4.5566         4.0855
n.303     1.8964         4.1000
n.304     1.2675         4.1494
n.305     2.2831         4.1614
n.306     2.3446         4.1747
n.307     3.6313         4.1759
n.308     4.6518         4.1952
n.309     5.1398         4.2205
n.310     5.4349         4.2373
n.311     5.3470         4.2434
n.312     5.0867         4.3012
n.313     4.8639         4.3048
n.314     3.8024         4.3265
n.315     4.4627         4.3289
n.316     5.2422         4.4000
n.317     5.6554         4.4084
n.318     3.9867         4.4627
n.319     3.5916         4.4639
n.320     3.3614         4.5566
n.321     2.5145         4.5783
n.322     0.0783         4.6157
n.323    -1.5145         4.6229
n.324    -1.5169         4.6518
n.325    -1.0542         4.7012
n.326     1.5000         4.7096
n.327     1.6530         4.7916
n.328     3.5663         4.7976
n.329     2.6807         4.8639
n.330     3.1735         4.9036
n.331     3.6133         4.9096
n.332     1.3747         4.9229
n.333    -0.2590         4.9253
n.334    -1.7000         4.9916
n.335    -0.6759         5.0000
n.336    -0.9108         5.0181
n.337     0.5048         5.0771
n.338     2.5470         5.0795
n.339     1.4494         5.0867
n.340     4.3048         5.0892
n.341     2.1554         5.1398
n.342     5.3120         5.1880
n.343     2.1542         5.1952
n.344     6.1458         5.2422
n.345     2.5723         5.2699
n.346    -0.7723         5.2855
n.347    -0.4855         5.3120
n.348    -1.1289         5.3470
n.349    -2.7301         5.3771
n.350    -2.1012         5.4349
n.351    -0.7373         5.4904
n.352    -3.4108         5.5590
n.353    -2.8361         5.6446
n.354    -0.6627         5.6554
n.355    -2.2386         6.0205
n.356     0.2687         6.1458
n.357    -0.0988         6.2795
n.358     4.3265         6.3277
n.359     0.0783         6.3675
n.360    -2.0482         6.4361
n.361    -1.0422         6.4952
n.362    -0.3482         7.0012
n.363     0.8687         7.8241
n.364     4.3012         8.9614
n.365     2.0627         9.8759

Dai dati sono state estrapolate le seguenti variabili.
Media: 1.6713
Varianza: 6.6171
Mediana: 1.7928
