I dati analizzati provengono dal file: data/2008.txt
Sono stai analizzati i seguinti 365 valori.

        da file       ordinati
n.63     1.6940        -1.6952
n.64    -0.7831        -1.6904
n.65    -1.5614        -1.6735
n.66    -1.5410        -1.6096
n.67     0.4639        -1.5614
n.68     0.6747        -1.5410
n.69     0.4952        -1.5386
n.70     2.3458        -1.5096
n.71     2.9024        -1.5060
n.72     3.4060        -1.4952
n.73     2.7651        -1.4855
n.74     2.7012        -1.4157
n.75     2.2928        -1.3783
n.76     1.4759        -1.3566
n.77     1.3301        -1.3446
n.78    -1.2831        -1.3120
n.79    -1.8373        -1.3084
n.80    -2.7193        -1.3048
n.81    -2.4157        -1.2831
n.82    -4.3952        -1.2542
n.83    -4.4373        -1.2193
n.84    -4.3554        -1.2181
n.85    -3.5108        -1.2072
n.86    -1.5060        -1.1639
n.87    -1.1241        -1.1590
n.88     0.8916        -1.1530
n.89     0.9470        -1.1458
n.90     1.4229        -1.1241
n.91     2.1470        -1.1108
n.92     1.9072        -1.0904
n.93     0.6386        -1.0120
n.94     0.4349        -1.0120
n.95    -0.9072        -1.0108
n.96    -1.1458        -1.0108
n.97    -0.9277        -0.9349
n.98    -2.5867        -0.9325
n.99    -1.5096        -0.9277
n.100    -1.0120        -0.9205
n.101     0.6578        -0.9072
n.102     0.1096        -0.8373
n.103    -0.5325        -0.8337
n.104    -2.3988        -0.8253
n.105    -1.0904        -0.8108
n.106    -1.3048        -0.7831
n.107    -2.0145        -0.7747
n.108    -2.0325        -0.7301
n.109    -0.3410        -0.7157
n.110     0.7361        -0.6988
n.111    -1.7723        -0.6795
n.112    -0.9205        -0.6470
n.113     1.0880        -0.6289
n.114     0.6253        -0.6205
n.115     2.1699        -0.5892
n.116     0.7904        -0.5602
n.117     1.2614        -0.5325
n.118     0.6181        -0.5325
n.119    -0.4904        -0.5277
n.120    -0.2831        -0.4904
n.121     0.1590        -0.4590
n.122     0.6651        -0.4373
n.123     1.6614        -0.4181
n.124     2.5048        -0.3494
n.125     1.0723        -0.3410
n.126     0.8036        -0.3253
n.127     0.7783        -0.3241
n.128     1.5096        -0.2831
n.129     1.9036        -0.2494
n.130     2.2060        -0.2313
n.131     1.3639        -0.2193
n.132     0.4265        -0.2133
n.133     1.2289        -0.1205
n.134     2.0060        -0.1000
n.135     1.3916        -0.0964
n.136     0.0699        -0.0783
n.137    -0.8253        -0.0482
n.138    -1.2542        -0.0470
n.139    -1.4157        -0.0373
n.140    -1.2181        -0.0205
n.141    -0.3241         0.0000
n.142    -0.8337         0.0012
n.143    -0.6289         0.0157
n.144    -1.0108         0.0241
n.145    -0.2193         0.0253
n.146     0.7759         0.0494
n.147     2.7072         0.0699
n.148     2.8687         0.0867
n.149     1.8301         0.1096
n.150     0.1458         0.1349
n.151     0.3133         0.1386
n.152     0.9349         0.1458
n.153     0.2928         0.1566
n.154    -0.0964         0.1590
n.155    -1.5386         0.1831
n.156    -1.6096         0.1928
n.157    -1.2072         0.2217
n.158    -0.6470         0.2831
n.159    -0.4590         0.2855
n.160     0.1928         0.2928
n.161     0.5024         0.3000
n.162     0.8108         0.3036
n.163    -0.8108         0.3133
n.164    -1.7735         0.3145
n.165    -4.2145         0.3193
n.166    -6.0723         0.3494
n.167    -5.5193         0.3542
n.168    -3.6229         0.3759
n.169    -1.3566         0.4265
n.170     0.0253         0.4349
n.171     1.0988         0.4373
n.172     2.2169         0.4639
n.173     3.2446         0.4952
n.174     3.0988         0.5024
n.175     2.9289         0.5349
n.176     3.4518         0.5699
n.177     3.4639         0.6181
n.178     3.5446         0.6253
n.179     2.4217         0.6289
n.180     2.6024         0.6289
n.181     2.1855         0.6386
n.182     0.3542         0.6578
n.183     1.0012         0.6651
n.184     1.4506         0.6747
n.185     0.3759         0.6783
n.186     1.6675         0.6916
n.187    -0.3253         0.7337
n.188    -0.5892         0.7361
n.189    -0.3494         0.7506
n.190    -0.4181         0.7723
n.191     0.1386         0.7759
n.192     0.3036         0.7783
n.193    -0.6205         0.7855
n.194    -2.7048         0.7904
n.195    -4.1169         0.7916
n.196    -2.3048         0.8036
n.197    -1.3120         0.8108
n.198    -1.4855         0.8265
n.199    -2.0277         0.8410
n.200    -1.2193         0.8530
n.201    -1.1590         0.8614
n.202    -1.3084         0.8819
n.203    -3.2458         0.8867
n.204    -2.7542         0.8916
n.205    -1.9904         0.9036
n.206    -0.7157         0.9349
n.207     0.1349         0.9470
n.208    -0.0205         0.9783
n.209     0.4373         0.9819
n.210     0.7723         0.9843
n.211     1.2157         1.0012
n.212     1.8892         1.0084
n.213     1.7012         1.0723
n.214     0.9036         1.0880
n.215     1.6470         1.0964
n.216     2.4084         1.0988
n.217     2.4771         1.1229
n.218     0.9819         1.1434
n.219     0.8410         1.2157
n.220     0.3145         1.2289
n.221     0.5699         1.2470
n.222     0.1566         1.2542
n.223     0.6783         1.2614
n.224     0.3000         1.3096
n.225     0.6289         1.3253
n.226    -0.0373         1.3301
n.227    -3.2578         1.3325
n.228    -2.3349         1.3602
n.229    -1.6904         1.3639
n.230    -1.6735         1.3831
n.231    -0.9325         1.3916
n.232     0.0157         1.4229
n.233     0.6289         1.4506
n.234     0.7916         1.4614
n.235     0.0000         1.4759
n.236    -0.5602         1.5000
n.237    -0.2133         1.5096
n.238     0.2217         1.5687
n.239     0.8530         1.5783
n.240     1.9554         1.5916
n.241     2.9241         1.6446
n.242     4.2639         1.6470
n.243     4.1855         1.6614
n.244     1.9988         1.6627
n.245     1.3253         1.6639
n.246     1.6627         1.6675
n.247     2.3771         1.6916
n.248     0.8265         1.6940
n.249     3.2133         1.6952
n.250     2.1084         1.7012
n.251    -0.0470         1.7036
n.252     0.7855         1.7265
n.253     2.1711         1.7783
n.254     3.6747         1.8000
n.255     1.1434         1.8012
n.256    -1.3783         1.8277
n.257    -3.5747         1.8301
n.258    -4.7843         1.8398
n.259    -3.6783         1.8892
n.260    -3.5169         1.9036
n.261    -2.3795         1.9072
n.262    -1.7024         1.9205
n.263    -2.5771         1.9554
n.264    -2.5205         1.9566
n.265    -3.6795         1.9952
n.266    -4.1024         1.9988
n.267    -4.0361         2.0060
n.268    -3.1145         2.0373
n.269    -2.8217         2.0410
n.270    -2.5904         2.0831
n.271    -3.4458         2.0892
n.272    -3.3855         2.1072
n.273    -3.0157         2.1084
n.274    -0.6795         2.1145
n.275    -0.7747         2.1470
n.276    -2.1699         2.1699
n.277    -4.0687         2.1711
n.278    -4.4940         2.1855
n.279    -3.0289         2.2060
n.280    -1.8373         2.2169
n.281     0.3193         2.2349
n.282     0.0012         2.2422
n.283     0.3494         2.2602
n.284     1.3325         2.2759
n.285     0.5349         2.2928
n.286     1.0084         2.3458
n.287     2.0831         2.3554
n.288     2.8482         2.3771
n.289     2.0410         2.3819
n.290     2.4373         2.3867
n.291     1.1229         2.4084
n.292     1.3096         2.4217
n.293     0.6916         2.4373
n.294     2.5301         2.4458
n.295     3.6988         2.4771
n.296     3.2108         2.5024
n.297     3.7241         2.5048
n.298     3.3446         2.5301
n.299     2.2602         2.5639
n.300     1.3602         2.5651
n.301     2.3819         2.5771
n.302     2.7566         2.6024
n.303     1.0964         2.6434
n.304    -0.5325         2.6614
n.305     1.3831         2.7012
n.306     1.6446         2.7012
n.307     3.4313         2.7036
n.308     3.5518         2.7072
n.309     4.3398         2.7145
n.310     2.2349         2.7566
n.311     1.2470         2.7651
n.312     0.8867         2.8482
n.313     2.5639         2.8627
n.314     2.5024         2.8687
n.315     2.8627         2.9024
n.316     2.2422         2.9241
n.317     2.3554         2.9289
n.318     2.3867         2.9434
n.319     1.6916         2.9482
n.320     0.8614         2.9795
n.321     2.1145         3.0614
n.322     1.5783         3.0771
n.323     0.2855         3.0988
n.324     0.1831         3.2108
n.325     2.4458         3.2133
n.326    -0.1000         3.2446
n.327    -3.5470         3.3446
n.328    -4.1337         3.3783
n.329    -3.6193         3.4000
n.330    -3.4265         3.4060
n.331    -3.5867         3.4108
n.332    -3.8253         3.4313
n.333    -1.7590         3.4398
n.334     1.5000         3.4518
n.335     0.0241         3.4639
n.336    -1.0108         3.4892
n.337    -1.4952         3.5446
n.338    -1.1530         3.5518
n.339     0.0494         3.6627
n.340    -1.6952         3.6747
n.341    -1.3446         3.6831
n.342    -2.9880         3.6952
n.343    -2.9458         3.6988
n.344    -1.7542         3.7108
n.345    -0.5277         3.7241
n.346     1.8277         3.7458
n.347     2.7145         3.8711
n.348     3.8711         3.9904
n.349     5.2699         4.1241
n.350     5.3988         4.1855
n.351     3.6627         4.2169
n.352     2.0892         4.2639
n.353     1.6639         4.3325
n.354     2.0373         4.3398
n.355     3.0614         4.3494
n.356     1.5687         4.4795
n.357     2.7012         4.6361
n.358     1.7265         5.0747
n.359     0.9783         5.2699
n.360    -0.0482         5.3988
n.361    -3.1422         5.6735
n.362    -2.4482         5.8687
n.363    -0.2313         5.9181
n.364    -0.6988         6.0602
n.365    -0.8373         7.2193

Dai dati sono state estrapolate le seguenti variabili.
Media: 0.4899
Varianza: 5.2823
Mediana: 0.6651
