I dati analizzati provengono dal file: data/1948.txt
Sono stai analizzati i seguinti 365 valori.

        da file       ordinati
n.97    -0.9277        -1.7904
n.98    -0.5867        -1.7735
n.99    -1.0096        -1.7434
n.100    -1.8120        -1.7337
n.101     0.0578        -1.7012
n.102     0.9096        -1.6518
n.103     1.1675        -1.6313
n.104     2.2012        -1.6145
n.105     1.4096        -1.6145
n.106     0.4952        -1.6108
n.107     1.1855        -1.5747
n.108     1.6675        -1.5386
n.109     2.5590        -1.5386
n.110     2.8361        -1.5349
n.111     2.8277        -1.5157
n.112     1.7795        -1.4880
n.113     0.5880        -1.4831
n.114    -0.8747        -1.4530
n.115    -0.0301        -1.4361
n.116     0.4904        -1.3952
n.117    -1.0386        -1.3904
n.118    -0.5819        -1.3614
n.119     0.5096        -1.3542
n.120    -1.4831        -1.3337
n.121    -1.1410        -1.2952
n.122    -1.5349        -1.2928
n.123    -1.2386        -1.2675
n.124    -1.3952        -1.2470
n.125     0.6723        -1.2386
n.126     1.3036        -1.2373
n.127     1.3783        -1.2193
n.128     2.3096        -1.2096
n.129     1.8036        -1.2084
n.130    -0.0940        -1.1651
n.131     0.7639        -1.1627
n.132     2.0265        -1.1542
n.133     1.4289        -1.1530
n.134     0.4060        -1.1410
n.135     2.1916        -1.1060
n.136     2.9699        -1.0843
n.137     2.7747        -1.0747
n.138     1.1458        -1.0578
n.139    -0.0157        -1.0386
n.140    -0.8181        -1.0108
n.141    -0.7241        -1.0108
n.142    -1.7337        -1.0096
n.143    -0.9289        -0.9289
n.144    -1.0108        -0.9277
n.145    -1.2193        -0.8964
n.146    -0.8241        -0.8831
n.147    -1.2928        -0.8747
n.148    -1.6313        -0.8530
n.149    -1.8699        -0.8446
n.150    -1.1542        -0.8349
n.151    -2.0867        -0.8253
n.152    -2.5651        -0.8241
n.153    -1.9072        -0.8181
n.154    -2.6964        -0.8133
n.155    -1.5386        -0.8072
n.156    -1.2096        -0.7952
n.157    -0.0072        -0.7590
n.158     0.6530        -0.7590
n.159     2.7410        -0.7241
n.160     2.0928        -0.7145
n.161     3.1024        -0.7084
n.162     3.0108        -0.6771
n.163     2.2892        -0.6217
n.164     2.1265        -0.6193
n.165     1.5855        -0.6169
n.166     1.9277        -0.6145
n.167     0.4807        -0.5892
n.168     0.2771        -0.5867
n.169     0.1434        -0.5819
n.170    -1.0747        -0.5759
n.171    -3.4012        -0.5506
n.172    -3.0831        -0.5446
n.173    -3.1554        -0.5373
n.174    -3.0012        -0.5361
n.175    -3.1711        -0.5289
n.176    -2.8482        -0.5108
n.177    -3.9361        -0.5000
n.178    -3.0554        -0.4976
n.179    -4.1783        -0.4699
n.180    -5.0976        -0.4590
n.181    -6.6145        -0.4566
n.182    -7.2458        -0.4470
n.183    -4.5988        -0.3928
n.184    -3.7494        -0.3855
n.185    -3.8241        -0.3518
n.186    -4.8325        -0.3253
n.187    -4.1253        -0.2988
n.188    -2.6892        -0.2916
n.189    -3.2494        -0.2542
n.190    -3.3181        -0.2494
n.191    -5.5614        -0.2229
n.192    -4.5964        -0.2012
n.193    -3.9205        -0.1843
n.194    -3.2048        -0.1530
n.195    -2.5169        -0.1205
n.196    -2.6048        -0.1036
n.197    -2.9120        -0.0940
n.198    -4.2855        -0.0783
n.199    -4.8277        -0.0554
n.200    -2.2193        -0.0482
n.201    -0.7590        -0.0301
n.202    -0.7084        -0.0301
n.203     0.2542        -0.0157
n.204    -1.3542        -0.0072
n.205    -1.7904         0.0012
n.206    -1.5157         0.0373
n.207    -1.1651         0.0578
n.208    -0.1205         0.0771
n.209     0.0373         0.0783
n.210    -1.8277         0.0976
n.211    -1.0843         0.1036
n.212    -0.5108         0.1434
n.213     0.0012         0.2000
n.214    -0.8964         0.2349
n.215    -0.8530         0.2386
n.216    -0.2916         0.2398
n.217    -1.8229         0.2542
n.218    -1.9181         0.2639
n.219    -0.4590         0.2771
n.220    -0.3855         0.3096
n.221    -0.0301         0.3554
n.222    -1.7434         0.3831
n.223    -2.5217         0.4060
n.224    -3.8000         0.4205
n.225    -4.0711         0.4373
n.226    -4.4373         0.4446
n.227    -3.7578         0.4627
n.228    -2.2349         0.4807
n.229    -1.3904         0.4904
n.230    -1.7735         0.4952
n.231    -3.1325         0.5096
n.232    -3.5843         0.5241
n.233    -2.9711         0.5253
n.234    -2.1084         0.5313
n.235    -0.5000         0.5410
n.236     0.6398         0.5880
n.237     1.9867         0.5952
n.238     2.7217         0.6398
n.239     2.2530         0.6530
n.240     0.3554         0.6566
n.241    -0.5759         0.6723
n.242    -1.4361         0.7542
n.243    -0.6145         0.7639
n.244    -0.2012         0.7795
n.245     0.5253         0.7892
n.246     0.4627         0.7916
n.247    -0.2229         0.8012
n.248    -2.4735         0.8060
n.249    -2.8867         0.8229
n.250    -1.9916         0.8627
n.251    -1.2470         0.9096
n.252    -1.6145         0.9301
n.253    -0.5289         0.9337
n.254    -0.3253         0.9398
n.255    -0.4566         0.9434
n.256    -1.9783         0.9446
n.257    -1.5747         0.9627
n.258    -0.1843         1.0542
n.259    -0.0783         1.0651
n.260     0.3831         1.0867
n.261     0.4205         1.0916
n.262     0.0976         1.1145
n.263     0.8229         1.1458
n.264     0.7795         1.1675
n.265    -2.7795         1.1855
n.266    -3.8024         1.2205
n.267    -2.4361         1.2253
n.268    -1.6145         1.2434
n.269    -0.6217         1.2590
n.270     0.3096         1.2651
n.271     1.0542         1.3036
n.272     1.1145         1.3205
n.273     1.9843         1.3627
n.274     1.2205         1.3783
n.275     1.2253         1.4096
n.276     0.9301         1.4289
n.277     1.5313         1.4494
n.278     0.8060         1.4614
n.279    -4.0289         1.4675
n.280    -2.3373         1.4831
n.281    -1.9807         1.5229
n.282    -0.2988         1.5313
n.283    -0.5506         1.5855
n.284    -1.2675         1.6217
n.285    -2.9651         1.6675
n.286    -2.5916         1.6807
n.287    -1.8169         1.6843
n.288    -0.3518         1.7614
n.289     0.5410         1.7795
n.290     0.4373         1.8036
n.291     1.5229         1.8060
n.292     2.1096         1.8458
n.293     0.7916         1.8458
n.294    -0.4699         1.8783
n.295    -1.7012         1.9000
n.296    -0.5892         1.9145
n.297     0.5241         1.9277
n.298     0.9446         1.9494
n.299     2.9602         1.9747
n.300     3.4602         1.9843
n.301     3.4819         1.9867
n.302     0.6566         1.9928
n.303    -0.1036         2.0265
n.304     1.4675         2.0506
n.305     1.4831         2.0928
n.306     0.4446         2.0988
n.307     0.5313         2.1096
n.308    -0.0482         2.1265
n.309     0.2398         2.1831
n.310     2.2349         2.1867
n.311     3.4470         2.1916
n.312     2.1867         2.2012
n.313     0.2639         2.2169
n.314    -0.4976         2.2169
n.315    -1.8373         2.2349
n.316    -1.0578         2.2530
n.317    -0.8446         2.2639
n.318    -0.8133         2.2892
n.319     1.0916         2.3012
n.320     1.4614         2.3096
n.321     1.9145         2.3843
n.322     0.0783         2.3916
n.323    -0.7145         2.4542
n.324    -0.6169         2.5301
n.325    -0.2542         2.5590
n.326     0.2000         2.5771
n.327    -0.4470         2.5904
n.328    -1.3337         2.6193
n.329    -0.6193         2.6361
n.330    -3.9265         2.7048
n.331    -2.3867         2.7072
n.332    -0.8253         2.7217
n.333    -0.7590         2.7410
n.334    -2.0000         2.7747
n.335    -2.0759         2.8000
n.336    -1.6108         2.8108
n.337    -1.2952         2.8277
n.338    -0.1530         2.8361
n.339     1.9494         2.9602
n.340    -0.7952         2.9699
n.341    -0.5446         2.9831
n.342    -1.4880         2.9952
n.343     0.7542         3.0108
n.344     1.8458         3.0759
n.345     3.2723         3.0795
n.346     4.4277         3.1024
n.347     5.7145         3.2723
n.348     3.4711         3.4470
n.349     3.7699         3.4602
n.350     2.0988         3.4711
n.351     0.8627         3.4819
n.352    -1.0108         3.5783
n.353    -0.5361         3.6795
n.354    -1.1627         3.7024
n.355    -1.5386         3.7699
n.356    -2.7313         4.1325
n.357    -4.0988         4.1759
n.358    -4.0735         4.2892
n.359    -3.1217         4.4277
n.360    -2.5482         4.5747
n.361    -2.8422         5.0892
n.362    -3.5482         5.4699
n.363    -3.2313         5.4952
n.364    -1.9988         5.6458
n.365    -1.2373         5.7145

Dai dati sono state estrapolate le seguenti variabili.
Media: -0.4367
Varianza: 6.9065
Mediana: -0.3928
