I dati analizzati provengono dal file: data/1955.txt
Sono stai analizzati i seguinti 365 valori.

        da file       ordinati
n.78    -5.9831        -2.6530
n.79    -2.6373        -2.6458
n.80    -1.6193        -2.6373
n.81     0.8843        -2.5639
n.82     0.8048        -2.5145
n.83     0.9627        -2.4988
n.84     1.9446        -2.4916
n.85     2.5892        -2.4590
n.86     3.2940        -2.4506
n.87     2.5759        -2.4241
n.88    -0.5084        -2.4157
n.89    -2.6530        -2.3614
n.90    -3.5771        -2.3554
n.91    -4.9530        -2.3494
n.92    -2.9928        -2.3470
n.93    -2.3614        -2.3434
n.94     0.1349        -2.3253
n.95     2.3928        -2.3181
n.96     1.1542        -2.3000
n.97     2.0723        -2.2988
n.98     1.3133        -2.2964
n.99     2.5904        -2.2892
n.100     2.4880        -2.2759
n.101     2.0578        -2.2687
n.102     2.5096        -2.2542
n.103    -0.0325        -2.2193
n.104     0.7012        -2.1651
n.105    -1.6904        -2.1241
n.106    -2.7048        -2.0904
n.107    -2.5145        -2.0771
n.108    -1.4325        -2.0386
n.109    -2.7410        -2.0072
n.110    -2.5639        -2.0072
n.111    -1.6723        -1.9867
n.112    -0.7205        -1.9723
n.113    -0.9120        -1.9470
n.114    -0.2747        -1.9120
n.115    -0.6301        -1.8482
n.116    -1.0096        -1.8398
n.117     0.8614        -1.8349
n.118     2.6181        -1.7976
n.119     3.3096        -1.7831
n.120     4.0169        -1.7373
n.121     3.8590        -1.7289
n.122     2.6651        -1.7193
n.123     2.0614        -1.6976
n.124     0.2048        -1.6904
n.125     1.3723        -1.6843
n.126     2.8036        -1.6735
n.127     1.7783        -1.6723
n.128    -0.2904        -1.6542
n.129     1.0036        -1.6349
n.130     1.8060        -1.6325
n.131     0.4639        -1.6289
n.132    -0.9735        -1.6193
n.133    -0.1711        -1.5759
n.134    -0.0940        -1.5494
n.135    -1.3084        -1.5253
n.136    -2.7301        -1.4554
n.137    -3.0253        -1.4398
n.138    -3.3542        -1.4398
n.139    -3.5157        -1.4325
n.140    -3.4181        -1.4313
n.141    -2.4241        -1.4205
n.142    -2.9337        -1.4133
n.143    -3.8289        -1.3964
n.144    -2.7108        -1.3940
n.145    -2.2193        -1.3494
n.146    -0.6241        -1.3133
n.147    -0.7928        -1.3084
n.148    -0.1313        -1.2446
n.149    -0.3699        -1.1470
n.150    -2.2542        -1.0819
n.151    -1.9867        -1.0096
n.152    -2.1651        -0.9916
n.153    -0.8072        -0.9843
n.154    -1.3964        -0.9735
n.155    -2.0386        -0.9422
n.156    -0.4096        -0.9337
n.157     0.7928        -0.9205
n.158     1.0530        -0.9145
n.159    -0.2590        -0.9120
n.160    -2.0072        -0.9012
n.161    -1.6976        -0.9012
n.162    -4.6892        -0.8554
n.163    -5.3108        -0.8325
n.164    -3.2735        -0.8265
n.165    -2.7145        -0.8072
n.166    -1.9723        -0.7928
n.167    -0.1193        -0.7807
n.168     1.2771        -0.7795
n.169     1.0434        -0.7783
n.170    -0.0747        -0.7639
n.171    -0.9012        -0.7386
n.172    -1.7831        -0.7205
n.173    -1.4554        -0.7024
n.174    -0.7012        -0.7012
n.175     0.4289        -0.6940
n.176     0.7518        -0.6795
n.177     1.0639        -0.6458
n.178    -0.8554        -0.6373
n.179    -2.8783        -0.6301
n.180    -1.7976        -0.6241
n.181    -0.3145        -0.5988
n.182    -0.6458        -0.5904
n.183     0.4012        -0.5205
n.184    -1.5494        -0.5084
n.185    -0.4241        -0.4566
n.186    -1.6325        -0.4566
n.187    -2.3253        -0.4361
n.188    -3.2892        -0.4241
n.189    -2.3494        -0.4181
n.190    -0.4181        -0.4169
n.191    -0.2614        -0.4096
n.192    -2.2964        -0.4084
n.193    -0.9205        -0.4084
n.194     0.4952        -0.3699
n.195     0.9831        -0.3518
n.196    -0.3048        -0.3386
n.197     0.1880        -0.3145
n.198     1.7145        -0.3048
n.199     3.2723        -0.2904
n.200     3.3807        -0.2747
n.201     1.8410        -0.2614
n.202     0.4916        -0.2590
n.203     0.4542        -0.2000
n.204     1.1458        -0.1711
n.205     2.1096        -0.1711
n.206     0.2843        -0.1651
n.207    -4.7651        -0.1602
n.208    -2.8205        -0.1313
n.209    -4.0627        -0.1205
n.210    -4.1277        -0.1193
n.211    -1.6843        -0.1000
n.212    -2.7108        -0.0940
n.213    -3.0988        -0.0747
n.214    -3.9964        -0.0590
n.215    -2.9530        -0.0325
n.216    -2.4916        -0.0145
n.217    -3.5229         0.0217
n.218    -3.1181         0.0988
n.219    -3.9590         0.1349
n.220    -4.6855         0.1398
n.221    -5.0301         0.1880
n.222    -4.0434         0.2036
n.223    -3.7217         0.2048
n.224    -4.3000         0.2096
n.225    -4.8711         0.2253
n.226    -3.6373         0.2265
n.227    -2.6578         0.2446
n.228    -2.7349         0.2482
n.229    -2.0904         0.2627
n.230    -1.6735         0.2771
n.231    -0.8325         0.2819
n.232    -0.9843         0.2843
n.233    -0.1711         0.2916
n.234    -0.4084         0.3241
n.235    -0.1000         0.3506
n.236     0.1398         0.3554
n.237    -1.4133         0.4012
n.238    -3.0783         0.4036
n.239    -2.3470         0.4289
n.240    -1.2446         0.4301
n.241     0.3241         0.4542
n.242     0.6639         0.4639
n.243    -0.0145         0.4783
n.244     0.0988         0.4916
n.245     0.2253         0.4952
n.246     0.2627         0.5651
n.247     0.6771         0.5783
n.248     1.1265         0.6108
n.249     0.7133         0.6169
n.250    -0.9916         0.6373
n.251    -1.1470         0.6614
n.252    -0.9145         0.6639
n.253    -1.7289         0.6687
n.254    -1.5253         0.6771
n.255    -0.4566         0.7012
n.256    -0.7783         0.7048
n.257    -2.7747         0.7133
n.258    -4.7843         0.7229
n.259    -5.4783         0.7241
n.260    -4.3169         0.7277
n.261    -3.5795         0.7325
n.262    -2.7024         0.7361
n.263    -2.0771         0.7518
n.264    -1.4205         0.7831
n.265    -0.7795         0.7928
n.266    -0.7024         0.8048
n.267    -0.4361         0.8614
n.268     1.1855         0.8843
n.269     0.4783         0.8892
n.270     0.2096         0.9084
n.271    -2.6458         0.9458
n.272    -3.7855         0.9578
n.273    -3.2157         0.9627
n.274    -3.6795         0.9639
n.275    -2.8747         0.9723
n.276    -3.1699         0.9831
n.277    -2.2687         0.9988
n.278    -0.6940         1.0036
n.279    -1.6289         1.0434
n.280    -0.6373         1.0518
n.281    -0.7807         1.0530
n.282    -2.2988         1.0542
n.283    -2.4506         1.0639
n.284     0.7325         1.1265
n.285    -0.1651         1.1458
n.286     0.9084         1.1542
n.287     0.7831         1.1855
n.288    -0.3518         1.1916
n.289    -0.0590         1.2000
n.290     0.6373         1.2398
n.291     0.7229         1.2771
n.292    -0.5904         1.2892
n.293    -0.4084         1.3133
n.294     0.4301         1.3723
n.295    -0.9012         1.3771
n.296    -2.2892         1.4627
n.297    -2.2759         1.5120
n.298     0.2446         1.5422
n.299    -1.4398         1.6554
n.300    -1.8398         1.6952
n.301     0.2819         1.7145
n.302    -2.3434         1.7373
n.303    -4.3036         1.7783
n.304    -4.2325         1.7783
n.305    -3.1169         1.8060
n.306    -2.3554         1.8410
n.307    -2.6687         1.8867
n.308    -1.8482         1.9072
n.309     1.2398         1.9446
n.310     2.5349         1.9614
n.311     3.6470         1.9892
n.312     2.9867         2.0494
n.313     2.6639         2.0578
n.314     2.9024         2.0614
n.315     2.4627         2.0627
n.316     1.5422         2.0723
n.317     1.6554         2.1096
n.318     1.8867         2.1494
n.319     0.2916         2.1952
n.320    -0.7386         2.2542
n.321    -2.8855         2.3783
n.322    -3.8217         2.3928
n.323    -4.4145         2.4145
n.324    -3.4169         2.4518
n.325    -3.1542         2.4627
n.326    -2.3000         2.4687
n.327    -1.9470         2.4711
n.328    -0.9337         2.4880
n.329    -1.7193         2.5012
n.330    -4.3265         2.5096
n.331    -5.0867         2.5349
n.332    -3.8253         2.5759
n.333    -2.4590         2.5892
n.334    -0.2000         2.5904
n.335     0.7241         2.6181
n.336     1.9892         2.6434
n.337     3.1048         2.6639
n.338     3.2470         2.6651
n.339     2.0494         2.7699
n.340     0.7048         2.8036
n.341     0.3554         2.9000
n.342     1.5120         2.9024
n.343     1.0542         2.9867
n.344     0.9458         3.0699
n.345     0.9723         3.1048
n.346     0.7277         3.2470
n.347     2.4145         3.2723
n.348     2.4711         3.2940
n.349     2.7699         3.3012
n.350     0.9988         3.3096
n.351     2.0627         3.3807
n.352     0.8892         3.3892
n.353     0.9639         3.6458
n.354     1.7373         3.6470
n.355     0.6614         3.7831
n.356     0.6687         3.8590
n.357    -0.5988         3.8759
n.358     0.2265         3.9747
n.359     0.5783         4.0169
n.360     1.0518         4.0325
n.361     0.9578         4.0904
n.362     2.4518         4.1795
n.363     2.4687         4.2193
n.364     2.5012         4.8108
n.365     1.4627         4.9398

Dai dati sono state estrapolate le seguenti variabili.
Media: -0.5882
Varianza: 5.1918
Mediana: -0.5205
