I dati analizzati provengono dal file: data/1971.txt
Sono stai analizzati i seguinti 365 valori.

        da file       ordinati
n.135     0.6916        -1.2530
n.136     1.1699        -1.2169
n.137     1.7747        -1.2012
n.138     1.9458        -1.1494
n.139     1.9843        -1.1386
n.140     1.1819        -1.1217
n.141    -0.3241        -1.1157
n.142    -1.6337        -1.1096
n.143    -3.1289        -1.0783
n.144    -2.9108        -1.0771
n.145    -4.1193        -1.0747
n.146    -4.1241        -1.0554
n.147    -4.1928        -1.0458
n.148    -4.4313        -1.0205
n.149    -3.9699        -1.0096
n.150    -2.6542        -0.9855
n.151    -2.1867        -0.9687
n.152     0.0349        -0.9446
n.153    -0.8072        -0.9253
n.154    -0.8964        -0.9108
n.155    -0.5386        -0.8964
n.156    -1.0096        -0.8518
n.157    -2.6072        -0.8458
n.158    -3.1470        -0.8205
n.159    -2.3590        -0.8084
n.160    -2.8072        -0.8072
n.161    -3.4976        -0.7831
n.162    -5.2892        -0.7651
n.163    -3.9108        -0.7614
n.164    -4.1735        -0.7241
n.165    -3.9145        -0.7229
n.166    -3.8723        -0.7205
n.167    -3.7193        -0.6928
n.168    -3.6229        -0.6699
n.169    -4.3566        -0.6602
n.170    -4.8747        -0.6554
n.171    -1.6012        -0.6325
n.172    -0.4831        -0.6301
n.173    -0.6554        -0.6048
n.174    -0.1012        -0.5482
n.175    -2.4711        -0.5386
n.176    -1.7482        -0.5084
n.177    -2.1361        -0.5072
n.178    -1.0554        -0.4831
n.179    -2.3783        -0.4108
n.180    -1.8976        -0.3964
n.181    -4.4145        -0.3747
n.182    -4.8458        -0.3373
n.183    -4.1988        -0.3241
n.184    -3.0494        -0.3120
n.185    -2.3241        -0.2916
n.186    -1.4325        -0.2602
n.187    -0.9253        -0.2446
n.188     0.0108        -0.2229
n.189     1.1506        -0.1964
n.190     1.7819        -0.1964
n.191     2.5386        -0.1855
n.192     3.3036        -0.1373
n.193     2.9795        -0.1373
n.194     1.5952        -0.1157
n.195     0.3831        -0.1012
n.196     1.5952        -0.0482
n.197     0.9880        -0.0470
n.198    -1.6855        -0.0434
n.199    -2.0277        -0.0181
n.200    -2.5193        -0.0108
n.201    -3.9590        -0.0096
n.202    -4.2084        -0.0012
n.203    -4.0458         0.0108
n.204    -3.4542         0.0205
n.205    -1.8904         0.0205
n.206    -1.1157         0.0253
n.207     0.6349         0.0349
n.208     1.2795         0.0542
n.209     1.4373         0.0566
n.210     1.6723         0.0819
n.211     1.8157         0.0831
n.212     3.2892         0.1277
n.213     1.7012         0.1578
n.214     0.9036         0.1578
n.215     0.5470         0.2060
n.216     0.5084         0.2181
n.217    -0.7229         0.2301
n.218    -0.0181         0.2398
n.219     2.0410         0.3000
n.220     2.4145         0.3289
n.221     0.4699         0.3831
n.222    -0.0434         0.4072
n.223     0.8783         0.4108
n.224     0.3000         0.4120
n.225     0.3289         0.4157
n.226     1.4627         0.4241
n.227     3.0422         0.4265
n.228     3.5651         0.4325
n.229     2.0096         0.4373
n.230     2.7265         0.4398
n.231     2.7675         0.4482
n.232     0.4157         0.4699
n.233    -1.8711         0.4699
n.234    -1.9084         0.4747
n.235    -1.4000         0.4892
n.236     0.4398         0.4988
n.237    -1.5133         0.5084
n.238    -1.0783         0.5193
n.239    -0.0470         0.5313
n.240    -0.2446         0.5434
n.241     0.4241         0.5470
n.242     1.0639         0.5723
n.243     0.8855         0.6349
n.244    -1.2012         0.6434
n.245    -1.0747         0.6494
n.246    -0.3373         0.6542
n.247    -0.2229         0.6783
n.248     0.4265         0.6783
n.249     1.2133         0.6819
n.250    -0.2916         0.6916
n.251    -1.8470         0.6976
n.252    -4.1145         0.7614
n.253    -3.8289         0.7723
n.254    -1.9253         0.7747
n.255    -1.4566         0.7855
n.256    -3.0783         0.8651
n.257    -2.6747         0.8783
n.258    -1.7843         0.8831
n.259    -4.2783         0.8843
n.260    -4.6169         0.8855
n.261    -5.3795         0.8880
n.262    -3.1024         0.9036
n.263    -1.0771         0.9048
n.264    -0.8205         0.9060
n.265     0.0205         0.9145
n.266     0.6976         0.9205
n.267     2.2639         0.9699
n.268     1.1855         0.9867
n.269     1.2783         0.9867
n.270     1.0096         0.9880
n.271    -0.8458         1.0096
n.272    -0.9855         1.0289
n.273    -0.1157         1.0458
n.274     0.0205         1.0518
n.275     0.0253         1.0639
n.276     0.2301         1.1048
n.277     0.5313         1.1169
n.278     0.2060         1.1422
n.279    -2.2289         1.1506
n.280    -4.2373         1.1699
n.281    -2.2807         1.1783
n.282    -1.8988         1.1819
n.283     0.6494         1.1855
n.284     0.4325         1.2133
n.285     1.3349         1.2133
n.286     1.8084         1.2639
n.287     0.8831         1.2771
n.288    -0.8518         1.2783
n.289    -2.6590         1.2795
n.290    -4.3627         1.3108
n.291    -3.4771         1.3349
n.292    -1.8904         1.3554
n.293    -0.8084         1.3735
n.294    -0.6699         1.3843
n.295     0.4988         1.4361
n.296     2.8108         1.4373
n.297     3.6241         1.4627
n.298     2.5446         1.4855
n.299     2.6602         1.5265
n.300     2.3602         1.5337
n.301     0.0819         1.5410
n.302    -2.4434         1.5590
n.303    -3.2036         1.5952
n.304    -3.3325         1.5952
n.305    -2.8169         1.6012
n.306    -2.0554         1.6265
n.307    -0.9687         1.6687
n.308    -0.5482         1.6723
n.309    -0.2602         1.7012
n.310     1.7349         1.7349
n.311     2.3470         1.7747
n.312     2.6867         1.7819
n.313     2.7639         1.8012
n.314     4.3024         1.8084
n.315     3.3627         1.8157
n.316     1.1422         1.9096
n.317     1.3554         1.9096
n.318     0.9867         1.9458
n.319    -0.5084         1.9506
n.320    -1.5386         1.9843
n.321    -0.1855         1.9952
n.322     1.1783         2.0000
n.323     0.7855         2.0096
n.324    -1.2169         2.0410
n.325    -5.8542         2.0952
n.326    -5.2000         2.1277
n.327    -1.7470         2.1904
n.328    -4.4337         2.2241
n.329    -3.7193         2.2639
n.330    -3.7265         2.2711
n.331    -2.4867         2.3470
n.332     0.4747         2.3602
n.333     1.5410         2.4145
n.334     2.0000         2.5386
n.335     2.2241         2.5446
n.336     0.4892         2.5614
n.337     1.1048         2.5675
n.338    -1.2530         2.5687
n.339    -1.9506         2.6036
n.340    -1.7952         2.6578
n.341    -0.9446         2.6602
n.342     0.4120         2.6795
n.343     0.6542         2.6807
n.344    -2.4542         2.6867
n.345     0.5723         2.7265
n.346     0.1277         2.7639
n.347     0.9145         2.7675
n.348     2.2711         2.8096
n.349     0.9699         2.8108
n.350    -0.0012         2.8783
n.351    -0.1373         2.9795
n.352    -0.9108         3.0060
n.353    -1.6361         3.0422
n.354     0.4373         3.2795
n.355     2.5614         3.2892
n.356     1.6687         3.3036
n.357     1.6012         3.3627
n.358     1.5265         3.3880
n.359     0.6783         3.4578
n.360    -0.0482         3.5651
n.361     0.1578         3.6000
n.362     1.0518         3.6241
n.363     2.5687         4.2627
n.364     4.4012         4.3024
n.365     4.2627         4.4012

Dai dati sono state estrapolate le seguenti variabili.
Media: -0.7934
Varianza: 7.4525
Mediana: -0.3241
