I dati analizzati provengono dal file: data/1976.txt
Sono stai analizzati i seguinti 365 valori.

        da file       ordinati
n.1     1.3361        -6.4157
n.2     2.5627        -6.2361
n.3     2.8651        -6.0904
n.4     3.7217        -6.0651
n.5     0.3916        -6.0542
n.6     1.2000        -6.0253
n.7     2.4012        -5.8735
n.8     1.3759        -5.8410
n.9     1.7614        -5.8205
n.10     0.7952        -5.6976
n.11     3.4771        -5.5434
n.12     4.9361        -5.4964
n.13     3.3494        -5.4952
n.14     2.0892        -5.4940
n.15     3.9904        -5.3566
n.16     3.1325        -5.3229
n.17     0.6831        -5.2831
n.18     0.6434        -5.2373
n.19     0.0169        -5.2289
n.20    -0.0566        -5.2048
n.21     0.9651        -5.1530
n.22     2.2735        -5.1325
n.23     2.9482        -5.1157
n.24     1.8506        -4.9542
n.25    -0.1229        -4.8253
n.26    -2.4795        -4.7614
n.27    -2.6048        -4.7458
n.28    -2.8807        -4.7301
n.29    -3.5542        -4.6867
n.30    -1.5217        -4.6000
n.31    -1.7000        -4.4783
n.32    -1.7205        -4.4169
n.33    -0.5892        -4.3735
n.34    -0.7602        -4.3349
n.35    -2.3928        -4.3084
n.36    -0.4217        -4.2578
n.37     1.6036        -4.2410
n.38     0.2747        -4.1012
n.39    -1.5458        -4.0916
n.40    -2.5301        -4.0602
n.41    -2.7108        -3.9843
n.42    -0.3205        -3.8843
n.43     0.7506        -3.7904
n.44    -2.4169        -3.7711
n.45    -0.9133        -3.7181
n.46     0.2337        -3.6373
n.47     2.5843        -3.6096
n.48     3.0578        -3.5542
n.49     2.0578        -3.5386
n.50     1.8880        -3.4217
n.51     3.3819        -3.4145
n.52     2.0566        -3.4024
n.53     1.1952        -3.3916
n.54     1.4614        -3.3795
n.55     1.7108        -3.3301
n.56     1.7036        -3.3205
n.57     1.3398        -3.2988
n.58     3.2795        -3.2349
n.59     3.9241        -3.2120
n.60     3.4181        -3.1349
n.61     2.8602        -3.1108
n.62     2.0687        -3.0783
n.63     0.9940        -3.0771
n.64    -2.0831        -3.0747
n.65    -4.7614        -3.0590
n.66    -5.8410        -3.0446
n.67    -6.2361        -3.0289
n.68    -4.8253        -3.0145
n.69    -5.2048        -3.0133
n.70    -6.0542        -2.9892
n.71    -5.6976        -2.9747
n.72    -5.4940        -2.9470
n.73    -3.1349        -2.9096
n.74    -2.7988        -2.8807
n.75    -1.1072        -2.8759
n.76    -0.0241        -2.8711
n.77    -0.0699        -2.8627
n.78     0.3169        -2.8422
n.79    -1.2373        -2.8229
n.80    -2.5193        -2.8000
n.81    -6.4157        -2.7988
n.82    -5.4952        -2.7301
n.83    -3.6373        -2.7108
n.84    -2.2554        -2.7012
n.85    -1.0108        -2.6988
n.86     0.5940        -2.6795
n.87    -0.4241        -2.6759
n.88    -0.5084        -2.6048
n.89     1.0470        -2.6012
n.90     2.2229        -2.5904
n.91     2.7470        -2.5819
n.92     3.0072        -2.5482
n.93     2.3386        -2.5373
n.94     1.2349        -2.5301
n.95     1.8928        -2.5193
n.96     0.7542        -2.4795
n.97     1.2723        -2.4783
n.98    -1.6867        -2.4627
n.99    -2.3096        -2.4373
n.100    -3.2120        -2.4169
n.101    -2.8422        -2.3928
n.102    -1.8904        -2.3747
n.103    -0.8325        -2.3096
n.104    -0.2988        -2.2554
n.105    -0.2904        -2.2470
n.106    -0.0048        -2.2072
n.107     0.8855        -2.1952
n.108     1.1675        -2.1940
n.109     1.3590        -2.1723
n.110     1.2361        -2.1506
n.111     2.0277        -2.1313
n.112     0.9795        -2.1024
n.113    -1.8120        -2.0880
n.114    -3.0747        -2.0855
n.115    -4.7301        -2.0831
n.116    -2.9096        -2.0530
n.117    -2.0386        -2.0386
n.118    -2.5819        -2.0361
n.119    -6.0904        -2.0289
n.120    -5.2831        -2.0169
n.121    -4.2410        -1.9843
n.122    -3.2349        -1.9337
n.123    -1.2386        -1.9145
n.124     1.1048        -1.9084
n.125     2.6723        -1.8904
n.126     3.1036        -1.8120
n.127     4.2783        -1.7964
n.128     3.9096        -1.7904
n.129     0.3036        -1.7855
n.130    -0.0940        -1.7699
n.131     1.5639        -1.7277
n.132     0.9265        -1.7217
n.133    -1.0711        -1.7205
n.134    -2.1940        -1.7169
n.135    -1.5084        -1.7000
n.136     0.2699        -1.6867
n.137     1.6747        -1.6771
n.138     2.5458        -1.6590
n.139     2.5843        -1.6422
n.140     0.4819        -1.6313
n.141     0.0759        -1.6229
n.142    -1.1337        -1.6000
n.143    -2.0289        -1.5458
n.144    -0.7108        -1.5217
n.145    -0.4193        -1.5084
n.146    -1.4241        -1.4928
n.147    -1.4928        -1.4470
n.148    -2.1313        -1.4241
n.149    -0.6699        -1.3361
n.150     1.0458        -1.3289
n.151     2.4133        -1.2386
n.152     2.2349        -1.2373
n.153     0.6928        -1.2277
n.154    -1.7964        -1.2145
n.155    -3.5386        -1.1446
n.156    -3.6096        -1.1337
n.157    -2.2072        -1.1133
n.158    -0.7470        -1.1072
n.159     1.3410        -1.0711
n.160     2.8928        -1.0108
n.161     2.6024        -1.0084
n.162     2.5108        -0.9855
n.163     3.0892        -0.9542
n.164     3.5265        -0.9193
n.165     3.9855        -0.9133
n.166     4.7277        -0.8566
n.167     3.8807        -0.8325
n.168    -1.6229        -0.8193
n.169    -0.8566        -0.8169
n.170     0.4253        -0.7602
n.171     1.5988        -0.7470
n.172     3.6169        -0.7458
n.173     3.4446        -0.7373
n.174     1.6988        -0.7265
n.175     1.1289        -0.7253
n.176     0.9518        -0.7108
n.177     0.9639        -0.6867
n.178     1.6446        -0.6699
n.179     1.4217        -0.6590
n.180     1.8024        -0.6554
n.181     3.0855        -0.5952
n.182     3.4542        -0.5892
n.183     3.2012        -0.5084
n.184     3.5506        -0.5084
n.185     3.1759        -0.4241
n.186     1.9675        -0.4217
n.187     1.3747        -0.4193
n.188     0.9108        -0.3940
n.189     1.1506        -0.3205
n.190     2.4819        -0.2988
n.191     3.9386        -0.2904
n.192     3.9036        -0.2373
n.193     1.1795        -0.1687
n.194     0.1952        -0.1675
n.195     1.7831        -0.1229
n.196     1.8952        -0.1217
n.197     2.9880        -0.0940
n.198     4.0145        -0.0735
n.199     0.9723        -0.0699
n.200    -0.8193        -0.0566
n.201    -0.6590        -0.0386
n.202    -1.0084        -0.0241
n.203    -4.7458        -0.0048
n.204    -4.9542         0.0012
n.205    -2.5904         0.0169
n.206    -5.1157         0.0494
n.207    -6.0651         0.0759
n.208    -5.8205         0.1193
n.209    -2.8627         0.1313
n.210    -1.7277         0.1675
n.211    -1.9843         0.1783
n.212    -3.1108         0.1952
n.213    -3.2988         0.2337
n.214    -5.4964         0.2422
n.215    -5.1530         0.2482
n.216    -3.3916         0.2518
n.217    -2.8229         0.2566
n.218    -3.7181         0.2699
n.219    -3.0590         0.2747
n.220    -1.7855         0.3036
n.221    -3.3301         0.3169
n.222    -5.5434         0.3410
n.223    -3.4217         0.3446
n.224    -2.8000         0.3554
n.225    -2.8711         0.3916
n.226    -2.4373         0.4253
n.227    -4.2578         0.4349
n.228    -4.3349         0.4819
n.229    -3.7904         0.5940
n.230    -4.3735         0.6434
n.231    -5.1325         0.6819
n.232    -3.9843         0.6831
n.233    -3.7711         0.6867
n.234    -4.3084         0.6928
n.235    -4.6000         0.7506
n.236    -4.0602         0.7542
n.237    -3.0133         0.7952
n.238    -2.4783         0.8253
n.239    -2.2470         0.8518
n.240    -3.0446         0.8639
n.241    -2.8759         0.8855
n.242    -1.3361         0.9108
n.243    -3.0145         0.9265
n.244    -4.1012         0.9301
n.245    -2.9747         0.9518
n.246    -5.2373         0.9639
n.247    -5.3229         0.9651
n.248    -5.8735         0.9723
n.249    -4.6867         0.9795
n.250    -4.0916         0.9940
n.251    -2.9470         1.0084
n.252    -3.4145         1.0458
n.253    -5.2289         1.0470
n.254    -6.0253         1.1048
n.255    -5.3566         1.1205
n.256    -3.0783         1.1289
n.257    -2.3747         1.1458
n.258    -3.8843         1.1506
n.259    -4.4783         1.1675
n.260    -4.4169         1.1795
n.261    -3.3795         1.1952
n.262    -3.4024         1.2000
n.263    -3.0771         1.2024
n.264    -3.3205         1.2349
n.265    -2.6795         1.2349
n.266    -2.1024         1.2361
n.267    -2.0361         1.2723
n.268    -1.2145         1.3361
n.269    -0.1217         1.3398
n.270     1.8096         1.3398
n.271     2.6542         1.3410
n.272     1.9145         1.3590
n.273     2.0843         1.3602
n.274     1.1205         1.3747
n.275     0.8253         1.3759
n.276     0.9301         1.4000
n.277    -0.1687         1.4217
n.278    -0.3940         1.4614
n.279    -1.3289         1.5602
n.280    -0.7373         1.5639
n.281     0.1193         1.5988
n.282     0.0012         1.6036
n.283     0.0494         1.6446
n.284    -0.1675         1.6747
n.285     1.2349         1.6892
n.286     1.0084         1.6988
n.287    -1.7169         1.7036
n.288     0.2482         1.7108
n.289    -1.6590         1.7614
n.290    -2.4627         1.7831
n.291    -1.6771         1.7892
n.292    -1.7904         1.8024
n.293    -1.9084         1.8096
n.294    -1.7699         1.8506
n.295    -2.6012         1.8880
n.296    -2.9892         1.8928
n.297    -2.6759         1.8952
n.298    -0.6554         1.9145
n.299     1.5602         1.9675
n.300     1.3602         2.0277
n.301     0.6819         2.0470
n.302     0.2566         2.0566
n.303     2.2964         2.0578
n.304     0.1675         2.0687
n.305    -0.8169         2.0843
n.306     0.3446         2.0892
n.307     0.1313         2.1241
n.308     0.2518         2.2229
n.309     1.3398         2.2349
n.310     0.4349         2.2735
n.311     2.0470         2.2964
n.312    -1.1133         2.3386
n.313     0.8639         2.3627
n.314     1.2024         2.4012
n.315     2.3627         2.4133
n.316     0.2422         2.4819
n.317     0.3554         2.5108
n.318     0.6867         2.5458
n.319    -0.5084         2.5627
n.320    -0.0386         2.5687
n.321    -0.9855         2.5843
n.322    -1.7217         2.5843
n.323    -1.9145         2.6024
n.324    -2.0169         2.6542
n.325    -0.9542         2.6723
n.326    -1.6000         2.7470
n.327    -1.4470         2.8602
n.328    -1.9337         2.8614
n.329    -0.9193         2.8651
n.330    -0.7265         2.8928
n.331    -0.6867         2.9482
n.332    -0.7253         2.9880
n.333     0.3410         3.0072
n.334     1.4000         3.0578
n.335     2.1241         3.0639
n.336     1.7892         3.0855
n.337    -0.5952         3.0892
n.338    -2.0530         3.1036
n.339    -2.1506         3.1325
n.340    -2.1952         3.1759
n.341    -1.1446         3.2012
n.342    -2.0880         3.2795
n.343    -0.7458         3.3012
n.344     1.1458         3.3494
n.345    -1.2277         3.3819
n.346    -2.1723         3.4181
n.347    -2.0855         3.4446
n.348    -3.0289         3.4542
n.349    -2.7301         3.4771
n.350    -2.7012         3.5265
n.351    -0.2373         3.5506
n.352     1.6892         3.6169
n.353     3.0639         3.7217
n.354     4.4373         3.8807
n.355     2.8614         3.9036
n.356     2.5687         3.9096
n.357     3.3012         3.9241
n.358    -0.0735         3.9386
n.359     0.1783         3.9855
n.360     0.8518         3.9904
n.361    -1.6422         4.0145
n.362    -2.5482         4.2783
n.363    -1.6313         4.4373
n.364    -2.6988         4.7277
n.365    -2.5373         4.9361

Dai dati sono state estrapolate le seguenti variabili.
Media: -0.5937
Varianza: 6.7912
Mediana: -0.5084
