I dati analizzati provengono dal file: data/1956.txt
Sono stai analizzati i seguinti 365 valori.

        da file       ordinati
n.162    -5.8892        -1.6819
n.163    -3.0108        -1.6747
n.164    -1.2735        -1.6639
n.165    -0.8145        -1.6386
n.166    -1.0723        -1.6325
n.167    -2.9193        -1.6325
n.168    -4.0229        -1.6229
n.169    -3.1566        -1.6000
n.170    -1.6747        -1.5928
n.171    -1.1012        -1.5904
n.172    -2.2831        -1.5855
n.173    -3.7554        -1.5735
n.174    -4.6012        -1.5711
n.175    -4.3711        -1.5205
n.176    -4.0482        -1.5145
n.177    -3.7361        -1.5108
n.178    -2.8554        -1.4771
n.179    -2.4783        -1.4373
n.180    -1.1976        -1.3916
n.181    -1.5145        -1.3651
n.182    -2.6458        -1.3373
n.183    -4.3988        -1.3205
n.184    -2.3494        -1.3157
n.185    -2.7241        -1.3048
n.186    -1.6325        -1.2988
n.187     0.0747        -1.2783
n.188     1.3108        -1.2735
n.189     2.1506        -1.2735
n.190     1.0819        -1.2373
n.191    -0.3614        -1.2205
n.192    -2.0964        -1.1976
n.193    -1.2205        -1.1940
n.194    -0.9048        -1.1843
n.195    -2.6169        -1.1795
n.196    -3.6048        -1.1771
n.197    -3.8120        -1.1578
n.198    -3.0855        -1.1554
n.199    -2.3277        -1.1301
n.200    -2.6193        -1.1241
n.201    -4.3590        -1.1012
n.202    -4.4084        -1.1000
n.203    -4.4458        -1.0940
n.204    -3.1542        -1.0723
n.205    -1.5904        -1.0614
n.206     0.1843        -1.0470
n.207    -0.4651        -1.0217
n.208    -1.5205        -1.0181
n.209    -0.8627        -0.9904
n.210    -1.7277        -0.9795
n.211    -1.1843        -0.9747
n.212    -1.5108        -0.9747
n.213    -2.8988        -0.9373
n.214    -2.3964        -0.9349
n.215    -2.1530        -0.9048
n.216    -3.6916        -0.8627
n.217    -4.9229        -0.8386
n.218    -3.1181        -0.8373
n.219    -2.0590        -0.8145
n.220     0.5145        -0.8145
n.221     0.8699        -0.8108
n.222     1.4566        -0.7904
n.223    -0.2217        -0.7783
n.224     0.0000        -0.7578
n.225    -1.5711        -0.7241
n.226    -1.2373        -0.6735
n.227    -1.1578        -0.6554
n.228    -1.8349        -0.5988
n.229    -0.9904        -0.5783
n.230    -0.6735        -0.5759
n.231    -0.3325        -0.5289
n.232     0.3157        -0.5084
n.233     0.3289        -0.4988
n.234    -2.6084        -0.4867
n.235    -3.0000        -0.4651
n.236    -3.3602        -0.4542
n.237    -3.0133        -0.4458
n.238    -1.2783        -0.4373
n.239     0.3530        -0.4253
n.240     0.6554        -0.4048
n.241    -0.5759        -0.3843
n.242    -2.4361        -0.3759
n.243    -2.7145        -0.3614
n.244    -1.8012        -0.3590
n.245    -0.9747        -0.3410
n.246    -1.3373        -0.3325
n.247    -1.6229        -0.3313
n.248    -1.5735        -0.2651
n.249    -1.6867        -0.2398
n.250    -1.3916        -0.2217
n.251    -1.0470        -0.2145
n.252    -0.2145        -0.2084
n.253    -0.1289        -0.2084
n.254     1.1747        -0.1952
n.255     1.4434        -0.1639
n.256     3.1217        -0.1386
n.257     2.3253        -0.1289
n.258    -0.3843        -0.0819
n.259    -0.5783        -0.0614
n.260     0.3831         0.0000
n.261     1.6205         0.0096
n.262     0.5976         0.0699
n.263    -1.1771         0.0711
n.264    -1.3205         0.0747
n.265    -1.1795         0.0940
n.266     0.9976         0.0952
n.267     1.4639         0.1096
n.268     0.9855         0.1108
n.269     0.8783         0.1133
n.270     0.0096         0.1145
n.271    -0.4458         0.1843
n.272     0.1145         0.1904
n.273     1.0843         0.2277
n.274     2.0205         0.2470
n.275     0.9253         0.3000
n.276     1.0301         0.3157
n.277     1.7313         0.3289
n.278    -1.0940         0.3458
n.279    -2.8289         0.3470
n.280    -4.1373         0.3530
n.281    -4.0807         0.3590
n.282    -4.9988         0.3614
n.283    -4.7506         0.3831
n.284    -4.4675         0.3988
n.285    -3.6651         0.4783
n.286    -2.6916         0.5145
n.287    -2.2169         0.5723
n.288    -2.2518         0.5735
n.289    -1.8590         0.5771
n.290    -1.8627         0.5976
n.291    -1.4771         0.6036
n.292     0.6096         0.6096
n.293     0.9916         0.6301
n.294     0.6301         0.6373
n.295     0.3988         0.6458
n.296     0.1108         0.6482
n.297    -0.3759         0.6494
n.298    -1.1554         0.6494
n.299    -1.9398         0.6530
n.300    -5.4398         0.6554
n.301    -5.0181         0.6554
n.302    -3.0434         0.6892
n.303    -4.0036         0.6928
n.304    -4.3325         0.7120
n.305    -2.7169         0.7542
n.306    -2.1554         0.7554
n.307    -3.4687         0.7639
n.308    -5.0482         0.7892
n.309    -4.1602         0.8145
n.310    -3.0651         0.8434
n.311    -2.0530         0.8699
n.312    -2.3133         0.8723
n.313    -2.9361         0.8783
n.314    -2.9976         0.9072
n.315    -1.4373         0.9229
n.316    -0.7578         0.9253
n.317     0.6554         0.9289
n.318     1.6867         0.9470
n.319     2.3916         0.9614
n.320    -0.1386         0.9855
n.321    -1.5855         0.9916
n.322    -1.0217         0.9928
n.323    -2.4145         0.9976
n.324    -1.7169         1.0301
n.325    -3.1542         1.0325
n.326    -3.5000         1.0639
n.327    -3.6470         1.0747
n.328    -3.5337         1.0819
n.329    -4.6193         1.0843
n.330    -2.3265         1.1036
n.331    -0.4867         1.1747
n.332    -0.4253         1.2831
n.333    -0.3590         1.2892
n.334    -1.1000         1.3108
n.335    -2.3759         1.3193
n.336    -3.0108         1.4048
n.337    -2.0952         1.4434
n.338     0.3470         1.4458
n.339     0.6494         1.4566
n.340     1.4048         1.4639
n.341     0.7554         1.6169
n.342     0.7120         1.6205
n.343     0.7542         1.6867
n.344     0.3458         1.7313
n.345     0.5723         1.7651
n.346     0.2277         1.8060
n.347     0.8145         1.8169
n.348     0.0711         1.8687
n.349     2.5699         1.8783
n.350     1.9988         1.8904
n.351     2.6627         1.9988
n.352     1.2892         2.0205
n.353     0.7639         2.1506
n.354     0.6373         2.2301
n.355     0.3614         2.3253
n.356    -0.3313         2.3506
n.357    -0.5988         2.3916
n.358    -3.2735         2.5096
n.359    -4.5217         2.5699
n.360    -4.5482         2.6627
n.361    -4.2422         2.8036
n.362    -3.9482         2.8434
n.363    -3.1313         3.1217
n.364    -2.0988         3.1940
n.365    -0.8373         3.8687

Dai dati sono state estrapolate le seguenti variabili.
Media: -1.9285
Varianza: 9.9355
Mediana: -1.3205
