I dati analizzati provengono dal file: data/1994.txt
Sono stai analizzati i seguinti 365 valori.

        da file       ordinati
n.267     1.4639         2.5530
n.268     2.0855         2.5614
n.269     0.6783         2.5795
n.270     0.8096         2.5867
n.271     1.2542         2.5892
n.272     1.6145         2.6157
n.273     1.2843         2.6904
n.274     2.9205         2.7241
n.275     2.2253         2.7325
n.276     1.1301         2.7602
n.277     0.2313         2.7651
n.278    -2.3940         2.8024
n.279    -3.9289         2.8181
n.280    -5.7373         2.8771
n.281    -7.2807         2.9000
n.282    -5.3988         2.9205
n.283    -4.3506         2.9735
n.284    -2.7675         2.9892
n.285    -1.3651         3.0000
n.286     0.5084         3.0181
n.287     0.3831         3.0241
n.288    -0.4518         3.0470
n.289    -0.5590         3.0590
n.290    -0.3627         3.0687
n.291    -0.6771         3.0892
n.292    -1.2904         3.0988
n.293    -0.5084         3.1096
n.294     0.7301         3.1205
n.295     0.0988         3.1518
n.296    -0.8892         3.2446
n.297     0.2241         3.2470
n.298    -0.6554         3.2542
n.299    -0.0398         3.2542
n.300    -2.8398         3.2699
n.301    -1.3181         3.2807
n.302    -1.1434         3.2928
n.303    -0.8036         3.3361
n.304     0.1675         3.4060
n.305     2.0831         3.4940
n.306     3.2446         3.5012
n.307     3.5313         3.5313
n.308     4.1518         3.5361
n.309     4.8398         3.5398
n.310     4.2349         3.5723
n.311     3.0470         3.5952
n.312     2.5867         3.7494
n.313     2.2639         3.7843
n.314     2.8024         3.7928
n.315     1.2627         3.8120
n.316     0.9422         3.8627
n.317     0.0554         3.8747
n.318     0.2867         3.9169
n.319     1.8916         3.9277
n.320     2.5614         3.9711
n.321     1.6145         3.9723
n.322     1.3783         3.9855
n.323     1.9855         3.9880
n.324     1.3831         4.0036
n.325     1.6458         4.0145
n.326     3.0000         4.0289
n.327     2.5530         4.0289
n.328     2.1663         4.0566
n.329     3.2807         4.1145
n.330     2.9735         4.1518
n.331     2.1133         4.1699
n.332     1.5747         4.2012
n.333     1.8410         4.2349
n.334     1.3000         4.2639
n.335     2.0241         4.3084
n.336     2.0892         4.3590
n.337     0.1048         4.3627
n.338     0.9470         4.4145
n.339     1.9494         4.4542
n.340     2.1048         4.6024
n.341     2.4554         4.6446
n.342     3.8120         4.6783
n.343     3.2542         4.7506
n.344     4.8458         4.7675
n.345     3.9723         4.8048
n.346     3.9277         4.8398
n.347     4.1145         4.8458
n.348     3.9711         5.0012
n.349     3.2699         5.0651
n.350     0.8988         5.1410
n.351    -0.9373         5.2771
n.352     0.4892         5.3072
n.353     1.1639         5.3747
n.354     2.4373         5.4759
n.355     1.3614         5.5000
n.356    -1.0313         5.6458
n.357    -0.5988         5.6916
n.358    -0.9735         5.7819
n.359    -0.6217         5.8000
n.360    -1.1482         5.9952
n.361    -0.3422         6.4614
n.362     1.5518         6.5771
n.363     2.1687         6.6952
n.364     5.0012         6.8759
n.365     4.3627         8.2012

Dai dati sono state estrapolate le seguenti variabili.
Media: 1.0567
Varianza: 6.3771
Mediana: 1.2542
