I dati analizzati provengono dal file: data/2017.txt
Sono stai analizzati i seguinti 365 valori.

        da file       ordinati
n.1    -2.3639        -4.3217
n.2    -0.1373        -4.0241
n.3     0.2651        -3.8988
n.4     0.7217        -3.8386
n.5     4.1916        -3.7386
n.6    -1.2000        -3.6542
n.7    -3.8988        -3.5410
n.8    -4.0241        -3.5349
n.9    -3.7386        -3.4530
n.10    -2.8048        -3.3169
n.11    -2.5229        -3.2795
n.12    -1.4639        -3.2627
n.13    -0.1506        -3.2145
n.14     1.2892        -3.0458
n.15     0.8904        -3.0361
n.16    -1.4675        -3.0289
n.17     0.1831        -2.9952
n.18    -1.1566        -2.9747
n.19    -0.2831        -2.9313
n.20    -1.0566        -2.8048
n.21    -1.7349        -2.8024
n.22    -1.2265        -2.7277
n.23    -0.2518        -2.5988
n.24     0.1506        -2.5976
n.25    -0.1229        -2.5843
n.26    -1.4795        -2.5229
n.27    -1.1048        -2.4783
n.28    -0.6807        -2.3639
n.29    -1.4542        -2.2205
n.30    -0.4217        -2.1386
n.31     1.2000        -2.1108
n.32     1.8795        -2.1084
n.33     2.6108        -2.0506
n.34     3.2398        -2.0217
n.35     3.0072        -1.9410
n.36     0.4783        -1.9253
n.37     2.2036        -1.8964
n.38     3.7747        -1.7904
n.39     2.9542        -1.7855
n.40     1.6699        -1.7639
n.41     0.3892        -1.7349
n.42     1.7795        -1.6952
n.43     3.1506        -1.6000
n.44     2.9831        -1.5819
n.45     3.8867        -1.5759
n.46     2.4337        -1.5723
n.47     3.2843        -1.4952
n.48     4.1578        -1.4795
n.49     3.4578        -1.4783
n.50     0.3880        -1.4675
n.51     0.4819        -1.4639
n.52     2.7566        -1.4542
n.53     2.3952        -1.4012
n.54     3.4614        -1.3940
n.55     5.5108        -1.3651
n.56     2.5036        -1.2783
n.57     0.6398        -1.2265
n.58     2.0795        -1.2000
n.59     3.3241        -1.1795
n.60     3.2181        -1.1771
n.61     2.8602        -1.1747
n.62     1.8687        -1.1566
n.63     2.6940        -1.1157
n.64     2.3169        -1.1048
n.65     2.3386        -1.0988
n.66     3.7590        -1.0904
n.67     3.3639        -1.0711
n.68     3.8747        -1.0590
n.69     5.8952        -1.0566
n.70     2.9458        -1.0361
n.71     2.1024        -1.0229
n.72     1.5060        -0.9867
n.73     2.5651        -0.9795
n.74     3.1012        -0.9205
n.75     3.5928        -0.9133
n.76     3.3759        -0.8855
n.77     4.6301        -0.8831
n.78     5.9169        -0.8446
n.79     4.4627        -0.8373
n.80     4.4807        -0.8096
n.81     3.8843        -0.7373
n.82     3.1048        -0.7277
n.83     2.7627        -0.6807
n.84     2.8446        -0.6301
n.85     2.2892        -0.6301
n.86     1.1940        -0.6108
n.87     1.9759        -0.5578
n.88     3.6916        -0.5325
n.89     5.2470        -0.4843
n.90     4.9229        -0.4723
n.91     3.5470        -0.4386
n.92     2.9072        -0.4253
n.93     4.6386        -0.4217
n.94     3.8349        -0.4072
n.95     2.4928        -0.3904
