I dati analizzati provengono dal file: data/1969.txt
Sono stai analizzati i seguinti 365 valori.

        da file       ordinati
n.1    -4.3639        -8.8422
n.2    -2.8373        -8.3422
n.3    -1.4349        -8.3096
n.4    -2.6783        -7.9072
n.5    -2.0084        -7.1639
n.6    -1.7000        -6.4181
n.7    -1.0988        -6.1602
n.8     0.3759        -5.9614
n.9    -3.2386        -5.6723
n.10    -4.9048        -5.5410
n.11    -4.2229        -5.4880
n.12    -2.1639        -5.2205
n.13    -1.0506        -4.9133
n.14     0.8892        -4.9048
n.15    -1.7096        -4.8446
n.16    -1.6675        -4.8446
n.17    -3.6169        -4.8205
n.18    -3.4566        -4.7759
n.19    -3.8831        -4.7048
n.20    -2.1566        -4.5952
n.21    -3.0349        -4.5470
n.22    -1.1265        -4.4530
n.23    -1.4518        -4.3639
n.24    -0.1494        -4.3361
n.25    -0.4229        -4.2783
n.26    -0.6795        -4.2229
n.27    -0.8048        -4.1494
n.28    -0.0807        -4.1470
n.29     1.5458        -4.1108
n.30     0.3783        -4.1108
n.31    -0.2000        -4.1084
n.32    -0.4205        -4.0482
n.33     0.3108        -4.0157
n.34     0.6398        -3.9458
n.35    -0.9928        -3.9373
n.36    -0.7217        -3.8964
n.37    -2.2964        -3.8831
n.38    -3.0253        -3.8494
n.39    -1.0458        -3.8325
n.40    -3.0301        -3.8145
n.41    -4.1108        -3.7614
n.42    -4.8205        -3.7386
n.43    -4.1494        -3.7253
n.44    -3.7169        -3.7169
n.45    -3.2133        -3.7072
n.46    -2.4663        -3.6988
n.47    -4.0157        -3.6952
n.48    -8.8422        -3.6434
n.49    -8.3422        -3.6169
n.50    -3.6120        -3.6120
n.51    -2.3181        -3.5157
n.52    -3.6434        -3.4566
n.53    -4.7048        -3.4458
n.54    -1.8386        -3.3976
n.55    -1.2892        -3.3952
n.56    -1.6964        -3.3542
n.57    -1.0602        -3.3482
n.58    -1.1205        -3.2988
n.59    -0.2759        -3.2627
n.60    -0.4819        -3.2386
n.61     0.3602        -3.2133
n.62     0.0687        -3.2000
n.63     0.7940        -3.1711
n.64    -0.6831        -3.1313
n.65    -1.0614        -3.1277
n.66    -1.3410        -3.1108
n.67    -0.9361        -3.0723
n.68    -0.6253        -3.0530
n.69    -0.3048        -3.0349
n.70     1.2458        -3.0301
n.71     0.4024        -3.0253
n.72     1.7060        -3.0241
n.73     1.2651        -3.0145
n.74     1.1012        -2.9783
n.75     1.6928        -2.9651
n.76     1.2759        -2.9554
n.77     1.3301        -2.9530
n.78     1.9169        -2.9060
n.79     0.7627        -2.9012
n.80    -0.4193        -2.8904
n.81    -3.5157        -2.8386
n.82    -4.5952        -2.8373
n.83    -3.9373        -2.7831
n.84    -2.9554        -2.7771
n.85    -3.1108        -2.7494
n.86    -2.9060        -2.7217
n.87    -3.0241        -2.6783
n.88    -4.1084        -2.6590
n.89    -4.4530        -2.5964
n.90    -2.7771        -2.5747
n.91    -2.2530        -2.5735
n.92    -1.3928        -2.5506
n.93    -3.7614        -2.5458
n.94    -2.9651        -2.5361
n.95    -3.7072        -2.5120
n.96    -2.5458        -2.5024
n.97    -0.8277        -2.4759
n.98    -0.7867        -2.4663
n.99     0.8904        -2.4181
n.100     1.4880        -2.4048
n.101     2.3578        -2.3181
n.102     1.8096        -2.3084
n.103    -0.0325        -2.3000
n.104    -3.2988        -2.2964
n.105    -2.8904        -2.2964
n.106    -0.2048        -2.2530
n.107    -2.1145        -2.2373
n.108    -3.8325        -2.2289
n.109    -5.5410        -2.2012
n.110    -7.1639        -2.1639
n.111    -5.6723        -2.1590
n.112    -5.2205        -2.1566
n.113    -2.5120        -2.1205
n.114    -1.3747        -2.1145
n.115     0.6699        -2.1145
n.116     2.0904        -2.0988
n.117     1.9614        -2.0771
n.118     1.4181        -2.0133
n.119     1.9096        -2.0084
n.120     2.3169        -1.9651
n.121     1.4590        -1.9554
n.122     1.1651        -1.9361
n.123     1.0614        -1.9108
n.124     0.9048        -1.9072
n.125     1.9723        -1.8795
n.126     0.0036        -1.8554
n.127    -0.5217        -1.8386
n.128    -1.4904        -1.8301
n.129    -2.2964        -1.8145
n.130     0.0060        -1.7843
n.131     1.4639        -1.7241
n.132     3.3265        -1.7096
n.133     3.8289        -1.7012
n.134     4.4060        -1.7000
n.135     3.2916        -1.6964
n.136     2.3699        -1.6867
n.137     1.6747        -1.6783
n.138    -0.3542        -1.6675
n.139    -0.5157        -1.6289
n.140    -2.4181        -1.6108
n.141    -1.3241        -1.5928
n.142    -0.9337        -1.5892
n.143     0.2711        -1.5193
n.144     1.3892        -1.4916
n.145    -1.5193        -1.4904
n.146    -1.7241        -1.4867
n.147    -1.5928        -1.4518
n.148    -0.3313        -1.4361
n.149     0.4301        -1.4349
n.150    -0.4542        -1.4012
n.151    -1.4867        -1.3928
n.152    -1.9651        -1.3747
n.153    -1.9072        -1.3735
n.154    -2.5964        -1.3410
n.155    -3.7386        -1.3241
n.156    -8.3096        -1.2892
n.157    -7.9072        -1.2855
n.158    -4.5470        -1.2843
n.159    -2.6590        -1.2566
n.160    -0.8072        -1.1988
n.161     0.6024        -1.1651
n.162    -0.2892        -1.1470
n.163    -1.6108        -1.1422
n.164    -1.3735        -1.1265
n.165    -1.0145        -1.1205
n.166    -0.1723        -1.1169
n.167    -0.3193        -1.1169
n.168     0.1771        -1.0988
n.169    -0.4566        -1.0614
n.170    -2.5747        -1.0602
n.171    -2.9012        -1.0506
n.172    -2.7831        -1.0458
n.173    -1.8554        -1.0241
n.174    -2.2012        -1.0145
n.175    -3.1711        -0.9928
n.176    -4.0482        -0.9916
n.177    -2.5361        -0.9867
n.178    -1.9554        -0.9651
n.179    -2.9783        -0.9361
n.180    -3.3976        -0.9337
n.181    -2.1145        -0.9253
n.182    -3.4458        -0.8747
n.183    -3.6988        -0.8277
n.184    -2.7494        -0.8072
n.185    -1.0241        -0.8048
n.186     0.1675        -0.8000
n.187    -0.0253        -0.7867
n.188    -1.5892        -0.7506
n.189    -3.8494        -0.7301
n.190    -6.4181        -0.7265
n.191    -5.9614        -0.7217
n.192    -3.8964        -0.7205
n.193    -2.1205        -0.6988
n.194    -2.4048        -0.6843
n.195    -1.1169        -0.6831
n.196    -0.5048        -0.6795
n.197    -0.6120        -0.6711
n.198     0.8145        -0.6542
n.199     2.5723        -0.6482
n.200     2.5807        -0.6253
n.201     2.8410        -0.6169
n.202     1.5916        -0.6169
n.203     0.5542        -0.6120
n.204     1.3458        -0.5783
n.205     1.9096        -0.5675
n.206     2.1843        -0.5325
n.207     1.9349        -0.5313
n.208     1.6795        -0.5217
n.209     2.0373        -0.5157
n.210     1.9723        -0.5048
n.211    -1.7843        -0.4819
n.212    -1.9108        -0.4566
n.213    -0.6988        -0.4542
n.214    -0.0964        -0.4530
n.215    -0.4530        -0.4229
n.216     0.9084        -0.4205
n.217     1.9771        -0.4193
n.218     2.1819        -0.4108
n.219     2.7410        -0.3747
n.220     2.8145        -0.3542
n.221    -0.7301        -0.3313
n.222     0.0566        -0.3193
n.223    -0.0217        -0.3169
n.224    -0.8000        -0.3048
n.225     0.5289        -0.2904
n.226     1.6627        -0.2892
n.227    -0.0578        -0.2759
n.228    -0.2349        -0.2747
n.229    -0.2904        -0.2699
n.230     0.3265        -0.2554
n.231    -0.5325        -0.2434
n.232    -0.6843        -0.2398
n.233    -0.6711        -0.2373
n.234    -2.3084        -0.2349
n.235    -3.2000        -0.2217
n.236    -6.1602        -0.2048
n.237    -4.9133        -0.2000
n.238    -4.2783        -0.1976
n.239    -4.1470        -0.1723
n.240    -4.8446        -0.1518
n.241    -4.7759        -0.1494
n.242    -4.3361        -0.1361
n.243    -3.8145        -0.1289
n.244    -1.7012        -0.1229
n.245    -0.2747        -0.1217
n.246     0.4627        -0.0964
n.247    -0.1229        -0.0807
n.248    -0.0735        -0.0735
n.249    -1.6867        -0.0687
n.250    -1.4916        -0.0578
n.251    -1.1470        -0.0398
n.252    -1.8145        -0.0373
n.253    -1.6289        -0.0325
n.254    -0.9253        -0.0253
n.255    -1.2566        -0.0217
n.256    -0.5783        -0.0024
n.257    -0.8747         0.0036
n.258    -1.2843         0.0060
n.259    -1.6783         0.0566
n.260    -0.6169         0.0687
n.261    -1.8795         0.0807
n.262    -2.5024         0.0819
