I dati analizzati provengono dal file: data/1995.txt
Sono stai analizzati i seguinti 365 valori.

        da file       ordinati
n.71    -1.0976        -2.1482
n.72     0.0060        -2.1398
n.73    -1.2349        -2.1386
n.74    -2.6988        -2.1361
n.75    -1.3072        -2.1325
n.76    -3.1241        -2.1289
n.77    -0.5699        -2.1289
n.78     2.1169        -2.1241
n.79     0.2627        -2.1229
n.80    -2.9193        -2.1169
n.81    -1.9157        -2.1072
n.82    -1.7952        -2.1024
n.83     0.2627        -2.0867
n.84     0.1446        -2.0301
n.85     2.6892        -2.0253
n.86     1.2940        -2.0096
n.87    -3.0241        -1.9795
n.88    -3.9084        -1.9470
n.89    -4.2530        -1.9373
n.90    -5.3771        -1.9301
n.91    -1.1530        -1.9229
n.92     3.3072        -1.9157
n.93     2.4386        -1.9096
n.94     2.1349        -1.9048
n.95     2.2928        -1.8952
n.96     3.6542        -1.8783
n.97     4.0723        -1.8711
n.98     3.9133        -1.8494
n.99     0.5904        -1.8446
n.100    -1.1120        -1.8253
n.101     0.8578        -1.7952
n.102     1.0096        -1.7783
n.103     1.2675        -1.7759
n.104    -3.8988        -1.7747
n.105    -3.6904        -1.7675
n.106    -1.9048        -1.7530
n.107     0.9855        -1.7410
n.108     1.3675        -1.7361
n.109     0.4590        -1.7301
n.110    -0.0639        -1.7289
n.111     0.9277        -1.7277
n.112    -0.4205        -1.7169
n.113    -1.2120        -1.7048
n.114    -0.7747        -1.6542
n.115    -2.0301        -1.6241
n.116    -1.9096        -1.6024
n.117    -0.5386        -1.5867
n.118     0.3181        -1.5831
n.119     1.0096        -1.5542
n.120     1.0169        -1.5446
n.121     1.5590        -1.4795
n.122     1.2651        -1.4759
n.123     1.3614        -1.4602
n.124     1.6048        -1.4470
n.125     2.6723        -1.4398
n.126     4.2036        -1.4361
n.127     3.1783        -1.3855
n.128     2.7096        -1.3747
n.129     2.1036        -1.3530
n.130    -0.2940        -1.3241
n.131    -1.7361        -1.3157
n.132    -2.5735        -1.3072
n.133    -1.8711        -1.2976
n.134    -2.2940        -1.2711
n.135    -4.5084        -1.2386
n.136    -4.1301        -1.2349
n.137    -2.0253        -1.2120
n.138    -2.6542        -1.1542
n.139    -1.3157        -1.1530
n.140    -3.1181        -1.1253
n.141    -3.4241        -1.1120
n.142    -2.5337        -1.0976
n.143    -1.7289        -1.0843
n.144    -0.8108        -1.0084
n.145     0.1807        -0.9566
n.146    -1.3241        -0.9566
n.147    -0.3928        -0.9373
n.148     1.0687        -0.9253
n.149     3.0301        -0.8687
n.150     1.7458        -0.8590
n.151    -1.5867        -0.8108
n.152    -3.3651        -0.8072
n.153    -2.1072        -0.7747
n.154    -2.2964        -0.7145
n.155    -2.1386        -0.7133
n.156    -3.1096        -0.6892
n.157    -2.6072        -0.6313
n.158    -1.4470        -0.6169
n.159    -0.8590        -0.5892
n.160    -0.8072        -0.5699
n.161    -2.5976        -0.5386
n.162    -4.0892        -0.5000
n.163    -5.8108        -0.4349
n.164    -5.2735        -0.4205
n.165    -4.6145        -0.3928
n.166    -3.6723        -0.3723
n.167    -3.0193        -0.3482
n.168    -1.9229        -0.3458
n.169    -0.9566        -0.2940
n.170     0.3253        -0.2759
n.171     1.3988        -0.2627
n.172     2.0169        -0.2434
n.173     1.5446        -0.2265
n.174    -5.7012        -0.1855
n.175    -7.2711        -0.1819
n.176    -4.5482        -0.1590
n.177    -1.4361        -0.1578
n.178     0.2446        -0.1398
n.179     0.8217        -0.1349
n.180     1.1024        -0.0880
n.181     1.6855        -0.0639
n.182     2.3542        -0.0060
n.183     1.6012         0.0060
n.184    -1.8494         0.0361
n.185    -2.1241         0.0434
n.186    -2.1325         0.0952
n.187    -1.8253         0.1000
n.188    -0.5892         0.1446
n.189     0.2506         0.1807
n.190     1.2819         0.2108
n.191     1.5386         0.2446
n.192     1.3036         0.2506
n.193     1.8795         0.2627
n.194     1.8952         0.2627
n.195     1.4831         0.2687
n.196     0.7952         0.3181
n.197     1.5880         0.3253
n.198    -0.1855         0.3410
n.199     0.3723         0.3434
n.200     2.0807         0.3542
n.201     2.9410         0.3627
n.202     2.9916         0.3723
n.203     4.0542         0.4000
n.204     2.8458         0.4398
n.205     2.9096         0.4566
n.206     2.6843         0.4590
n.207     3.2349         0.4819
n.208     3.9795         0.5036
n.209     3.0373         0.5301
n.210     1.5723         0.5867
n.211     0.7157         0.5904
n.212     0.9892         0.6193
n.213     1.5012         0.6289
n.214     2.6036         0.6783
n.215     2.0470         0.7072
n.216     1.8084         0.7157
n.217     1.6771         0.7494
n.218     1.3819         0.7952
n.219    -0.1590         0.8108
n.220    -2.2855         0.8217
n.221    -1.7301         0.8301
n.222    -0.2434         0.8373
n.223     0.6783         0.8458
n.224     0.4000         0.8578
n.225     0.6289         0.8831
n.226     0.3627         0.9277
n.227    -0.1578         0.9313
n.228    -0.4349         0.9855
n.229    -3.3904         0.9892
n.230    -2.9735         1.0096
n.231    -2.7325         1.0096
n.232    -1.0843         1.0169
n.233    -1.2711         1.0386
n.234    -1.0084         1.0398
n.235    -0.5000         1.0627
n.236     0.4398         1.0687
n.237     0.5867         1.0988
n.238     1.3217         1.1024
n.239     1.3530         1.1482
n.240    -1.5446         1.2229
n.241    -3.1759         1.2651
n.242    -3.0361         1.2675
n.243    -5.0145         1.2783
n.244    -3.4012         1.2795
n.245    -1.7747         1.2819
n.246    -1.9373         1.2940
n.247    -2.1229         1.3036
n.248    -3.1735         1.3205
n.249    -2.0867         1.3217
n.250    -2.7916         1.3410
n.251    -1.9470         1.3530
n.252    -0.7145         1.3614
n.253    -2.1289         1.3614
n.254    -0.9253         1.3675
n.255    -0.9566         1.3819
n.256    -1.7783         1.3916
n.257    -2.5747         1.3988
n.258    -2.2843         1.4096
n.259    -2.7783         1.4446
n.260    -2.1169         1.4627
n.261    -1.4795         1.4771
n.262    -1.6024         1.4831
n.263    -2.7771         1.4831
n.264    -3.0205         1.5012
n.265    -1.9795         1.5386
n.266    -2.1024         1.5446
n.267    -2.2361         1.5590
n.268    -3.0145         1.5723
n.269    -2.9217         1.5880
n.270    -2.1904         1.6012
n.271    -0.3458         1.6048
n.272    -3.3855         1.6060
n.273    -5.0157         1.6578
n.274    -3.4795         1.6771
n.275    -1.3747         1.6795
n.276     0.5301         1.6855
n.277     0.9313         1.7458
n.278     1.6060         1.7735
n.279     1.9711         1.8084
n.280     3.2627         1.8795
n.281     2.1193         1.8819
n.282     2.3012         1.8892
n.283     3.2494         1.8952
n.284     4.1325         1.9711
n.285     2.2349         1.9783
n.286     2.7084         2.0169
n.287     1.4831         2.0169
n.288     1.1482         2.0265
n.289     1.3410         2.0470
n.290     0.8373         2.0807
n.291     1.2229         2.1036
n.292     1.4096         2.1169
n.293     1.3916         2.1193
n.294     0.8301         2.1349
n.295     1.0988         2.1566
n.296     0.2108         2.1916
n.297    -1.4759         2.2337
n.298    -2.1554         2.2349
n.299    -2.1398         2.2651
n.300    -1.4398         2.2928
n.301     0.4819         2.3012
n.302     0.4566         2.3542
n.303     3.1964         2.3783
n.304     2.6675         2.3988
n.305     0.8831         2.4386
n.306     1.4446         2.4771
n.307    -0.8687         2.5422
n.308    -2.1482         2.5952
n.309    -5.4602         2.6036
n.310    -4.9651         2.6639
n.311    -1.3530         2.6675
n.312    -0.7133         2.6723
n.313    -2.1361         2.6795
n.314    -1.2976         2.6843
n.315     1.0627         2.6892
n.316     2.5422         2.7084
n.317     3.3554         2.7096
n.318     2.7867         2.7867
n.319     2.1916         2.7880
n.320     3.7614         2.8133
n.321     4.1145         2.8458
n.322     1.2783         2.8506
n.323    -2.5145         2.8747
n.324    -0.6169         2.9000
n.325    -1.6542         2.9096
n.326    -4.4000         2.9410
n.327    -3.5470         2.9916
n.328    -3.2337         2.9952
n.329    -2.4193         3.0301
n.330    -0.2265         3.0373
n.331     2.8133         3.0614
n.332     3.3747         3.0687
n.333     0.3410         3.0699
n.334     0.1000         3.0843
n.335    -1.7759         3.1783
n.336    -2.4108         3.1964
n.337    -1.8952         3.2036
n.338    -1.7530         3.2349
n.339    -3.3506         3.2494
n.340    -2.7952         3.2627
n.341    -1.8446         3.2831
n.342    -0.0880         3.3072
n.343     0.3542         3.3482
n.344    -1.1542         3.3554
n.345    -1.7277         3.3578
n.346    -0.3723         3.3747
n.347    -1.3855         3.3783
n.348    -2.1289         3.6542
n.349    -1.9301         3.6627
n.350     2.3988         3.7542
n.351     3.6627         3.7614
n.352     4.3892         3.8012
n.353     2.6639         3.8506
n.354    -0.2627         3.9133
n.355     1.3614         3.9518
n.356     3.0687         3.9795
n.357     3.8012         4.0542
n.358     2.0265         4.0723
n.359     3.3783         4.1145
n.360     3.9518         4.1325
n.361     1.6578         4.2036
n.362    -0.3482         4.2361
n.363    -0.6313         4.3867
n.364    -2.3988         4.3892
n.365    -0.9373         5.5578

Dai dati sono state estrapolate le seguenti variabili.
Media: -0.0948
Varianza: 5.5447
Mediana: 0.0060
