I dati analizzati provengono dal file: data/1953.txt
Sono stai analizzati i seguinti 365 valori.

        da file       ordinati
n.70    -1.8542        -2.4759
n.71    -2.2976        -2.4566
n.72    -3.0940        -2.4446
n.73    -4.5349        -2.4446
n.74    -4.9988        -2.4373
n.75    -3.6072        -2.4169
n.76    -2.8241        -2.3976
n.77    -1.2699        -2.3807
n.78    -0.5831        -2.3711
n.79     0.3627        -2.3265
n.80     0.3807        -2.3133
n.81     0.3843        -2.3133
n.82     0.7048        -2.2988
n.83     1.4627        -2.2976
n.84     1.0446        -2.2916
n.85     1.1892        -2.2578
n.86     1.0940        -2.2566
n.87     1.0759        -2.2470
n.88     1.5916        -2.2373
n.89     1.2470        -2.2373
n.90     2.3229        -2.2265
n.91     1.8470        -2.2145
n.92     2.7072        -2.2048
n.93     2.3386        -2.1855
n.94     2.1349        -2.1494
n.95     2.3928        -2.1229
n.96     1.4542        -2.1169
n.97     0.8723        -2.1048
n.98     1.1133        -2.0373
n.99     0.8904        -2.0157
n.100    -0.2120        -2.0084
n.101     0.8578        -1.9747
n.102     2.0096        -1.9699
n.103     0.4675        -1.9434
n.104    -1.5988        -1.9422
n.105    -5.1904        -1.9349
n.106    -1.5048        -1.9012
n.107    -0.8145        -1.8964
n.108     0.3675        -1.8723
n.109     0.5590        -1.8542
n.110     0.5361        -1.8120
n.111     0.6277        -1.8024
n.112     0.5795        -1.7928
n.113     0.7880        -1.7554
n.114     1.9253        -1.7458
n.115     0.8699        -1.7253
n.116     0.6904        -1.7084
n.117    -0.4386        -1.6747
n.118     0.4181        -1.6386
n.119    -0.2904        -1.6361
n.120    -0.6831        -1.6084
n.121    -0.1410        -1.6048
n.122     0.5651        -1.6048
n.123     1.8614        -1.6024
n.124     2.2048        -1.5988
n.125     2.7723        -1.5892
n.126     2.5036        -1.5795
n.127     0.6783        -1.5783
n.128    -2.4904        -1.5711
n.129    -3.4964        -1.5349
n.130    -3.8940        -1.5241
n.131    -4.0361        -1.5193
n.132    -4.0735        -1.5181
n.133    -1.5711        -1.5048
n.134    -0.4940        -1.4831
n.135     0.2916        -1.4590
n.136     1.6699        -1.4590
n.137     3.4747        -1.4542
n.138     4.7458        -1.4325
n.139     5.4843        -1.4145
n.140     5.0819        -1.4012
n.141     5.1759        -1.3976
n.142     3.2663        -1.3518
n.143     3.0711        -1.3494
n.144     3.0892        -1.3072
n.145     4.3807        -1.2855
n.146     5.0759        -1.2735
n.147     5.2072        -1.2699
n.148     1.0687        -1.2554
n.149    -1.9699        -1.2289
n.150    -1.4542        -1.2229
n.151    -2.6867        -1.2229
n.152    -2.6651        -1.2205
n.153    -4.0072        -1.2145
n.154    -5.7964        -1.2000
n.155    -5.5386        -1.2000
n.156    -4.6096        -1.1916
n.157    -2.5072        -1.1602
n.158    -2.8470        -1.1542
n.159    -1.4590        -1.1361
n.160    -1.3072        -1.0892
n.161    -1.3976        -1.0337
n.162    -1.0892        -1.0325
n.163    -0.9108        -0.9807
n.164    -1.2735        -0.9566
n.165    -2.2145        -0.9542
n.166    -1.8723        -0.9349
n.167    -1.5193        -0.9108
n.168    -2.1229        -0.8976
n.169    -2.4566        -0.8795
n.170    -1.9747        -0.8482
n.171    -1.4012        -0.8458
n.172    -2.6831        -0.8289
n.173    -1.7554        -0.8193
n.174    -1.9012        -0.8169
n.175    -2.3711        -0.8145
n.176    -4.3482        -0.7904
n.177    -2.9361        -0.7783
n.178    -1.2554        -0.7482
n.179    -0.7783        -0.7470
n.180    -0.8976        -0.7313
n.181    -0.5145        -0.7217
n.182    -0.8458        -0.7169
n.183    -2.4988        -0.6831
n.184    -2.1494        -0.6554
n.185    -1.5241        -0.6277
n.186    -1.4325        -0.5831
n.187    -1.7253        -0.5771
n.188    -0.4892        -0.5711
n.189     0.5506        -0.5627
n.190    -0.3181        -0.5386
n.191    -2.6614        -0.5253
n.192    -4.1964        -0.5145
n.193    -4.6205        -0.4940
n.194    -3.7048        -0.4904
n.195    -3.0169        -0.4892
n.196    -2.1048        -0.4855
n.197    -1.8120        -0.4783
n.198    -1.2855        -0.4687
n.199     0.2723        -0.4386
n.200    -0.4193        -0.4241
n.201    -3.1590        -0.4217
n.202    -2.5084        -0.4193
n.203    -1.7458        -0.3651
n.204    -0.9542        -0.3217
n.205    -0.7904        -0.3181
n.206    -0.0157        -0.2904
n.207     0.4349        -0.2120
n.208     0.6795        -0.1422
n.209    -0.5627        -0.1410
n.210    -0.6277        -0.1325
n.211    -3.2843        -0.1205
n.212    -2.7108        -0.1181
n.213    -2.2988        -0.0602
n.214    -1.8964        -0.0434
n.215    -5.0530        -0.0157
n.216    -4.8916         0.0205
n.217    -3.0229         0.0265
n.218    -1.5181         0.0880
n.219    -1.4590         0.1000
n.220    -2.1855         0.1012
n.221    -3.3301         0.1422
n.222    -1.9434         0.1783
n.223    -0.7217         0.1855
n.224     0.1000         0.2687
n.225     0.5289         0.2723
n.226     0.7627         0.2855
n.227     0.1422         0.2916
n.228    -0.9349         0.3012
n.229    -0.4904         0.3627
n.230     0.0265         0.3675
n.231    -0.1325         0.3807
n.232     0.5157         0.3843
n.233    -0.5711         0.4000
n.234    -2.0084         0.4012
n.235    -3.7000         0.4181
n.236    -3.7602         0.4349
n.237    -2.3133         0.4518
n.238    -2.8783         0.4675
n.239    -2.2470         0.4687
n.240    -2.4446         0.4831
n.241    -2.4759         0.4964
n.242    -1.6361         0.5157
n.243     0.1855         0.5289
n.244     1.2988         0.5361
n.245     1.7253         0.5506
n.246     1.9627         0.5590
n.247     1.6771         0.5651
n.248     1.8265         0.5795
n.249     1.3133         0.6145
n.250    -1.1916         0.6277
n.251    -3.0470         0.6313
n.252    -1.2145         0.6783
n.253    -1.2289         0.6795
n.254    -4.3253         0.6904
n.255    -4.4566         0.7048
n.256    -1.5783         0.7181
n.257    -1.6747         0.7361
n.258    -2.4843         0.7470
n.259    -3.2783         0.7627
n.260    -2.1169         0.7795
n.261    -1.5795         0.7880
n.262    -1.6024         0.8458
n.263    -0.5771         0.8578
n.264    -1.2205         0.8602
n.265    -0.8795         0.8639
n.266    -1.8024         0.8699
n.267    -1.1361         0.8723
n.268     0.2855         0.8904
n.269     0.1783         0.9265
n.270     2.5096         1.0253
n.271     2.4542         1.0446
n.272     0.6145         1.0590
n.273     1.1843         1.0687
n.274     1.7205         1.0759
n.275     1.0253         1.0940
n.276     1.2301         1.0952
n.277     0.6313         1.1133
n.278     1.7060         1.1843
n.279    -0.8289         1.1892
n.280    -2.2373         1.2301
n.281    -2.3807         1.2470
n.282    -3.9988         1.2566
n.283    -3.7506         1.2988
n.284    -3.7675         1.3036
n.285    -2.7651         1.3133
n.286    -2.2916         1.3783
n.287     0.4831         1.4410
n.288     2.6482         1.4542
n.289     1.5410         1.4627
n.290     2.3373         1.5398
n.291     3.8229         1.5410
n.292     3.9096         1.5916
n.293     4.1916         1.6241
n.294     2.9301         1.6699
n.295     2.8988         1.6771
n.296     1.9108         1.7060
n.297     2.2241         1.7205
n.298     2.6446         1.7253
n.299     2.1602         1.8145
n.300     2.7602         1.8265
n.301     3.1819         1.8470
n.302     1.2566         1.8614
n.303     0.4964         1.8940
n.304    -1.0325         1.9108
n.305    -0.8169         1.9253
n.306    -0.6554         1.9627
n.307    -0.4687         2.0096
n.308    -0.7482         2.0108
n.309    -1.1602         2.0892
n.310    -0.3651         2.1349
n.311     0.7470         2.1602
n.312    -2.3133         2.2048
n.313    -2.6361         2.2241
n.314    -2.3976         2.2386
n.315    -2.2373         2.2614
n.316    -2.2578         2.3229
n.317    -2.4446         2.3277
n.318    -2.6133         2.3373
n.319    -1.6084         2.3386
n.320    -0.5386         2.3723
n.321    -0.4855         2.3928
n.322    -0.4217         2.4542
n.323    -1.4145         2.5036
n.324    -0.7169         2.5096
n.325    -1.1542         2.6446
n.326    -1.2000         2.6482
n.327    -0.7470         2.7072
n.328    -1.0337         2.7169
n.329    -0.8193         2.7602
n.330    -2.3265         2.7639
n.331    -2.7867         2.7723
n.332    -0.5253         2.8988
n.333     1.4410         2.9301
n.334     3.2000         3.0711
n.335     3.4241         3.0892
n.336     2.0892         3.1458
n.337     3.6048         3.1819
n.338     5.4470         3.2000
n.339     5.7494         3.2663
n.340     4.1048         3.2711
n.341     4.1554         3.4241
n.342     4.7120         3.4747
n.343     5.0542         3.6048
n.344     3.1458         3.8229
n.345     2.3723         3.8373
n.346     2.3277         3.9096
n.347     1.8145         3.9627
n.348     3.2711         4.0614
n.349     4.4699         4.0892
n.350     4.9988         4.1048
n.351     3.9627         4.1554
n.352     4.0892         4.1916
n.353     2.7639         4.3807
n.354     3.8373         4.4699
n.355     4.0614         4.7120
n.356     0.2687         4.7458
n.357     0.3012         4.9988
n.358     0.9265         5.0542
n.359    -0.3217         5.0759
n.360     0.4518         5.0819
n.361    -0.1422         5.1759
n.362    -0.8482         5.2072
n.363    -0.7313         5.4470
n.364     0.4012         5.4843
n.365    -2.0373         5.7494

Dai dati sono state estrapolate le seguenti variabili.
Media: -0.4282
Varianza: 5.5752
Mediana: -0.6831
