I dati analizzati provengono dal file: data/2010.txt
Sono stai analizzati i seguinti 365 valori.

        da file       ordinati
n.1     1.9361        -6.5048
n.2     0.1627        -6.0253
n.3    -1.8349        -5.7349
n.4    -1.6783        -5.5108
n.5    -1.3084        -5.4229
n.6     0.3000        -5.3012
n.7     0.9012        -5.1542
n.8     0.7759        -5.0373
n.9     1.7614        -4.6361
n.10     1.8952        -4.5398
n.11     0.0771        -4.5012
n.12     0.8361        -4.3578
n.13     1.1494        -4.2108
n.14     1.2892        -4.1373
n.15     1.0904        -4.0301
n.16     0.1325        -3.9867
n.17     0.5831        -3.9506
n.18     0.2434        -3.8928
n.19    -0.9831        -3.8422
n.20    -0.7566        -3.7964
n.21    -0.8349        -3.7916
n.22    -1.5265        -3.7361
n.23    -0.4518        -3.6843
n.24    -1.0494        -3.6627
n.25    -0.9229        -3.6614
n.26    -0.8795        -3.6410
n.27    -1.3048        -3.6181
n.28    -0.8807        -3.5904
n.29    -1.6542        -3.5217
n.30    -1.2217        -3.5012
n.31    -1.6000        -3.4976
n.32    -3.3205        -3.4458
n.33    -2.2892        -3.3711
n.34    -1.5602        -3.3205
n.35    -0.5928        -3.2940
n.36    -0.1217        -3.2759
n.37     0.5036        -3.1904
n.38    -0.9253        -3.1289
n.39    -1.0458        -3.1193
n.40    -1.7301        -3.0831
n.41    -0.5108        -3.0627
n.42    -1.5205        -3.0530
n.43    -0.8494        -2.9747
n.44    -0.8169        -2.9530
n.45    -1.4133        -2.9434
n.46    -2.1663        -2.8614
n.47    -0.7157        -2.8398
n.48    -0.0422        -2.8012
n.49     2.0578        -2.8000
n.50     2.4880        -2.7952
n.51     1.7819        -2.7277
n.52    -0.8434        -2.6759
n.53     0.3952        -2.6735
n.54     1.0614        -2.6699
n.55     1.5108        -2.6482
n.56     2.1036        -2.6229
n.57     4.0398        -2.6145
n.58     1.8795        -2.5711
n.59     1.7241        -2.5554
n.60     0.2181        -2.5325
n.61     2.4602        -2.4952
n.62     0.9687        -2.4904
n.63     1.2940        -2.4904
n.64    -2.0831        -2.4855
n.65    -3.6614        -2.4253
n.66    -3.6410        -2.4145
n.67    -4.6361        -2.4084
n.68    -6.0253        -2.3554
n.69    -6.5048        -2.3470
n.70    -5.1542        -2.2904
n.71    -3.4976        -2.2892
n.72    -2.0940        -2.2771
n.73    -1.9349        -2.2590
n.74    -1.1988        -2.2590
n.75    -1.3072        -2.2566
n.76    -0.2241        -2.2181
n.77    -0.4699        -2.2145
n.78     0.8169        -2.1964
n.79     1.1627        -2.1663
n.80     1.7807        -2.1265
n.81     2.1843        -2.1084
n.82     3.4048        -2.0940
n.83     2.3627        -2.0831
n.84     2.4446        -2.0108
n.85     2.4892        -1.9892
n.86    -0.2060        -1.9651
n.87     0.6759        -1.9590
n.88     0.8916        -1.9361
n.89     0.2470        -1.9361
n.90    -0.4771        -1.9349
n.91    -2.9530        -1.9036
n.92    -3.8928        -1.8747
n.93    -2.8614        -1.8506
n.94    -1.9651        -1.8349
n.95    -0.2072        -1.8000
n.96    -0.9458        -1.7916
n.97    -0.0277        -1.7301
n.98     0.8133        -1.7289
n.99     2.4904        -1.6783
n.100     3.2880        -1.6542
n.101    -0.9422        -1.6000
n.102    -2.4904        -1.5867
n.103    -2.5325        -1.5759
n.104    -1.3988        -1.5602
n.105    -0.9904        -1.5373
n.106    -0.8048        -1.5265
n.107    -0.7145        -1.5205
n.108    -0.8325        -1.4735
n.109     0.3590        -1.4313
n.110     1.9361        -1.4157
n.111     1.7277        -1.4133
n.112     1.0795        -1.4012
n.113    -0.0120        -1.3988
n.114     1.1253        -1.3928
n.115     2.5699        -1.3518
n.116     3.9904        -1.3386
n.117     1.7614        -1.3325
n.118     2.6181        -1.3253
n.119     3.9096        -1.3157
n.120     3.9169        -1.3084
n.121     2.1590        -1.3072
n.122     0.9651        -1.3048
n.123     0.7614        -1.3024
n.124    -0.6952        -1.2940
n.125    -1.0277        -1.2675
n.126    -3.7964        -1.2651
n.127    -3.5217        -1.2566
n.128    -2.4904        -1.2542
n.129    -2.1964        -1.2217
n.130    -1.2940        -1.1988
n.131    -1.9361        -1.1916
n.132    -1.4735        -1.1747
n.133    -2.5711        -1.1651
n.134    -3.2940        -1.1217
n.135    -2.4084        -1.1193
n.136    -0.3301        -1.1181
n.137    -0.0253        -1.0988
n.138     0.2458        -1.0747
n.139    -1.4157        -1.0494
n.140    -1.1181        -1.0458
n.141     0.2759        -1.0277
n.142     1.2663        -0.9904
n.143     1.7711        -0.9831
n.144     2.9892        -0.9458
n.145     1.8807        -0.9422
