I dati analizzati provengono dal file: data/2000.txt
Sono stai analizzati i seguinti 365 valori.

        da file       ordinati
n.1    -1.4639        -5.7229
n.2    -1.0373        -5.5120
n.3    -1.7349        -5.2205
n.4    -0.7783        -5.1048
n.5     1.0916        -4.9855
n.6     0.9000        -4.7181
n.7     1.3012        -4.7169
n.8     0.8759        -4.5048
n.9     0.3614        -4.0964
n.10     0.3952        -4.0916
n.11     0.2771        -3.5795
n.12    -0.2639        -3.2277
n.13    -1.3506        -3.0048
n.14    -0.8108        -2.9735
n.15     0.5904        -2.8229
n.16     0.0325        -2.7530
n.17     1.7831        -2.7084
n.18     8.1434        -2.5771
n.19     4.7169        -2.5241
n.20     0.1434        -2.4590
n.21     1.1651        -2.4325
n.22     1.5735        -2.4145
n.23     1.3482        -2.3735
n.24    -1.0494        -2.3217
n.25    -2.8229        -2.3193
n.26    -3.5795        -2.2373
n.27    -3.0048        -2.2229
n.28    -1.6807        -2.1988
n.29    -1.3542        -2.0506
n.30     1.9783        -1.9904
n.31     4.1000        -1.9807
n.32     3.6795        -1.8988
n.33     3.9108        -1.8590
n.34     4.7398        -1.8157
n.35     2.9072        -1.7747
n.36     1.5783        -1.7614
n.37     2.4036        -1.7542
n.38     3.0747        -1.7349
n.39     3.4542        -1.6807
n.40     4.0699        -1.6675
n.41     1.2892        -1.6578
n.42     0.2795        -1.5145
n.43     1.9506        -1.4867
n.44     1.1831        -1.4639
n.45     2.3867        -1.4602
n.46     3.1337        -1.3651
n.47     2.2843        -1.3614
n.48     1.6578        -1.3542
n.49    -0.1422        -1.3506
n.50     0.1880        -1.3482
n.51     2.1819        -1.3470
n.52     0.6566        -1.3084
n.53    -1.2048        -1.2928
n.54    -1.2386        -1.2386
n.55    -1.0892        -1.2120
n.56     0.4036        -1.2048
n.57     1.6398        -1.1843
n.58     3.4795        -1.1530
n.59     2.3241        -1.1277
n.60     1.9181        -1.1277
n.61     2.6602        -1.1241
n.62    -0.1313        -1.0892
n.63     1.1940        -1.0855
n.64     1.3169        -1.0627
n.65    -0.4614        -1.0494
n.66    -0.0410        -1.0373
n.67     2.1639        -1.0361
n.68     6.0747        -1.0060
n.69     7.2952        -0.9422
n.70     4.5458        -0.9048
n.71     3.8024        -0.8373
n.72     3.3060        -0.8145
n.73     3.0651        -0.8108
n.74     3.0012        -0.8096
n.75     2.3928        -0.7783
n.76     3.8759        -0.7711
n.77     3.2301        -0.7313
n.78     1.5169        -0.7205
n.79    -0.5373        -0.6795
n.80    -0.1193        -0.6651
n.81     0.9843        -0.6361
n.82     2.5048        -0.6301
n.83     1.1627        -0.5976
n.84     2.3446        -0.5373
n.85     0.8892        -0.5108
n.86    -1.0060        -0.4795
n.87    -2.5241        -0.4614
n.88    -2.7084        -0.4458
n.89    -2.7530        -0.4373
n.90    -2.5771        -0.4361
n.91    -1.1530        -0.3867
n.92    -1.2928        -0.3711
n.93    -1.3614        -0.3651
n.94    -0.6651        -0.3542
n.95    -0.3072        -0.3434
n.96     0.4542        -0.3373
n.97    -1.1277        -0.3108
n.98    -0.3867        -0.3072
n.99    -0.8096        -0.2988
n.100    -1.2120        -0.2639
n.101    -0.9422        -0.2590
n.102     0.5096        -0.2530
n.103     0.3675        -0.2482
n.104     0.9012        -0.2181
n.105     0.2096        -0.2024
n.106    -0.9048        -0.2012
n.107    -1.5145        -0.1904
n.108    -2.4325        -0.1892
n.109     0.2590        -0.1783
n.110     2.8361        -0.1422
n.111     3.7277        -0.1361
n.112     4.1795        -0.1313
n.113     3.2880        -0.1193
n.114     1.5253        -0.1133
n.115     1.4699        -0.0976
n.116     1.8904        -0.0867
n.117     3.6614        -0.0771
n.118     1.8181        -0.0699
n.119     1.0096        -0.0554
n.120     2.8169        -0.0410
n.121     3.7590        -0.0205
n.122     2.5651        -0.0169
n.123     3.0614         0.0000
n.124     3.3048         0.0325
n.125     2.5723         0.0639
n.126     0.9036         0.1434
n.127     0.5783         0.1446
n.128     1.2096         0.1554
n.129     1.5036         0.1855
n.130     2.7060         0.1880
n.131     2.7639         0.2084
n.132     2.3265         0.2096
n.133     2.2289         0.2470
n.134     2.2060         0.2590
n.135     3.0916         0.2771
n.136     3.6699         0.2795
n.137     3.8747         0.3614
n.138     2.1458         0.3675
n.139     1.7843         0.3855
n.140     0.5819         0.3952
n.141    -1.1241         0.4036
n.142     1.2663         0.4229
n.143     0.5711         0.4241
n.144     1.4892         0.4542
n.145     1.5807         0.4554
n.146     2.1759         0.4711
n.147     2.1072         0.4831
n.148     0.8687         0.4976
n.149     1.7301         0.5096
n.150    -1.7542         0.5253
n.151     0.8133         0.5410
n.152     1.3349         0.5578
n.153     1.7928         0.5711
n.154     3.3036         0.5735
n.155     4.5614         0.5783
n.156     4.4904         0.5819
n.157     2.1928         0.5843
n.158     2.4530         0.5904
n.159     2.6410         0.6012
n.160     2.8928         0.6518
n.161     3.1024         0.6566
n.162    -0.1892         0.6627
n.163     2.3892         0.6783
n.164     1.0265         0.6783
n.165     1.3855         0.7108
n.166     2.8277         0.7205
n.167     3.7807         0.7241
n.168     1.8771         0.8133
n.169     0.8434         0.8349
n.170     1.5253         0.8434
n.171     2.5988         0.8627
n.172     2.6169         0.8687
n.173     2.0446         0.8747
n.174     1.2988         0.8759
n.175    -0.3711         0.8892
n.176    -0.2482         0.9000
n.177    -1.0361         0.9000
n.178    -0.0554         0.9012
n.179    -0.1783         0.9036
n.180    -0.0976         0.9687
n.181     0.1855         0.9843
