I dati analizzati provengono dal file: data/1989.txt
Sono stai analizzati i seguinti 365 valori.

        da file       ordinati
n.201    -0.4590         0.4289
n.202     0.2916         0.4518
n.203     1.2542         0.5036
n.204     2.8458         0.5301
n.205     3.9096         0.5434
n.206     1.8843         0.5506
n.207     2.7349         0.5530
n.208     1.5795         0.5783
n.209     1.1373         0.5819
n.210     0.9723         0.5928
n.211     1.0157         0.6434
n.212    -0.9108         0.6639
n.213    -3.2988         0.6759
n.214    -3.6964         0.6831
n.215    -3.8530         0.7446
n.216    -2.1916         0.7602
n.217    -1.1229         0.7783
n.218    -0.7181         0.7819
n.219     0.9410         0.7916
n.220     1.7145         0.7964
n.221     0.9699         0.8241
n.222     0.2566         0.8747
n.223    -1.1217         0.9000
n.224     0.3000         0.9217
n.225     1.6289         0.9410
n.226     1.7627         0.9458
n.227     2.3422         0.9566
n.228     2.6651         0.9602
n.229     2.4096         0.9699
n.230     2.3265         0.9723
n.231     1.7675         0.9783
n.232     2.5157         0.9855
n.233     2.6289         1.0157
n.234     2.9916         1.0277
n.235     3.6000         1.0831
n.236     3.9398         1.0988
n.237     4.2867         1.1072
n.238     2.2217         1.1108
n.239    -0.4470         1.1373
n.240    -1.9446         1.1446
n.241    -1.6759         1.1614
n.242    -2.4361         1.1807
n.243    -1.5145         1.1831
n.244    -1.2012         1.1904
n.245    -2.6747         1.1988
n.246    -3.4373         1.2265
n.247    -4.4229         1.2325
n.248    -3.6735         1.2458
n.249    -3.0867         1.2542
n.250    -2.5916         1.2627
n.251    -1.8470         1.2831
n.252    -3.2145         1.3048
n.253    -1.7289         1.3301
n.254    -1.5253         1.3398
n.255    -1.3566         1.3892
n.256    -1.8783         1.3940
n.257    -1.3747         1.4169
n.258    -0.3843         1.4386
n.259     0.9217         1.4699
n.260     1.1831         1.4711
n.261     3.0205         1.4867
n.262     2.7976         1.4952
n.263     2.9229         1.5687
n.264     2.8795         1.5759
n.265     2.9205         1.5795
n.266     2.7976         1.5855
n.267     2.0639         1.6072
n.268     1.5855         1.6108
n.269    -0.0217         1.6289
n.270     0.3096         1.6434
n.271    -0.5458         1.6470
n.272    -0.2855         1.6578
n.273    -1.0157         1.6747
n.274    -1.1795         1.7145
n.275    -1.6747         1.7446
n.276    -0.0699         1.7627
n.277    -1.6687         1.7675
n.278    -3.0940         1.7843
n.279    -1.8289         1.7952
n.280    -0.4373         1.8446
n.281    -4.4807         1.8843
n.282    -3.2988         1.8843
n.283    -2.3506         1.8880
n.284    -1.7675         1.9301
n.285    -1.6651         1.9458
n.286    -1.4916         1.9518
n.287    -1.2169         1.9542
n.288    -0.7518         1.9651
n.289    -2.0590         1.9759
n.290    -1.7627         1.9819
n.291    -0.5771         1.9843
n.292    -0.3904         2.0048
n.293     0.7916         2.0108
n.294     0.5301         2.0578
n.295     1.1988         2.0639
n.296     1.6108         2.0675
n.297     0.8241         2.0759
n.298     1.7446         2.1096
n.299     0.7602         2.1795
n.300     0.9602         2.1807
n.301     0.5819         2.2169
n.302     0.9566         2.2169
n.303     0.7964         2.2217
n.304     2.0675         2.2386
n.305     1.2831         2.3265
n.306     1.8446         2.3422
n.307     3.0313         2.3590
n.308     1.9518         2.4096
n.309    -0.6602         2.4614
n.310    -1.3651         2.4904
n.311    -1.6530         2.5157
n.312    -2.5133         2.5337
n.313    -0.8361         2.5398
n.314    -1.0976         2.5458
n.315    -1.9373         2.5723
n.316    -2.7578         2.5771
n.317    -3.2446         2.6289
n.318    -3.4133         2.6651
n.319    -2.1084         2.6663
n.320    -0.4386         2.6699
n.321    -0.1855         2.6892
n.322    -1.0217         2.7349
n.323    -0.3145         2.7578
n.324     1.0831         2.7976
n.325     1.9458         2.7976
n.326     3.0000         2.8458
n.327     0.5530         2.8639
n.328    -1.2337         2.8795
n.329    -3.1193         2.9036
n.330    -3.9265         2.9205
n.331    -4.0867         2.9229
n.332    -3.2253         2.9831
n.333    -3.4590         2.9916
n.334    -5.5000         3.0000
n.335    -5.0759         3.0205
n.336    -4.6108         3.0313
n.337    -3.1952         3.3892
n.338    -4.2530         3.6000
n.339    -4.2506         3.7036
n.340    -3.8952         3.7614
n.341    -4.2446         3.7952
n.342    -3.3880         3.8024
n.343    -2.9458         3.8108
n.344    -2.3542         3.8566
n.345    -2.2277         3.8880
n.346    -2.7723         3.8988
n.347    -1.5855         3.9096
n.348    -0.7289         3.9398
n.349     2.6699         3.9916
n.350     3.8988         4.0060
n.351     8.1627         4.0361
n.352     6.4892         4.1373
n.353     8.0639         4.2229
n.354     4.1373         4.2494
n.355     6.5614         4.2759
n.356     6.8687         4.2819
n.357     5.4012         4.2867
n.358     1.2265         4.2940
n.359     0.5783         4.3470
n.360    -0.1482         5.4012
n.361     0.3578         6.4892
n.362    -1.5482         6.5614
n.363    -2.8313         6.8687
n.364    -4.0988         8.0639
n.365    -4.2373         8.1627

Dai dati sono state estrapolate le seguenti variabili.
Media: 0.1220
Varianza: 5.6206
Mediana: 0.2205
