I dati analizzati provengono dal file: data/1982.txt
Sono stai analizzati i seguinti 365 valori.

        da file       ordinati
n.169     0.4434        -0.4217
n.170    -0.8747        -0.4060
n.171    -0.5012        -0.3855
n.172     0.7169        -0.3747
n.173     1.3446        -0.3711
n.174     1.2988        -0.3458
n.175     1.5289        -0.3229
n.176     3.0518        -0.2940
n.177     2.4639        -0.2783
n.178    -0.8554        -0.2289
n.179    -0.2783        -0.2193
n.180     0.7024        -0.2133
n.181     0.2855        -0.1639
n.182     1.1542        -0.1627
n.183     1.8012        -0.1542
n.184     2.4506        -0.1470
n.185     2.2759        -0.1422
n.186     3.2675        -0.1373
n.187     4.5747        -0.1108
n.188     6.2108        -0.1060
n.189     4.7506        -0.0241
n.190     3.7819        -0.0169
n.191     4.4386        -0.0108
n.192     5.5036        -0.0084
n.193     5.4795         0.0048
n.194     2.1952         0.0193
n.195     1.6831         0.0205
n.196     2.2952         0.0301
n.197     2.4880         0.0422
n.198     1.7145         0.0578
n.199     0.8723         0.0675
n.200    -0.2193         0.0795
n.201     0.6410         0.0855
n.202     1.3916         0.0855
n.203     1.6542         0.0988
n.204    -0.4542         0.1434
n.205    -3.4904         0.1566
n.206    -1.5157         0.1892
n.207    -1.0651         0.1964
n.208    -3.1205         0.2241
n.209    -5.4627         0.2337
n.210    -3.3277         0.2506
n.211    -1.4843         0.2651
n.212    -3.6108         0.2687
n.213    -1.9988         0.2855
n.214    -0.9964         0.3458
n.215    -3.0530         0.3518
n.216    -2.6916         0.3627
n.217    -1.3229         0.3639
n.218    -3.5181         0.3831
n.219    -3.9590         0.3831
n.220    -2.1855         0.4096
n.221    -0.5301         0.4181
n.222     0.1566         0.4434
n.223     0.5783         0.5072
n.224     0.6000         0.5699
n.225     1.0289         0.5711
n.226     1.2627         0.5783
n.227     0.0422         0.5855
n.228     0.2651         0.5904
n.229    -0.5904         0.6000
n.230    -0.5735         0.6096
n.231     0.0675         0.6108
n.232    -1.4843         0.6410
n.233    -5.3711         0.6494
n.234    -5.0084         0.6675
n.235    -4.2000         0.6916
n.236    -2.3602         0.7024
n.237    -1.9133         0.7060
n.238    -1.5783         0.7145
n.239    -1.7470         0.7169
n.240    -2.3446         0.7494
n.241    -1.7759         0.7518
n.242    -1.3361         0.7566
n.243    -2.5145         0.7614
n.244    -1.9012         0.8711
n.245    -0.3747         0.8723
n.246     0.3627         0.8880
n.247     1.4771         0.9133
n.248     2.6265         0.9361
n.249     0.9133         0.9988
n.250    -1.3916         1.0024
n.251    -0.1470         1.0205
n.252     0.5855         1.0289
n.253     0.8711         1.0602
n.254     1.3747         1.1000
n.255     1.8434         1.1072
n.256     1.6217         1.1169
n.257     2.1253         1.1542
n.258     2.1157         1.1542
n.259     2.1217         1.1771
n.260     1.6831         1.1819
n.261     1.9205         1.1880
n.262     1.9976         1.1976
n.263     2.4229         1.2530
n.264     2.0795         1.2614
n.265     1.0205         1.2627
n.266     1.1976         1.2988
n.267    -0.7361         1.3012
n.268     0.0855         1.3446
n.269     2.3783         1.3627
n.270     2.6096         1.3747
n.271     1.1542         1.3916
n.272     0.7145         1.4386
n.273    -0.7157         1.4771
n.274     0.0205         1.5289
n.275    -0.5747         1.5458
n.276    -0.6699         1.5639
n.277    -1.1687         1.5723
n.278    -3.1940         1.6108
n.279    -3.9289         1.6133
n.280    -5.0373         1.6217
n.281    -2.8807         1.6542
n.282    -1.6988         1.6759
n.283    -3.1506         1.6831
n.284    -2.8675         1.6831
n.285    -1.3651         1.7145
n.286    -1.9916         1.7687
n.287    -0.0169         1.7747
n.288    -1.7518         1.7843
n.289    -2.7590         1.7916
n.290    -3.3627         1.8012
n.291    -1.2771         1.8133
n.292     0.4096         1.8434
n.293    -0.0084         1.8554
n.294     0.0301         1.8627
n.295     0.9988         1.8687
n.296     2.2108         1.8867
n.297     0.2241         1.9205
n.298    -0.9554         1.9976
n.299    -1.5398         2.0458
n.300    -1.5398         2.0699
n.301    -0.5181         2.0795
n.302     0.7566         2.0843
n.303     0.1964         2.0904
n.304    -0.4325         2.1157
n.305    -0.6169         2.1217
n.306    -1.1554         2.1253
n.307    -2.2687         2.1663
n.308    -1.7482         2.1952
n.309    -2.0602         2.2108
n.310    -1.6651         2.2759
n.311    -2.9530         2.2952
n.312    -2.3133         2.3349
n.313     0.3639         2.3458
n.314     1.0024         2.3783
n.315     1.3627         2.4229
n.316     3.1422         2.4506
n.317     3.0554         2.4639
n.318     1.8867         2.4880
n.319    -1.0084         2.5663
n.320     0.7614         2.5723
n.321    -0.7855         2.6096
n.322    -0.4217         2.6120
n.323     0.0855         2.6265
n.324     0.3831         2.6301
n.325    -0.8542         2.6819
n.326    -1.4000         2.6928
n.327     1.2530         2.7470
n.328     2.5663         2.8349
n.329     3.2807         2.8783
n.330     3.7735         3.0518
n.331     5.2133         3.0554
n.332     5.6747         3.0928
n.333     4.8410         3.1422
n.334     3.5000         3.2578
n.335     4.0241         3.2675
n.336     3.7892         3.2807
n.337     4.6048         3.3024
n.338     2.7470         3.3036
n.339     0.7494         3.4542
n.340     0.0048         3.5000
n.341     1.8554         3.5795
n.342     2.6120         3.5928
n.343     3.9542         3.5928
n.344     2.3458         3.6530
n.345     1.5723         3.7735
n.346    -0.5723         3.7819
n.347    -0.3855         3.7892
n.348    -0.2289         3.8892
n.349    -1.2301         3.9542
n.350     0.0988         3.9904
n.351     1.8627         4.0241
n.352     3.8892         4.0410
n.353     1.5639         4.3614
n.354    -0.1627         4.4386
n.355     1.2614         4.5747
n.356    -0.8313         4.6048
n.357    -2.1988         4.6578
n.358    -2.0735         4.7506
n.359    -0.9217         4.8410
n.360     0.7518         5.2000
n.361     0.0578         5.2133
n.362     0.3518         5.4795
n.363     1.7687         5.5036
n.364    -1.0988         5.6747
n.365    -1.7373         6.2108

Dai dati sono state estrapolate le seguenti variabili.
Media: -0.0712
Varianza: 5.1307
Mediana: -0.1542
