I dati analizzati provengono dal file: data/2012.txt
Sono stai analizzati i seguinti 365 valori.

        da file       ordinati
n.157     0.5928         0.6072
n.158    -0.1470         0.6096
n.159    -0.1590         0.6096
n.160     0.1928         0.6325
n.161    -1.1976         0.6687
n.162    -1.2892         0.7036
n.163    -3.0108         0.7530
n.164    -1.9735         0.8036
n.165    -2.4145         0.8313
n.166    -0.9723         0.8410
n.167     1.0807         0.8627
n.168     2.9771         0.8771
n.169     3.8434         0.8795
n.170     3.9253         0.9108
n.171     3.8988         0.9217
n.172     2.9169         0.9446
n.173     3.4446         0.9627
n.174     1.7988         1.0012
n.175     1.6289         1.0169
n.176     2.6518         1.0241
n.177     1.8639         1.0410
n.178     1.8446         1.0446
n.179     2.7217         1.0807
n.180     3.4024         1.0892
n.181     3.9855         1.1012
n.182     4.3542         1.1036
n.183     1.3012         1.1169
n.184     1.4506         1.1289
n.185     1.2759         1.1470
n.186     1.2675         1.1639
n.187     0.4747         1.1723
n.188     0.9108         1.1892
n.189     1.5506         1.2060
n.190     1.9819         1.2578
n.191     1.9386         1.2602
n.192     0.7036         1.2627
n.193     0.8795         1.2675
n.194     0.5952         1.2759
n.195     0.2831         1.2892
n.196    -1.0048         1.3012
n.197    -0.9120         1.3265
n.198    -0.3855         1.3301
n.199     1.1723         1.3349
n.200     1.8807         1.3627
n.201     1.0410         1.3783
n.202    -0.7084         1.3916
n.203    -2.6458         1.4024
n.204    -3.0542         1.4253
n.205     0.6096         1.4361
n.206     2.2843         1.4494
n.207     3.0349         1.4506
n.208     3.8795         1.4614
n.209     3.4373         1.4651
n.210     2.1723         1.4843
n.211     2.2157         1.5205
n.212     1.1892         1.5205
n.213     2.4012         1.5265
n.214     3.0036         1.5349
n.215     2.9470         1.5422
n.216     1.6084         1.5506
n.217     0.0771         1.5518
n.218     0.3819         1.6084
n.219     0.8410         1.6289
n.220     1.8145         1.6301
n.221     3.3699         1.6386
n.222     1.9566         1.6578
n.223     2.1783         1.6807
n.224     1.7000         1.6928
n.225     1.1289         1.7000
n.226     1.2627         1.7241
n.227     2.5422         1.7313
n.228     3.1651         1.7361
n.229     4.3096         1.7542
n.230     5.2265         1.7916
n.231     6.7675         1.7988
n.232     7.3157         1.8012
n.233     7.5289         1.8145
n.234     8.0916         1.8446
n.235     6.0000         1.8458
n.236     5.3398         1.8627
n.237     5.6867         1.8639
n.238     2.5217         1.8807
n.239     0.7530         1.8916
n.240     1.9554         1.8928
n.241     3.1241         1.8976
n.242     2.4639         1.9133
n.243    -1.2145         1.9386
n.244    -3.4012         1.9554
n.245    -1.7747         1.9566
n.246    -1.3373         1.9723
n.247     0.0771         1.9819
n.248     1.3265         2.0301
n.249     2.5133         2.0434
n.250     2.3084         2.0542
n.251     2.3530         2.0687
n.252     2.4855         2.1554
n.253     3.1711         2.1723
n.254     3.4747         2.1747
n.255    -0.4566         2.1771
n.256    -1.3783         2.1783
n.257    -1.4747         2.1795
n.258    -0.4843         2.2012
n.259     0.2217         2.2096
n.260     0.2831         2.2096
n.261     1.5205         2.2157
n.262     1.8976         2.2241
n.263    -1.1771         2.2494
n.264    -1.2205         2.2711
n.265    -0.1795         2.2759
n.266    -0.1024         2.2843
n.267     0.2639         2.3000
n.268    -0.3145         2.3084
n.269     1.3783         2.3169
n.270     2.2096         2.3530
n.271     1.7542         2.3711
n.272     0.3145         2.3759
n.273     1.4843         2.4012
n.274     1.5205         2.4301
n.275     1.4253         2.4506
n.276     1.3301         2.4639
n.277     1.7313         2.4855
n.278     1.2060         2.4880
n.279     2.3711         2.5133
n.280     3.2627         2.5217
n.281     0.5193         2.5422
n.282     1.8012         2.5458
n.283     1.4494         2.6518
n.284     0.6325         2.6651
n.285     1.5349         2.7217
n.286     0.0084         2.7349
n.287     0.4831         2.7614
n.288    -0.7518         2.7783
n.289    -1.8590         2.7867
n.290    -1.9627         2.7952
n.291     0.4229         2.8000
n.292     0.6096         2.8398
n.293     1.3916         2.8735
n.294     2.0301         2.9169
n.295     3.4988         2.9470
n.296     3.2108         2.9518
n.297     2.2241         2.9771
n.298     1.0446         2.9807
n.299     0.2602         3.0036
n.300     1.2602         3.0060
n.301    -4.7181         3.0349
n.302    -4.2434         3.1060
n.303    -4.9036         3.1241
n.304    -1.8325         3.1651
n.305    -0.4169         3.1711
n.306     0.9446         3.1855
n.307     0.8313         3.2108
n.308     1.5518         3.2627
n.309     2.8398         3.2651
n.310    -0.5651         3.3048
n.311    -1.1530         3.3699
n.312    -1.2133         3.4024
n.313     0.5639         3.4024
n.314     1.4024         3.4373
n.315     1.8627         3.4446
n.316     1.5422         3.4482
n.317     2.1554         3.4747
n.318     2.7867         3.4843
n.319     1.7916         3.4928
n.320     0.4614         3.4988
n.321    -0.6855         3.6892
n.322    -0.2217         3.7446
n.323     3.1855         3.7627
n.324     3.8831         3.8000
n.325     2.5458         3.8434
n.326     2.3000         3.8530
n.327     3.8530         3.8795
n.328     4.3663         3.8831
n.329     5.3807         3.8988
n.330     4.8735         3.9253
n.331     5.3133         3.9398
n.332     5.6747         3.9855
n.333     4.4410         4.1518
n.334     2.8000         4.1687
n.335     1.7241         4.2012
n.336     1.0892         4.2108
n.337    -1.0952         4.2892
n.338    -0.6530         4.2940
n.339    -1.8506         4.3096
n.340    -1.5952         4.3181
n.341    -3.0446         4.3542
n.342    -3.1880         4.3663
n.343    -3.6458         4.3940
n.344    -1.7542         4.4410
n.345    -1.8277         4.5036
n.346    -3.1723         4.7639
n.347    -3.0855         4.8735
n.348    -3.1289         5.1229
n.349    -2.8301         5.1759
n.350    -3.1012         5.2265
n.351    -2.0373         5.3133
n.352    -2.4108         5.3398
n.353    -0.8361         5.3807
n.354    -1.7627         5.4602
n.355     0.0614         5.5916
n.356    -0.6313         5.6747
n.357     1.1012         5.6867
n.358     1.5265         5.8265
n.359     2.7783         5.9181
n.360     4.1518         6.0000
n.361     1.6578         6.3470
n.362     2.9518         6.7675
n.363     2.0687         7.3157
n.364     1.0012         7.5289
n.365     0.8627         8.0916

Dai dati sono state estrapolate le seguenti variabili.
Media: 0.7915
Varianza: 7.0290
Mediana: 1.1169
