I dati analizzati provengono dal file: data/1945.txt
Sono stai analizzati i seguinti 365 valori.

        da file       ordinati
n.1    -1.6639       -12.5386
n.2    -3.2373       -12.5048
n.3    -3.5349       -11.8639
n.4    -4.3783       -11.8229
n.5    -1.0084       -11.7217
n.6    -1.7000       -10.7241
n.7    -5.8988       -10.3518
n.8   -10.7241        -9.3265
n.9   -12.5386        -9.0000
n.10   -12.5048        -8.8349
n.11   -11.8229        -7.9494
n.12   -11.8639        -7.4542
n.13    -4.6506        -7.1807
n.14    -1.1108        -7.0229
n.15    -4.3096        -6.8566
n.16    -4.0675        -6.4205
n.17    -2.7169        -6.2048
n.18    -6.8566        -6.1831
n.19    -6.1831        -6.1566
n.20    -6.1566        -6.0349
n.21    -8.8349        -5.8988
n.22    -9.3265        -5.4687
n.23   -10.3518        -5.3386
n.24    -7.9494        -5.1940
n.25    -7.0229        -5.0458
n.26    -2.5795        -4.8108
n.27    -6.2048        -4.7952
n.28    -7.1807        -4.7434
n.29    -7.4542        -4.6506
n.30   -11.7217        -4.4892
n.31    -9.0000        -4.3783
n.32    -6.4205        -4.3096
n.33    -4.4892        -4.2458
n.34    -1.3602        -4.2217
n.35    -2.9928        -4.0675
n.36    -4.2217        -4.0578
n.37    -1.2964        -4.0410
n.38    -0.9253        -4.0301
n.39    -5.0458        -3.8446
n.40    -4.0301        -3.7289
n.41    -4.8108        -3.7205
n.42    -3.7205        -3.5699
n.43    -2.8494        -3.5349
n.44    -2.7169        -3.4831
n.45    -0.6133        -3.4590
n.46    -1.2663        -3.4373
n.47    -1.2157        -3.4301
n.48    -1.5422        -3.2373
n.49    -0.5422        -3.2325
n.50    -1.5120        -3.1964
n.51    -3.1181        -3.1855
n.52    -2.9434        -3.1542
n.53    -1.7048        -3.1181
n.54    -1.6386        -3.0843
n.55    -0.4892        -2.9928
n.56    -0.2964        -2.9795
n.57     0.4398        -2.9434
n.58     2.9795        -2.9145
n.59     2.9241        -2.8988
n.60     2.1181        -2.8880
n.61     2.0602        -2.8723
n.62    -0.8313        -2.8494
n.63    -2.3060        -2.8325
n.64    -0.4831        -2.8277
n.65     0.0386        -2.7855
n.66     0.4590        -2.7169
n.67    -0.4361        -2.7169
n.68     0.0747        -2.7084
n.69    -0.0048        -2.6386
n.70     2.0458        -2.6373
n.71     1.5024        -2.6241
n.72     1.6060        -2.6157
n.73     2.6651        -2.5795
n.74     2.6012        -2.5747
n.75     1.6928        -2.4145
n.76     1.6759        -2.4133
n.77     0.4301        -2.3855
n.78     1.1169        -2.3590
n.79     1.7627        -2.3301
n.80     2.0807        -2.3277
n.81     2.1843        -2.3217
n.82     3.0048        -2.3060
n.83     2.6627        -2.2964
n.84     1.9446        -2.2711
n.85     0.4892        -2.2145
n.86    -0.3060        -2.1530
n.87     0.8759        -2.1494
n.88     0.7916        -2.1217
n.89     0.7470        -2.0904
n.90     1.7229        -2.0807
n.91     2.4470        -2.0253
n.92     1.9072        -1.9265
n.93     1.5386        -1.9000
n.94     2.3349        -1.8988
n.95     1.2928        -1.8458
n.96     1.3542        -1.7867
n.97    -0.2277        -1.7542
n.98    -1.7867        -1.7048
n.99    -1.0096        -1.7000
n.100     0.8880        -1.7000
n.101     2.3578        -1.6639
n.102     2.0096        -1.6386
n.103     1.8675        -1.6169
n.104     3.1012        -1.5819
n.105     3.5096        -1.5422
n.106     2.4952        -1.5120
n.107     2.7855        -1.5084
n.108     4.0675        -1.5000
n.109     4.9590        -1.4855
n.110     4.8361        -1.4711
n.111     3.5277        -1.4506
n.112     0.6795        -1.4217
n.113    -0.0120        -1.3602
n.114    -0.5747        -1.3602
n.115    -0.4301        -1.2964
n.116    -0.2096        -1.2663
n.117    -0.0386        -1.2157
n.118    -1.5819        -1.2012
n.119    -1.1904        -1.1988
n.120    -3.4831        -1.1904
n.121    -4.0410        -1.1783
n.122    -6.0349        -1.1253
n.123    -5.3386        -1.1181
n.124    -4.7952        -1.1108
n.125    -2.3277        -1.0976
n.126    -0.3964        -1.0904
n.127     2.2783        -1.0867
n.128     3.2096        -1.0349
n.129     3.7036        -1.0289
n.130     5.1060        -1.0241
n.131     5.7639        -1.0145
n.132     6.1265        -1.0096
n.133     5.7289        -1.0084
n.134     6.2060        -0.9867
n.135     6.2916        -0.9723
n.136     5.3699        -0.9651
n.137     5.3747        -0.9506
n.138     5.5458        -0.9253
n.139     4.4843        -0.8928
n.140     4.3819        -0.8916
n.141     3.9759        -0.8735
n.142     2.1663        -0.8313
n.143     0.3711        -0.8072
n.144    -0.0108        -0.8000
n.145    -0.5193        -0.7952
n.146    -1.0241        -0.7578
n.147    -0.8928        -0.7446
n.148    -0.3313        -0.6699
n.149    -0.6699        -0.6542
n.150    -0.6542        -0.6373
n.151    -1.0867        -0.6133
n.152    -0.9651        -0.5747
n.153    -0.8072        -0.5747
n.154    -0.1964        -0.5422
n.155     1.1614        -0.5229
n.156     1.6904        -0.5193
n.157     3.0928        -0.5133
n.158     3.7530        -0.4892
n.159     4.0410        -0.4831
n.160     4.1928        -0.4566
n.161     2.6024        -0.4361
n.162     1.2108        -0.4301
n.163     1.4892        -0.3964
n.164     0.2265        -0.3916
n.165    -2.4145        -0.3313
n.166    -0.9723        -0.3205
n.167     0.2807        -0.3060
n.168     1.0771        -0.2964
n.169     0.6434        -0.2867
n.170     1.4253        -0.2277
n.171     1.9988        -0.2096
n.172     1.6169        -0.1964
n.173     2.4446        -0.1253
n.174     3.0988        -0.1012
n.175     3.4289        -0.0458
n.176     3.6518        -0.0386
n.177     2.5639        -0.0373
n.178     0.7446        -0.0120
n.179     0.9217        -0.0108
n.180     0.7024        -0.0048
n.181     0.9855         0.0084
n.182    -0.0458         0.0386
n.183    -1.1988         0.0747
n.184    -2.1494         0.0807
n.185    -2.6241         0.1325
n.186    -3.2325         0.1530
n.187    -1.1253         0.2265
n.188     0.5108         0.2627
n.189     2.1506         0.2639
n.190     2.0819         0.2807
n.191     0.4386         0.2916
n.192    -2.2964         0.3217
n.193    -0.3205         0.3301
n.194     0.7952         0.3530
n.195     2.2831         0.3602
n.196     3.6952         0.3711
n.197     4.3880         0.3831
n.198     2.8145         0.4241
n.199     2.8723         0.4301
n.200     3.8807         0.4386
n.201     4.3410         0.4398
n.202     3.9916         0.4410
n.203     4.8542         0.4590
n.204     4.8458         0.4892
n.205     3.6096         0.5108
n.206     3.2843         0.5349
n.207     2.9349         0.5470
n.208     3.0795         0.5711
n.209     2.9373         0.6157
n.210     2.8723         0.6157
n.211     0.6157         0.6253
n.212     0.6892         0.6434
n.213    -1.8988         0.6482
n.214    -3.1964         0.6795
n.215    -2.1530         0.6892
n.216    -0.8916         0.7024
n.217    -0.5229         0.7446
n.218    -1.1181         0.7470
n.219    -3.4590         0.7530
n.220    -2.7855         0.7916
n.221    -3.4301         0.7952
n.222    -4.7434         0.8663
n.223    -2.1217         0.8759
n.224    -1.5000         0.8880
n.225    -1.4711         0.9217
n.226    -2.6373         0.9855
n.227    -0.7578         0.9855
n.228    -1.0349         1.0771
n.229    -1.0904         1.0867
n.230    -0.8735         1.1169
n.231    -2.8325         1.1265
n.232    -3.0843         1.1614
n.233    -2.2711         1.2096
n.234    -1.5084         1.2108
n.235    -1.7000         1.2627
n.236    -1.3602         1.2639
n.237    -0.5133         1.2928
n.238     0.3217         1.3542
n.239     0.7530         1.3578
n.240     1.4554         1.3988
n.241     2.1241         1.4217
n.242     2.4639         1.4229
n.243     0.9855         1.4253
n.244    -0.1012         1.4518
n.245     0.6253         1.4554
n.246     1.2627         1.4892
n.247     1.6771         1.5024
n.248     1.1265         1.5373
n.249    -0.9867         1.5386
n.250    -0.3916         1.5795
n.251     0.3530         1.5819
n.252    -1.0145         1.6060
n.253     0.5711         1.6169
n.254    -0.1253         1.6759
n.255    -0.4566         1.6771
n.256    -1.1783         1.6904
n.257    -0.5747         1.6928
n.258     0.6157         1.7229
n.259     1.4217         1.7229
n.260     2.9831         1.7627
n.261     3.3205         1.7976
n.262     1.7976         1.8602
n.263     1.7229         1.8675
n.264     1.5795         1.9072
n.265     2.1205         1.9446
n.266     2.5976         1.9988
n.267     0.2639         2.0096
n.268    -2.9145         2.0349
n.269    -2.3217         2.0458
n.270    -2.0904         2.0602
n.271    -1.8458         2.0807
n.272    -1.4855         2.0819
n.273    -2.6157         2.1181
n.274    -2.9795         2.1205
n.275    -2.5747         2.1241
n.276    -3.5699         2.1470
n.277    -5.4687         2.1506
n.278    -5.1940         2.1518
n.279    -3.7289         2.1663
n.280    -0.6373         2.1843
n.281    -2.0807         2.2783
n.282    -2.8988         2.2831
n.283    -1.4506         2.3349
n.284     0.1325         2.3578
n.285     0.5349         2.4446
n.286     0.0084         2.4446
n.287     0.3831         2.4470
n.288     0.6482         2.4639
n.289     0.4410         2.4952
n.290     1.5373         2.5398
n.291     1.4229         2.5639
n.292     1.2096         2.5976
n.293     0.2916         2.6012
n.294     0.3301         2.6024
n.295     1.3988         2.6627
n.296     2.7108         2.6651
n.297     3.4241         2.6687
n.298     2.4446         2.7108
n.299     0.3602         2.7855
n.300     1.8602         2.8145
n.301     1.5819         2.8446
n.302     4.9566         2.8723
n.303     6.0964         2.8723
n.304     5.6675         2.9241
n.305     3.7831         2.9349
n.306     2.8446         2.9373
n.307     3.2313         2.9614
n.308     2.1518         2.9795
n.309     2.5398         2.9831
n.310     2.0349         3.0048
n.311     0.5470         3.0795
n.312     1.0867         3.0892
n.313     1.2639         3.0928
n.314    -1.0976         3.0988
n.315    -3.4373         3.1012
n.316    -4.0578         3.2012
n.317    -3.8446         3.2096
n.318    -2.4133         3.2313
n.319    -2.7084         3.2843
n.320    -2.6386         3.2892
n.321    -2.3855         3.3205
n.322    -1.4217         3.3265
n.323    -2.2145         3.4241
n.324    -1.6169         3.4289
n.325    -1.7542         3.5096
n.326    -1.9000         3.5277
n.327     0.1530         3.6096
n.328     0.8663         3.6518
n.329     0.0807         3.6518
n.330    -1.9265         3.6783
n.331    -0.2867         3.6952
n.332    -2.0253         3.7036
n.333    -2.3590         3.7530
n.334    -0.8000         3.7831
n.335     0.4241         3.8048
n.336     3.0892         3.8807
n.337     3.8048         3.9759
n.338     2.1470         3.9916
n.339    -0.9506         4.0410
n.340    -0.7952         4.0675
n.341    -0.7446         4.1012
n.342    -2.8880         4.1928
n.343    -4.2458         4.3410
n.344    -3.1542         4.3819
n.345    -2.8277         4.3880
n.346    -2.8723         4.4687
n.347    -3.1855         4.4843
n.348    -1.0289         4.8361
n.349    -2.3301         4.8458
n.350    -1.2012         4.8542
n.351    -0.0373         4.9566
n.352     3.2892         4.9590
n.353     6.1639         5.1060
n.354     6.6373         5.3699
n.355     2.9614         5.3747
n.356     4.4687         5.5458
n.357     4.1012         5.6675
n.358     3.3265         5.7289
n.359     3.6783         5.7639
n.360     3.6518         6.0964
n.361     1.3578         6.1265
n.362     1.4518         6.1639
n.363     2.6687         6.2060
n.364     3.2012         6.2916
n.365     0.2627         6.6373

Dai dati sono state estrapolate le seguenti variabili.
Media: -0.1696
Varianza: 11.0677
Mediana: 0.0747
