I dati analizzati provengono dal file: data/2006.txt
Sono stai analizzati i seguinti 365 valori.

        da file       ordinati
n.120    -1.8831        -0.4120
n.121    -1.2410        -0.3964
n.122    -0.0349        -0.3904
n.123     0.4614        -0.3735
n.124     2.1048        -0.3602
n.125     1.3723        -0.3253
n.126     0.2036        -0.2964
n.127     0.6783        -0.2325
n.128     0.2096        -0.2217
n.129    -1.7964        -0.2169
n.130    -2.2940        -0.2145
n.131    -0.4361        -0.1988
n.132     0.6265        -0.1807
n.133     0.4289        -0.1651
n.134     0.8060        -0.1482
n.135     0.9916        -0.1386
n.136     1.3699        -0.0904
n.137     3.0747        -0.0566
n.138     3.0458        -0.0373
n.139     3.4843        -0.0349
n.140     2.1819        -0.0349
n.141     1.7759        -0.0108
n.142     2.6663        -0.0072
n.143     1.5711         0.0048
n.144    -0.6108         0.0458
n.145    -0.7193         0.0518
n.146     0.9759         0.0578
n.147     3.7072         0.0699
n.148     5.0687         0.1217
n.149     1.5301         0.1349
n.150    -2.3542         0.1410
n.151    -4.7867         0.1434
n.152    -3.6651         0.1470
n.153    -3.5072         0.1578
n.154    -1.0964         0.1614
n.155     0.4614         0.2036
n.156     0.3904         0.2096
n.157    -1.9072         0.2145
n.158    -2.0470         0.2229
n.159    -0.7590         0.2566
n.160    -0.0072         0.2843
n.161     1.2024         0.3012
n.162     0.7108         0.3157
n.163     1.2892         0.3470
n.164     3.2265         0.3904
n.165     4.6855         0.4277
n.166     4.3277         0.4289
n.167     3.8807         0.4373
n.168     4.1771         0.4410
n.169     5.2434         0.4446
n.170     5.1253         0.4578
n.171     5.7988         0.4614
n.172     6.7169         0.4614
n.173     6.1446         0.4759
n.174     5.7988         0.4916
n.175     5.9289         0.4952
n.176     3.7518         0.5253
n.177     3.3639         0.5325
n.178     5.2446         0.5373
n.179     4.9217         0.6000
n.180     2.8024         0.6205
n.181     4.1855         0.6265
n.182     5.1542         0.6614
n.183     4.4012         0.6783
n.184     3.8506         0.6783
n.185     3.8759         0.6880
n.186     4.1675         0.7108
n.187     1.6747         0.7590
n.188    -1.1892         0.7952
n.189     1.1506         0.8060
n.190     2.0819         0.8313
n.191     3.2386         0.8855
n.192     4.3036         0.8916
n.193     4.4795         0.9422
n.194     3.6952         0.9470
n.195     3.9831         0.9494
n.196     4.5952         0.9530
n.197     3.7880         0.9723
n.198     3.0145         0.9735
n.199     3.3723         0.9759
n.200     4.1807         0.9867
n.201     5.5410         0.9916
n.202     6.8916         1.0301
n.203     7.0542         1.0675
n.204     6.3458         1.0687
n.205     5.7096         1.1072
n.206     5.1843         1.1096
n.207     4.3349         1.1145
n.208     4.8795         1.1506
n.209     3.6373         1.1711
n.210     2.3723         1.1759
n.211     4.0157         1.2024
n.212     4.4892         1.2892
n.213     1.4012         1.3084
n.214    -0.3964         1.3169
n.215    -3.2530         1.3639
n.216    -2.6916         1.3699
n.217    -3.2229         1.3723
n.218    -2.0181         1.4012
n.219     0.4410         1.4361
n.220     1.1145         1.4627
n.221    -0.8301         1.4627
n.222    -1.3434         1.4867
n.223    -2.4217         1.4976
n.224    -4.7000         1.5301
n.225    -5.7711         1.5542
n.226    -4.2373         1.5554
n.227    -3.6578         1.5711
n.228    -3.9349         1.5783
n.229    -2.5904         1.5904
n.230    -0.3735         1.5940
n.231    -0.8325         1.5952
n.232    -0.4843         1.6181
n.233    -0.4711         1.6229
n.234    -0.6084         1.6482
n.235    -0.5000         1.6747
n.236    -1.6602         1.6747
n.237    -2.1133         1.6976
n.238    -2.1783         1.7217
n.239    -2.1470         1.7639
n.240    -2.4446         1.7759
n.241    -1.5759         1.7892
n.242    -2.3361         1.8241
n.243    -1.9145         1.8349
n.244    -1.5012         1.8386
n.245    -0.4747         1.8434
n.246     1.4627         1.8988
n.247     3.1771         1.9096
n.248     3.9265         2.0145
n.249     4.2133         2.0795
n.250     5.0084         2.0795
n.251     4.8530         2.0819
n.252     2.5855         2.0843
n.253     1.1711         2.1024
n.254     1.6747         2.1048
n.255     1.8434         2.1229
n.256     1.7217         2.1277
n.257     0.5253         2.1614
n.258     0.3157         2.1699
n.259     0.1217         2.1819
n.260    -0.2169         2.1831
n.261     0.6205         2.1892
n.262     1.4976         2.2169
n.263     2.1229         2.2988
n.264     2.0795         2.3012
n.265     2.4205         2.3253
n.266     1.6976         2.3627
n.267     1.3639         2.3723
n.268    -0.2145         2.4205
n.269     1.5783         2.4880
n.270     1.9096         2.5819
n.271     1.5542         2.5855
n.272     2.0145         2.6108
n.273     2.0843         2.6663
n.274     2.8205         2.6675
n.275     3.2253         2.7639
n.276     3.6301         2.7916
n.277     0.8313         2.8000
n.278    -0.8940         2.8024
n.279    -0.6289         2.8205
n.280    -0.0373         2.8494
n.281    -0.5807         2.8663
n.282    -0.1988         2.8831
n.283     0.9494         3.0145
n.284     0.5325         3.0458
n.285     1.8349         3.0747
n.286     1.3084         3.1458
n.287     2.1831         3.1771
n.288     1.6482         3.2253
n.289     0.1410         3.2265
n.290     0.5373         3.2386
n.291     0.2229         3.3639
n.292    -0.0904         3.3723
n.293     0.8916         3.4843
n.294     1.0301         3.5410
n.295     1.8988         3.5446
n.296     2.6108         3.5458
n.297     4.4241         3.6000
n.298     3.5446         3.6301
n.299     4.0602         3.6373
n.300     4.5602         3.6952
n.301     4.6819         3.7072
n.302     5.7566         3.7518
n.303     6.1964         3.7880
n.304     2.6675         3.8048
n.305     2.8831         3.8470
n.306    -0.4554         3.8506
n.307    -2.9687         3.8759
n.308    -3.7482         3.8807
n.309    -2.7602         3.8855
n.310     0.1349         3.9265
n.311     0.3470         3.9831
n.312     0.9867         3.9892
n.313     1.7639         4.0157
n.314     2.1024         4.0602
n.315     1.4627         4.1675
n.316     0.9422         4.1771
n.317     1.5554         4.1807
n.318     1.4867         4.1807
n.319     2.7916         4.1855
n.320     4.3614         4.2133
n.321     4.9145         4.3036
n.322     5.6783         4.3277
n.323     3.8855         4.3349
n.324     4.6831         4.3614
n.325     3.5458         4.4012
n.326     3.6000         4.4241
n.327     0.9530         4.4627
n.328     2.8663         4.4795
n.329     4.1807         4.4892
n.330     5.6735         4.5602
n.331     5.0133         4.5747
n.332     4.5747         4.5952
n.333     3.5410         4.6819
n.334     2.8000         4.6831
n.335     1.8241         4.6855
n.336     2.1892         4.8530
n.337     3.8048         4.8795
n.338     3.8470         4.9145
n.339     2.8494         4.9217
n.340     6.1048         5.0084
n.341     6.5554         5.0133
n.342     6.8120         5.0687
n.343     5.9542         5.1253
n.344     3.1458         5.1542
n.345     0.9723         5.1843
n.346     0.4277         5.2434
n.347     0.2145         5.2446
n.348    -0.8289         5.5410
n.349     0.0699         5.6735
n.350     2.2988         5.6783
n.351     4.4627         5.7096
n.352     3.9892         5.7566
n.353     2.7639         5.7988
n.354     0.4373         5.7988
n.355    -0.1386         5.9289
n.356    -1.1313         5.9542
n.357    -1.3988         6.1048
n.358    -0.8735         6.1446
n.359    -0.2217         6.1964
n.360    -0.1482         6.3458
n.361     0.0578         6.5554
n.362     0.0518         6.7169
n.363     1.0687         6.8120
n.364     2.3012         6.8916
n.365     2.3627         7.0542

Dai dati sono state estrapolate le seguenti variabili.
Media: 0.8447
Varianza: 6.9981
Mediana: 0.6783
