I dati analizzati provengono dal file: data/2013.txt
Sono stai analizzati i seguinti 365 valori.

        da file       ordinati
n.63     0.2940        -2.2434
n.64    -0.3831        -2.2301
n.65     0.6386        -2.1783
n.66     2.0590        -2.1361
n.67     2.3639        -2.1253
n.68     1.8747        -2.0373
n.69     2.0952        -2.0349
n.70     1.3458        -1.9651
n.71     0.9024        -1.8952
n.72    -0.0940        -1.8578
n.73    -2.0349        -1.8169
n.74    -3.4988        -1.8145
n.75    -4.8072        -1.7964
n.76    -5.6241        -1.6843
n.77    -7.4699        -1.6458
n.78    -6.1831        -1.6133
n.79    -4.9373        -1.6108
n.80    -3.5193        -1.5916
n.81    -1.4157        -1.5723
n.82    -0.6952        -1.5458
n.83    -2.0373        -1.4470
n.84    -3.4554        -1.4205
n.85    -5.4108        -1.4157
n.86    -4.9060        -1.3880
n.87    -4.4241        -1.3855
n.88    -3.4084        -1.3771
n.89    -3.2530        -1.3711
n.90    -1.3771        -1.3687
n.91    -3.6530        -1.3651
n.92    -2.3928        -1.3205
n.93    -0.9614        -1.3120
n.94    -1.3651        -1.2253
n.95    -2.5072        -1.2229
n.96    -1.6458        -1.2133
n.97    -1.0277        -1.2120
n.98    -3.9867        -1.1566
n.99    -3.5096        -1.1506
n.100    -1.2120        -1.1446
n.101    -0.4422        -1.1349
n.102     1.0096        -1.1169
n.103     0.8675        -1.0494
n.104     2.8012        -1.0482
n.105     3.5096        -1.0289
n.106     4.5952        -1.0277
n.107     5.1855        -0.9759
n.108     5.3675        -0.9614
n.109     4.4590        -0.9458
n.110    -0.5639        -0.9422
n.111    -0.5723        -0.9157
n.112    -1.4205        -0.9072
n.113     0.1880        -0.8747
n.114     1.5253        -0.8422
n.115     2.1699        -0.8277
n.116     1.9904        -0.8012
n.117     0.5614        -0.8000
n.118     1.3181        -0.7711
n.119     1.4096        -0.7711
n.120     2.0169        -0.7699
n.121     2.9590        -0.7386
n.122     2.4651        -0.7181
n.123     1.7614        -0.7169
n.124     1.7048        -0.6952
n.125     1.1723        -0.6843
n.126     1.5036        -0.6289
n.127     1.6783        -0.6289
n.128     1.3096        -0.6096
n.129     3.0036        -0.5892
n.130     1.0060        -0.5723
n.131     0.7639        -0.5639
n.132    -0.4735        -0.5277
n.133    -0.7711        -0.5048
n.134    -0.4940        -0.4940
n.135    -0.1084        -0.4795
n.136    -2.2301        -0.4735
n.137    -1.2253        -0.4518
n.138    -3.4542        -0.4422
n.139    -2.4157        -0.4373
n.140    -3.0181        -0.4361
n.141    -3.1241        -0.4012
n.142    -2.8337        -0.3843
n.143    -1.0289        -0.3831
n.144    -6.2108        -0.3289
n.145    -7.9193        -0.3084
n.146    -5.8241        -0.2771
n.147    -4.2928        -0.2361
n.148    -3.8313        -0.2024
n.149    -4.3699        -0.1831
n.150    -4.3542        -0.1590
n.151    -3.5867        -0.1542
n.152    -1.9651        -0.1506
n.153    -0.1072        -0.1470
n.154    -1.7964        -0.1458
n.155    -0.7386        -0.1193
n.156    -0.6096        -0.1108
n.157    -0.9072        -0.1084
n.158    -0.1470        -0.1072
n.159    -0.1590        -0.0940
n.160    -2.8072        -0.0639
n.161    -3.0976        -0.0542
n.162    -0.5892        -0.0205
n.163     0.5892         0.0253
n.164     1.6265         0.0482
n.165     2.3855         0.0627
n.166     2.3277         0.0952
n.167     2.0807         0.1096
n.168     3.9771         0.1325
n.169     4.9434         0.1434
n.170     4.7253         0.1446
n.171     3.2988         0.1699
n.172     0.4169         0.1880
n.173     0.1446         0.1904
n.174    -0.4012         0.2096
n.175    -1.3711         0.2193
n.176    -1.0482         0.2831
n.177    -2.1361         0.2843
n.178    -5.0554         0.2940
n.179    -5.9783         0.3012
n.180    -4.0976         0.3458
n.181    -1.8145         0.4169
n.182    -0.1458         0.4193
n.183     0.8012         0.4337
n.184    -1.0494         0.4398
n.185     0.5759         0.4627
n.186     2.3675         0.4663
n.187     2.4747         0.5072
n.188     1.8108         0.5205
n.189     2.1506         0.5422
n.190     2.6819         0.5602
n.191     1.6386         0.5614
n.192     2.3036         0.5735
n.193     0.8795         0.5759
n.194     0.0952         0.5892
n.195     0.2831         0.5892
n.196     1.8952         0.6229
n.197     2.4880         0.6253
n.198     1.6145         0.6386
n.199     0.7723         0.6651
n.200     0.9807         0.6651
n.201     1.7410         0.6675
n.202     3.0916         0.6747
n.203     3.2542         0.6855
n.204     3.6458         0.7000
n.205     3.2096         0.7048
n.206     3.2843         0.7639
n.207     4.0349         0.7723
n.208     4.9795         0.8012
n.209     5.4373         0.8036
n.210    -0.8277         0.8410
n.211    -0.6843         0.8506
n.212     0.5892         0.8675
n.213     1.8012         0.8687
n.214     2.6036         0.8795
n.215     3.8470         0.9024
n.216     4.4084         0.9807
n.217     4.9771         0.9976
n.218     4.7819         1.0060
n.219     4.3410         1.0096
n.220     1.4145         1.0783
n.221     1.7699         1.0892
n.222     2.4566         1.0988
n.223     2.5783         1.1205
n.224     2.8000         1.1265
n.225     3.1289         1.1518
n.226    -2.3373         1.1723
n.227    -1.8578         1.2241
n.228    -1.1349         1.2795
n.229     0.1096         1.2916
n.230     1.1265         1.3024
n.231     0.6675         1.3096
n.232    -0.3843         1.3181
n.233    -0.7711         1.3458
n.234    -0.3084         1.3554
n.235     0.7000         1.3627
n.236     0.4398         1.4096
n.237    -1.2133         1.4145
n.238    -2.6783         1.4181
n.239    -3.2470         1.4373
n.240    -1.1446         1.4554
n.241    -0.9759         1.4614
n.242    -0.4361         1.4639
n.243     0.6855         1.4855
n.244     1.0988         1.5036
n.245     0.6253         1.5253
n.246     1.3627         1.6012
n.247     2.2771         1.6145
n.248     2.4265         1.6265
n.249     2.7133         1.6386
n.250     3.0084         1.6494
n.251     2.1530         1.6783
n.252     1.4855         1.6783
n.253    -0.3289         1.6855
n.254    -2.1253         1.7048
n.255    -2.9566         1.7410
n.256    -2.1783         1.7614
n.257    -0.8747         1.7699
n.258    -1.6843         1.8012
n.259    -2.4783         1.8108
n.260    -1.8169         1.8373
n.261    -2.4795         1.8747
n.262    -0.2024         1.8952
n.263     0.6229         1.9398
n.264    -0.0205         1.9904
n.265     1.1205         1.9916
n.266     0.9976         2.0169
n.267     1.4639         2.0361
n.268     1.6855         2.0590
n.269     2.2783         2.0807
n.270     2.8096         2.0952
n.271     3.8542         2.1145
n.272     2.1145         2.1506
n.273    -0.9157         2.1530
n.274    -0.4795         2.1699
n.275     0.0253         2.2349
n.276    -0.7699         2.2771
n.277    -1.3687         2.2783
n.278    -2.8940         2.2867
n.279    -0.6289         2.3036
n.280     0.0627         2.3277
n.281     0.2193         2.3639
n.282     0.3012         2.3675
n.283    -0.1506         2.3855
n.284    -3.1675         2.4265
n.285    -2.9651         2.4566
n.286    -1.5916         2.4627
n.287    -0.7169         2.4651
n.288    -0.4518         2.4747
n.289     0.8410         2.4880
n.290     1.4373         2.5627
n.291    -0.2771         2.5771
n.292     0.2096         2.5783
n.293     1.9916         2.6036
n.294     2.9301         2.6518
n.295     3.4988         2.6614
n.296     3.8108         2.6819
n.297     4.5241         2.7133
n.298     4.0446         2.7398
n.299     5.3602         2.7831
n.300     5.1602         2.8000
n.301     5.6819         2.8012
n.302     4.8566         2.8096
n.303     5.0964         2.9000
n.304     4.1675         2.9108
n.305     2.7831         2.9301
n.306     3.2446         2.9590
n.307     3.3313         2.9783
n.308     1.1518         2.9952
n.309     1.9398         3.0036
n.310     2.2349         3.0084
n.311     3.3470         3.0217
n.312     4.1867         3.0916
n.313     4.7639         3.1289
n.314     1.3024         3.2096
n.315     2.4627         3.2446
n.316     0.5422         3.2542
n.317     1.3554         3.2843
n.318     2.2867         3.2988
n.319     1.2916         3.3145
n.320     2.6614         3.3313
n.321     3.3145         3.3470
n.322     2.9783         3.4988
n.323     3.8855         3.5096
n.324     3.6831         3.5578
n.325    -0.0542         3.6458
n.326    -0.8000         3.6831
n.327    -1.4470         3.7614
n.328     0.4663         3.8108
n.329    -0.1193         3.8470
n.330    -2.8265         3.8542
n.331    -3.4867         3.8855
n.332    -4.0253         3.9687
n.333    -3.5590         3.9771
n.334    -3.6000         4.0012
n.335    -2.5759         4.0349
n.336    -1.6108         4.0446
n.337    -1.8952         4.1675
n.338    -2.2530         4.1867
n.339    -1.1506         4.3410
n.340     0.7048         4.3759
n.341     1.4554         4.4084
n.342    -1.3880         4.4265
n.343    -0.9458         4.4590
n.344     0.3458         4.5241
n.345    -0.5277         4.5952
n.346    -1.5723         4.7253
n.347    -1.3855         4.7639
n.348    -0.6289         4.7687
n.349     0.1699         4.7819
n.350    -0.8012         4.8566
n.351    -0.4373         4.9434
n.352    -0.1108         4.9771
n.353    -0.2361         4.9795
n.354     1.8373         5.0964
n.355     1.4614         5.1602
n.356     3.9687         5.1855
n.357     4.0012         5.3012
n.358     4.4265         5.3602
n.359     5.8783         5.3675
n.360     6.6518         5.4373
n.361     3.5578         5.6819
n.362     2.6518         5.8783
n.363     4.7687         6.0916
n.364     1.6012         6.6518
n.365     0.4627         7.5000

Dai dati sono state estrapolate le seguenti variabili.
Media: 0.3357
Varianza: 7.0757
Mediana: 0.4337
