I dati analizzati provengono dal file: data/1943.txt
Sono stai analizzati i seguinti 365 valori.

        da file       ordinati
n.167    -4.6193         0.6241
n.168    -4.3229         0.6771
n.169    -2.9566         0.7060
n.170    -3.4747         0.7096
n.171    -0.3012         0.7241
n.172     0.1169         0.7386
n.173     1.5446         0.7747
n.174     1.7988         0.7880
n.175     2.3289         0.7928
n.176     2.5518         0.8301
n.177     1.9639         0.8313
n.178    -1.2554         0.8446
n.179    -1.1783         0.8578
n.180    -1.5976         0.8892
n.181    -3.7145         0.9000
n.182    -3.5458         0.9169
n.183    -3.3988         0.9349
n.184    -2.4494         0.9518
n.185    -1.7241         0.9759
n.186    -0.3325         0.9759
n.187    -0.8253         0.9807
n.188    -1.5892         0.9892
n.189    -4.7494         1.0000
n.190    -3.4181         1.0253
n.191    -3.4614         1.0410
n.192    -0.2964         1.0458
n.193     0.3795         1.0578
n.194     0.1952         1.0771
n.195    -1.3169         1.0855
n.196    -0.6048         1.0880
n.197     1.0880         1.0940
n.198     2.1145         1.1157
n.199     1.7723         1.1169
n.200     0.1807         1.1602
n.201     1.0410         1.1892
n.202    -1.2084         1.2265
n.203    -0.9458         1.2301
n.204    -1.6542         1.2494
n.205    -2.0904         1.2711
n.206    -2.3157         1.2831
n.207    -2.4651         1.3000
n.208    -2.8205         1.3072
n.209    -0.5627         1.3072
n.210     0.0723         1.3205
n.211     1.1157         1.3349
n.212     1.9892         1.3494
n.213     1.9012         1.3530
n.214     2.4036         1.3687
n.215     2.6470         1.3867
n.216     1.5084         1.4229
n.217     1.0771         1.4470
n.218     0.3819         1.4542
n.219    -1.2590         1.4566
n.220    -0.6855         1.4699
n.221     1.4699         1.4795
n.222     3.1566         1.4819
n.223     2.5783         1.5012
n.224     0.9000         1.5084
n.225    -0.7711         1.5446
n.226     2.0627         1.5458
n.227     2.4422         1.5855
n.228     2.4651         1.6096
n.229     3.1096         1.6181
n.230     5.1265         1.6325
n.231     5.2675         1.6349
n.232     5.8157         1.6928
n.233     5.7289         1.7614
n.234     3.0916         1.7627
n.235     1.3000         1.7723
n.236     2.1398         1.7771
n.237     1.3867         1.7988
n.238     1.8217         1.8133
n.239     1.3530         1.8217
n.240    -0.1446         1.8265
n.241     0.7241         1.8627
n.242     3.2639         1.8699
n.243     3.9855         1.8843
n.244     2.1988         1.9012
n.245     2.2253         1.9060
n.246     1.7627         1.9193
n.247     0.6771         1.9639
n.248     0.4265         1.9783
n.249     2.0133         1.9843
n.250     3.2084         1.9892
n.251     3.6530         1.9976
n.252     4.0855         2.0024
n.253     2.9711         2.0133
n.254     4.2747         2.0627
n.255     4.9434         2.1145
n.256     6.1217         2.1205
n.257     6.1253         2.1253
n.258     6.5157         2.1398
n.259     5.6217         2.1458
n.260     4.9831         2.1627
n.261     2.9205         2.1795
n.262     3.1976         2.1819
n.263     2.5229         2.1988
n.264     1.4795         2.2072
n.265     1.3205         2.2096
n.266     1.9976         2.2145
n.267     3.2639         2.2253
n.268     1.0855         2.2277
n.269    -0.5217         2.2711
n.270    -4.4904         2.3289
n.271    -3.4458         2.3398
n.272    -2.5855         2.3506
n.273    -1.5157         2.3687
n.274     0.3205         2.3795
n.275     1.0253         2.3819
n.276     1.2301         2.4036
n.277     0.8313         2.4422
n.278     1.9060         2.4614
n.279     1.2711         2.4627
n.280     1.8627         2.4651
n.281     1.9193         2.4663
n.282     3.0012         2.4940
n.283     1.2494         2.5036
n.284     1.6325         2.5181
n.285     1.6349         2.5229
n.286    -1.0916         2.5494
n.287    -3.5169         2.5518
n.288    -3.3518         2.5759
n.289    -2.0590         2.5783
n.290    -1.9627         2.5867
n.291    -0.5771         2.5952
n.292     1.6096         2.6470
n.293     2.6916         2.6566
n.294     3.3301         2.6699
n.295     3.6988         2.6783
n.296     3.8108         2.6916
n.297     0.2241         2.8277
n.298    -0.7554         2.8301
n.299     1.1602         2.8470
n.300     0.0602         2.8831
n.301     1.4819         2.8952
n.302     1.4566         2.9205
n.303    -0.4036         2.9711
n.304     0.1675         3.0012
n.305     1.2831         3.0337
n.306     0.4446         3.0639
n.307     0.3313         3.0916
n.308    -0.9482         3.1048
n.309    -0.8602         3.1096
n.310    -3.4651         3.1566
n.311    -5.5530         3.1892
n.312    -2.0133         3.1976
n.313    -3.3361         3.2084
n.314    -4.4976         3.2458
n.315    -4.7373         3.2614
n.316    -3.0578         3.2639
n.317    -3.0446         3.2639
n.318    -1.1133         3.3108
n.319    -3.1084         3.3301
n.320    -4.4386         3.3398
n.321    -4.0855         3.3855
n.322    -2.8217         3.4289
n.323    -1.5145         3.4614
n.324    -1.1169         3.5880
n.325     1.0458         3.6060
n.326     1.0000         3.6530
n.327    -0.2470         3.6542
n.328    -1.8337         3.6988
n.329     0.9807         3.7687
n.330    -0.6265         3.8108
n.331    -2.8867         3.8687
n.332    -1.7253         3.8735
n.333     0.5410         3.8904
n.334     0.0000         3.9470
n.335     0.4241         3.9855
n.336    -0.9108         4.0723
n.337     0.4048         4.0855
n.338     2.8470         4.1916
n.339     2.5494         4.2000
n.340     3.1048         4.2361
n.341     5.7554         4.2747
n.342     4.6120         4.3108
n.343     3.6542         4.3373
n.344     4.4458         4.3699
n.345     4.0723         4.4458
n.346     2.2277         4.4988
n.347     2.2145         4.5602
n.348     0.2711         4.6012
n.349     1.8699         4.6120
n.350     4.4988         4.7590
n.351     2.1627         4.7675
n.352     3.1892         4.8795
n.353     3.0639         4.9434
n.354     4.3373         4.9831
n.355     2.4614         5.1265
n.356     3.7687         5.1265
n.357     4.6012         5.2675
n.358     5.1265         5.5482
n.359     2.6783         5.6217
n.360    -0.4482         5.7289
n.361     1.0578         5.7554
n.362     0.9518         5.8157
n.363     1.3687         6.1217
n.364     0.4012         6.1253
n.365     2.4627         6.5157

Dai dati sono state estrapolate le seguenti variabili.
Media: 0.7584
Varianza: 5.6789
Mediana: 0.9349
