I dati analizzati provengono dal file: data/1992.txt
Sono stai analizzati i seguinti 365 valori.

        da file       ordinati
n.181    -1.6145         0.2590
n.182    -3.2458         0.2639
n.183    -3.1988         0.2976
n.184    -1.2494         0.3096
n.185    -2.1241         0.3133
n.186    -6.2325         0.3494
n.187    -5.7253         0.3759
n.188    -3.8892         0.3855
n.189    -2.8494         0.4060
n.190    -3.3181         0.4253
n.191    -2.3614         0.4325
n.192    -4.5964         0.4434
n.193    -4.0205         0.4831
n.194    -2.5048         0.4831
n.195    -1.5169         0.4952
n.196    -0.2048         0.5145
n.197     0.6880         0.5253
n.198    -0.5855         0.5614
n.199     0.7723         0.5928
n.200     1.6807         0.6048
n.201     1.8410         0.6217
n.202     1.0916         0.6325
n.203    -0.0458         0.6349
n.204     0.6458         0.6434
n.205     1.1096         0.6458
n.206     1.6843         0.6723
n.207     2.0349         0.6855
n.208     2.4795         0.6880
n.209     2.2373         0.7265
n.210     1.7723         0.7361
n.211     1.8157         0.7542
n.212     2.5892         0.7699
n.213     1.8012         0.7723
n.214     2.5036         0.7855
n.215     2.4470         0.8157
n.216     2.2084         0.8807
n.217     2.6771         0.9277
n.218     3.1819         0.9518
n.219     3.5410         0.9566
n.220     4.3145         0.9675
n.221     4.3699         0.9795
n.222    -0.5434         1.0265
n.223    -1.4217         1.0506
n.224    -0.1000         1.0627
n.225     0.1289         1.0831
n.226    -0.0373         1.0916
n.227    -1.8578         1.1096
n.228    -0.8349         1.1301
n.229     0.3096         1.1422
n.230     1.0265         1.1747
n.231     2.8675         1.1795
n.232     3.6157         1.1807
n.233     2.9289         1.2205
n.234     2.5916         1.2506
n.235     1.8000         1.2771
n.236     2.7398         1.2783
n.237     3.3867         1.3120
n.238     3.6217         1.3458
n.239     4.0530         1.3470
n.240     4.0554         1.3747
n.241     1.7241         1.3831
n.242     0.2639         1.3867
n.243     0.6855         1.4277
n.244    -1.6012         1.5000
n.245    -2.1747         1.5217
n.246    -1.7373         1.5313
n.247    -2.1229         1.5398
n.248    -3.6735         1.5759
n.249    -3.9867         1.6096
n.250    -3.4916         1.6410
n.251    -1.1470         1.6542
n.252    -0.5145         1.6578
n.253    -1.2289         1.6639
n.254    -0.4253         1.6663
n.255    -0.3566         1.6687
n.256     0.6217         1.6807
n.257     0.5253         1.6843
n.258     0.8157         1.7000
n.259     1.5217         1.7108
n.260     1.3831         1.7241
n.261     2.1205         1.7289
n.262     2.9976         1.7723
n.263     2.3229         1.7747
n.264     1.9795         1.8000
n.265     1.2205         1.8012
n.266     0.2976         1.8157
n.267    -0.1361         1.8241
n.268     0.7855         1.8410
n.269     1.2783         1.8988
n.270     1.6096         1.9060
n.271     1.6542         1.9181
n.272    -0.3855         1.9349
n.273    -0.5157         1.9458
n.274     0.2205         1.9602
n.275    -0.4747         1.9614
n.276    -1.8699         1.9759
n.277    -2.2687         1.9783
n.278    -1.0940         1.9795
n.279    -0.9289         1.9843
n.280    -0.8373         2.0024
n.281    -0.3807         2.0072
n.282    -0.1988         2.0337
n.283     0.3494         2.0349
n.284     0.4325         2.0639
n.285    -0.4651         2.0807
n.286    -0.9916         2.0940
n.287    -2.7169         2.1205
n.288    -3.0518         2.1205
n.289    -1.2590         2.1627
n.290    -1.3627         2.2036
n.291    -2.3771         2.2084
n.292    -5.0904         2.2108
n.293    -4.4084         2.2265
n.294    -4.4699         2.2373
n.295    -3.6012         2.2651
n.296    -4.5892         2.2687
n.297    -4.6759         2.3072
n.298    -3.8554         2.3229
n.299    -2.3398         2.3542
n.300    -1.6398         2.3843
n.301    -1.0181         2.3928
n.302     0.9566         2.4000
n.303    -0.3036         2.4048
n.304     0.9675         2.4096
n.305     0.4831         2.4470
n.306     2.6446         2.4795
n.307     1.5313         2.4892
n.308     0.9518         2.5012
n.309     1.5398         2.5036
n.310     1.9349         2.5036
n.311     1.3470         2.5241
n.312     1.3867         2.5723
n.313     2.0639         2.5892
n.314     2.0024         2.5916
n.315     0.0627         2.6169
n.316     1.1422         2.6446
n.317    -3.2446         2.6639
n.318    -3.0133         2.6687
n.319    -1.5084         2.6771
n.320    -0.0386         2.6771
n.321     0.1145         2.7036
n.322    -0.8217         2.7398
n.323    -1.3145         2.7590
n.324     0.4831         2.7783
n.325    -0.1542         2.7783
n.326     1.5000         2.8036
n.327     3.7530         2.8675
n.328     1.6663         2.8699
n.329     2.0807         2.8831
n.330     3.6735         2.9289
n.331     3.2133         2.9398
n.332     1.1747         2.9976
n.333     1.6410         3.0012
n.334     2.4000         3.0181
n.335     2.5241         3.1470
n.336     4.0892         3.1807
n.337     4.8048         3.1819
n.338     3.1470         3.2133
n.339     4.5494         3.3614
n.340     3.8048         3.3867
n.341    -1.6446         3.4060
n.342     1.3120         3.5410
n.343     2.3542         3.6157
n.344     1.9458         3.6217
n.345     0.6723         3.6735
n.346     0.9277         3.7530
n.347     0.5145         3.8048
n.348    -0.4289         4.0530
n.349     0.7699         4.0554
n.350     1.8988         4.0892
n.351     1.0627         4.0952
n.352     0.1892         4.1614
n.353    -0.1361         4.3145
n.354     0.1373         4.3361
n.355     1.9614         4.3699
n.356     2.2687         4.4458
n.357     2.5012         4.5494
n.358     2.2265         4.5904
n.359    -0.7217         4.6771
n.360    -1.0482         4.6867
n.361    -1.3422         4.6916
n.362    -1.4482         4.8048
n.363    -2.8313         5.0699
n.364    -2.4988         5.1747
n.365    -2.2373         5.3386

Dai dati sono state estrapolate le seguenti variabili.
Media: 0.1767
Varianza: 5.4098
Mediana: 0.2976
