I dati analizzati provengono dal file: data/1947.txt
Sono stai analizzati i seguinti 365 valori.

        da file       ordinati
n.84     1.6446        -2.0398
n.85    -1.0108        -2.0217
n.86    -1.0060        -2.0048
n.87    -0.7241        -1.9892
n.88     1.2916        -1.9265
n.89     0.0470        -1.9096
n.90    -2.4771        -1.9012
n.91    -1.8530        -1.8928
n.92    -1.8928        -1.8639
n.93    -1.7614        -1.8530
n.94    -0.9651        -1.8193
n.95     0.0928        -1.8181
n.96    -0.5458        -1.7614
n.97     0.5723        -1.7241
n.98     1.3133        -1.7084
n.99     2.5904        -1.6904
n.100    -0.1120        -1.6325
n.101    -1.0422        -1.6253
n.102    -1.6904        -1.6181
n.103    -1.6325        -1.5602
n.104     0.0012        -1.5361
n.105     1.6096        -1.5301
n.106     2.1952        -1.5169
n.107     2.2855        -1.5072
n.108     0.3675        -1.4759
n.109     1.6590        -1.4554
n.110     2.1361        -1.4458
n.111     3.7277        -1.4313
n.112     2.8795        -1.4289
n.113     1.4880        -1.3892
n.114     1.7253        -1.3831
n.115     2.9699        -1.3687
n.116     5.0904        -1.3542
n.117     5.9614        -1.3301
n.118     5.5181        -1.2735
n.119     5.1096        -1.2699
n.120     3.1169        -1.2289
n.121     1.9590        -1.1530
n.122     3.3651        -1.1434
n.123     3.9614        -1.1217
n.124     3.7048        -1.1084
n.125     1.2723        -1.0482
n.126    -0.4964        -1.0422
n.127     0.1783        -1.0253
n.128     0.6096        -1.0145
n.129     1.3036        -1.0108
n.130     2.0060        -1.0060
n.131     1.7639        -1.0048
n.132     2.8265        -0.9735
n.133     3.0289        -0.9723
n.134     0.7060        -0.9651
n.135     1.0916        -0.9410
n.136    -1.3301        -0.9193
n.137    -3.1253        -0.9108
n.138     0.1458        -0.8361
n.139    -0.0157        -0.8289
n.140    -1.6181        -0.8108
n.141    -2.1241        -0.7566
n.142    -2.5337        -0.7241
n.143    -1.4289        -0.7169
n.144    -0.2108        -0.7145
n.145     1.9807        -0.6964
n.146     2.2759        -0.6831
n.147     3.7072        -0.6747
n.148     4.3687        -0.6687
n.149     3.7301        -0.6651
n.150     3.0458        -0.6614
n.151     3.7133        -0.6590
n.152     3.5349        -0.6422
n.153     3.7928        -0.6108
n.154     3.4036        -0.5952
n.155     3.1614        -0.5892
n.156     1.9904        -0.5458
n.157     0.2928        -0.5277
n.158    -2.1470        -0.5205
n.159    -0.6590        -0.4976
n.160     0.6928        -0.4964
n.161    -0.4976        -0.4940
n.162    -0.5892        -0.4699
n.163    -0.6108        -0.4373
n.164    -1.2735        -0.4169
n.165    -0.7145        -0.4133
n.166    -0.9723        -0.4000
n.167    -0.9193        -0.3855
n.168    -0.3229        -0.3795
n.169    -0.7566        -0.3735
n.170    -0.1747        -0.3554
n.171     1.3988        -0.3470
n.172     2.2169        -0.3446
n.173    -1.4554        -0.3373
n.174    -0.2012        -0.3361
n.175    -0.2711        -0.3361
n.176     1.2518        -0.3229
n.177     3.1639        -0.3181
n.178     3.9446        -0.3048
n.179     2.2217        -0.2940
n.180     1.6024        -0.2711
n.181     2.4855        -0.2108
n.182     2.8542        -0.2012
n.183     2.3012        -0.2000
n.184     1.4506        -0.1747
n.185     2.2759        -0.1458
n.186     1.8675        -0.1229
n.187     2.3747        -0.1205
n.188     1.8108        -0.1120
n.189     1.9506        -0.0193
n.190    -0.3181        -0.0157
n.191    -0.6614         0.0012
n.192    -0.6964         0.0470
n.193    -0.1205         0.0928
n.194    -1.0048         0.1133
n.195    -0.7169         0.1217
n.196    -0.3048         0.1434
n.197     0.4880         0.1458
n.198    -0.3855         0.1783
n.199    -0.5277         0.2012
n.200    -1.8193         0.2241
n.201    -2.5590         0.2627
n.202    -1.7084         0.2651
n.203    -0.1458         0.2928
n.204     0.4458         0.3048
n.205     2.0096         0.3398
n.206     2.6843         0.3470
n.207     3.0349         0.3518
n.208     3.8795         0.3627
n.209     4.3373         0.3675
n.210     4.0723         0.3867
n.211     4.5157         0.4024
n.212     4.4892         0.4458
n.213     5.0012         0.4880
n.214     5.4036         0.5096
n.215     5.5470         0.5446
n.216     4.7084         0.5530
n.217     3.6771         0.5723
n.218     1.2819         0.6024
n.219     2.0410         0.6096
n.220     1.7145         0.6843
n.221     2.1699         0.6928
n.222     1.9566         0.6964
n.223     1.4783         0.7060
n.224    -0.2000         0.7193
n.225     0.8289         0.7458
n.226     1.5627         0.8084
n.227     2.0422         0.8241
n.228     2.6651         0.8289
n.229     2.6096         0.8976
n.230     2.6265         0.9096
n.231     2.9675         0.9542
n.232     3.3157         0.9687
n.233     2.8289         1.0518
n.234    -1.1084         1.0916
n.235    -0.4000         1.1012
n.236     0.3398         1.1048
n.237     0.3867         1.1373
n.238     0.1217         1.1410
n.239    -0.3470         1.1892
n.240    -0.3446         1.2518
n.241     0.2241         1.2723
n.242    -0.3361         1.2819
n.243    -3.4145         1.2916
n.244    -1.9012         1.3036
n.245    -0.6747         1.3133
n.246     0.2627         1.3145
n.247    -0.1229         1.3410
n.248    -0.3735         1.3988
n.249     0.1133         1.4000
n.250     0.8084         1.4506
n.251     0.5530         1.4783
n.252     2.2855         1.4880
n.253     2.3711         1.5145
n.254     2.8747         1.5627
n.255     3.4434         1.5807
n.256     3.7217         1.6024
n.257     4.4253         1.6096
n.258     3.4157         1.6422
n.259     4.2217         1.6446
n.260     3.6831         1.6590
n.261     3.5205         1.7145
n.262     3.1976         1.7253
n.263     4.1229         1.7639
n.264     3.9795         1.7831
n.265     2.9205         1.8108
n.266     0.8976         1.8627
n.267    -0.8361         1.8675
n.268    -1.0145         1.9012
n.269     2.0783         1.9482
n.270     0.9096         1.9506
n.271     0.9542         1.9566
n.272     1.3145         1.9590
n.273     2.5843         1.9614
n.274    -0.3795         1.9675
n.275    -2.5747         1.9807
n.276    -1.2699         1.9904
n.277    -1.3687         2.0012
n.278    -0.4940         2.0060
n.279    -0.8289         2.0096
n.280    -0.3373         2.0410
n.281     0.7193         2.0422
n.282     2.0012         2.0783
n.283     2.8494         2.1000
n.284     3.3325         2.1361
n.285     2.6349         2.1699
n.286     2.5084         2.1952
n.287     1.7831         2.2169
n.288     1.9482         2.2217
n.289     1.1410         2.2229
n.290     1.1373         2.2759
n.291     2.2229         2.2759
n.292     0.5096         2.2855
n.293    -2.8084         2.2855
n.294    -3.6699         2.2916
n.295    -2.5012         2.3012
n.296    -1.3892         2.3554
n.297    -1.4759         2.3711
n.298    -0.3554         2.3747
n.299    -2.2398         2.3831
n.300    -2.0398         2.3867
n.301    -1.8181         2.4855
n.302    -1.1434         2.5084
n.303     0.6964         2.5843
n.304     1.9675         2.5904
n.305     2.3831         2.6096
n.306     0.5446         2.6265
n.307    -0.6687         2.6349
n.308    -1.0482         2.6627
n.309    -1.5602         2.6651
n.310    -0.6651         2.6843
n.311    -1.1530         2.8265
n.312    -0.4133         2.8289
n.313    -0.3361         2.8494
n.314     0.6024         2.8542
n.315     2.6627         2.8747
n.316     1.6422         2.8795
n.317     2.3554         2.9205
n.318     2.3867         2.9675
n.319     2.2916         2.9699
n.320     1.9614         3.0289
n.321     1.5145         3.0349
n.322    -2.0217         3.0458
n.323    -2.1145         3.1169
n.324    -0.4169         3.1614
n.325     0.7458         3.1639
n.326     1.4000         3.1976
n.327     3.8530         3.3157
n.328     5.3663         3.3325
n.329    -0.0193         3.3651
n.330    -1.9265         3.4036
n.331    -3.7867         3.4157
n.332    -1.0253         3.4434
n.333     1.3410         3.5205
n.334     2.1000         3.5349
n.335     0.8241         3.6771
n.336     1.1892         3.6831
n.337     0.3048         3.7048
n.338     0.3470         3.7072
n.339    -2.2506         3.7133
n.340    -0.5952         3.7217
n.341    -2.1446         3.7277
n.342    -2.3880         3.7301
n.343    -1.4458         3.7928
n.344    -2.2542         3.8530
n.345    -3.5277         3.8795
n.346    -3.3723         3.9446
n.347    -2.1855         3.9614
n.348    -1.2289         3.9795
n.349    -3.0301         4.0723
n.350    -4.5012         4.1229
n.351    -6.1373         4.2217
n.352    -5.1108         4.3373
n.353    -6.0361         4.3687
n.354    -5.6627         4.4253
n.355    -4.6386         4.4892
n.356    -1.4313         4.5157
n.357     0.2012         4.7084
n.358    -0.9735         5.0012
n.359    -1.1217         5.0904
n.360     1.0518         5.1096
n.361    -0.6422         5.3663
n.362     0.3518         5.4036
n.363     0.9687         5.5181
n.364     1.9012         5.5470
n.365     0.3627         5.9614

Dai dati sono state estrapolate le seguenti variabili.
Media: -0.2989
Varianza: 9.3862
Mediana: -0.2000
