I dati analizzati provengono dal file: data/2015.txt
Sono stai analizzati i seguinti 365 valori.

        da file       ordinati
n.113     1.6880         0.1446
n.114     2.0253         0.1807
n.115     1.5699         0.1819
n.116     1.9904         0.1952
n.117     0.2614         0.2000
n.118     2.3181         0.2084
n.119     0.7096         0.2217
n.120     0.9169         0.2253
n.121    -0.9410         0.2614
n.122     2.0651         0.2976
n.123     2.1614         0.3000
n.124     2.5048         0.3096
n.125     3.5723         0.3301
n.126     3.5036         0.3313
n.127     2.6783         0.3602
n.128     1.8096         0.3916
n.129     2.8036         0.4012
n.130     3.6060         0.4434
n.131     4.5639         0.5048
n.132     4.3265         0.5060
n.133     4.1289         0.5386
n.134     3.6060         0.5446
n.135     0.3916         0.5627
n.136     1.8699         0.5651
n.137     3.2747         0.5687
n.138     3.2458         0.6361
n.139     2.2843         0.6759
n.140    -0.3181         0.6795
n.141    -2.9241         0.6880
n.142    -1.8337         0.7060
n.143    -2.6289         0.7096
n.144    -1.2108         0.7217
n.145     0.1807         0.7566
n.146    -0.9241         0.7783
n.147    -0.6928         0.8651
n.148    -0.5313         0.8783
n.149     0.3301         0.9169
n.150     0.0458         0.9229
n.151     0.1133         0.9253
n.152     1.1349         0.9446
n.153     2.4928         0.9530
n.154     3.7036         0.9675
n.155     5.3614         0.9831
n.156     6.6904         0.9952
n.157     7.0928         1.0108
n.158     6.2530         1.0253
n.159     4.4410         1.0301
n.160     1.8928         1.0349
n.161     2.0024         1.0446
n.162     3.1108         1.0711
n.163     2.4892         1.0819
n.164     1.5265         1.1012
n.165    -0.7145         1.1157
n.166    -0.2723         1.1205
n.167    -0.8193         1.1241
n.168    -0.5229         1.1349
n.169     0.4434         1.1349
n.170     1.0253         1.1807
n.171    -1.7012         1.1867
n.172    -1.7831         1.1892
n.173    -1.2554         1.1904
n.174    -0.3012         1.2012
n.175    -2.5711         1.2627
n.176    -1.4482         1.2831
n.177    -0.3361         1.2855
n.178     1.0446         1.3169
n.179     2.0217         1.3181
n.180     2.4024         1.3205
n.181     3.0855         1.3325
n.182     4.1542         1.3518
n.183     5.4012         1.3795
n.184     6.0506         1.4048
n.185     6.5759         1.4494
n.186     6.2675         1.4494
n.187     6.3747         1.4627
n.188     5.9108         1.4831
n.189     3.9506         1.5024
n.190     2.2819         1.5193
n.191     2.4386         1.5265
n.192     3.1036         1.5398
n.193     5.4795         1.5699
n.194     5.0952         1.5759
n.195     5.6831         1.5952
n.196     5.8952         1.6145
n.197     5.4880         1.6169
n.198     5.4145         1.6470
n.199     6.1723         1.6482
n.200     5.9807         1.6867
n.201     5.6410         1.6880
n.202     6.4916         1.6880
n.203     6.6542         1.7000
n.204     6.5458         1.7458
n.205     3.8096         1.7542
n.206     2.2843         1.7578
n.207     1.1349         1.7795
n.208     1.7795         1.8096
n.209     1.9373         1.8566
n.210     1.9723         1.8699
n.211    -0.4843         1.8759
n.212    -1.8108         1.8892
n.213    -2.6988         1.8928
n.214    -1.2964         1.9349
n.215     1.6470         1.9373
n.216     2.7084         1.9470
n.217     3.7771         1.9723
n.218     5.6819         1.9904
n.219     6.7410         1.9940
n.220     7.0145         1.9940
n.221     5.3699         2.0024
n.222     1.8566         2.0217
n.223     3.5783         2.0253
n.224     4.8000         2.0337
n.225     5.8289         2.0506
n.226     2.8627         2.0578
n.227    -1.1578         2.0627
n.228    -1.7349         2.0651
n.229    -0.3904         2.0675
n.230    -1.5735         2.0892
n.231    -2.8325         2.1578
n.232    -0.6843         2.1614
n.233    -0.7711         2.2169
n.234    -0.5084         2.2241
n.235    -0.5000         2.2554
n.236    -2.3602         2.2614
n.237    -0.6133         2.2687
n.238     0.2217         2.2819
n.239     0.9530         2.2843
n.240     2.2554         2.2843
n.241     3.2241         2.2964
n.242     4.3639         2.3181
n.243     4.0855         2.4012
n.244     3.5988         2.4024
n.245     0.9253         2.4386
n.246    -0.2373         2.4434
n.247    -0.6229         2.4602
n.248    -1.2735         2.4892
n.249    -1.9867         2.4916
n.250    -2.0916         2.4928
n.251    -1.3470         2.5048
n.252    -1.7145         2.5096
n.253    -1.5289         2.5566
n.254    -1.5253         2.5651
n.255    -1.4566         2.6458
n.256    -1.4783         2.6518
n.257     0.2253         2.6554
n.258     1.1157         2.6699
n.259     0.7217         2.6783
n.260     2.8831         2.6892
n.261     1.3205         2.6904
n.262     0.2976         2.6916
n.263     0.9229         2.6916
n.264    -0.0205         2.7084
n.265    -0.3795         2.7277
n.266    -3.4024         2.7627
n.267    -2.5361         2.8036
n.268    -0.5145         2.8627
n.269     0.7783         2.8831
n.270     0.3096         2.9145
n.271    -0.5458         2.9434
n.272    -1.7855         2.9470
n.273    -1.7157         2.9518
n.274    -2.5795         2.9735
n.275    -1.8747         3.0470
n.276    -1.4699         3.0627
n.277     0.3313         3.0711
n.278     0.5060         3.0855
n.279     1.0711         3.0988
n.280     1.2627         3.1036
n.281     1.5193         3.1108
n.282     1.2012         3.1494
n.283     1.4494         3.1639
n.284     1.3325         3.1855
n.285     1.0349         3.2241
n.286     0.2084         3.2458
n.287     0.9831         3.2639
n.288    -0.8518         3.2747
n.289    -1.9590         3.3036
n.290    -2.2627         3.3422
n.291    -0.9771         3.4458
n.292    -0.1904         3.4771
n.293    -1.1084         3.4867
n.294    -2.6699         3.5036
n.295    -2.5012         3.5361
n.296    -1.0892         3.5723
n.297    -0.7759         3.5783
n.298     0.9446         3.5952
n.299     0.3602         3.5988
n.300    -0.0398         3.6060
n.301     1.0819         3.6060
n.302     2.5566         3.6120
n.303     2.2964         3.6614
n.304     2.0675         3.7036
n.305     1.4831         3.7229
n.306     0.1446         3.7373
n.307    -0.7687         3.7554
n.308     2.6518         3.7578
n.309     1.5398         3.7771
n.310     1.9349         3.7783
n.311     2.9470         3.8096
n.312     3.4867         3.8795
n.313     3.2639         3.9506
n.314     4.2024         4.0614
n.315     3.0627         4.0843
n.316     3.3422         4.0855
n.317     2.6554         4.1289
n.318     1.6867         4.1542
n.319     2.4916         4.1783
n.320     3.6614         4.2024
n.321     2.9145         4.2831
n.322     3.7783         4.3012
n.323     3.1855         4.3265
n.324     4.2831         4.3639
n.325     3.4458         4.3675
n.326     0.3000         4.3687
n.327    -2.4470         4.4410
n.328    -3.6337         4.5639
n.329    -2.8193         4.7265
n.330    -1.8265         4.7892
n.331    -1.6867         4.8000
n.332    -2.6253         5.0952
n.333    -1.5590         5.3012
n.334     0.2000         5.3096
n.335     2.2241         5.3614
n.336     2.0892         5.3699
n.337     0.5048         5.4012
n.338    -0.4530         5.4145
n.339     1.4494         5.4795
n.340     1.4048         5.4880
n.341     3.7554         5.5217
n.342     3.6120         5.6410
n.343     1.7542         5.6819
n.344     1.7458         5.6831
n.345    -0.3277         5.7325
n.346     0.0277         5.8289
n.347     1.6145         5.8771
n.348     3.0711         5.8952
n.349     2.6699         5.9108
n.350     3.0988         5.9807
n.351     2.7627         6.0506
n.352     2.6892         6.1723
n.353     3.1639         6.2530
n.354     3.7373         6.2675
n.355     4.0614         6.3747
n.356     4.3687         6.3831
n.357     4.3012         6.4916
n.358     4.7265         6.5458
n.359     4.1783         6.5759
n.360     2.9518         6.6542
n.361     2.1578         6.6904
n.362     1.3518         6.6952
n.363     0.5687         6.7410
n.364     2.4012         7.0145
n.365     1.4627         7.0928

Dai dati sono state estrapolate le seguenti variabili.
Media: 1.4680
Varianza: 5.5075
Mediana: 1.3795
