I dati analizzati provengono dal file: data/1974.txt
Sono stai analizzati i seguinti 365 valori.

        da file       ordinati
n.167    -2.0193        -0.7361
n.168    -0.5229        -0.7325
n.169    -1.7566        -0.6904
n.170    -1.6747        -0.6627
n.171    -1.4012        -0.6470
n.172    -2.5831        -0.6470
n.173    -3.0554        -0.6084
n.174    -2.5012        -0.5253
n.175    -2.0711        -0.5229
n.176    -1.9482        -0.4988
n.177    -2.8361        -0.4855
n.178    -4.1554        -0.4410
n.179    -3.6783        -0.4301
n.180    -3.0976        -0.3711
n.181    -0.9145        -0.3229
n.182    -0.2458        -0.3145
n.183     0.4012        -0.2867
n.184    -0.1494        -0.2566
n.185    -0.9241        -0.2458
n.186    -0.7325        -0.2446
n.187    -0.9253        -0.2000
n.188    -0.0892        -0.2000
n.189    -2.4494        -0.1771
n.190    -1.1181        -0.1494
n.191     0.8386        -0.1361
n.192     1.1036        -0.0892
n.193     1.6795        -0.0783
n.194     0.4952        -0.0759
n.195     0.3831        -0.0120
n.196    -1.0048         0.0916
n.197    -0.0120         0.1398
n.198    -1.3855         0.1699
n.199    -2.2277         0.2096
n.200    -5.3193         0.2217
n.201    -5.4590         0.2590
n.202    -2.9084         0.2675
n.203    -2.7458         0.2831
n.204    -2.2542         0.2928
n.205    -1.8904         0.3554
n.206    -0.9157         0.3578
n.207    -3.3651         0.3711
n.208    -2.8205         0.3831
n.209    -0.6627         0.3892
n.210     1.2723         0.3928
n.211     1.9157         0.4012
n.212     1.0892         0.4012
n.213     1.4012         0.4542
n.214     2.0036         0.4735
n.215     2.4470         0.4747
n.216     2.9084         0.4867
n.217     2.0771         0.4952
n.218     1.7819         0.5410
n.219     0.5410         0.5723
n.220    -1.3855         0.5747
n.221    -1.1301         0.5747
n.222    -0.9434         0.5843
n.223    -1.5217         0.6627
n.224    -1.1000         0.6759
n.225    -0.3711         0.6759
n.226     1.5627         0.6867
n.227     3.3422         0.6892
n.228     4.5651         0.7458
n.229     4.9096         0.7530
n.230     4.7265         0.7747
n.231     3.7675         0.8012
n.232     3.1157         0.8060
n.233     2.5289         0.8386
n.234     0.0916         0.8494
n.235    -0.2000         0.9928
n.236     1.2398         1.0193
n.237     0.4867         1.0265
n.238    -0.0783         1.0892
n.239    -0.6470         1.1036
n.240    -4.7446         1.1349
n.241    -2.3759         1.1470
n.242    -0.7361         1.1542
n.243    -1.2145         1.1892
n.244    -1.3012         1.2036
n.245    -0.9747         1.2398
n.246     0.6627         1.2494
n.247    -0.3229         1.2723
n.248    -1.2735         1.2759
n.249    -0.9867         1.2880
n.250    -1.9916         1.2940
n.251    -1.8470         1.2976
n.252    -0.3145         1.3916
n.253     1.5711         1.4012
n.254     0.5747         1.4036
n.255    -0.2566         1.4048
n.256     0.2217         1.4048
n.257     1.8253         1.4072
n.258     1.8157         1.4301
n.259     1.9217         1.4349
n.260     2.0831         1.4458
n.261     1.7205         1.5627
n.262     1.2976         1.5711
n.263    -0.1771         1.5771
n.264    -0.9205         1.6012
n.265    -0.9795         1.6277
n.266    -2.3024         1.6783
n.267    -2.6361         1.6795
n.268    -3.4145         1.7205
n.269    -3.2217         1.7482
n.270    -2.9904         1.7819
n.271    -5.0458         1.7916
n.272    -2.3855         1.8036
n.273    -4.1157         1.8157
n.274    -4.9795         1.8253
n.275    -5.2747         1.8361
n.276    -7.1699         1.8458
n.277    -4.2687         1.8614
n.278    -3.2940         1.8614
n.279    -5.1289         1.8783
n.280    -5.8373         1.8904
n.281    -4.0807         1.9133
n.282    -4.3988         1.9157
n.283    -4.9506         1.9217
n.284    -5.2675         1.9386
n.285    -4.8651         1.9566
n.286    -6.0916         2.0036
n.287    -5.6169         2.0446
n.288    -6.9518         2.0458
n.289    -5.5590         2.0506
n.290    -6.1627         2.0771
n.291    -5.7771         2.0771
n.292    -5.3904         2.0831
n.293    -3.0084         2.1904
n.294    -2.1699         2.1904
n.295    -3.9012         2.1952
n.296    -4.5892         2.2120
n.297    -3.7759         2.2542
n.298    -3.6554         2.3518
n.299    -3.1398         2.3807
n.300    -3.2398         2.3819
n.301    -2.7181         2.4205
n.302    -3.7434         2.4470
n.303    -4.6036         2.4627
n.304    -5.8325         2.4723
n.305    -6.4169         2.5289
n.306    -5.3554         2.5614
n.307    -4.4687         2.5916
n.308    -5.3482         2.5952
n.309    -3.6602         2.6108
n.310    -1.4651         2.6783
n.311    -2.6530         2.6892
n.312    -2.7133         2.7229
n.313    -3.5361         2.7470
n.314    -3.7976         2.7735
n.315    -2.0373         2.7783
n.316    -0.9578         2.8663
n.317    -0.2446         2.9084
n.318     0.6867         2.9819
n.319     1.7916         3.0578
n.320     3.5614         3.0627
n.321     3.6145         3.0759
n.322     2.6783         3.1157
n.323     3.3855         3.1169
n.324     0.2831         3.1518
n.325     2.0458         3.2048
n.326    -0.2000         3.2325
n.327     0.7530         3.2627
n.328     2.8663         3.2663
n.329     2.3807         3.3422
n.330     0.4735         3.3855
n.331    -0.2867         3.4361
n.332     0.4747         3.5000
n.333    -0.7590         3.5000
n.334    -1.7000         3.5434
n.335    -0.0759         3.5614
n.336     0.3892         3.5651
n.337     1.4048         3.6145
n.338    -1.1530         3.7675
n.339     0.8494         3.7843
n.340     1.4048         3.8807
n.341     0.3554         3.8867
n.342     2.2120         3.9072
n.343     2.2542         3.9337
n.344     1.8458         3.9795
n.345     2.4723         4.0578
n.346     1.6277         4.0843
n.347    -0.4855         4.1795
n.348    -0.8289         4.2651
n.349    -2.2301         4.3217
n.350    -0.9012         4.3506
n.351    -1.7373         4.3831
n.352    -1.0108         4.4108
n.353    -0.9361         4.4627
n.354    -1.2627         4.5578
n.355    -1.7386         4.5651
n.356    -1.3313         4.6880
n.357    -0.4988         4.6952
n.358     1.0265         4.7265
n.359     1.6783         4.8398
n.360     2.3518         4.8831
n.361     3.0578         4.9096
n.362     3.1518         5.2169
n.363     5.3687         5.3687
n.364     6.1012         6.1012
n.365     4.4627         6.3434

Dai dati sono state estrapolate le seguenti variabili.
Media: -0.3249
Varianza: 7.8454
Mediana: -0.2867
