I dati analizzati provengono dal file: data/1980.txt
Sono stai analizzati i seguinti 365 valori.

        da file       ordinati
n.1    -1.5639        -7.7482
n.2    -1.6373        -6.9687
n.3    -2.3349        -5.9301
n.4    -1.5783        -5.8361
n.5    -1.1084        -5.5602
n.6    -0.4000        -5.2675
n.7    -0.5988        -5.2253
n.8    -1.2241        -5.0614
n.9    -0.9386        -5.0554
n.10    -1.0048        -5.0542
n.11    -1.4229        -5.0458
n.12    -2.4639        -4.9554
n.13    -1.3506        -4.8711
n.14    -3.5108        -4.7578
n.15    -1.3096        -4.6181
n.16     0.8325        -4.6133
n.17     1.2831        -4.5482
n.18     1.6434        -4.5084
n.19     1.5169        -4.4783
n.20     1.8434        -4.4012
n.21     1.4651        -4.3880
n.22     1.0735        -4.3458
n.23     1.7482        -4.2964
n.24     2.1506        -4.2723
n.25     1.9771        -4.2458
n.26     1.1205        -4.2084
n.27    -0.8048        -4.1855
n.28    -0.8807        -4.1699
n.29     1.6458        -4.1120
n.30     2.1783        -4.1108
n.31     2.3000        -4.0554
n.32     3.3795        -4.0253
n.33     1.4108        -4.0205
n.34     1.6398        -4.0145
n.35     2.2072        -3.9867
n.36     3.1783        -3.9506
n.37     2.5036        -3.9169
n.38     1.7747        -3.8976
n.39     2.2542        -3.8928
n.40     0.9699        -3.8542
n.41     1.3892        -3.7072
n.42     2.8795        -3.7048
n.43     1.1506        -3.6988
n.44     0.6831        -3.6446
n.45     1.6867        -3.6084
n.46     0.9337        -3.6048
n.47     0.5843        -3.5542
n.48     2.0578        -3.5494
n.49     0.4578        -3.5458
n.50     0.2880        -3.5277
n.51    -0.6181        -3.5108
n.52    -1.7434        -3.4699
n.53    -1.4048        -3.3976
n.54    -0.9386        -3.3819
n.55    -0.8892        -3.3277
n.56    -0.7964        -3.3205
n.57     0.3398        -3.3157
n.58     0.0795        -3.3072
n.59    -0.4759        -3.2940
n.60    -0.3819        -3.2542
n.61    -0.2398        -3.2325
n.62     2.8687        -3.2096
n.63     0.8940        -3.1651
n.64    -0.4831        -3.1313
n.65    -0.4614        -3.1289
n.66    -0.2410        -3.1169
n.67    -1.1361        -3.1133
n.68     1.0747        -3.0952
n.69     1.9952        -2.9651
n.70    -0.9542        -2.9518
n.71    -1.5976        -2.9193
n.72    -1.4940        -2.9120
n.73    -1.4349        -2.8831
n.74    -2.0988        -2.8759
n.75    -3.7072        -2.8590
n.76    -0.9241        -2.7783
n.77    -1.0699        -2.7651
n.78    -0.9831        -2.7590
n.79    -1.9373        -2.7506
n.80    -2.2193        -2.7470
n.81    -2.1157        -2.7241
n.82    -1.3952        -2.7241
n.83    -0.8373        -2.7229
n.84    -0.9554        -2.7012
n.85    -0.5108        -2.6386
n.86    -1.1060        -2.6120
n.87     0.4759        -2.6072
n.88     1.5916        -2.5892
n.89     1.7470        -2.5494
n.90    -0.4771        -2.5193
n.91     0.5470        -2.5108
n.92     1.9072        -2.4916
n.93    -0.1614        -2.4639
n.94    -1.1651        -2.4566
n.95    -2.6072        -2.4422
n.96    -3.5458        -2.4084
n.97    -3.5277        -2.3892
n.98    -2.1867        -2.3398
n.99    -1.9096        -2.3349
n.100    -2.9120        -2.3349
n.101    -2.4422        -2.2904
n.102    -2.1904        -2.2530
n.103    -1.9325        -2.2193
n.104    -1.2988        -2.1952
n.105    -0.8904        -2.1904
n.106    -0.2048        -2.1867
n.107     0.7855        -2.1602
n.108     1.2675        -2.1337
n.109     0.9590        -2.1181
n.110    -1.2639        -2.1157
n.111    -4.2723        -2.1072
n.112    -3.3205        -2.0988
n.113    -2.6120        -2.0988
n.114    -1.1747        -1.9373
n.115    -1.6301        -1.9373
n.116    -3.2096        -1.9325
n.117    -2.6386        -1.9096
n.118    -3.3819        -1.7892
n.119    -2.2904        -1.7831
n.120    -1.7831        -1.7747
n.121    -1.1410        -1.7434
n.122     0.6651        -1.7277
n.123     0.4614        -1.7108
n.124    -1.6952        -1.6952
n.125    -1.3277        -1.6530
n.126    -1.4964        -1.6373
n.127    -0.8217        -1.6373
n.128    -1.4904        -1.6301
n.129    -1.4964        -1.5976
n.130    -1.1940        -1.5783
n.131    -0.7361        -1.5639
n.132    -0.3735        -1.5446
n.133    -0.3711        -1.5313
n.134    -3.2940        -1.5169
n.135    -4.5084        -1.4964
n.136    -5.9301        -1.4964
n.137    -5.2253        -1.4940
n.138    -3.8542        -1.4904
n.139    -3.3157        -1.4759
n.140    -2.1181        -1.4349
n.141    -1.0241        -1.4229
n.142    -2.1337        -1.4048
n.143    -3.1289        -1.4012
n.144    -2.5108        -1.3988
n.145    -2.9193        -1.3952
n.146    -2.7241        -1.3506
n.147    -3.8928        -1.3386
n.148    -3.1313        -1.3277
n.149    -4.1699        -1.3096
n.150    -5.0542        -1.2988
n.151    -3.9867        -1.2904
n.152    -3.1651        -1.2639
n.153    -2.1072        -1.2241
n.154    -0.7964        -1.2108
n.155    -0.8386        -1.1940
n.156     0.6904        -1.1747
n.157     1.0928        -1.1651
n.158    -0.1470        -1.1627
n.159    -2.8590        -1.1410
n.160    -3.3072        -1.1361
n.161    -3.3976        -1.1289
n.162    -2.5892        -1.1253
n.163    -1.2108        -1.1181
n.164     0.1265        -1.1084
n.165     2.0855        -1.1060
n.166     0.5277        -1.0904
n.167    -0.3193        -1.0699
n.168    -2.7229        -1.0590
n.169    -2.4566        -1.0241
n.170    -1.7747        -1.0133
n.171    -1.4012        -1.0048
n.172    -2.8831        -0.9904
n.173    -4.0554        -0.9855
n.174    -4.4012        -0.9831
n.175    -4.8711        -0.9771
n.176    -4.5482        -0.9747
n.177    -5.8361        -0.9554
n.178    -4.9554        -0.9542
n.179    -4.4783        -0.9386
n.180    -3.8976        -0.9386
n.181    -4.0145        -0.9361
n.182    -5.0458        -0.9241
n.183    -3.6988        -0.8904
n.184    -3.5494        -0.8892
n.185    -2.7241        -0.8807
n.186    -3.2325        -0.8386
n.187    -4.0253        -0.8373
n.188    -2.3892        -0.8373
n.189    -2.5494        -0.8217
n.190    -4.6181        -0.8048
n.191    -5.0614        -0.7964
n.192    -4.2964        -0.7964
n.193    -4.0205        -0.7361
n.194    -3.7048        -0.7361
n.195    -3.9169        -0.6711
n.196    -3.6048        -0.6446
n.197    -4.1120        -0.6181
n.198    -4.1855        -0.5988
n.199    -3.3277        -0.5386
n.200    -2.5193        -0.5217
n.201    -2.7590        -0.5108
n.202    -4.2084        -0.5000
n.203    -4.2458        -0.4831
n.204    -3.2542        -0.4771
n.205    -0.9904        -0.4759
n.206     0.3843        -0.4614
n.207     0.8349        -0.4301
n.208    -0.2205        -0.4277
n.209     0.4373        -0.4000
n.210    -0.4277        -0.3819
n.211     0.2157        -0.3735
n.212     0.3892        -0.3711
n.213     0.1012        -0.3590
n.214     1.0036        -0.3373
n.215     2.5470        -0.3193
n.216     3.6084        -0.2976
n.217     3.3771        -0.2723
n.218     3.3819        -0.2482
n.219     3.4410        -0.2410
n.220    -0.9855        -0.2398
n.221    -0.4301        -0.2325
n.222     0.4566        -0.2229
n.223     1.3783        -0.2205
n.224     1.0000        -0.2048
n.225    -0.6711        -0.1735
n.226    -0.8373        -0.1614
n.227     0.0422        -0.1470
n.228    -2.3349        -0.1434
n.229    -1.0904        -0.1422
n.230    -0.1735        -0.0542
n.231     0.1675         0.0422
n.232     0.6157         0.0446
n.233     1.9289         0.0795
n.234     3.2916         0.0988
n.235     0.5000         0.1012
n.236    -2.1602         0.1145
n.237    -3.1133         0.1265
n.238    -2.7783         0.1518
n.239    -2.7470         0.1675
n.240    -0.6446         0.2157
n.241     0.2241         0.2241
n.242     1.6639         0.2434
n.243     1.3855         0.2855
n.244     0.0988         0.2880
n.245    -0.9747         0.3012
n.246    -1.6373         0.3398
n.247    -0.2229         0.3843
n.248     0.4265         0.3892
n.249     0.6133         0.4265
n.250     0.7084         0.4373
n.251     1.2530         0.4566
n.252     0.2855         0.4578
n.253    -1.1289         0.4614
n.254    -1.1253         0.4759
n.255     0.2434         0.5000
n.256     1.2217         0.5277
n.257     1.8253         0.5470
n.258     1.5157         0.5602
n.259     2.6217         0.5711
n.260     2.6831         0.5843
n.261     2.6205         0.6000
n.262     3.3976         0.6133
n.263     3.6229         0.6157
n.264     3.9795         0.6651
n.265     1.9205         0.6747
n.266     2.0976         0.6831
n.267     1.6639         0.6904
n.268     2.3855         0.7084
n.269     2.4783         0.7530
n.270     2.1096         0.7663
n.271     2.8542         0.7855
n.272     2.6145         0.8325
n.273     2.3843         0.8349
n.274     2.8205         0.8627
n.275     1.9253         0.8831
n.276     1.8301         0.8940
n.277     1.1313         0.9337
n.278     1.9060         0.9590
n.279     2.1711         0.9699
n.280     2.5627         1.0000
n.281     1.9193         1.0036
n.282    -2.0988         1.0699
n.283    -2.7506         1.0735
n.284    -5.2675         1.0747
n.285    -2.9651         1.0928
n.286    -2.4916         1.0964
n.287    -3.1169         1.1205
n.288    -2.9518         1.1313
n.289    -0.3590         1.1506
n.290     2.2373         1.2217
n.291    -0.9771         1.2530
n.292    -1.2904         1.2675
n.293    -2.4084         1.2807
n.294    -3.4699         1.2831
n.295    -2.7012         1.3783
n.296    -1.7892         1.3855
n.297    -1.4759         1.3892
n.298     0.0446         1.4108
n.299     0.5602         1.4651
n.300    -2.3398         1.4687
n.301    -1.1181         1.5157
n.302    -0.1434         1.5169
n.303     1.0964         1.5735
n.304    -0.2325         1.5916
n.305    -1.5169         1.6145
