I dati analizzati provengono dal file: data/1979.txt
Sono stai analizzati i seguinti 365 valori.

        da file       ordinati
n.152     4.8349        -1.1831
n.153     4.3928        -1.1373
n.154     3.9036        -1.1229
n.155     4.8614        -1.0494
n.156     4.5904        -1.0181
n.157     2.0928        -0.9904
n.158     0.3530        -0.9747
n.159     1.1410        -0.9699
n.160     2.1928        -0.9530
n.161     2.1024        -0.9325
n.162     2.5108        -0.8892
n.163     2.8892        -0.8675
n.164     1.2265        -0.8470
n.165    -0.2145        -0.8434
n.166    -2.4723        -0.8373
n.167    -5.2193        -0.8265
n.168    -3.7229        -0.8205
n.169    -2.9566        -0.8205
n.170    -3.9747        -0.8000
n.171    -3.0012        -0.7940
n.172    -1.1831        -0.7855
n.173     0.0446        -0.7855
n.174     0.0988        -0.7807
n.175     0.6289        -0.7554
n.176     0.7518        -0.7542
n.177     0.9639        -0.7373
n.178     0.4446        -0.7229
n.179     1.1217        -0.7205
n.180     1.0024        -0.7181
n.181     1.3855        -0.7120
n.182    -2.8458        -0.7108
n.183    -5.3988        -0.6952
n.184    -6.5494        -0.6916
n.185    -5.7241        -0.6289
n.186    -4.1325        -0.6253
n.187    -3.1253        -0.6193
n.188    -1.7892        -0.5928
n.189    -1.0494        -0.5699
n.190    -1.0181        -0.5337
n.191    -0.0614        -0.5193
n.192    -0.1964        -0.5084
n.193    -0.7205        -0.5012
n.194    -1.4048        -0.4988
n.195     0.1831        -0.4855
n.196    -0.2048        -0.4795
n.197    -0.7120        -0.4590
n.198    -0.4855        -0.4506
n.199     0.1723        -0.4434
n.200     0.1807        -0.4289
n.201    -0.4590        -0.3108
n.202    -0.2084        -0.2325
n.203     0.8542        -0.2145
n.204    -3.7542        -0.2145
n.205    -3.0904        -0.2120
n.206    -2.1157        -0.2084
n.207    -0.0651        -0.2048
n.208     1.3795        -0.2024
n.209     1.8373        -0.1964
n.210     1.9723        -0.1831
n.211     1.3157        -0.1747
n.212    -0.7108        -0.1373
n.213    -1.1988        -0.1253
n.214     0.1036        -0.0940
n.215    -0.9530        -0.0783
n.216    -0.6916        -0.0651
n.217    -0.7229        -0.0614
n.218    -0.7181        -0.0373
n.219     0.5410        -0.0217
n.220    -0.7855         0.0000
n.221    -1.8301         0.0422
n.222    -0.8434         0.0446
n.223    -3.5217         0.0470
n.224    -2.4000         0.0518
n.225    -1.4711         0.0988
n.226    -1.1373         0.1000
n.227     0.0422         0.1036
n.228     0.6651         0.1096
n.229     0.1096         0.1169
n.230    -5.1735         0.1518
n.231    -4.3325         0.1627
n.232    -3.3843         0.1723
n.233    -2.4711         0.1807
n.234    -2.1084         0.1831
n.235    -0.8000         0.1831
n.236    -4.5602         0.2048
n.237    -4.4133         0.2627
n.238    -5.0783         0.2639
n.239    -4.5470         0.2843
n.240    -4.6446         0.2892
n.241    -4.0759         0.3530
n.242    -3.1361         0.3699
n.243    -2.6145         0.3711
n.244    -0.5012         0.3759
n.245    -0.9747         0.3892
n.246    -0.8373         0.3940
n.247    -1.1229         0.4000
n.248    -2.1735         0.4072
n.249    -2.3867         0.4434
n.250    -2.0916         0.4446
n.251    -0.8470         0.4482
n.252    -0.2145         0.4687
n.253    -0.4289         0.4843
n.254    -0.1253         0.4880
n.255     0.4434         0.4916
n.256    -0.0783         0.5229
n.257     0.8253         0.5398
n.258     1.2157         0.5410
n.259    -1.5783         0.5542
n.260    -2.2169         0.5699
n.261    -1.8795         0.5699
n.262    -0.2024         0.5771
n.263     0.5229         0.5867
n.264    -0.8205         0.6096
n.265    -1.9795         0.6133
n.266    -2.6024         0.6229
n.267    -3.4361         0.6289
n.268    -3.0145         0.6458
n.269    -3.0217         0.6470
n.270    -2.9904         0.6651
n.271    -2.0458         0.6747
n.272    -0.7855         0.6988
n.273     0.2843         0.7349
n.274    -0.4795         0.7458
n.275    -0.1747         0.7518
n.276    -1.3699         0.7627
n.277    -2.1687         0.7687
n.278    -2.0940         0.7711
n.279    -0.6289         0.7843
n.280    -0.7373         0.7988
n.281    -0.7807         0.8108
n.282    -1.3988         0.8253
n.283    -0.4506         0.8289
n.284    -0.8675         0.8386
n.285     0.7349         0.8542
n.286     2.3084         0.8819
n.287     2.5831         0.9012
n.288     2.9482         0.9639
n.289     2.0410         0.9928
n.290     2.6373         0.9952
n.291     0.6229         1.0024
n.292     0.6096         1.0205
n.293    -0.5084         1.0410
n.294    -0.5699         1.0855
n.295     0.7988         1.0952
n.296    -0.8892         1.0952
n.297    -1.3759         1.1145
n.298    -2.8554         1.1217
n.299    -5.2398         1.1361
n.300    -3.9398         1.1410
n.301    -1.9181         1.1639
n.302    -0.4434         1.1819
n.303    -1.3036         1.2157
n.304    -1.6325         1.2265
n.305    -1.5169         1.3157
n.306    -2.0554         1.3506
n.307    -2.5687         1.3795
n.308    -3.5482         1.3855
n.309    -4.3602         1.4096
n.310    -4.4651         1.4265
n.311     0.0470         1.5458
n.312     0.5867         1.5892
n.313     1.1639         1.5892
n.314     2.0024         1.6241
n.315    -0.1373         1.7578
n.316    -4.5578         1.8373
n.317    -4.0446         1.8747
n.318    -2.6133         1.8795
n.319    -1.7084         1.9723
n.320    -2.5386         2.0024
n.321    -2.4855         2.0193
n.322    -1.9217         2.0410
n.323     1.0855         2.0928
n.324     0.1831         2.1024
n.325    -0.7542         2.1639
n.326     0.4000         2.1928
n.327    -1.9470         2.2024
n.328    -2.3337         2.2120
n.329    -2.6193         2.2494
n.330    -3.2265         2.3036
n.331     0.6133         2.3084
n.332     3.0747         2.3458
n.333     1.0410         2.3783
n.334     0.0000         2.4831
n.335     1.6241         2.5108
n.336     1.5892         2.5301
n.337    -0.6952         2.5590
n.338     0.6470         2.5831
n.339     2.2494         2.6012
n.340     2.6048         2.6048
n.341     3.1554         2.6373
n.342     2.2120         2.7578
n.343     3.2542         2.8651
n.344     1.5458         2.8892
n.345     2.9723         2.9012
n.346     4.3277         2.9060
n.347     1.1145         2.9482
n.348     0.7711         2.9687
n.349     0.3699         2.9723
n.350     0.6988         3.0747
n.351     0.2627         3.0843
n.352     0.3892         3.1506
n.353    -1.4361         3.1554
n.354    -2.7627         3.1578
n.355    -3.3386         3.2337
n.356     2.9687         3.2542
n.357     2.9012         3.4867
n.358    -1.7735         3.9036
n.359    -1.5217         4.1458
n.360     0.0518         4.3277
n.361     1.7578         4.3928
n.362     0.1518         4.5904
n.363     0.4687         4.8349
n.364    -0.4988         4.8614
n.365     0.7627         5.2133

Dai dati sono state estrapolate le seguenti variabili.
Media: -0.9082
Varianza: 6.4795
Mediana: -0.6952
