I dati analizzati provengono dal file: data/1963.txt
Sono stai analizzati i seguinti 365 valori.

        da file       ordinati
n.171    -0.4012        -1.4373
n.172     1.3169        -1.4253
n.173     2.5446        -1.4120
n.174     1.2988        -1.4108
n.175    -0.5711        -1.4000
n.176    -1.9482        -1.3952
n.177    -1.1361        -1.3807
n.178     0.3446        -1.3627
n.179     0.4217        -1.3530
n.180    -0.0976        -1.3289
n.181    -1.5145        -1.3229
n.182    -0.9458        -1.3157
n.183    -0.3988        -1.3108
n.184    -1.2494        -1.3084
n.185    -0.9241        -1.2711
n.186    -2.3325        -1.2651
n.187    -1.4253        -1.2590
n.188    -0.1892        -1.2566
n.189     0.1506        -1.2494
n.190    -2.0181        -1.2072
n.191    -2.6614        -1.1518
n.192    -2.1964        -1.1361
n.193    -3.0205        -1.1048
n.194    -3.6048        -1.0867
n.195    -1.9169        -1.0795
n.196    -1.1048        -1.0361
n.197    -0.2120        -1.0217
n.198     0.3145        -1.0205
n.199    -0.9277        -1.0181
n.200    -0.1193        -0.9566
n.201     1.0410        -0.9458
n.202     1.2916        -0.9349
n.203     1.3542        -0.9325
n.204     0.8458        -0.9277
n.205     1.3096        -0.9241
n.206     1.4843        -0.9133
n.207     0.8349        -0.9096
n.208    -1.0205        -0.8747
n.209    -1.3627        -0.8470
n.210    -1.7277        -0.8373
n.211    -1.5843        -0.8217
n.212    -1.4108        -0.8181
n.213    -0.5988        -0.8084
n.214    -0.1964        -0.7916
n.215     0.7470        -0.7723
n.216    -1.4916        -0.7651
n.217    -1.5229        -0.7373
n.218    -1.0181        -0.7277
n.219    -2.7590        -0.7229
n.220    -2.2855        -0.7108
n.221    -1.9301        -0.6904
n.222    -2.4434        -0.6880
n.223    -1.9217        -0.6193
n.224    -1.8000        -0.5988
n.225    -1.2711        -0.5988
n.226    -0.8373        -0.5711
n.227    -2.1578        -0.5699
n.228    -3.2349        -0.5699
n.229    -3.8904        -0.5699
n.230    -4.2735        -0.5639
n.231    -5.4325        -0.5398
n.232    -5.2843        -0.4940
n.233    -4.9711        -0.4735
n.234    -5.2084        -0.4253
n.235    -4.0000        -0.4012
n.236    -2.1602        -0.3988
n.237    -0.9133        -0.3904
n.238    -0.1783        -0.3735
n.239     0.0530        -0.3542
n.240    -3.0446        -0.3289
n.241    -4.6759        -0.2337
n.242    -3.8361        -0.2241
n.243    -2.8145        -0.2120
n.244    -2.5012        -0.2048
n.245    -1.4747        -0.1976
n.246    -0.7373        -0.1964
n.247    -0.7229        -0.1892
n.248    -0.3735        -0.1783
n.249    -3.1867        -0.1711
n.250    -4.3916        -0.1639
n.251    -3.6470        -0.1422
n.252    -2.8145        -0.1193
n.253    -2.4289        -0.1193
n.254    -2.1253        -0.1084
n.255    -1.2566        -0.0976
n.256    -1.4783        -0.0940
n.257     0.2253        -0.0542
n.258     0.4157        -0.0253
n.259     1.4217        -0.0241
n.260     1.4831        -0.0169
n.261     1.1205        -0.0169
n.262     0.5976         0.0530
n.263     0.3229         0.0783
n.264     0.9795         0.0988
n.265     1.3205         0.1096
n.266     1.3976         0.1096
n.267     0.5639         0.1169
n.268     0.3855         0.1253
n.269    -1.0217         0.1506
n.270    -0.6904         0.1542
n.271     0.1542         0.1759
n.272    -1.8855         0.2000
n.273    -1.6157         0.2253
n.274    -1.0795         0.2952
n.275    -0.8747         0.3145
n.276    -0.5699         0.3229
n.277     1.4313         0.3446
n.278     0.7060         0.3855
n.279    -1.3289         0.4096
n.280    -2.1373         0.4157
n.281    -1.3807         0.4217
n.282    -2.3988         0.4614
n.283    -2.4506         0.4651
n.284    -1.4675         0.4651
n.285    -1.2651         0.4867
n.286    -0.7916         0.5446
n.287    -0.0169         0.5554
n.288    -1.1518         0.5639
n.289    -1.2590         0.5976
n.290    -2.0627         0.6108
n.291    -1.5771         0.6590
n.292    -0.3904         0.6699
n.293    -0.8084         0.7012
n.294    -0.5699         0.7060
n.295     0.0988         0.7470
n.296     0.6108         0.8349
n.297     1.1241         0.8446
n.298     0.5446         0.8458
n.299    -0.5398         0.8675
n.300    -2.2398         0.8759
n.301    -0.8181         0.9036
n.302    -3.1434         0.9217
n.303    -3.1036         0.9590
n.304    -2.3325         0.9795
n.305    -0.0169         1.0181
n.306     0.8446         1.0410
n.307     1.6313         1.1205
n.308     3.0518         1.1241
n.309     3.7398         1.1771
n.310     3.9349         1.1867
n.311     2.3470         1.2301
n.312     0.4867         1.2855
n.313     1.4639         1.2855
n.314     2.6024         1.2916
n.315     3.9627         1.2988
n.316     4.0422         1.3096
n.317     0.5554         1.3169
n.318     1.1867         1.3205
n.319     1.5916         1.3253
n.320     3.8614         1.3542
n.321     2.3145         1.3554
n.322     0.0783         1.3976
n.323     1.2855         1.4217
n.324     2.5831         1.4313
n.325     2.4458         1.4639
n.326    -1.4000         1.4831
n.327    -0.8470         1.4843
n.328    -0.2337         1.4880
n.329     2.0807         1.5072
n.330     4.0735         1.5916
n.331     2.1133         1.5952
n.332     2.6747         1.6277
n.333     2.5410         1.6313
n.334     2.6000         1.6614
n.335     2.3241         1.8012
n.336     2.9892         1.8687
n.337     3.7048         1.9904
n.338     3.9470         2.0795
n.339     2.5494         2.0807
n.340     3.6048         2.1096
n.341     1.3554         2.1133
n.342    -0.6880         2.2169
n.343    -2.1458         2.3145
n.344    -2.5542         2.3241
n.345    -0.7277         2.3470
n.346    -0.7723         2.4361
n.347    -2.9855         2.4458
n.348    -4.0289         2.5410
n.349    -6.6301         2.5446
n.350    -6.2012         2.5494
n.351    -7.7373         2.5831
n.352    -8.9108         2.6000
n.353    -8.6361         2.6024
n.354    -5.5627         2.6747
n.355    -3.0386         2.9892
n.356    -3.1313         3.0518
n.357    -4.1988         3.6048
n.358    -5.8735         3.7048
n.359    -4.0217         3.7398
n.360    -6.2482         3.8614
n.361    -3.9422         3.9349
n.362    -5.1482         3.9470
n.363    -6.0313         3.9627
n.364    -4.5988         4.0422
n.365    -4.0373         4.0735

Dai dati sono state estrapolate le seguenti variabili.
Media: -1.7024
Varianza: 8.8627
Mediana: -1.3108
