I dati analizzati provengono dal file: data/1977.txt
Sono stai analizzati i seguinti 365 valori.

        da file       ordinati
n.252     0.0855         0.0627
n.253    -2.0289         0.0711
n.254    -1.9253         0.0855
n.255    -0.7566         0.0892
n.256    -0.2783         0.0892
n.257    -1.3747         0.0916
n.258    -1.3843         0.1036
n.259    -0.5783         0.1084
n.260    -5.7169         0.1807
n.261    -6.6795         0.2012
n.262    -6.3024         0.2205
n.263    -6.6771         0.2277
n.264    -5.8205         0.2325
n.265    -5.8795         0.2771
n.266    -4.5024         0.3241
n.267    -4.6361         0.3265
n.268    -3.4145         0.3373
n.269    -2.4217         0.3446
n.270    -2.4904         0.3771
n.271    -2.5458         0.4012
n.272    -2.6855         0.4181
n.273    -1.9157         0.4542
n.274    -0.8795         0.4880
n.275    -1.3747         0.4928
n.276    -3.0699         0.5060
n.277    -3.7687         0.5096
n.278    -2.3940         0.5265
n.279    -0.6289         0.5494
n.280     1.6627         0.5627
n.281     1.6193         0.5807
n.282     1.9012         0.6012
n.283     0.5494         0.6169
n.284     0.2325         0.6313
n.285    -0.4651         0.6337
n.286    -0.5916         0.6578
n.287    -0.5169         0.7169
n.288    -0.8518         0.7530
n.289    -0.1590         0.7627
n.290     0.3373         0.8000
n.291    -1.0771         0.8759
n.292    -1.2904         0.8795
n.293     0.0916         0.8916
n.294     1.9301         0.9867
n.295     2.9988         1.1651
n.296     3.2108         1.2639
n.297     3.1241         1.2783
n.298     3.4446         1.2795
n.299     4.0602         1.2831
n.300     2.6602         1.3699
n.301     2.5819         1.4687
n.302     2.5566         1.4687
n.303     2.1964         1.4892
n.304     1.9675         1.4904
n.305     2.0831         1.5024
n.306     0.3446         1.5253
n.307     0.6313         1.6193
n.308     1.7518         1.6398
n.309     2.1398         1.6518
n.310     3.1349         1.6627
n.311     3.4470         1.6759
n.312     3.3867         1.6928
n.313     1.2639         1.7301
n.314     3.1024         1.7518
n.315     2.6627         1.8614
n.316     2.8422         1.9012
n.317     2.7554         1.9301
n.318     0.9867         1.9675
n.319    -0.0084         1.9795
n.320    -0.9386         1.9952
n.321    -1.8855         2.0759
n.322    -1.7217         2.0831
n.323    -2.7145         2.1398
n.324    -2.9169         2.1542
n.325    -2.1542         2.1880
n.326    -3.5000         2.1964
n.327    -5.5470         2.2446
n.328    -4.6337         2.2518
n.329    -3.7193         2.2699
n.330    -1.3265         2.4783
n.331    -0.8867         2.4819
n.332    -4.1253         2.5036
n.333    -2.9590         2.5506
n.334    -2.6000         2.5566
n.335    -3.4759         2.5819
n.336    -3.3108         2.5867
n.337    -4.1952         2.6602
n.338    -3.4530         2.6627
n.339    -4.5506         2.7108
n.340    -4.2952         2.7554
n.341    -4.6446         2.7747
n.342    -0.9880         2.8048
n.343     0.4542         2.8422
n.344    -0.6542         2.9458
n.345    -0.3277         2.9590
n.346     0.2277         2.9988
n.347    -0.1855         3.1024
n.348    -1.1289         3.1241
n.349    -1.8301         3.1349
n.350    -1.7012         3.2108
n.351    -1.5373         3.3867
n.352    -2.4108         3.3940
n.353    -2.9361         3.4446
n.354    -4.3627         3.4470
n.355    -3.7386         3.4614
n.356    -0.8313         3.4892
n.357    -1.0988         3.8566
n.358     0.3265         4.0602
n.359     2.4783         4.0639
n.360     1.6518         4.1747
n.361    -0.1422         4.2036
n.362     2.2518         4.3952
n.363     1.4687         4.4386
n.364    -1.0988         5.6169
n.365     0.5627         5.6940

Dai dati sono state estrapolate le seguenti variabili.
Media: -1.1578
Varianza: 6.5925
Mediana: -1.0000
